,2006-04
2006-04-01_1,"

大寮金橘園 鎖定高品味客戶

【記者王昭月╱高雄縣報導】





	                       		景觀維護   祥傑建設在大寮鄉推出的「金橘園」，一律不能加裝鐵窗，讓建案可以更為保值。　記者王昭月╱攝影
	                      







                  	  景觀維護   祥傑建設在大寮鄉推出的「金橘園」，一律不能加裝鐵窗，讓建案可以更為保值。
                  
                  

祥傑建設新近在高雄縣大寮鄉推出大坪數的「金橘園」，鎖定「高品味人士」為客層，總價雖高於當地其他房價約100萬元，仍締造頗高的詢問度。非都會的大寮鄉，近年推案主力地段集中在中庄、後庄一帶，各家建設公司新推透天建案，多以低總價、小坪數為設計主軸，祥傑建設跳脫這種思維模式，在光明路三段推出大地坪的透天社區。「金橘園」只蓋16戶，地坪28坪，棟距達16公尺，相較於大寮地區其他建案，每戶地坪多了七、八坪，三樓半高，可彈性規畫五至六房，總價626萬，較其他房價高約100萬。祥傑建設這次推案時，大膽在廣告文案上，表達挑客人的訴求。祥傑副總經理吳斐琳說，大寮鄉是高縣人口最多的鄉鎮，他相信絕對有高水準的客層存在，只是市場上「有需求，但無供給」。祥傑延續過去推案的傳統，「金橘園」仍要求進住的承購戶，正面立面不得加設鐵窗，屋內不設神壇、鴿舍，統一搭建浪形採光罩，栽植綠籬美化，讓社區道路即成自然的花園。吳祥琳指出，公司在建築規畫上，已經設想好曬衣等空間，住戶無需在陽台曬衣物，破壞整體觀瞻，全戶採用鋼絲玻璃及數位監控系統，無需另搭鐵窗；房屋外觀保持清爽、自然以保值，如迫不得已必須轉手，還能抗跌。「金橘園」位於大寮外環道，與鳳山、鳥松相鄰，與大發工業區有段距離。接待中心：07-7833509。

【2006-04-01/聯合報/C8版/高屏房地產】

"
2006-04-01_111,"

住得安 全家福
防盜科技門鎖 建案新賣點 搭配保全人員 安全罩得住

【記者黃宏璣、黃寅、葉英豪、黃瑞典╱綜合報導】





	                       		「層峰」捨去地下室人車分道，讓住戶車輛在保全人員監控下進出。　記者黃寅╱攝影
	                      







                  	  「層峰」捨去地下室人車分道，讓住戶車輛在保全人員監控下進出。
                  
                  

治安不佳，桃竹苗房地產業者推案時，紛紛將住戶安全列為重點，除了密碼鎖、指紋鎖、監視系統，連保全都挑具有軍警特勤背景者，安全維護滴水不漏。房地產業者看中「加強住戶保全」可成為賣點，因此，數位化科技門鎖、保全系統，都成為房屋配備，尤其屋價上千萬元的豪宅更是基本配備。建商薛憲徽表示，新竹地區新建大樓普遍提供社區保全與警衛，基本設施有攝影監視系統與入門刷卡機，比較嚴密的還有指紋辨識機。他說，一般大樓或透天社區、封閉型社區，都有駐衛警搭配24小時的錄影監視系統把關，住戶則裝有防盜警鈴與警衛室或警方連線，管理愈嚴，售價愈高。美地建設公司在聯華山莊中推出「聯華天馳」，除了有天然的山坡地為屏障，部分地區還加裝紅外線感應設備，每家戶也有警鈴與保全人員連線。東森房屋苗栗府前店長楊政城表示，苗栗地區近來推出的建案，多以監視系統強化住戶安全，大樓則以電子鎖來管控大門、電梯，住戶需要輸入密碼才能進出，門窗設備也強調防爆功能。新竹市青草湖地區的豪宅「層峰」，社區內布建「數位神經系統」，若有人侵入會自動偵測。業者並捨棄人車分道，設計成車輛必須經過社區道路，在保全人員全程監控中進出，避免發生挾持等事件。許多保全人員現在都由具特勤背景者擔任，例如桃園的中悅集團，引進軍中特勤單位退役人員擔任保全，也有業者號稱保全人員擔任過總統隨扈；新竹市「層峰」則號稱每個保全人員除了是特勤，還都有功夫底子。對於房地產業者挖盡心思加強社區安全，北區房屋首席總經理彭培業表示，好的社區管理，不僅可以保住房價與增值，還能帶給住戶不一樣的尊崇感，例如大門有特勤中隊，中庭有飯店管理員，即使後門也有保全人員，還有清潔人員隨時在樓層、住戶間進出，宵小就沒有可趁之機。但是建築業者也強調，再好的保全防盜，還是要靠守望相助，在人情淡薄的社區，左鄰右舍不熟識，防護網只是防君子不防小人，相對也要付出不少的管理費，因此維護安全的最佳方法，仍是大家要有將社區當成自己家的感覺。

【2006-04-01/聯合報/C8版/桃竹苗房地產】

"
2006-04-01_113,"

移民到壽豐 美啊！
山明水秀 遠近適中 地價還划算 建小木屋 規劃退休環境…都好

【記者張柏東╱壽豐報導】





	                       		在風景秀麗的花蓮縣壽豐鄉買地營建度假小木屋，居家環境美得讓人不忍離去。　記者張柏東╱攝影
	                      







                  	  在風景秀麗的花蓮縣壽豐鄉買地營建度假小木屋，居家環境美得讓人不忍離去。
                  
                  

想要在風景秀麗的花蓮縣買地營建度假小木屋，或是規劃退休生活環境，在那個鄉鎮市最適合？許多壽豐鄉籍相關人士都一致認為：遠近適中的壽豐鄉最適合！壽豐鄉愛鄉協會顧問雷國萬表示，壽豐鄉豐田村早在日據時代，就因為山明水秀、風景宜人等因素，被規劃為日本人的「移民村」，住在壽豐鄉宛如國畫般的風景裡，美得經常叫人不忍離去。雷國萬說，壽豐鄉還有海洋公園、老樹的家、荖山、荖溪等風景區，荖山上還出產臺灣唯一的豐田玉，許多溪流、山澗、海煙，經常可以拾獲豐田玉及其他寶石，可說是居家的「寶地」。房地產業者彭群元表示，花蓮縣目前政治、經濟等精華區，都集中在花蓮市、吉安鄉，在這些地方買地、購屋，價錢都已經攀升到高點，買方占不到什麼便宜，但是在鳳林、光復等鄉鎮以南又太遠了。彭群元說，因此算來算去、看來看去，還是以腹地最大、地廣人稀的壽豐鄉最適合，不論買地、購屋，都是物美價廉，趁著現在買最划算、穩當，否則等到將來發展起來地價、房價變貴了，又慢了！豐山村長蘇明良說，他目前正與鄉公所、臺灣觀光專校等單位，共同在壽豐鄉營造「城鄉新風貌」，休閒步道、觀光走廊、老街再造、形象商圈等，相信假以時日，壽豐鄉會逐漸蛻變成為居家、觀光聖地。彭群元說，近年已經有愈來愈多的外地人，在壽豐鄉買地、購屋，有的當成度假小木屋，有的做為退休養老的居住地，如果有人想在壽豐鄉買地、購屋，他願意擔任導覽解說員，他的電話0937947789。

【2006-04-01/聯合報/C8版/基宜花東房地產】

"
2006-04-01_165,"

基隆 精緻公寓 房市主流

【記者張源銘╱基隆報導】





	                       		基隆市新成立的欣偉傑建設推出第一案就讓顧客感受到材料的質感，而且先建後售，提供實屋讓顧客感受建案的精緻。　記者張源銘╱攝影
	                      







                  	  基隆市新成立的欣偉傑建設推出第一案就讓顧客感受到材料的質感，而且先建後售，提供實屋讓顧客感受建案的精緻。
                  
                  

基隆市房地產市場漸回溫，寶利鑫廣告公司副總經理黃柏青表示，受到容積率的限制，基隆市未來的房地產有朝精緻化公寓發展的趨勢，而且是先建後售，除非再有強而有力的品牌，否則預售屋市場風光不再。黃柏青說，基隆市5樓到7樓的公寓社區會成為主流；不過，為了迎合買家對住家品質的要求，精緻化是必然的走向。黃柏青舉欣偉傑建設陸續要推出的建案指出，目前規劃建案中有5樓、7樓到10樓，連5樓建案也設有電梯，還有200坪的中庭，浴室還是下嵌式浴缸，地板和外牆用的瓷磚都採用最高級，就是要讓顧客感受到建案的質感，也因此一推出就受到好評，初試啼聲的欣偉傑，已在基隆房地產市場搶得一席之地。黃柏青指出，基隆市的餘屋在前幾年已消化的差不多，原因是前幾年房價下跌，加上房貸利率低，許多租屋族估算和房貸金額後，認為買房划算，也因此，基隆市從去年起房市轉熱，推案建商增加。黃柏青強調，受到早年預售屋糾紛迭起的影響，新建案大多已轉為先建後售的模式，因為顧客總覺得看得到比較保險。

【2006-04-01/聯合報/C8版/基宜花東房地產】

"
2006-04-01_179,"

避免套牢 先看門牌


【文╱梁任瑋】

會在郊區購屋的人，通常有兩種狀況，一是想要買新房子，二有「戀地情節」，往往呼朋引伴造成「群聚性的買盤」。顏炳立說，郊區由於開發時間較晚，新房子和舊房子的價格落差較小，和市區相反；郊區一棟新房子每坪如果賣到10萬元，舊房子則在8萬元左右，主要是因為量比較大。顏炳立提供一個可以避免購屋套牢的方法。他說，投資不動產，要優先看門牌有「市」的房子，市沒買到，買到「鎮」、「鄉」、「村」，房價增值空間就會隨著距離市區愈遠而降低，因為市的生活機能通常高於鎮、鄉、村，房價也比較高。而且，買到鎮、鄉、村的房子，要脫手時可能因人口數不足，而面臨賣不掉窘境，而不在於房子新舊，主要是因為曝光度不夠，在地需求不足，外來客的興趣亦不高。至於判斷交通動線，全國不動產董事長葉春智說，巷道出入動線方不方便，可以看三個關鍵點。首先，巷道如允許停車要先扣分，因為除汽車不方便通行外，連消防車都不易進出，對住戶安全較無保障。其次，巷道兩邊至少要停放汽車後，還可以讓一部汽車通行，所以至少要有八米寬。第三則為巷道較小時，最好劃為單行道，才不會面臨兩輛車擠在一條巷子的問題，這會比雙向車道來得好。

【2006-04-01/經濟日報/C2版/房市裝潢】

"
2006-04-01_180,"

科學園區聚人氣
新竹房價最抗跌
人口淨流入縣市 有房屋需求支撐


【記者林韋任╱台北報導】

房價漲，如何避免買在高點，尋找抗跌區變成購屋人必作功課。從所得與人口流動分析，房仲業者最看好新竹市房價的抗跌能力。人口流動看房市需求，人口淨流入地區有房子的實質需求支撐，房價較抗跌，買房比較不擔心買在高點。新竹縣市、台北縣、桃園縣、台中市、台南市、嘉義市、高雄縣都是人口淨流入縣市。太平洋房屋行銷部協理吳癸森指出，新竹區域人口三年來都呈現淨流入，主要是因為新竹科學園區成功開發所帶動，顯示經濟產業政策高度影響都會發展。科技中心、園區等產業政策有助於工作機會並促進都會發展，並帶來住宅建設的大量推案，包括中市、南市、高縣人口也呈現淨遷入，推論也是受惠於中科和南科。根據主計處公布資料，去年每個家庭可支配所得，新竹市的121.7萬元，僅輸給第一名122.5萬的台北市不到1萬塊錢，由此可見新竹人荷包最具競爭力。中信房屋研究員林怡君建議，如果區域內沒有供給過剩疑慮、需求大於供給，基本上不用擔心房價會泡沫化。要找抗跌屋，除了看大環境之外，也要看小環境。林怡君說，如果區域環境發展成熟，公共建設興建計畫變數小，也值得考慮，此外房屋坐落位置則以鄰路、邊間為佳。產品種類怎麼挑？房仲業者建議一定要挑選市場交易的「主流產品」，例如三房產品的轉手性高，房價較有支撐力；此外，選擇具有租金效益的產品，在轉售時機與價格不佳時，也能提供額外的報酬，屬於進可攻退可守的標的。太平洋房屋行銷部指出，房地產市場近兩年來因低利率環境激勵買氣，全台熱門區域房價飆揚，「已漲到讓很多消費者買不下手」，不過居住是必要需求，還是有人必須買房子，想成為2006年的房市贏家，買屋必須更精明才行。

【2006-04-01/聯合報/B1版/房地產．財經】

"
2006-04-01_255,"

一地難求
中市房價攀高


【文╱宋健生】





	                       		即將完工的中市戶外圓型劇場，使七期重劃區南側房市買氣加溫，建商紛紛購地、推案。　圖╱宋健生
	                      







                  	  即將完工的中市戶外圓型劇場，使七期重劃區南側房市買氣加溫，建商紛紛購地、推案。
                  
                  

台中市七期重劃區綠地難求，隨著台中市政府在南側開發圓形劇場後，帶動周邊土地交易熱絡，土地每坪售價最近喊到50萬元以上，包括精銳、國泰、惠宇等知名建商，也陸續進駐規劃推案，房市前景可期。台中市建築開發公會市調委員會調查，台中房地產市場今年上半年推案主要區域，仍以西屯及七期新市政中心為主，光是新市政中心的推案金額即達53億餘元，市場硝煙味日益濃厚。業界分析七期重劃區建案特色，發現隨著大樓不斷落成，區域內可供開發的土地越來越少，大面積綠地在七期重劃區裡，更顯奇貨可居。占地6,400坪的惠來公園，因距離新市政中心不遠，且鄰近惠文學區，在公園綠地與學區優勢下，很快成為台中頂級別墅聚落，知名豪墅指標型個案如精銳「帝景」、鄉林「帝堡」、精湛「精湛」，合併戶都有近億元身價。七期土地難求，透天房價及土地持續增值，更讓當初購買房子的顧客大呼過癮。市調主委鍾尹堂說，惠來公園屬「住一」區域，容積較低，只能蓋別墅和透天房子，每坪地價不到40萬元。隨著戶外圓形劇場即將完工，建商推案目光也漸移到過去較少被注意的七期南側。圓形劇場不但有2.6萬坪森林綠地、人文藝術表演及兒童公園等利多，加上是七期較早完工的重大建設，帶動附近地價急起直追，最近已有一坪50萬元的行情。市調指出，最近惠宇建設就在文心路、大墩七街口，以每坪43萬餘元，購入一筆約1,000坪土地；寶佳建設在大墩七街、惠中路口，以每坪50萬元購地；另一筆東龍建設持有的土地，由於緊鄰圓形劇場，引起多家建商矚目，每坪土地喊價超過50萬元。鍾尹堂表示，七期重劃區周邊土地多為商業區型態，容積較高，過去圓型劇場因距離新市政中心稍遠，較少被注意到，隨著圓形劇場的開發，公園主訴求愈發明顯，南側區域將隨之改觀。

【2006-04-01/經濟日報/C2版/房市裝潢】

"
2006-04-01_32,"

塞車 房價殺手

【文╱梁任瑋】





	                       		塞車 房價殺手　圖╱本報系資料照片
	                      


	                       		出入動線易塞車的區域，房價不易上漲。　圖╱本報系資料照片
	                      







                  	  塞車 房價殺手
                  
                  

經常接受媒體採訪的戴德梁行總經理顏炳立，不但是房地產名嘴，更有「購屋達人」之稱，但多年前，他也曾嚮往郊區的別墅生活，投入千萬元買下新店花園新城的別墅，卻慘遭套牢。「為了賣掉那戶房子，我貼在房子外的字條歷經風吹雨打，從紅單變白單，因為常寫售屋的毛筆字，幾乎練到能懸腕寫書法！」顏炳立雖然開玩笑地回顧當年坎坷的售屋經驗，但這個教訓也讓他不敢再碰郊區的房子。進駐依山傍水的別墅區，是很多人的夢想，尤其在台北市房價節節高升之際，很多中產階級為擁有一棟房子，不惜用時間換取空間，往台北縣、衛星都市發展。這幾年尤其有不少建案打出多花30分鐘，房價只要市中心二分之一的訴求，吸引不少首購族與小家庭「移民」。不過，近日在距離台北市頗近的安坑就出現一個狀況，這兩、三年因在建商拚命推案下，沿路竟聚集了12個居民密集的大社區、突破14萬人口，但只有一條連外幹道安康路，讓居民是怨聲載道。全國不動產董事長葉春智說，目前安坑對外道路以安康路為主，平時靠調撥車道及安德街、安民街臨時便道，到假日調撥車道員警義交休假，安康、安民街口常造成上百公尺車龍，短期只能期望永和次系統連接中安便橋，到五重溪便道一路通到安祥路口。事實上，目前興建中的永和次系統工程，特別標去年底就應該完工，部分路面雖鋪好，卻不見包商收尾，其他幾段工程似乎也沒有積極趕工。  市公所及縣議員表示，因為當初分段招標，分段完工及部分路段因建商「落跑」重新招標而延宕；惟目前已陸續開工，預計年內陸續通車，40米路中央核定了第一期路線，自五城地區至安坑交流道，但限於經費尚未施工。顏炳立以他個人為例，當年住在花園新城不只每天忍受塞車之苦，連上班情緒都受影響，讓他毅然決然搬往市區。環境會形塑價格，相對地，供給量多的地方，房價也難上漲。顏炳立說，汐止水蓮山莊當年預售行情每坪賣到28萬元，現因社區量體龐大，加上出入動線道路不大，而讓房價大幅下修。北區房屋總經理彭培業說，淡水竹圍、紅樹林與新莊中正路同樣面臨人口密度高，對外道路壅塞問題，雖然當地房價具備低價誘因，又有山有水，但交通狀況仍可能是房價的隱形殺手。彭培業表示，這兩年大台北地區出現不少因交通利多發酵，而大量推案區域，但千萬別忘了「成也交通、敗也交通」的影響，往往在交屋時，房價就會打回原形，向下修正到合理價位。

【2006-04-01/經濟日報/C2版/房市裝潢】

"
2006-04-01_48,"

中古景觀住宅 吸引換屋族
文化中心、美術館、愛河畔及澄清湖一帶 房價跳脫一般行情

【記者謝梅芬、王昭月╱連線報導】





	                       		景觀加分   高雄地區只要區段多了水岸或綠帶公園景觀，住宅行情立刻翻高。　記者謝梅芬╱攝影
	                      







                  	  景觀加分   高雄地區只要區段多了水岸或綠帶公園景觀，住宅行情立刻翻高。
                  
                  

高雄地區中古屋市場比去年活絡，尤以視野及景觀佳的房子價格較俏。太平洋房屋高雄市大樂明誠店店經理吳昆璋說，高雄市一般中古住宅大樓，每坪大約11到13萬元，沒有明顯的區段價差，但文化中心周邊、美術館特定區及愛河畔三個具特殊景觀的區段，房價跳脫一般行情。吳昆璋說景觀第一排的大樓產品單價最為看俏，例如「美術館公園」、「農16中央公園」與「河堤公園」，預售每坪單價已拉高到18萬元到23萬元，挑戰區域房價新高，臨港有海景的「百立海洋帝國」單坪售價上看20萬元。有景觀的中古電梯住宅行情，從13萬元至20萬元都有。太平洋房屋市調資料，非第一排位置的「二線景觀住宅」，中古大樓產品每坪單價從10萬到14萬元，同樣吸引中上換屋客層。其次是美術館路一帶，前排有視野的產品，預售單價15萬元起跳，中古也要13萬元上下。高雄縣的澄清湖一帶仍是透天產品為主，別墅每坪大約在40到50萬元，不過澄清湖附近也有景觀大廈，屋齡已有七、八年，每坪大約在七至八萬元，這些因為都可以看到澄清湖水景，銷售成績還不錯。另外，仁武鄉一帶，入夜後登上高處，可以看到高雄市的夜景，也是很有賣點。

【2006-04-01/聯合報/C8版/高屏房地產】

"
2006-04-01_55,"

當北京房價 首度超越上海…

兩岸四地房市如何布局？

【記者林韋任╱專題報導】





	                       		信義房屋業務區
主管信泓浚
  北京最有奧運題材，2008年前房價不至於受打壓；上海房價大幅修正後，長期來看，現在也許是買點；香港翻揚幅度大，但亞洲資金轉運中心地位不會動搖，還是外資熱錢最佳停留點；至於台北，如果兩岸關係有新一波面向，房價也會有一波漲幅　記者林韋任╱攝影
	                      


	                       		近兩年兩岸四地房地產市場比一比　林韋任
	                      


	                       		上海台慶房屋
副總陳史翎
  兩岸四地中，香港現在不要碰，因為香港對利率敏感，已出現量崩價跌的危機；台灣要小心觀察利率走勢。
  現在投資大陸，不再是隨便買、隨便賺，要挑止跌的區域與樓盤；台北建議轉戰產品線，追逐商鋪可能是較安全的作法，在可預見的大陸　記者林韋任╱攝影
	                      







                  	  近兩年兩岸四地房地產市場比一比
                  
                  

去年房市經過明顯轉折後，今年房地產市場景氣走勢會如何發展呢？隨著產業外移、台商布局全球，國人投資置產的範圍已不再侷限於台灣，兩岸四地房地產該如何布局呢？台北 仍有機會補漲信義房屋不動產企劃研究室針對兩岸四地的調查研究顯示，今年整個亞洲地區都還籠罩在升息、美元弱勢及通膨的氛圍中。上海房市震盪難免，北京有奧運建設帶動，市場較為持穩，香港大漲之後要稍事休息，只有台北脫穎而出，仍有機會展開一波補漲行情。信義房屋研究顯示，今年包括北京、上海、香港與台灣之房市都面臨升息壓力，但因美元弱勢、亞洲貨幣看升，整體景氣前景還是不容看淡。北京 需求相對穩定北京與上海房市雖還都籠罩在宏觀調控的陰影中，但其中北京因還有2008年奧運之諸多建設利多支撐，也不是宏觀調控的主要目標城市，所以需求仍會相對穩定，上海震盪就比較大，但長期仍看好，所以多空激戰仍難免。香港則因2004年「炒樓風」又起，至今房價漲幅已高，市場看法普遍趨保守；相對於這些城市，台灣因這段時間漲幅相對較小，加上民眾普遍期待未來兩年兩岸關係改善會大幅拉高房價漲幅，所以今、明年之間，北部精華地段可望展開一波補漲行情。上海 投資客比率高信義房屋不動產企劃研究室協理張欣民表示，北京由於是大陸政治中心、上海則為全國商業金融中心，所以不止是台商，很多跨國企業也是陸續進駐這兩大市場，只是上海房市在投資客比率過高的情況下，成為中央宏觀調控重點打壓的城市，市場交易量與價在去年都同步下滑。香港 近年廣受矚目至於香港，他說，在經過97回歸的調適後，經濟及房市都漸入佳境，加上「中港更緊密經貿關係協定」（CEPA）及投資移民政策的推動，近兩年來香港房地產也廣受各方矚目。北京 房屋需求成長市場成交資料顯示，在上海房市低迷及投資客縮手的情況下，去年北京房市房價首度超越上海，成為房價最高之地區，受宏觀調控影響相對較小，在宏觀調控政策出爐後所做的一份報告，仍然看好未來兩三年內北京的房價走勢。根據中國社會科學院所做的房地產藍皮書「中國房地產發展報告」指出，未來兩三年內北京的房地產價格不會走低。主要是北京當地居民住房消費正處「升級換代」之換屋期、外人購屋也呈現加速增長趨勢，整體房屋需求仍將保持正成長。預估至2010年前，北京市場每年有20萬套規模的房屋需求。因此，在需求和供給都很平穩的情況下，北京的商品住宅價格不會有太大的起落，長期趨勢是穩定上揚。上海 今年難脫震盪上海則是近兩年大陸房地產市場最「紅火」的市場之一，但去年受到一連串打壓房市之政策（如「期房限轉」、「信貸緊縮」、「土地嚴控」）出爐後，房市已經明顯降溫，張欣民指出，今年上海房市還是難脫震盪格局，第四季會是市場走勢能否持穩的關鍵時刻。香港 豪宅漲逾三成至於香港房市，從去年SARS之後市場買氣就明顯轉強，去年8月起房價開始反彈，到去年底漲幅就超過兩成，市場交投持續熱絡，房價也續上揚，特別是豪宅個案漲幅更有高達三到五成。信義不動產企劃研究室資料顯示，香港近兩年來房市買氣佳並續趨活絡，主要是受到經濟面因素好轉之支撐，這些因素包括「中港更緊密經貿關係協定」（CEPA）推動、香港整體經濟好轉、通縮獲得改善、利率40年來最低、反映購屋力處於歷史最強水平、租金回報率高、內地人士及投資移民增加等購屋置產需求。台灣 去年價量成長至於台灣房地產，低利率及內需換屋之需求帶動仍在，經濟成長的帶動、找尋更好環境的換屋需求，去年整體交易價量仍然較前年成長。根據內政部統計處的資料，去年全台房屋交易件數仍比前一年同期成長4%，創下近八年來的交易量新高。

【2006-04-01/聯合報/B2版/聰明購屋】

"
