,2002-08
2002-08-01_92,"〈住宿情報〉
崇文門站一帶 便宜又方便
【楊春龍╱專題報導 】
北京最適合自主旅行的住宿點是環線崇文門站外：十字路口四個三角窗，剛好是金朗、新僑、崇文門、哈德門四家二至三星級飯店，雙人房價在人民幣兩百五十元至四百元，全可刷卡；金朗最便宜，新僑最舒適，新僑後牆的社科賓館，雙人房人民幣兩百元，是北京地區涉外旅店特低廉的。
本區客房供應量超大，除「五一」、「十一」等黃金周，不太可能客滿，而且先預約也沒較便宜，隨到隨問宿即可。附近有便宜坊烤鴨總店、新僑三寶樂西點、崇文門食品市場、車站西街餐飲專業街等，著名美食點處在徒步五分鐘範圍，飲食高檔方便，而且相對便宜。
商務旅客可選住環線地鐵「東四十條」站區最佳！東出口有港澳中心、中航、保利等數家，雙人房價在人民幣三百五十元至四百五十元的三四星級酒店。這?屬「朝陽區」，是北京的「外交╱國際經貿特區」；臨近外交部、各國使領館、國貿部、進出口商檢局、國貿中心、國際大廈、友誼商場等外事經貿機構，國際商務人士聚居，經貿消息無疑最靈通。
【2002-08-01/聯合報/43版/玩遍天下╱北京】
"
2002-08-02_114,"北台灣房市上半年 透天厝賣最好
尤以桃園佔大宗 產業投資沒信心 廠辦銷售不理想
【記者葛珮育╱台北報導】
租售報導企研室昨天公布上半年北台灣新成屋、預售屋市場的銷量冠軍是透天厝，而因為經濟景氣尚未復甦，象徵產業投資意願的辦公室、廠房產品，是賣得最差的房市產品。
今年上半年有政府優惠房貸政策，還有土地增值稅減半徵收、以及接近谷底的房價利誘之下，市場買氣紛紛出籠，加上利率走低營造的熱錢環境，讓房市呈現交投熱絡的景象。
租售報導企研室昨天發布統計，上半年北台灣新成屋市場去化最佳的是透天產品，銷售率達百分之五十一點二，遠超過第二名公寓產品的百分之卅九點五銷售率，集合式大樓則是以百分之卅六點三的銷售成績排名第三。
預售市場部分，透天產品也是以百分之四十一點三的銷售率領先各種房市產品，而且雖然推案量只佔了市場整體可售金額的一成六，但售出金額卻佔到市場的三成。至於預售市場銷售亞軍，則是銷售率百分之卅七點五的套房，第三名是銷售率百分之廿五點五的集合式大樓產品。
透天產品因為「有天有地」，所以寸土寸金的台北市今年上半年並沒有新推案釋出，只有出了台北市才有透天厝可買，其中賣得最旺的地區在桃園。上半年北台灣賣出了五百五十五戶透天厝，桃園地區就佔了三百四十九戶。
套房產品在上半年預售市場裡竄起，雖然預售產品暫時無法享受優惠利率房貸，但套房的坪數小、總價較低，在市區高單價、高總價個案的襯托之下，吸引不少投資客。北台灣就只有台北縣市有套房個案推出，而台北市更一口氣有六個新案。
租售報導企研室指出，另一種只在台北縣市推案的產品，是辦公大樓與工業廠房，但兩者的市場表現實在不怎麼樣，辦公大樓案在成屋市場只有百分之十點七的銷售率，預售市場則是連推案也沒有。
至於工業廠房在成屋部分有百分之廿二點七的的銷售率，但在預售市場就遇到阻力，新釋出的一百億案量只賣出一億元。原因除了整體經濟景氣不明朗、公司行號缺乏置產信心之外，廠辦個案偏向整棟或整層出售的金額過於龐大，提高買家門檻，也使得廠辦產品在上半年復甦的房地產市場裡缺席。
【2002-08-02/聯合報/21版/大台北】
"
2002-08-02_117,"殷乃平：台灣達金融危機水準
【記者林宜諄╱台北報導】
親民黨立委殷乃平昨（1）日指出，從「逾放比超過10%即達金融危機發生水準」的國際標準來看，台灣已達金融危機水準，也就是說，發生金融危機的可能性日益升高，只是處於危機中而不自知。
殷乃平昨天在一場「本土性金融風暴何時來」圓桌論壇中指出，台灣當前的金融環境與日本 1997 年發生金融危機時類似，但從種種指標來看，台灣已達發生金融危機的水準。雖然目前政府花了不少錢處理金融問題，但因為處理機制機制設計不當，處理問題金融機構的作法也不對，績效仍難以呈現。
立委李桐豪指出，執政者應該拿出魄力來解決當前的金融問題，並交給金融專家來處理，不應受政治力的干預。
中研院經研所研究員鍾經樊指出，日本發生金融危機是在金融自由化之後，當時泡沫經濟，房價、股價崩跌，銀行過多，政府又監督不週，跟台灣現在的環境類似。但日本有本錢撐十年，台灣還有兩岸問題，一旦發生，恐怕拖不過五年。
金融局長曾國烈表示，為了加速處理不良機構，有必要投入重建基金，先安定問題機構存款人的信心，以免擠兌引發全盤性金融危機，同時處理速度要越快越好，拖延只會讓成本增加。
【2002-08-02/經濟日報/7版/金融要聞】
"
2002-08-02_122,"凱統提供全方位商旅服務
【吳正弘】
為滿足商務客各種洽商或休閒的需求，其實企業主不一定非得選擇價格昂貴的星級都會飯店，能提供商務、住房、餐飲等全方位服務的商旅飯店，在硬體設施、價格競爭力及交通方便性上，絕不遜於觀光飯店。
座落於忠孝東路3段、緊鄰證期會、科技大學，附近又靠近有資訊天堂的光華商場，加上位於捷運新生站第三出口，擁有地利之便的凱統大飯店(KDM)，營業十餘年來，一直享有良好的口碑。規畫近百間大小客房，為提供顧客更好的居住品質，日前進行客房整修，同時並全面採用防火建材及防火門，符合政府檢驗標準，也保障房客生命安全。
凱統飯店提供商務客長期居住服務，客戶多為公司行號，可配合提供優惠房價。客房設施部分，除精緻家具、家電、保險櫃外，還備有RO逆滲透生飲系統及免費ADSL寬頻上網等服務，如客戶需要，還可提供代客洗衣、代客租車或接送等各項貼心服務。
有別於一般商務旅館，凱統飯店相當重視餐飲品質，設有兩間餐廳，特聘五星級主廚供應健康低鹽的中西式套餐及經濟商業午餐，並可提供團體聚餐與外燴等服務，而位於地下一樓的餐廳，如客戶需要，也可規畫為商務會議空間。
凱統大飯店電話(02)2721-1162號。
國賓大飯店電話(02)2100-2100號。
東山樂園電話(04)2239-7066號。
【2002-08-02/經濟日報/8版/休閒天地】
"
2002-08-02_4,"《新聞分析》
建商盼熱賣 市場冷眼看
【記者 倪子仁 】
預售屋市場一向是房屋市場景氣的先行指標，在一片以首次購屋為主流的現階段市場，高單價、高總價的預售產品操作難度相當高。
北市中山區市中心出現近十幾年來第一個單價超過每坪60萬元的預售案，總銷售金額近40億元，主力總價每戶超過5,000萬元，光數字，就備受房地產業界的關注。
本案由甲桂林廣告企劃銷售，甲桂林廣告在房地產市場已幾乎是賣名宅的代名詞，從早期的北市士林區「至善天下」、松山區「潤泰敦品」到去年的大安區「敦峰」等案都創造出銷售的佳績及口碑。
甲桂林廣告副總經理黃思綺表示，預售屋操作的難度幾乎是新成屋的3倍，也就是說，新成屋花費1元的廣告，預售屋就必須花費3元的廣告，才會有相同的效果。
「元大花園廣場」為純企劃案，以市場角度而言，純企劃的銷售模式，是否表示代銷業者不太看好個案，但黃思綺說，甲桂林要包銷該案的，是業者不給他們包銷。
為何業者及代銷業者都那麼看好本案 黃思綺以代銷十幾年的經驗說，在中山區市中心，要找一塊基地千坪以上，四面臨路的完整方正基地，幾乎是非常稀有的，本案單價總價雖高，但僅有64 戶，對名宅的主人來說，戶數恰到好處，尊榮感及隱私性是名宅主人會購買的考量重點。
淡江大學產業經濟系教授莊孟翰指出，以現在的買氣來看，除中古屋有較佳的表現外，預售屋的空間被壓擠的相當有限，他以北市信義計劃區及仁愛敦化區名宅集中地，房價紛紛下挫及接手並不強的情形分析，市場的買氣並不太樂觀。
其次，每戶 5,000 萬元的總價，地點在龍江路，以習慣在大安區、信義計劃區及大直重劃區購名宅的名人而言，中山區的路段接受度如何也是個問題。
產官學三方都認為，現階段自用型購屋是被鼓勵的，以經濟角度評估，如果購買房子貸款的利息支出已較房租低時，這就是購屋者該勇於進場的時機。
【2002-08-02/經濟日報/3版/焦點新聞】
"
2002-08-02_55,"

《新聞分析》
建商盼熱賣 市場冷眼看


【記者 倪子仁
】

預售屋市場一向是房屋市場景氣的先行指標，在一片以首次購屋為主流的現階段市場，高單價、高總價的預售產品操作難度相當高。北市中山區市中心出現近十幾年來第一個單價超過每坪60萬元的預售案，總銷售金額近40億元，主力總價每戶超過5,000萬元，光數字，就備受房地產業界的關注。本案由甲桂林廣告企劃銷售，甲桂林廣告在房地產市場已幾乎是賣名宅的代名詞，從早期的北市士林區「至善天下」、松山區「潤泰敦品」到去年的大安區「敦峰」等案都創造出銷售的佳績及口碑。甲桂林廣告副總經理黃思綺表示，預售屋操作的難度幾乎是新成屋的3倍，也就是說，新成屋花費1元的廣告，預售屋就必須花費3元的廣告，才會有相同的效果。「元大花園廣場」為純企劃案，以市場角度而言，純企劃的銷售模式，是否表示代銷業者不太看好個案，但黃思綺說，甲桂林要包銷該案的，是業者不給他們包銷。為何業者及代銷業者都那麼看好本案 黃思綺以代銷十幾年的經驗說，在中山區市中心，要找一塊基地千坪以上，四面臨路的完整方正基地，幾乎是非常稀有的，本案單價總價雖高，但僅有64 戶，對名宅的主人來說，戶數恰到好處，尊榮感及隱私性是名宅主人會購買的考量重點。淡江大學產業經濟系教授莊孟翰指出，以現在的買氣來看，除中古屋有較佳的表現外，預售屋的空間被壓擠的相當有限，他以北市信義計劃區及仁愛敦化區名宅集中地，房價紛紛下挫及接手並不強的情形分析，市場的買氣並不太樂觀。其次，每戶 5,000 萬元的總價，地點在龍江路，以習慣在大安區、信義計劃區及大直重劃區購名宅的名人而言，中山區的路段接受度如何也是個問題。產官學三方都認為，現階段自用型購屋是被鼓勵的，以經濟角度評估，如果購買房子貸款的利息支出已較房租低時，這就是購屋者該勇於進場的時機。

【2002-08-02/經濟日報/3版/焦點新聞】

"
2002-08-02_96,"人行示警 上海房貸成數高風險大
提醒商業銀行 放款時保持清醒 購屋者大感意外
【記者張運祥╱綜合報導】
上海房市出現「降溫」動作，中共人民銀行上海分行最近提醒商業銀行，個人購房貸款風險加大，在開拓個人房貸業務時，要多留一分清醒。人民銀行主動發出預警訊息，讓不少購房者感到意外。
上海市房產經濟學會會長桑榮林上個月在一項研討會上透露，市政府相關單位正在專案研究「房地產周期規律問題」。這個說法反映上海將對房市建立預警制度，避免上海房市出現泡沫。
「上海房地產投資額與銷售額的比例是1比1.5，市場仍靠需求拉動。」上海綠地集團銷售總監張永河說，聯合國統計40多個國家類型統計，當國內生產毛額 (GDP)在8,000美元以上時，居住的需求才會緩和。
張永河指出，上海GDP要在2008年才達到8,000美元，2001年的GDP人均為4,500美元，與台灣1988年時一樣，正逢換房買房階段。
「中國經濟時報」報導，人民銀行這次依據上海房地產市場狀況「提醒」商業銀行的原因，是當前個人購房貸款成數較高。今年上半年，上海商品房銷售額為人民幣246.29億元，同期全市個人住房貸款的新增額為216.55億元，顯示上海商品房銷售的銀行貸款成數相當高。
報導說，一旦遭遇房價波動或利率回升，個人貸款者將面臨較重還款壓力，進而影響償債能力。上海居民購房支出增加，貸款成數提高，顯示上海人購方胃口愈來愈大。
上海市統計局公布的數字多少可反映居民房貸還款壓力不小，上半年上海城市居民家庭人均總支出為人民幣7,591元，同期上海市民家庭人均可支配收入為人民幣6,870元，收支相抵，缺了721元。事實上，上半年上海戶均購房支出比去年同期增長2.2倍。
上海房地產專家分析下半年房市走勢，每平方公尺售價人民幣7,000元的個案可能滯銷，地處頂級區域的萬元以上個案，中期持續看好，獨棟別墅近期熱賣，但長期看淡。
上海房地產業界人士認為，人民銀行對銀行承作個人房貸發出預警，反映有關單位對房市已展開「降溫」動作。
據統計，上海單位面積房價比年初平均上漲500元，部分區域半年內房價漲幅甚至超過一到二成。如果房價下跌將產生連帶負面影響，大批貸款購房者將被迫為銀行「打工」。
報導指出，大陸銀行利率已連續八次降息，使貸款成本下降。以向銀行申請15年期的30萬元商業性住房貸款，按調整前的利率支付利息14.3萬元，按新的利率支付只需12.8萬元的利息，兩者相比可節省1.5萬元。
不過，大陸銀行利率再調降的空間不大，經濟學家認為，明年升息的可能性增高，升息勢必讓貸款者增加還款壓力，銀行放貸風險也將增加。
【2002-08-02/經濟日報/11版/兩岸2】
"
2002-08-03_111,"城市富人 裝扮平常 住豪宅
北京貢院六號、上海紫園、廣州二沙島、深圳鹽田 有錢人群聚而居
【大陸新聞中心╱綜合報導】
據大陸「二十一世紀人才報」調查，中國大陸的富人主要集中在北京、上海、廣州、深圳四個城市，這些有錢的企業主的特色是，大多平時裝扮平常，讓自己更自由，但都住在富人區。
根據該報調查上述四個城市，在北京，最有實力的富人，可能住在房地產價格最、位於建國門旁的「貢院六號」。據了解，這裡一間豪宅，售價是每平方公尺四萬元人民幣，頂級套房每平方公尺更達六萬元人民幣，其中一座上下兩層式皇宮式公寓，賣到二千多萬元人民幣（約台幣八千萬以上）。
除了貢院六號，瑞城中心、福景苑、光彩國際公寓、旺座、金菲國際公寓、華普花園、財富中心、新城國際、建外soho，也都是富人區。
這些位於消費金字塔的富人，平時都在京城的四大俱樂部活動，這四大俱樂部分別是，長安俱樂部、京城俱樂部、美洲俱樂部、中國會所。
這些場所入會費，一般一萬五千元人民幣到二萬美元之間，「私人性」是最大特色。
在上海，一幢幢價值從一千五百多萬到上億人民幣，造型各異的獨立別墅，矗立在一個個神秘小島上，清水環繞的別墅旁，有自己的私家遊艇碼頭，停泊私人遊艇，就是坐落在上海著名風景區佘山邊上的上海紫園。
別墅在上海是富人新寵，價格似乎也不再是問題，而且不少別墅都有歐美資深的管家來打理。目前在上海興建的小區別墅近一百個，絕大部分分布在交通方便、環境較好的近郊區，其中松江、浦東、長寧等地，售出的別墅已達到八成，高價房有行也有市。
據報導，廣州著名的富人區主要有三個，早期集中在珠江二沙島，後來主要集中在天河北，新興的富人很多選擇住在番禺。
在二沙島，一間別墅售價約一百萬以上，天河北的住宅小區，房價基本上在一百萬到四百萬之間。而這裡的富人，開的多半是高價位的進口車，不開國產車，一百多萬的車非常普通。
在深圳，富人的特色是低調，因為在這裡的有錢人實在太多。深圳鹽田區新興的一處別墅區是頂級富豪聚居之處，當地政府也配合發展旅遊度假村，目的就是要建造深圳的新興富人區。
【2002-08-03/聯合報/13版/兩岸港澳】
"
2002-08-03_17,"土增稅減半效應 桃竹房市增溫
北區房屋統計 7月交易量較去年同期增幅近七成
【記者龍益雲╱桃園報導】
土地增值稅減半徵收兩年，逐漸發揮刺激別墅、透天厝交易量增加，以桃園、新竹為主要市場的北區房屋仲介公司發現7月交易量較6月成長，比去年7月增幅更近七成。
北區房屋統計桃園、新竹三縣市各分公司的成交資料，顯示 7月交易情形頗熱絡，研判原因是土增稅減半徵收帶來的效應。當月成交金額較 6 月增加 30 %，比去年 7 月成長 69 %；成交件數則比 6 月增加 28 %，較去年 7 月成長 65 %。
北區房屋首席總經理彭培業表示，房貸利率下降也有激勵房市增溫的效果，還有一個主要因素是桃、竹地區房價遠低於鄰近的台北縣市，吸引台北人到桃、竹定居。
北區房屋不動產研究室不僅發現土增稅減半徵收促進桃、竹房市增溫，也有助別墅、透天厝及土地加速釋出，大樓產品屋齡雖然較新，但土地持分低，土地增值稅影響較小，交易件數及金額低於別墅、透天厝及土地。
北區統計，電梯大樓產品占總成交件數的37%，使用土地面積較大的如別墅、透天厝占49%。以地區別分析，桃園大樓占40%，別墅、透天厝及土地共占43%；新竹市大樓占36%，別墅、透天厝及土地占51%；新竹縣大樓佔24%，別墅、透天厝及土地占69%。
【2002-08-03/經濟日報/10版/稅務】
"
2002-08-04_15,"住商不分家 房價苦哈哈
【顏炳立】
在台灣的不動產市場中，或許是土地資源稀少的緣故，造成分區使用管制的不徹底，而在居住環境中，我們處處可見住宅區夾雜著商業行為，或住宅區內作辦公室或工廠使用；居住環境同時使用的人次、行為及頻率多寡、時段等皆不一樣，造成使用上與管理上的盲點，而如此的盲點將使得該地區的不動產喪失了市場的吸引力，價值亦將會深受影響。
就長期的市場了解與統計分析，我們發現最高級的住家大樓並不會在住商混合的大樓出現，房價最貴的住宅大樓亦不會有商業行為介入。因此不管是自用型的購屋者，或者投資型的購買者，皆必須仔細的分析此類不動產其未來的市場增值潛力到底有多大。所以，多年來台灣不動產市場內住商混合使用的大樓，價格是每況愈下，節節敗退，除非台灣的房地產大牛翻身，景氣來臨，否則仍舊是「買了就套牢的開始」，交屋就變成了「心中永遠的痛」。
在美國因為地廣人稀，商業區、住宅區、工業區分得很清楚，住宅區有住宅的樣子，也有住宅的味道，如此房價乃能支撐在某種價格以上。在台灣初期規劃的高級住宅大樓，地面層若不是作銀行，而是作酒店、KTV、二樓是餐廳且又是 24 小時營業，居家品質之差可想而知，環境變得複雜也不單純。如此一來，正常的住家積極往外搬，特種營業則往內設，造成惡性循環，房價自然無法往上揚，且其市場性也相對弱勢。
若是住宅區與辦公室一起使用，情況似乎比商業行為好些，但使用上的複雜性仍舊存在，其市場接受性亦將受影響。對不動產投資的觀念而言，價格一樣的不動產，效用高的優先被選擇；效用一樣的不動產，價格低的優先被選擇。此乃說明了，若一樣是提供住宅的生活機能，沒有辦公室、沒有商業行為的住宅大樓，則優先被選擇，其不動產價格也因追逐者眾，易漲難跌，住宅的效用即可徹底發揮。
就住商混合用的不動產投資觀念而言，需觀察整幢大樓的使用變化，若規劃開始是純住宅，可是交屋以後，被挪作商業使用比率一直在增加，則住宅賣壓將非常沉重。如此一來，要作辦公室使用又賣不到純辦公室的價錢；因為你將發現提公事包的先生與提菜籃的歐巴桑一同進電梯的場面出現，這到底是住家還是辦公，使用型態不明。不動產投資切記「不純，就不要買」。(作者是戴德梁行台灣分公司總經理)
【2002-08-04/經濟日報/18版/保險頻道?房屋市場】
"
