,2014-08
2014-08-01_116,"國建 今年推案衝200億
上半年兩案快完銷 將再推五大案 旗下台南COZZI飯店下季開幕
【記者陳美玲╱台北報導】
房地產龍頭建商國建（2501）到目前為止推案量達97億元，國建發言人林清樑表示，國建推案向來走自己的路，不受外在環境干擾，接下來預計推五大案、總銷共計約98億元，合計今年集團推案量近200億元。
國建上半年推出總銷分別達50、25億元的「國泰層峰」、「文海硯」，兩案銷售幾近100%，預計2016 、2017年完工挹注當年業績。
另外第4季台南COZZI飯店也將開幕，上海浦東商場則預計明年底完工。國建昨（31）日收在17.1元，下跌0.05元。
林清樑表示，今年房市雖受政策抑制房價以及年底七合一選舉影響，不過據內政部統計，選舉通常不會對市場造成實質影響，加上一直以來國建推案均按照自己的路，按照既定行程推案、動工和完工，不太受外在環境干擾，因此手中推案均照原訂計畫進行。
他指出，由於台南「文海硯」個案市場反應良好，原先計劃年底推出總銷32億元的「文林硯」，提前至7月銷售，全案總戶數182戶、已售約一成多，預計明年初開工，總計到目前為止推案量達97億元，接下來集團還有五大案、總銷共達98億元的新案。
據國建規劃，9月將推出新北市土城案「國泰金城」，總銷約17億元，每坪開價約62萬元，10月台中英才路20億元、高雄中正體育公園對面其中一塊基地也將面市，12月桃園火車站26億元、高雄中正公園另一塊基地新案也將登場（高雄兩案案量合計35億元），總計推案量達98億元，全年集團推案量近200億元。
轉投資部分，目前國建旗下已擁有兩間COZZI和逸、一間Madison慕軒酒店外，第4季台南COZZI也將開幕，明年則有高雄、板橋等新據點加入，目標五年內飯店數達七至八個。
中國商場布局方面，則擁有的上海嘉定區或上海浦東區商場，林清樑說，上海嘉定的泰貿商場目前正在招商以及施工，希望把商場定位更清楚後再推出。
另外上海浦東區域建興建地上五樓的購物商場，預計明年底完工，屆時旅館、健康管理以及中國商場經營效益將更加顯現。
【2014-08-01/經濟日報/C6版/上市櫃公司３】
"
2014-08-01_119,"全國推案量 歷史次高
四都房價 上季均下跌
【記者陳美玲╱台北報導】
第2季國泰房地產指數昨（31）日出爐，全國推案量站上3,891億元、季增23.5%，是歷史次高。但以各區來看，房價呈逐步降溫，雙北市、台南、高雄房價均下跌，其中北市跌幅5.59%最深。學者表示，房市進入盤整反轉格局，後續市場需視稅改和選舉干擾程度而定。
最新國泰房地產指數資料顯示，第2季全國市場呈價穩量增，全國推案量年增10.1%，全台每坪可能成交價達29.56萬元，均較上季、去年同期分別增加1.89%、6.24%，30天成交量指數為140.14，季增22.7%、年減31.2%。
雖然推案量是歷史次高，但30天銷售率指數為85.03，較上季減少8.45%，更較去年同季大減31.2%，顯示出市場上供給增加，但買氣未同步跟上，還出現下滑情況。
第2季全國價量表現持穩，但各區市況呈現分歧態勢，雙北市、台南、高雄房價均下跌，其中北市第2季可能每坪成交價為78.35萬元，房價季減5.59%、年減一成，跌幅最多。
【2014-08-01/經濟日報/A19版/產業焦點１】
"
2014-08-01_13,"Q2經濟成長3.84％ 全年將保3
連三季走揚 六季來最佳 景氣穩健復甦 只要沒亂流…國建目標達陣在望
【記者鄭杰、吳父鄉╱台北報導】
主計總處昨（31）日發布第2季經濟成長率為3.84%，較5月預估大增1.05個百分點；只要經濟未遇亂流，依主計總處先前的第3季、第4季預估值，今年經濟成長率可望達到國建目標3.2%。
第2季經濟成長率大躍進，高於前次預估值2.79%，連續三季走揚，為近六季以來最佳表現，也優於國內各預測機構對於第2季的預期看法，定調國內景氣穩健復甦。
主計總處先前預估今年全年經濟成長率為2.98%，低於國內各預測機構估值。但觀察今年前兩季經濟成長表現，若未出現重大風險意外，8月主計總處應會上修全年經濟成長率至3%以上。
經濟部長張家祝昨日表示，對全年經濟成長率「保3」審慎樂觀。他認為，經濟成長率的數字不是重點，更重要的是儘快解決民眾關切的物價、房價、薪資等問題，讓人民有感。他強調，台灣經濟要轉好，要改善整體產業營運狀況，提升產業競爭力。
主計總處專門委員梅家瑗指出，第2季經濟成長表現大幅優於預期，最主要是商品及服務輸出表現亮眼，成長4.45%，比預估值多出1.13個百分點。
梅家瑗指出，第2季在iPhone題材提前發酵、PC換機潮啟動之下，帶動國內相關產業鏈出貨成長，目前國內廠商接單狀況的確非常暢旺，整體產業景氣迎來順風，第2季製造業成長近7%。
此外，今年4、5月來台旅客數較去年同期大增三成，為2004年第3季以來的最大增幅，再加上三角貿易表現佳，支撐服務輸出成長力道。
主計總處官員指出，在南韓綜藝節目「花漾爺爺」加持之下，4、5月來台旅客以韓國觀光客成長幅度最大，近70%。不過，整體觀光人數仍以陸客為最大宗，占了將近四成，陸客仍是觀光消費的主力。
內需表現也不弱，今年以來股市價量齊揚，表現亮眼。第2季股價指數平均9,019點，較去年上漲近12%，總市值增5.12兆元，所得效果、財富效果雙帶動之下，刺激第2季民間消費年增率達2.6%，較預估值略高0.1個百分點。
第2季失業率降至3.89%，4-5月受僱員工平均薪資也較去年成長3.5%，同樣有助增長消費樂觀氣氛。
【2014-08-01/經濟日報/A3版/話題】
"
2014-08-01_230,"勞基法30年
低薪無解方 勞工未來難樂觀
【陳業鑫╱台北市政府勞動局長（台北市）】
勞動基準法民國七十三年公布施行卅年。法律制訂時，正值台灣經濟起飛的年代。那時藍領、白領階級界線分明，一般認知的勞工意象，都是來自製造業的藍領勞動者。
八〇年代，產業結構有很大轉變。服務業從業人口上升，超過製造業，這時候勞工運動主要訴求，在於擴大勞基法適用範圍，在以金融業為代表的服務業產業工會一連串街頭運動後，勞基法逐步將為數龐大的服務業勞工納入保障範圍，白領、藍領階級不再涇渭分明。
今年三月剛落幕的關廠工人案，就是在製造業外移背景下，留下來的難解歷史案件。製造業出走的後遺症，不止前述個案，由於服務業薪資普遍較製造業低，當台灣產業結構轉型為以服務業為主，薪資成長就陷入停滯，甚至倒退。
加以政府推動廣設高中、大學政策，以往扮演台灣產業發展人才提供者的技職教育體系幾乎被摧毀，學用落差現象日趨嚴重；當青年學子在校學到的知識、技能無法應付就業市場需求及挑戰時，低薪幾乎就成為宿命。
原本勞基法規定的基本工資，應是法定的最低工資，卻成為服務業徵人的起薪，甚至固定薪資。於是基本工資調整的議題，年年成為勞資政學集體角力的支點，甚至成為導致勞政主管機關首長去職的敏感政治問題。
在高房價、高物價擠壓下，可以想見未來幾年最為人重視的勞動議題，仍然會是與低薪現象息息相關的青年貧窮問題。面對此問題，勞動政策主管機關能動用的工具有限，如果源頭的教育政策不改弦更張，如果台灣的產業環境繼續空洞化，如果製造業要重返台灣卻苦無技職教育培養出來的足夠人才，在少子化及高齡化的人口結構下，低薪問題仍然無解。
勞動基準法生效卅年的此刻，台灣勞工的未來，站在充滿挑戰的十字路口，期待政府教育、產業、勞政等部門齊心協力，整合政策、資源，或能讓薪資成長停滯的僵局扭轉；否則，實在無法令人樂觀。
【2014-08-01/聯合報/A19版/民意論壇】
"
2014-08-01_264,"中價位旅館 ｅ級戰場
【記者黃冠穎╱台北報導】
網路訂房成為新趨勢，對中價位觀光旅館更是決勝關鍵，台北市上半年住房率前五大的天成、台北花園、台北凱撒等飯店，有三成以上訂房來自於網路，散客比例大幅提高。
這些飯店共同特徵是每晚平均房價約3,000元，主要客源以日本、港澳、東南亞為主，陸客占比都不到一成，Agoda、Booking、Hotels.com等網路訂房網站是主流訂房方式之一。
台北花園客房營運部副總經理雷穎杰表示，近年線上旅行社（online travel agency，OTA）急速擴張，六年前僅一、二家，現在已超過20家，並在台設立服務處。
【2014-08-01/經濟日報/A19版/產業焦點１】
"
2014-08-01_283,"觀光百貨 當撐盤大將
【記者嚴雅芳╱台北報導】
國內第二季經濟成長率達3.84%，遠高於市場預測，且主要動能來自海外旅客的大幅成長，使得觀光股表現抗跌，觀光類股指數盤中貼在平盤上下游走，高價股晶華(2707)、F-美食(2723)等上市股扮演撐盤要角；百貨類股中的超商雙雄則扮演資金避風港角色，上市股統一超(2912)、上櫃股全家(5903)穩在平盤之上，且股價在本周填息後，盤中續創除息以來新高價。由於超商股向來股性穩健是抗震指標，也顯示盤面瀰漫保守氛圍。
受惠日客來台觀光人數持續回溫，國內五星級飯店將可直接受惠。晶華副總張筠表示，今年6、7月不論是平均房價或是住房率皆好過去年同期，不僅是受惠日客回流，國外高檔飯店持續到台北市插旗，對整體產業的向上帶動也是主因。晶華6月反應電腦展，住房率接近8成，7月向來是淡月，但今年也有7成以上的住房率，優於去年同期，且平均住房價格來到6,500元，今年以來平均房價較去年成長2.5%。
超商雙雄今夏不僅飲料、冰品可望在旺季的帶動下成為推升營收的主力，在雙雙祭出新口味霜淇淋的刺激下，也增添業績動能。此外，超商透過鮮食、自有產品及生鮮蔬果的銷售，持續優化產品組合，對毛利率的提昇也可望帶來貢獻。
【2014-08-01/聯合晚報/B2版/集中市場．焦點】
"
2014-08-01_39,"國泰Q2房地產指數
北高房價「領跌」 新北餘屋賣壓重
【記者江碩涵╱台北報導】
全台房市反轉向下格局成立。根據今年第2季國泰全國房地產指數顯示，台北市第2季預售、新屋均價每坪78.35萬元，季跌幅5.59％，高雄市房價每坪19.62萬元、季跌幅5.61％，北高兩市房價「領跌」趨勢明顯，新北市餘屋賣壓尤其沉重。
根據今年第2季國泰全國房地產指數顯示，全台第2季推案總金額3891億元，較上季成長23.5％，除新北市之外，其他5大都會區推案金額成長逾4成；台北市、高雄市第2季新屋房價跌幅皆逾5％，雖然新北市房價每坪38.35萬元、季跌幅僅0.81%，但新北市推案量高、市場餘屋多，成交量指數也明顯下滑，顯示新北市房市反轉力道強，市場餘屋將成為嚴重賣壓。
桃竹地區預售、新成屋每坪22.23萬元、季漲5.97％，台中市每坪21.42萬元、季漲3.95％。
德明財經科技大學副教授花敬群分析，政府打房雖有些效果，但僅造成市場上購屋觀望、延後購屋的氣氛，真正造成雙北市、高雄房價下滑主因是市場景氣循環。
尤其台北市、新北市房價都比去年同期低，代表房價支撐力道已相當薄弱，新北市新推案量不減，餘屋過多，但成交量指數卻比上季減少9.45％，顯示新北市衰退格局相當明顯，很有可能成為重大賣壓，不得不慎。
花敬群分析，桃竹地區雖維持高檔盤整，但累積賣壓將成為極大隱憂，很有可能逐漸步入新北市後塵，仍待觀察；而台中市房市也處於高檔結構，後市房價與推案動能較少，再加上以往長期餘屋問題，後續變數也大。
【2014-08-01/聯合報/AA2版/產業．策略】
"
2014-08-02_103,"松山線通車效應 北門站漲很大
【記者游智文╱台北報導】
捷運松山線預計年底通車，最新統計顯示，儘管今年上半年政策打房出重手，但挾通車利多，沿線住宅持續上漲。其中，北門站半年上漲近1成最多；台北小巨蛋、中山、松江南京、南京東路站也都有8%左右的漲幅。
永慶房產研展中心經理黃舒衛認為，未來數月雖有選舉、實價課稅議題等影響，但預料松山線沿線房價仍會上揚，只是漲幅縮小。建議長期投資人可多注意總價在3000萬元以內的公寓、中古華廈及電梯，未來有較大增值潛力。
黃舒衛表示，捷運題材強勢帶動房價有三個階段。第一是規畫定案到動工；第二是通車前一兩年到正式通車；第三則是通車後半年，便利性開始浮現之後。
其中漲最猛的，是通車前一兩年。以蘆洲線來說，部份站區通車一年房價漲幅高達四成，新莊線、信義線平均漲幅也都在兩成以上。
相較之下，現正進行穩定性測試，預計年底可通車的松山線，由於今年初以來，政策打房不斷，且力道大幅加重，漲幅相對縮小。根據永慶內部成交資料，今年1~6月，沿線8個站平均漲幅僅約5.7%，遠不如之前其他已通車的捷運線。
不過，相較於北市整體，上半年平均房價呈持平情況，松山線仍展現明顯通車效應。
每坪約56萬元 吸引自住客
統計顯示，松山線上半年以北門站周邊，包括塔城街、長安西路、福星國小一帶房價上漲9.5%最多。黃舒衛分析，主要是當地還在5字頭，每坪約56萬元，吸引許多自住民眾。
上半年上漲較多的，還有已形成北市另一大飯店、百貨聚落的台北小巨蛋、南京東路一帶；以及晶華商圈所在的中山站，漲幅也都在8%左右。
黃舒衛表示，目前松山線預售、新成屋單價都已「破百」，甚至開到200萬元，再上去的空間有限，而中古電梯、華廈以及公寓，相對東區則仍有相當價差，預料通車仍能持續緩步上揚。
【2014-08-02/聯合晚報/B5版/房市．投資】
"
2014-08-02_145,"100城房價 連三月下跌
【記者曾迺強╱綜合報導】
大陸100座城市新建住宅均價較6月下跌0.81%，是連續第三個月下跌，顯示房地產開發商正面臨消化庫存的壓力。同一時間，有許多購房者仍繼續觀望，期待房價進一步下跌。
路透報導，中國指數研究院昨（1）日公布數據顯示，在接受調查的100座城市中，有76座城市房價出現下跌，數量較6月增加五座城市。
報告指出，7月100座城市新建住宅價格較6月下跌0.81%，不僅連續三個月下跌，且跌幅增加0.31個百分點，有持續擴大趨勢。其中，吉林、菏澤及三亞的跌幅最為嚴重。
被視為房市風向球的北京、上海、廣州等十大城市，同樣出現房價下跌情況，跌幅更超越100座城市的平均值，達到0.97%。
對於先前呼和浩特、杭州及濟南等地，加上合肥將於今（2）日調整房地產限購政策，中原地產統計，至今已有31座城市放鬆限購。
中指院認為，調整限購政策雖無法扭轉當前市場庫存高、供過於求局面，但卻有助於促進市場回穩。
易居中國的城市新成屋價格指數也呈現類似走勢，在288座城市中，指數下跌的城市有148座，跌幅較6月下跌0.13%；其中上海跌幅為0.5%，情況更為嚴重。
這一輪房地產下滑始於今年初，隨著庫存壓力傳導至房價，許多一、二線城市房價都略為下調，房地產開發商正把降價促銷視為下半年主要銷售策略。
華爾街日報指出，由中國房地產指數系統公布的數據來看，許多購房者仍持不確定心態。
中國社科院本周發布報告指出，大陸短期無法避免房價下跌的窘境，需要兩至三年的時間解決庫存高居不下與高空置率問題。
【2014-08-02/經濟日報/A11版/兩岸焦點】
"
2014-08-02_16,"BRT藍線上路 沿線房市漲聲起
秋紅谷站、歌劇院 七期最受關注 草悟道 連接科博館、美術館區休閒腹地 「南7、北12期」成形
【記者陳秋雲╱台中報導】
台中市BRT藍線剛上路，市府統計初期每天約2、3萬人次，儼然成為市政中心、商業區、休憩區的主要交通運輸網；交通利多帶動沿線房市議題，成為這一波熱區。
BRT自7月27日開放以來，從台中火車站至靜宜大學，每天上午6點到晚上11點、每6分鐘一班車，目前每天單向開出110班，雙向220班，幾乎班班客滿，交通局統計日載運量達3萬人次，預定9月底前會達到穩定運行狀態。
BRT貫穿台灣大道，成為沿線房市的熱門議題；住商朝富店長陳俊雄表示，BRT藍線可望提高新市政中心、新光與遠百等百貨商圈、科博與美術館區之間的交通方便度，將帶動沿線草悟道、秋紅谷綠帶區，炒熱周遭休閒觀光與房市發展。
BRT秋紅谷站與預計今年底完工的「台中大都會歌劇院」，是目前七期最受關注的兩大建設，大都會歌劇院立面已有三面拆架曲牆，外觀完美呈現。
去年普立茲克獎得主伊東豊雄設計的大都會歌劇院，外觀玻璃窗有如一瓶一瓶的酒壺，伊東稱為「壺中居」，意即欣賞歌劇時，會讓人有酒酣耳熱的陶醉；夜間建築物內部光源經玻璃帷幕及圓筒窗透出，建築物呈現多層次的美感，為周遭建物更增價值。
大陸建設在市政北五路上推出「宝格」，每坪單價70-90 萬，坪數145-186坪，總銷90億元，創台中豪宅新高。
歌劇院第一排「聚合發獨秀」，坪數100-140坪，總銷62億元；「喜全真鑄」目前已接近完工，隨歌劇院接近完工，房價攀高。
BRT市政府站為七期十字綠園道豪宅戰區，國泰建設在市政北二路推出新案「國泰層峰」，131坪雙併，每坪63-75萬，總銷45億，目前銷售六成。
BRT頂何厝站旁，理和建設今年7月初推出總銷15億的「歇雲」新案，52-64坪產品，每坪單價38-48萬。理和建設科長紀伯坤表示，理和20 週年推出的「歇雲」個案，在每隔4層樓高處設計四季主題之一的「公共院落」，注重鄰里感情連結。
BRT科博館站周邊，因草悟道這條「黃金觀光綠園道」，連接科博館與美術館區兩大休憩腹地，每到周末人潮不斷，帶動房市熱潮，近英才路口的「東方嘉磐」，規劃46至54坪的首換產品，每坪均價約40萬元，潛銷期間預約七成。美術館區別墅案「曜暉日曜」，建坪100-120坪，六戶主力別墅，總價帶4380~4880萬元，目前已銷售兩戶。
久樘開發董事長特助李晉豪表示，於BRT秋紅谷站西側的12期，串連水湳經貿園區與七期，「南7、北12期」儼然形成；久樘開發進軍豪宅第一案「久樘香坡」，室內設計邀請國內大師胡碩峰，面對8200 坪西大墩公園的1000餘坪基地，僅規劃住家92戶、65-120坪、總銷40億元，每坪單價來到38-50萬。
【2014-08-02/聯合報/AA3版/中台灣房地產】
"
