,2012-02
2012-02-01_129,"《產業速讀》
建商硬撐不降價 雙北房市上季價量背離
【黃啟菱】
去年第四季的「國泰房地產指數」昨（31）日出爐，雙北市房價再創新高，但成交量卻大幅萎縮，成交率超低、議價率飆升，價量嚴重背離。學者統計，主要上市櫃建商目前成屋存貨僅剩6%，土地存貨與在建工程分別達22%與37%，也就是餘屋少、未來推案量卻多，造成多數建商不願降價。
「國泰房地產指數」由國泰建設與政大台灣房地產研究中心共同發布，從1992年持續至今，是全台一手房市場最完整的調查統計。
調查顯示，去年第四季台北市推案量並未大減，共有34案、566億元，去化率卻不到一成，成交量季減57%、年減75%。
【2012-02-01/經濟日報/A18版/產業焦點】
"
2012-02-01_14,"賞花燈 住台中 房價最殺3.5折
【記者莊亞築╱台中報導】
中台灣元宵燈會即將展開，台中市多家飯店紛推優惠專案，房價下殺搶客外、還有飯店貼心提供免費計程車送抵服務，讓遊客春遊台中免去交通問題，輕鬆夜遊台中、賞花燈。
全國大飯店即日起至2月12日推出住房專案4折，每房特惠2599元，除可享精緻客房住宿一晚、報紙、水果、免費停車、餐廳9折、誠品一日優惠卡外，加價400元可享早餐，飯店還貼心提供前往燈會現場、圓滿劇場單趟計程車送抵服務，電話04-23213111。
福華大飯店即日起至2月29日前，平日住房且自備用品，即可享有住房優惠價每晚2012元，住宿期間免費使用水療館、健身房等，並加贈迎賓水果、報紙，專案房價每日限量，洽詢電話04-24632323轉訂房組。
永豐棧酒店新館大墩館也推「早春賞櫻平日住房專案」，即日起至2月29日，溫馨闔家客房不含早餐只要3800元，下殺3.5折優惠(原價10780元)。
除早春住房專案外，平日一泊二食住房專案，兩人成行5000元、三人出遊5750元、四人6500元起，優惠期限至6月30日止，洽詢電話04-23268008轉訂房組。
【2012-02-01/聯合報/B2版/大台中綜合新聞】
"
2012-02-01_181,"北市非自住房屋稅 將大漲
採差別稅率 最快103年修正實施 投資客衝擊大 自住稅率可望低於1.2％
【記者陳乃綾╱台北報導】
台北市稅捐稽徵處長黃素津昨（31）日表示，北市已完成房屋合理化課稅研究，並提出差別稅率、逐年提高標準單價及提高折舊率三大改革建議，最快103年修正實施，持有非自住房屋的民眾，房屋稅稅額恐怕會提高。
黃素津指出，各地方政府房屋標準單價、折舊率與耐用年數等稅基，已30年未調整，無法合理反應房屋建造成本與市場價格，且老屋和新屋的房價，與要繳的房屋稅額不成比例。
去年北市委託財政學者、現任立委曾巨威進行房屋稅合理化研究，完成三大建議，最近報請財政部參考，盼逐步改革房屋稅。
黃素津說，改革房屋稅會配合中央政府「自用住宅不加稅」原則，一旦調高標準單價、路段率等稅基，一定會修法讓稅率同步降低，避免引發自用住宅民眾反彈。
不過，名下擁有二戶以上房屋的投資客，未來非自住的房屋稅額，可能將隨著稅基調整而大幅提高。
針對房屋稅率，研究結果建議，財政部應考慮修法，將目前住家用稅率再細分為「自住」與「非自住」，以差別稅率來減輕自住民眾的稅負，並建議非自住房屋稅率維持1.2%，自住稅率則可低於1.2%。
30年未調整的房屋標準單價，研究團隊參考地政處、都更處、估價師公會、建築師公會的建物價格，按照營造工程物價指數，推估各種構造的樓層房屋標準單價，全面提高標準單價。
另外，建議折舊率微幅調整，包括耐用年數從60年降低為50年，殘值率同步從40%降為30%，房屋一年折舊1.2%。
根據法令，房屋稅稅率改革須經中央修法，標準單價、折舊率和耐用年數則可由各地方政府不動產評議委員會自行修正。
不過，北市100年才經委員會調整路段率，接下來須等到103年才能再做修正。上述改革方向，最快要等到103年才會上路實施。
【2012-02-01/經濟日報/A19版/稅務法務】
"
2012-02-01_293,"建築貸款餘額 衝破1.4兆
【記者陳美君╱台北報導】
銀行年底衝放款，中央銀行昨（31）日公布，去（2011）年12月房貸與建築貸款餘額，分別為5.279兆和1.407兆元，雙創歷史新高。
值得關注的是，建築貸款餘額在去年12月首度突破1.4兆元，不僅較前一個月增加241億元，相較前一年底，更增加1,337億元。銀行主管說，近年來推案的建商陸續進入完工階段，銀行也陸續撥款，推升建築貸款走揚。
除象徵房市供給面的建築貸款飆升外，房市買氣指標購屋貸款也持續加溫，但受政府打炒房影響，銀行房貸客戶中，自住客增加、投資客降低。
數據顯示，去年12月房貸餘額為5.279兆元，較前一個月增加207億元，其中超過一半是政府優惠房貸客戶。
據央行統計，台銀、土銀、合庫、一銀和華銀等五大銀行，去年12月新增房貸為482億元，較前一個月增加35億元，央行官員說，主要是年底銀行衝刺放款的季節性因素，這五大銀行，合計房貸市占率超過四成。
銀行主管表示，年前有建商祭出降價手段，推測是手上仍有庫存尚未賣出，才會降價，依此觀察，房地產未來將有更大議價空間，有助房價回穩。
央行官員表示，總統大選結束後，市場不確定因素消失，但奢侈稅與不動產實價登錄上路，對房市或多或少形成衝擊，對房價影響多空難測，央行將密切觀察後續效應。
【2012-02-01/經濟日報/A16版/金融】
"
2012-02-01_3,"溫家寶：打炒房不鬆手
發布國務院六大工作重點 反映黨政人事將更迭 當局以穩定為最高原則
【記者林則宏╱綜合報導】
大陸國務院總理溫家寶提出當前國務院六大工作重點，包括：繼續嚴格執行抑制房地產投機投資性需求的政策措施、保持外貿政策基本穩定、保障煤電油氣運正常供應等。反映面對將於今年秋天及明年春天相繼展開的黨政人事更迭，北京當局現階段施政將以穩定為最高原則。
溫家寶昨（31）日上午主持國務院全體會議，討論即將於3月5日提交全國人民代表大會審議的政府工作報告初稿。溫家寶並且在會中指出，今年是「十二五」時期承上啟下的重要一年，也是本屆政府任期的最後一年，改革發展任務繁重而艱巨。
溫家寶強調，過去一年，大陸經濟繼續朝著宏觀調控預期的方向發展，呈現增長較快、價格趨穩、效益較好、民生改善的良好態勢。當前，中國發展仍處於重要戰略機遇期，在較長時期內繼續保持經濟平穩較快發展具備不少有利條件。
溫家寶並提出當前六大重點工作，分別為：一、「繼續搞好宏觀調控」。把握好宏觀調控的力度、節奏和重點，適時適度進行預調微調。保證國家重點在建續建項目的資金需求，有序推進新的國家重點項目，保持投資穩定增長，同時繼續加強對實體經濟特別是中小企業的信貸支持。
二、「抓好農業生產」。做好春耕備耕各項工作，穩定糧食播種面積，擴大緊缺、優質農產品生產。
三、「鞏固房地產市場調控成果」。繼續嚴格執行並逐步完善抑制投機投資性需求的政策措施，促進房價合理回歸。採取有效措施增加普通商品房供給。做好保障性住房建設和管理工作。
四、「促進對外貿易穩定發展」。保持外貿政策基本穩定，推動出口結構升級，增強對外貿易的可持續發展能力。
五、「切實抓好經濟運行調節和安全生產」。重點抓好煤電油氣運保障工作。落實安全生產措施，堅決遏制各類重特大事故發生。
六、「切實解決好突出的民生問題」。落實最低生活保障、失業保險標準與物價上漲掛鉤的聯動機制，同時強化食品、藥品品質安全監管，以及校車交通安全工作。
【2012-02-01/經濟日報/A10版/兩岸財經】
"
2012-02-01_49,"內政部長
李鴻源：國土規劃、防災優先施政
【記者李順德、何醒邦╱專訪】
新任內政部長李鴻源昨天接受本報專訪表示，國土規劃與防災是他上任後的優先施政，依他熟悉的專業著手，將已公布的防災地圖帶到內政部，做為國土規劃最根本的底圖，針對全台的高潛勢地區，套疊後訂出土地使用規範，進行土地利用與規劃。
李鴻源表示，他到內政部是來做事的，會很明確提出量化的專業依據，例如已提出的高鐵行動方案，就是從評估、溝通到訂行動方案，未來不會因「枝節的事」模糊焦點。
內政部事務包山包海，李鴻源說，消防警政等，他在台北縣副縣長任內都曾督導過，有些涉獵，再一個月就可完全進入狀況；任內會選重點做，如國土計畫法會優先推動立法。
他說，到內政部後，搶救高鐵軌道地層下陷的後續行動，會透過地政手段、都市計畫，讓下陷區部分成為人工濕地與滯洪區，再進一步打造成觀光休閒漁業區，同時解決淹水、下陷及漁民生計的問題。
李鴻源表示，台灣到底要多少個科學園區？國土規劃一旦釐清，沒必要設的包括工業區，都會停止，該保留多少優良農田，處理農地流失，也會與農委會聯手處理。
他說，國土規劃一定要務實可行，例如高海拔敏感地區，有不安全，也有安全的地方可利用；而解決南北失衡的房價，又是另一項重點。
他說，九二一、八八風災之後，國土安全有二十年的宿命，原住民的傳統領域，高危險地區會協助「遷下去」，結合就學就醫就養做配套處理。
而地方政府難執行的國土區域計畫，他會以台北縣經驗協助。
李鴻源表示，合宜、社會住宅推出後，確實聽到正反兩面的聲音，上任後會把各方人士找來談，找出平衡點。
為照顧弱勢，由國家主導興建的住宅，在香港、荷蘭都有很多案例，有成功也有失敗，即便是國外經驗，不一定適合台灣國情。
李鴻源已在研究相關的資料，打算把青年住宅、閒置空間活化等各項政策，帶到內政部推動並落實。
【2012-02-01/聯合報/A4版/新內閣出擊社會正義】
"
2012-02-01_93,"去年第四季
房市價跌量縮 台北有行無市
【記者何醒邦╱台北報導】
國泰建設昨天發布去年第四季國泰房地產指數，整體房市「價跌量縮」，其中台北市銷售率只有9.48%，創SARS以來新低；成交量大幅滑落，呈現「有行無市」現象。
負責調查的政治大學地政系教授張金鶚表示，去年房市第一季從景氣高峰開始，第二季價量背離震盪，第三季逐步朝景氣盤整向下，至第四季開始出現價量反轉，交易量明顯萎縮，呈現有行無市。不過，去年全國房價仍從前年的每坪21.29萬元，漲至去年的23.44萬元，漲幅超過1成。
張金鶚表示，近來房市成交量急凍，部分建商開始降價促銷，但業者有降價壓力，卻沒降價誠意，目前非危機入市的好時機。
張金鶚指出，北市去年第四季在奢侈稅影響、及國內外政治、經濟、制度改革等利空衝擊下，銷售率跌破10%，成交量較上季萎縮57%，更較前年同季減少75%。此外，13個每坪開價百萬元以上的個案，有10個銷售戶數不到2戶，甚至掛零，交易量急凍。就連新北市房市萎縮趨勢明顯，且議價空間超過2成，顯示房價修正迫在眉睫；而各都會區第四季成交量也出現萎縮。
【2012-02-01/聯合報/AA2版/股市．基金】
"
2012-02-02_146,"上海住宅成交量 大跌6成
【特派記者胡明揚╱上海報導】
2012年1月上海樓市的開盤量跌到谷底。上海永慶房屋研展部統計，2012年1月上海市一手住宅成交1783套，比前一個月狂跌62.7%，成交套數創歷史同期最低。
但業界人士指出，春節月成交量低迷屬常態，2月成交量資料會回升不少，在上海房屋交易稅費新標準出台後，成交量還會繼續回升。
受春節及元旦假期影響，上海1月推盤量降至冰點，全月只有3個項目開盤或加推房，甚至不及2011年周均開盤量的半數；總計僅推出300 餘套房源，也不及以往部分專案單次的推房量。
成交量方面，上海永慶房屋研展部統計，2012年1月上海市一手住宅成交1783套，比前一個月狂跌62.7%，成交套數創歷史同期最低，在過去的61個月中，僅略高於2011年2月1635套的成交水準，為歷史第二低。
成交價格繼續在2012年基礎上上漲，每平方米2萬2541元（人民幣，以下同）的價格，相比2011年12月微漲1.9%。
上海永慶房屋總經理陳史翎分析，因適逢春節長假，推盤量小，加上忙於準備過年，春節所在月份的買房人氣向來不高，1月成交量低應該在意料中，尤其是各方多有低谷出現在2012年上半年的判斷，因此等房價下跌的觀望心態最普遍。
日前上海市長韓正和住房保障管理局局長劉海生分別表示，普通住房交易稅費標準近期要再調整，總價標準將提高到外環外地區160萬元、內外環間200萬元、內環內330萬元，將在第一季、最快本月公布實施。
實施後的稅費，據業界估算，經過這次調整，上海市在售新盤中房屋有四分之三都將受惠於新標準，購房者將少繳總房款的1.5%稅費。
因此，在標準正式公布實施前，也不排除部分購房者刻意把買房時間延後，以達到少繳交易稅費。
陳史翎判斷，春節當月的成交量低迷應屬常態，2月成交量資料會回升不少，在新標準公布後，成交量還會繼續回升。
【2012-02-02/聯合報/E4版/華東台商】
"
2012-02-02_21,"《天王觀點》
陸股修正後 評價面尤具吸引力
我們認為維持在7％以上的成長率，對於中國這樣龐大的經濟體而言，即已算是相當高水準的成長率了。
【編輯部整理】
中國1月份製造業採購經理指數由去年12月的50.3攀升至50.5，不僅優於市場預期且維持於擴張點之上，中國經濟體所展現的韌性實不容小覷。中國政府將持續推動經濟強勁成長，尤其在中國擁有龐大外匯存底，且仍需建設大量基礎建設設施的情形下，我們認為維持在7%以上的成長率，對於中國這樣龐大的經濟體而言，即已算是相當高水準的成長率了。
不過中國房市近期表現較為疲弱，特別是高級房市的買氣低迷，去年12月份70個大中城市新建商品住宅價格月比下滑的城市就有52個，所幸我們認為政府所推行的五年保障住宅計畫將有助於抵銷部分影響。至於在股市方面，近一兩年由於有大量新股發行，加以中國人民銀行緊縮政策的陰霾籠罩進而拖累市場表現，但在股市經歷修正後，評價面尤具吸引力。
我們大幅減碼不動產類股，原因在於房市已累積一段漲幅，且出現供過於求的情形，預期房價仍將有所回檔，不過中國房市修正與美國次貸風暴完全不可同日而語，因為中國具備低槓桿特性，且未像美國金融業一般氾濫使用衍生性金融商品。另外，房價下跌則引發銀行業不良貸款率增加的憂慮，不過中國銀行業主要為官方所控管，中國官方與銀行均早已做好準備，因此預期不至造成太大影響。中國政府積極推動內需消費市場，並要求企業每年需調高工資10%以上，預期中國消費成長將可抵銷房市放緩的影響。
另一個值得留意的重點是，受限於資本管制，中國對外投資僅有極小的比重是以人民幣進行，目前圍繞中國人民幣匯率的爭論頗多。整體而言，中國為保護出口商，因此並不希望人民幣成為強勢貨幣，但投資人反因此而更樂觀看待人民幣未來走勢，因而相繼將資金投入人民幣匯市。然而，中國政府已體會到人民幣升值將有利於其國內企業對外投資，並逐步放鬆人民幣用於國際貿易的進程。先前中國政府允許國內企業以人民幣對外投資，而這將有助於中國企業拓展海外市場，以及進一步推動人民幣國際化進程。
【2012-02-02/聯合晚報/B8版/基金理財．房市焦點】
"
2012-02-02_277,"南北房價失衡 李鴻源擬配套
【記者李順德╱台北報導】
準內政部長李鴻源昨天表示，針對北部過高的房價，一般民眾買不起，南部的房價卻文風不動，南北房價失衡現象，他準備在上任後研議配套作法，讓民眾買得起房子。
李鴻源認為，處理南北房價失衡問題，不能只靠市場機能調節，應該找出根本解決的配套作法，例如如何增加南部就業機會，讓北部的民眾願意到南部生活，這就需要財經政策做為工具，配套實施。
【2012-02-02/聯合報/A8版/綜合】
"
