,1999-05
1999-05-02_31,"

Q & A

【以上資料由永慶房屋解答，張婉珍整理】

問：什麼是「斡旋金」？仲介公司要求我付斡旋金時，該如何保障自己權益？答：「斡旋金」簡單的說，意義在於證明買方購屋的誠意，以便提昇屋主的降價意願；另一方面，也表明仲介公司確實受人所託，而非虛造客戶來探聽屋主底價的立場。當消費者要付斡旋金給仲介公司時，建議注意下列事項：1．付斡旋金之前，一定要先審閱房仲公司所提供的不動產說明書，以確認產權狀態是否抵押設定、假扣押等情形，以確保自己權益。2．要求仲介公司提供不動產購買意願書，證實仲介公司己收取你的斡旋款。3．付斡旋金時需詳細審閱內容，且必須訂立明確簽約時問、地點、付款條件、附贈的設備及其他雙方約定之事項，並列明斡旋金最長期限，期限屆滿斡旋不成時，無息退還。4．斡旋金應視為房價一部份。議價成功後，該筆斡旋金應即支付給屋主作訂金，而非另支付給仲介公司的佣金；同時，屋主收了斡旋金之後，應另開立定金收據，由仲介公司轉交買方。

【1999-05-02/經濟日報/11版/房市廣場】

"
1999-05-03_76,"

江丙坤:
亞洲經濟好轉 美股將降溫
國際資金自美撤出轉向亞洲 不利投資者與消費者信心

【記者邱沁宜╱台北】

美國道瓊工業指數近來迭創新高，不過，行政院經建會主委江丙坤警告，一旦亞洲新興工業國家經濟好轉，國際資金將自美撤出，轉向亞洲，美股也將因此降溫，對美國民間部門產生的財富效果將減弱，進而降低投資者與消費者的信心。行政院經建會副主委李高朝則說：「美國雖有點泡沫，但泡沫很厚，不易戳破。」國內財經部會也一致認為，美經濟榮景至少會維持到年底。美國經濟成長動力主要來自國內需求的擴張，今年以來，紐約道瓊工業指數在景氣持續擴張、通膨平穩等刺激下，目前已登萬點大關，與去年8月發生俄羅斯盧布危機時的指數比較，漲幅高達42％；股票增值使得投資者財富增加，也進而促進民間消費。根據聯邦準備理事會（FED）公布的資金流向報告指出，去年美國家庭所擁有的股票資產價值增加20％，達10兆7，700億美元，占美國家庭總資產比率25％，是歷年來最高水準。同時，過去十年間股票價值增幅高達381％。江丙坤日前向行政院長蕭萬長報告美國經濟情勢指出，「美股多頭已逾七年，國際投資者可能居高思危」，隨著亞洲新興工業經濟好轉，國際資金將撤出美國，轉向這些國家，「將使美股降溫，民間部門過去因股票資產所造成的財富果將減弱」。江丙坤分析，影響美國經濟成長的因素如下：一、美長期貿易赤字可能促使美貿易保護主義浪潮升高，貿易爭端可能增加；二、美元可能因貿易赤字而貶值，雖有利美出口，但同時會使其金融資產縮水；三、資本設備利用率持續下降，顯示企業大幅投資生產設備，但未發揮最大產能。四、美去年勞動者每小時產出，首度低於實質高資成長率，顯示企業報酬率下降；五、空屋率逐漸升高，顯示美房屋市場有過度供給的現象，可能影響景氣循環；六、股市問題。展望未來，江丙坤引述FED預測指出，今年美國將在強勁的企業設備投資、住宅投資及家計部門耐久財支出成長帶動下，繼續維持成長榮景；但成長步調將較去年減緩，FED預估美今年經濟成長率將降為2．5％-3％。

【1999-05-03/經濟日報/02版/經濟要聞】

"
1999-05-03_87,"

張永茂 林三號總經理:林三號將處分土地 降低負債
推出首個成屋案 盼今年每股可獲利1元

【記者洪雅齡╱台北】

林三號國際發展公司轉為營建類股後，正式推出第一個「真愛社區」25億元成屋合建案，並跨入購物中心開發，該公司總經理張永茂（記者洪雅齡攝影）表示，將處分土地以降低負債，並希望今年每股獲利達1元。林三號國際的前身為「泰瑞興業」，在宏國建設入主後，更名並轉為營建公司，林三號公司去年聘請原任啟阜工程總經理的張永茂擔任總經理，張永茂決定先改變林三號的財務結構，將大量處分土地資產，預計出售50億元的土地，將資金充實，再調整業務方向。林三號最近推出第一個營建案一桃園「真愛社區」成屋案，該案與宏國建設合建，林三號為地主，可分得56％，總銷售金額25億元，林三號預估今年全部賣完約可入帳12億餘元。張永茂表示，除開發一般住宅，林三號已積極開發商業不動產，最具體案子在淡水紅樹林的原正大尼龍工廠用地，基地3,900坪，地上18層，三至四樓為購物商場，五樓全部作為六至18樓住宅的公共設施空間，預計下半年取得建照，總銷售金額超過50億元。林三號將與中華開發合作開發在淡水的5,800坪土地，計畫4,000多坪商場，有住宅、量販、電影城及商店街等，合資公司預計年底成立，資金20億元，預計持股三至四成。林三號在87年自結財報中，營收僅10.5億元，營業淨利約9,600萬元，全年稅後淨損約8,800萬元，每股稅後淨損約0,25元。張永茂希望積極改善財務，調整業務，使今年轉虧為盈。以下是訪談紀要：問：林三號計劃改變財務結構的具體作法為何？答：林三號的土地存庫很多，一定要處理，留著沒用，現在的負債比為50％，計劃處分土地50億元，使負債降為零，將充實資金，再考量如何營運發展。今年預計處分土地的獲利為2億餘元。問：林三號今年財務預測目標如何？答：今年預估桃園成屋全部賣出，可入帳約12億元，大體來說，營收目標在12億元以上，本業賺1億元，業外處分土地賺2.5億元，目標是每股稅後純益1元以上。林三號股本太大，約35億元，淨值65億元，土地存量100億元，自有資金比率52％，由於土地不是周轉的東西，今年營運將是賣地，不買地。第一季營收並不理想，預計第三季完成處分土地，而賣房子也將採「行情價」，桃園真愛社區每坪9.5萬元。今年已規劃在三重、板橋、竹圍等三個預售案，總銷金額約38億元。問：林三號未來業務方向或營運目標為何？答：應該有五個發展方向：一、投資興建一般建設案；二、轉投資較大型的營造廠；三、改變投資公司業務目的，應著重投資收益，而非用於護盤；四、進行合建案，選定市中心區的小案，進行都市更新，這沒有任何銷售風險；五、台灣住宅市場已趨飽和，未來應發展商業不動產。問：在商業不動產方面除購物中心，還有何具體計畫？答：林三號已轉投資成立林三號文化事業，未來將鎖定幼教市場發展，將商場經營成幼教百貨公司，這是一種無汙染的通路事業，潛力很大，在社區設立幼教中心，已定名為「MIT兒童大學」，因宏國建設現有六個500坪至1500坪社區商場空著未用，未來林三號計劃以低租金，創造收益。桃園的真愛社區將是幼教中心的第一據點，其次是土城、中壢、淡水、新莊、三重等地。因為根據調查，買得起350萬元房子的人，一個月只願意花700至1000元參加俱樂部，但多數人願意每月花4000元至1萬元在孩子身上。

【1999-05-03/經濟日報/14版/上市公司1】

"
1999-05-05_10,"

人物專訪
多倫多成為加拿大移民新寵
房地產經紀人許鵬達看好密西沙加市前景

【記者 項家麟】

過去國人移民加拿大，多半選擇溫哥華為定居點，但隨著移民人口結構年輕化，愈來愈多人願意移居多倫多，因為無論工商環境及就業機會，多倫多都已展現活躍的一面。其中住在多倫多機場所在城市密西沙加的房地產經紀人許鵬達，就切身感受這股移民趨勢的變化！許鵬達在接受記者專訪時表示，去年一年加拿大各地房地產景氣不錯且穩定上揚，唯獨溫哥華下降，最主要因素有二：一是亞洲金融風暴吹襲著這個以亞裔移民人口為主的城市，其次是過去亞洲闊佬把該市的房價炒太高了。現階段北美經濟持續繁榮，華爾街衝關成功，加拿大利率一直保持低點，使得今年多倫多的房價行情依然穩固，許鵬達呼籲欲移居加國的國人可注意密西沙加這個急速發展中的城市。許鵬達指出，密西沙加過去因為住有許多倫多的通勤族而被稱之為多倫多的「寢室」，但是多項有利條件使得這個目前已列入加國第六大的城市未來前景極為看俏，密西沙加如今自己擁有完整的工商業，就業機會極多，許多過去住在多倫多的人現在倒過來開車至密西沙加上班！目前該市仍然有許多優美的住家環境而且價格遠較多倫多低，華人在此也極為方便，不但購買中國菜沒問題，同時也有許多華裔社團可參加不至於寂寞。值得注意的是，今年密西沙加市建照核發也創下記錄，顯見這個城市潛力十足！許鵬達特別指出該市的另一個記錄之一，就是擁有一位77歲老太太的女市長，而且他已連任了20年，原因是做的太好了沒人敢和她競選。不過，台灣移民多半會質疑，加東會下雪太冷了，關於此點，許鵬達則開懷的建議說，全球有三分之一的人口住在下雪環境，甚至享受冬季各式多采多姿的冰上活動，有心開創新天地的人實在不應多慮。許鵬達同時以自身為例，他過去在台灣開設公關公司，移民加國後取得房地產經紀人執照，業務隨著愈來愈多新移民的制來而蒸蒸日上，但是他在服務客戶時秉持的是「用心承諾」的座右銘，尤其對於台灣移民更願意多付出一份關心，將心比心協助安家。

【1999-05-05/經濟日報/31版/投資移民】

"
1999-05-05_37,"

漢來飯店全家福住宿專案等獲青睞

【高雄訊】

迎接盛夏來臨，都會型飯店無不使出行銷策略，或推出國人優惠專案、或與各旅遊點、百貨公司合作?策畫推出新休閒旅遊活動。營運已邁入第三年的漢來飯店，今年除推出原有的「1999年國人優惠專案」外，並新提出「全家福住宿專案」及「商務樓層特惠專案」。據該飯店客房部協理林俊良表示，從去（87）年普編不景氣的狀況看來，漢來今年初起所推出國人優惠專案頗受好評，到目前為止，總住房率一直維持在八左右。加上該飯店的建築本身就涵蓋了住宿、餐飲、休閒、娛樂、購物等多元化功能。今年開春後，即推出全家福住宿專案，以漢來飯店內部設施豐富，包括三溫暖、游泳池、健身房、電影院、百貨公司、遊樂場等一應俱全，而位置也頗具地利之便，距離高雄縣市郊區僅需數十分鐘的車程，故活動推出後，即創造高業績的表現；而商務樓層特惠案則是為回饋長期支持漢來的商務人士設計。由漢來飯店規畫的三種住房優惠案，活動時間均至今年年底止，已推出多時的國人住房優惠專案可提供標準市景客房3,300元、港景客房3,600元，及精緻市景客房3,600元、港景客房3,900元等優惠。全家福住宿專案可提供港景健康客房及港景豪華雙人房價一律六折優惠，並附贈海港自助早餐兩客及提供免費機場巴士接送等服務。商務樓層特惠專案則提供商務人士住宿漢來商務樓層客房、豪華套房房價6折的優惠，並提供專業、貼心的商旅服務漢來飯店電話（07）216-1566號轉訂房組。

【1999-05-05/經濟日報/36版/休閒旅遊專輯】

"
1999-05-05_57,"

高價住宅銷售 指向電子新貴
富邦宏盛全坤興頗有斬獲 一般售屋推案仍多採潛銷

【記者洪雅齡╱台北】

預售屋市場一片清淡，但每坪70萬元以上的高價住宅當道，富邦建設的「信義富邦」個案A區44戶已全數賣光；宏盛的「帝景水花園第三期」銷售三成以上；全坤興的「敦峰」號稱銷售五成。今年以來股市行情逐漸走高，電子新貴成為營建業推出高價住宅爭取的售屋對象，富邦、宏盛、全坤興建設公司據稱都頗有斬獲。高價屋如個案地段佳，再包裝塑造成高價住宅產品，有利建商提高毛利，一般來說，原本兩成左右的毛利可能提高到三成以上。元大集團旗下的元大建設，原本計劃今年上櫃，但鑑於市況，申請上櫃延至明年，該公司最近也將在信義計畫區推出「清翫雅居」高價住宅案，每戶85坪，配兩至三個車位，每坪售價在70多萬元以上。元大集團也將透過證券系統找出潛在客戶層，上市、上櫃的電子業董監事都是目標對象。富邦建設計劃明年上櫃，信義富邦是攸關業績表現的重點個案，該案總銷售金額70億元，分A區及B區，A區44戶住宅已全數售光，B區30戶住宅僅剩四、五戶，所有住宅坪數都在百坪以上，A區平均售價每坪51萬至76萬元。富邦建設指出，信義富邦的A區國際館已全數售出，世紀館30戶也賣得差不多，這30戶每坪單價約50萬至70萬元。根據統計，99％買主是企業界、高科技界的老闆或高層主管，但多數是以太太的名義購買。據了解，廣達電腦的一位高層主管不僅購買信義富邦一戶住宅，也買下宏盛建設的帝景水花園第三期住宅。宏盛建設在大直大彎段的帝景水花園第三期總銷售金額約30億元，每坪單價在70萬元以上，主力坪數從85坪至120、160坪，每戶總價在5,000萬至1億元。據了解，宏盛相當堅持售價，此次銷售速度較慢，但也因住宅環境景觀條件不錯，已銷售三成。全坤興業在敦化南路的「敦峰」個案被視為該公司轉型的代表作，總銷售金額3l.78億元，三樓以上平均每坪85萬元，住宅有22戶，坪數約102.54坪及154.45坪。今年第一季北台灣地區預售屋市場平均銷售率約17％，第二季以來，預售屋市場推案數仍有限，僅有部分營建上市公司或計劃申請上櫃的建商推出的高價住宅案較受注意。近來陸續出現的這些高價住宅總戶數不到150戶，較有利營建業鎖定特定對象促銷，營建業者認為，這算是金字塔頂端的寡眾市場，無法從這些個案銷售好壞作為市場景氣指標。營建上市公司第二季推案多採潛銷，促銷造勢活動不多，6月中旬才可能出現較活絡的預售屋促銷動作。業者預估今年第三季後房價可能逐步止跌，房市景氣明年才可能真正落底。近來第二季計劃推案的營建上市公司的銷售動作都很保守。僅宏盛建設的促銷廣告量較大；華建、全坤興的預售屋個案都採潛銷（即不大肆廣告，只找特定客戶直接銷售），醞釀出一定的銷售成績才對外公開；第二季計劃推出三案的冠德建設促銷動作也集中在6月才展開。冠德建設總經理王友圭表示，該公司餘屋少，受惠於1,500億元低利房貸措施不大，預估上半年房市以成屋促銷為主，6月以後較適合預售屋強力促銷，包括中和案、行義路住宅案都在6月才開賣。

【1999-05-05/經濟日報/04版/綜合要聞】

"
1999-05-06_17,"

第一季房市 預售冷成屋旺
對於六月起全面實施容積率 業者表示 將進入地價下跌房價上揚時期

【記者葛珮育╱台北報導】

台灣省預售屋市場在供需失調之下逐漸減少釋出預售案量，台灣省建築投資商業公會聯合會發布今年第一季房地產交易統計，全國預售案量為兩百七十四億元，各地銷售成績約在二成到四成左右，少數個案突破五成，第二季預售案量可能不到第一季的一半。省建商公會聯合會理事長賴正鎰表示，原本預估今第一季的全省預售屋推案規模是兩百五十六億元，統計後實際推案量是兩百七十四億元，差距不大，其中雲林、苗栗、雲林、屏東、花蓮等縣份均比預估值減少二到五成，至於台北縣、台中縣、台中市和新竹市等四縣市則比預估金額略有成長。整體而言，預售屋銷售率維持在二到四成之間。相對於預售市場的冷清，成屋市場的買氣暢旺，以一個五億元左右的新成屋案，從前一周的來客量約十多組，現在一周增為四十、五十組，成交率也從以前的百分之三到五，提高到百分之廿到卅，交易時間普遍縮短。省建商聯合資訊委員會主委鍾尹堂表示，拜一千五百億元低利優惠房貸政策之賜，台中不少上市櫃建商或準備上市櫃的建商，藉消化新屋之便取得週轉資金，整個經營環境逐漸改善中。聯合會指出，綜觀目前熱賣的新成屋個案，產品趨於兩極化的情形十分明顯，每坪十八萬元以上的高總價、大坪數、地點好的頂級住宅是當前市場交易主流；每坪八萬元以下的低總價首購產品也是去化快的項目。前者反映的是高所得者受不景氣的影響較小，後者則是低利房貸的激勵，購屋者年齡普遍在卅歲上下。對於六月一日起全面實施容積率，各地方建商炮隆隆，賴正鎰表示整個房地產市場將進入地價下跌、房價上揚的時期，而且六月至十二月之間由於地方政府還未完成都市計畫細部計畫，可能造成暫停核發建照的空窗期，房地產市場交易暫由成屋產品領軍。省建商公會聯合會預估第二季預售案量，將不及第一季兩百七十四億元的一半，台中市、台北縣的第二季推案約卅五億元，其他縣市呈現幾乎無案可推的狀況。

【1999-05-06/聯合報/22版/理財】

"
1999-05-06_39,"

容積管制下月起全面實施
建商預測五年內將出現推案空窗期

【記者張婉珍╱台北】

台灣省預定6月11日起全面實施容積管制，由於土地可建價值大幅縮水，省建築投資商業公會聯合會指出，全省房地產市場五年內將出現「推案空窗期」。全省各縣市即將邁入容積管制的新時代，不過由於各縣市土地利用狀況不一，不少地區已經出現都市計畫區內的容積率還低於農業區乙種建地的怪現象。屏東縣建投公會理事長鄭大義指出，屏東市重劃區內規定的容積率為180％，然而該縣農業區乙種建地容積率卻是200％，這種農業區土地使用強度比都市還高的矛盾現象，讓人對都市計畫政策信心大失。省建投公會聯合會理事長賴正鎰昨（5）日也說，屏東市商業區去年成交價達每坪68萬元的記錄，然而所劃定的容積率只有400％；高雄地價約40多萬元的商五土地，容積率反而有650％，相當不合理。賴正鎰表示，全面實施容積管制之後，未來三、五年內，因可建樓地板面積大幅縮水；現行的房價水準又無法讓建商買地蓋屋，建商推案意願勢必大受影響，因此可預見全省房市未來五年內，將出現「推案空窗期」的現象。賴正鎰同時指出，過去盛行的合建案，也會因為樓地板面積減少，建商與地主很難以合建分屋的方式推案，因此合建案將有式微的趨勢。例如宜蘭縣因全面實施容積率，合建案就明顯銷聲匿跡。至於外界所預期的搶照搶建現象，實際並未出現。苗栗縣建投公會理事長陳憲雄說，由於房屋供過於求，該縣實施容積率的地區，已搶照的建商並沒有用來蓋大樓，而是變更設計蓋透天厝。苗栗地價也普遍下跌二至三成，部分地區甚至高達五成。在行情方面，雖然地價受實施容積率影響，走跌是各地普遍存在的現象；房價也因供過於求狀況未解，短期內不易反轉向上，但從長期眼光來看，還是可望因供應量減少而逐步走高。省建投公會也統計今年第一季全省預售屋的推案量，總銷金額為274億元，呈現持續萎縮的態勢，各地預售案銷售率大多介於20％至40％間，突破五成的個案相當稀少。省建投公會指出，預估今年全省第二季的預售屋推案量，將不及第一季的一半；尤其過去是推案重鎮的台北縣與台中市，今年第二季推案量估計將只有35億元，其他縣市則幾乎是無案可推。至於成屋市場方面，則拜即將全面實施容積管制之賜，今年以來的來客量及成交率均同步上揚。例如一件5億元的新成屋案，來客量從過去一週十餘組提昇至40組至50組；成交率更從3％至5％躍升至20％至30％。賴正鎰說，全省房地產市場谷底應該是去年11月至12月。今年6日1日開始，可望揮別低房價時代，朝高房價時代邁進，尤其每坪平均18萬元以上的頂級住宅將會是當前市場主流。

【1999-05-06/經濟日報/37版/商業要聞】

"
1999-05-07_33,"

本報專訪野村綜合研究所主席研究員辜朝明
限制短期資本流動 避免金融動盪
弱勢日圓時代已結束 未來走勢關鍵是日美兩國貿易收支

【記者蕭君暉╱台北】

日本野村綜合研究所主席研究員辜朝明（記者胡聖堤攝影）昨（6）日指出，台灣對短期的資本流動，政府必須加以限制，以避免投資人盲目搶進或殺出，引起金融動盪。至於日本經濟，他說，日本政府目前的改革措施若持續下去，二至三年內，日本經濟會恢復到一定程度。他並認為，弱勢日圓的時代已經過去，未來決定美元與日圓走勢的關鍵因素是兩國的貿易收支，而非利率。辜朝明連續三年獲選為日本前100大經濟學家之首，曾擔任美國聯邦準備銀行紐約分行國際經濟研究及外匯部門的經濟學家，此次來台是應經建會的邀請，對國內金融改革提出建言，並講述美日目前最新的經濟情況。以下是他接受記者獨家專訪摘要。問：日本政府推出許多刺激經濟方案，似乎對日本景氣幫助有限，問題在那裡？答：說日本政府政策失效是不正確的。事實上，日本政府的刺激景氣方案非常有效，要是沒有這些方案，日本早就陷入蕭條的景況。我所持的理由如下：1990年代早期，日本許多人借錢來投資房地產與股票，當房地產價格崩盤、狂跌，投資人的負債仍非常高。例如，那些借了4,000萬日圓來買房子的人，現在房價只值2,000萬日圓，卻貸款3,000萬日圓。有數百萬人是如此。由於這些人的資產與負債無法平衡，日本政府必須想辦法平衡資產負債表，如何做呢？每一個人必須先還清欠下的借款，然後資產與負債就能再次達到平衡。每一個人都在還債時，就沒人花錢，也沒有人借錢，所以每一個人做的事方向正確，但問題是，幾乎所有的人同時還錢與不花錢，經濟就會萎縮得非常快。在這種情況下，唯一能阻止經濟怏速萎縮的部門是政府。所以，日本政府花錢阻止私人部門經濟更加惡化，若是日本政府沒花錢，日本就會像l930年代全球一樣發生大蕭條。因此，日本政府刺激景氣方案非常有效，阻止日本經濟進一步萎縮。目前日本經濟的確在萎縮中，那是因為1997年日本政府削減預算赤字，這才是日本政府錯誤的決策。政府不應平衡預算赤字，而是應該花更多錢。當你診斷出病因之後，你必須給予適當的治療，即平衡日本私人部門的資產與負債。問：這需要多久的時間？答：日本政府已了解要如何做，才能幫助私人部門平衡資產負債表，如果日本政府持續目前的做法，二至三年後，經濟應該會恢復到一定程度。問：美國股市多頭情況何時會結束？美股泡沫化的傾向會發生什麼後果？答：我如果能預測何時會結束，我會非常富有，也不會在此地了！美股是泡沫，但泡沫有許多種，可分被動（Passive）泡沫與主動（Active）泡沫。主動泡沫是人們借錢投資，就像1980年代末的日本，這是非常壞的現象，因為一旦某一部分出錯，整個經濟就崩盤。若是你不借錢投資，即被動泡沫，像美國現在一樣，人們用自己的錢去投資，這就是為何很難預測美股多頭氣勢何時會結束的主因。即使美股一再受到空頭襲擊，造成投資人損失，這也不是壞消息，因為美國投資人不像日本有負債，這就是為何美股強勢且持續這麼久。美股毫無疑問是泡沫，但是是被動泡沫。問：外資投資台灣股市的比率從30％提高到5O％，你的看法？答：外資投資台股比重多少並不是問題的重點，而是投資人知道他們在投資什麼。許多投資人不知道自己在做什麼，因為別人買進，就一窩蜂搶進。政府需要建立安全機制來阻止這種現象的發生，例如，智利政府對投資其股市有許多要求，投資人若撤資太快，會受到處罰。這樣會比較有效，就是確保投資人在投資前先做功課。問：你的意思是台灣政府應實施資本管制，阻止短期資本進出？答：只要投資人知道他們在做什麼，資本進出的數量可以隨他們的意思，但是你不希望投資是來自那些不知道自己在做什麼的投資人，這才是危險所在。如果你規定一個月內將資本移出的投資者，必須受到懲罰，如罰款，這樣只有做了功課的投資人會來投資，在這種情況下，外資可以100％持有台灣公司的股票，重點是，投入市場前的投資人必須先了解市場。問：南韓今年第一季經濟成長率為3％至4％，泰國、馬來西亞與印尼的成長也超過預期?這是否意謂亞洲經濟觸底反彈？答：東南亞的景氣有理由反彈，因為所有外匯問題已改善。長期以來，東南亞國家的貨幣兌日圓，幣值都高估，亞洲國家因此喪失競爭力，這是亞洲金融風暴的主因。你看目前東南亞國家貨幣與日圓的幣值比，已完全恢復到1995年的水準，當時日圓強勢，這才是亞洲貨幣幣值的合理價位，亞洲經濟與企業也才因此合理。所以，亞洲經濟體開始成長，只要日圓對亞洲貨幣強勢，只要亞洲貨幣幣值在應有的價位，我想情況會不錯。問：美國經濟是否過熱？聯邦準備理事會（Fed）是否會調高利率？答：我希望美國這樣做，但我不預期會突然調高。去年9月，美國遭遇金融危機，所以Fed調降利率，Fed稱此動作為保單（Insurance policy），Fed實施保單機制來對抗金融危機，希望能會回到危機發生前的狀況。現在情況正好相反，調高利率是有可能的。問：提高利率是否會衝擊美國股市？答：近期內Fed仍不會調高利率，因為大家還在爭論。上周我在華盛頓，他們還在爭論是否要反轉去年9月的保單機制，不過，毫無疑問，利率須調高，你若知道何時會調，你可因此致富。問：你與李總統及蕭萬長院長會面時?會對台灣金融改革提出什麼建議？答：這要看他們提出什麼問題。問：我國政府擔心國際金融資本高度流動的特質，對台灣經濟的衝擊，你有何對策？答：我的經驗是，股市投資人的教育程度不夠，假設人們知道自己在做什麼，則資本高度流動是好事。證據顯示，投資人不知自己在做什麼，投資人是盲目的，常常一窩蜂搶進，這種資本流動，你需要設立安全機制來管制，才能避免錯誤。像我前面說的，外資可以隨意買進台灣公司的股票，若是外資搶短脫手，則必須受到處罰，這會促使投資人在投入前用心做功課。許多人說印尼、馬來西亞與泰國的銀行體系不完善，這不是理由，因為你是投資人，你應該在投資前知道這些情況，等事情發生後，你才來說銀行體系太差，這不合理。當你投資某一股市，你知道許多缺失與問題，這才是高獲利所在，如果所有事情都完美，你只能賺到存款利息。當你進入某一發展不完善的市場，若你做法正確，可以賺很多錢，但在你進入前，最好知道你在做什麼。許多投資人在1994、1995與1996年投資亞洲股市，他們不知道自己在做什麼。這些投資人進入亞洲股市的理由，是因為亞洲人教育程度高、主動積極及具企業家精神，這些都對，但也有許多部分發展不完善，像是法律及會計制度，投資人卻不關心。這是投資人的錯，不是亞洲人的錯。問：你是說裙帶式資本主義（Crony CapitaliSm），不應為亞洲金融風暴負責？答：如果是裙帶式資本主義，投資人在事前就應該了解，事情發生後再談所謂的關係、官商勾結等裙帶式資本主義，是造成風暴的主因，實在是太荒謬了！依我的觀點，這些投資人都不合格。但不幸的是，大多數投資人都是如此。這就是學術界認為資本流動是好事，但他們不知道是誰在市場操控這些資本。

【1999-05-07/經濟日報/03版/焦點新聞】

"
1999-05-07_59,"

4月成屋行情 北跌南漲
北市平均每坪22.8萬元創一年來新低  台中以南漲約一成

【記者張婉珍╱台北】

優惠房貸效應退燒，全省4月份的成屋市場出現「北跌南漲」的新現象，台北縣市行情均走跌；台中以南則普遍回升至每坪10萬元以上的水準，漲幅約一成。根據信義房屋調查統計，今年以來成屋市場受優惠房貸政策影響，前兩個月均出現漲勢。但是進入4月份之後，隨著優惠房貸額度告罄，成屋交易熱度也出現南北不同的景況。台北市成屋供給量原本就較少，但從3月份就開始出現下挫走勢?4月份更跌到每坪22.8萬元，創下近一年來的新低點。台北縣也因餘屋賣壓龐大，加上建商紛紛降價促銷新成屋，也造成房價持續走軟，87年上半年雖還能維持單價15.5萬元以上的水準；但去年下半年開始，就跌破15萬元關卡?今年1月甚至創下單價13.4萬元的歷史新低記錄，4月份單價14.4萬元也比3月份14.6萬元小跌。至於台中以南地區，信義房屋企研室則指出，可能受金風暴危機暫時解除、民眾購屋意願提高等因素影響，4月份房價回升至每坪10萬元以上的水準，漲幅約一成。太平洋房屋企研室也指出，全省各主要區域4月份或屋市場成交行情，和3月份相比大多呈現上揚或持平局面。單價行情跌幅較大的包括台北市跌幅3％、桃園4％等。若以台北市為例，拜都市更新之賜，部份區域交易熱度都明顯提昇。信義房屋指出，最具都市更新價值的中正區，以3.2％的成長幅度居各區之首。太平洋房屋也指出，萬華地區雖然議價空間仍高，不過可能因台北市政府積極推動都市更新計畫之故，整體房市有好轉趨勢，銷售率由10.5％提昇至14％。

【1999-05-07/經濟日報/38版/商業脈動】

"
