,2002-03
2002-03-01_111,"世紀威秀塑造都會生活靈巧空間
【台北訊】
信義計畫區15坪迷你豪門「世紀威秀」全新完工，29萬可立即進駐信義計畫區，僅剩最後三席。
「世紀威秀」以一支獨秀之姿，擁有基隆路信義計劃門牌的尊榮與特色，於農曆年前即已創下銷售熱潮。左擁微風廣場右抱京華城，仿如擁有魔法石般之增值潛力，加上用套房價格可購面寬6米的3房迷你大戶，擁有15坪百變機能與魔法空間魅力。
新東區13-30坪hightouch高坪效小豪宅「世紀威秀」，具備全方位坪效機能，塑造都會生活靈巧空間，無論單身貴族、頂客族、摩登三口組皆宜。「世紀威秀」電話(02)8787-7272號。
【2002-03-01/經濟日報/8版/房市天地】
"
2002-03-01_118,"

住商大樓開工 新壽租金收入大增

合計信義計畫區四棟大樓 每年將可挹注16億元收益 吳東進看好入世及三通後市場潛力


【記者葉慧心╱台北報導】





	                       		開工大吉  新光金控董事長吳東進（左）和總經理鄭弘志等人，昨天主持信義計劃區新光頂級商務住宅大樓動土典禮。　記者蔡育豪╱攝影
	                      







                  	  開工大吉  新光金控董事長吳東進（左）和總經理鄭弘志等人，昨天主持信義計劃區新光頂級商務住宅大樓動土典禮。
                  
                  

新光金控 (2888)旗下新光人壽位於台北市信義計畫區C1土地昨（28）日上午動土，將投資90億元興建頂級商務住宅大樓，預計每年可為新壽創造6.1億元的租金收益，合計未來新壽在信義計畫區的四棟大樓，一年可替新壽帶來16億元租金收入，大幅提高新壽資金運用效益。新光金控暨新光人壽董事長吳東進昨天指出，台灣加入世貿組織（WTO)及未來兩岸大三通等情勢，將帶動高級商務住宅市場潛在需求，新光集團在房地產不景氣時期加碼投資並積極開發，因競爭者少反倒是個「好機會」。這棟頂級大樓，位在台北市信義路五段及松仁路口，整棟樓高25層，地下四層樓。吳東進在典禮後，被問及國內房地產行情後市時指出，國泰人壽也有意加碼不動產投資，在現階段房市低迷，沒人要興建情況下，市場沒有競爭者，也是個投資的機會。吳東進並分析，當前投資房地產若想靠「養地」增值，獲利機會恐不大，必須加以開發興建且要收入才行。他並表示，信義計畫區仍是未來主流地段，宏泰集團近期也積極進行開發，這種投資作法與新光集團相近，因為「養地」已不是正確的不動產投資策略。新光集團目前在信義計畫區中，是僅次宏泰集團的「第二大地主」，新光人壽所擁有的不動產除了C1外，還有新光三越百貨信義店一館、二館，以及位於台北國際會議中心正對面的曼哈頓世貿大樓，土地總面積共計8,741坪，約占信義計畫區可開發面積的4.4%。吳東進表示，若再加上新光三越百貨去年6月間標得的A9土地，則在信義計畫區內投資土地面積將逾1萬坪，占全區的5% 。此外，新光人壽還有投資樓高101層的台北國際金融大樓，由此可看出新壽對全國最精華的商業活動中心-信義計畫區高度重視的態度。新光人壽信義計劃區C1土地，是於民國89年初向鴻禧集團以五、六十億元購入，原本規劃擬與鴻禧集團共同開發興建六星級國際飯店，但鑑於台灣經濟發展及入世後市場需求增強，最後新壽決定興建為頂級商務住宅大樓，目標客層為國際性企業高級主管及本土企業精英。此項投資總金額約90億元，預計未來每年可為新壽創造6.1 億元的租金收益，預計年投資報酬率約在6%左右，在當前低利率時期，可有效提高新壽資金運用效益；一旦信義C1頂級商務住宅大樓完工後，信義計畫區內四大不動產，每年可為新壽帶來高達16億元的租金收入。

【2002-03-01/經濟日報/20版/上市公司3】

"
2002-03-01_135,"

住商大樓開工 新壽租金收入大增
合計信義計畫區四棟大樓 每年將可挹注16億元收益 吳東進看好入世及三通後市場潛力


【記者葉慧心╱台北報導】





	                       		開工大吉新光金控董事長吳東進（左）和總經理鄭弘志等人，昨天主持信義計劃區新光頂級商務住宅大樓動土典禮。　記者蔡育豪╱攝影
	                      







                  	  開工大吉新光金控董事長吳東進（左）和總經理鄭弘志等人，昨天主持信義計劃區新光頂級商務住宅大樓動土典禮。
                  
                  

新光金控 (2888)旗下新光人壽位於台北市信義計畫區C1土地昨（28）日上午動土，將投資90億元興建頂級商務住宅大樓，預計每年可為新壽創造6.1億元的租金收益，合計未來新壽在信義計畫區的四棟大樓，一年可替新壽帶來16億元租金收入，大幅提高新壽資金運用效益。新光金控暨新光人壽董事長吳東進昨天指出，台灣加入世貿組織（WTO)及未來兩岸大三通等情勢，將帶動高級商務住宅市場潛在需求，新光集團在房地產不景氣時期加碼投資並積極開發，因競爭者少反倒是個「好機會」。這棟頂級大樓，位在台北市信義路五段及松仁路口，整棟樓高25層，地下四層樓。吳東進在典禮後，被問及國內房地產行情後市時指出，國泰人壽也有意加碼不動產投資，在現階段房市低迷，沒人要興建情況下，市場沒有競爭者，也是個投資的機會。吳東進並分析，當前投資房地產若想靠「養地」增值，獲利機會恐不大，必須加以開發興建且要收入才行。他並表示，信義計畫區仍是未來主流地段，宏泰集團近期也積極進行開發，這種投資作法與新光集團相近，因為「養地」已不是正確的不動產投資策略。新光集團目前在信義計畫區中，是僅次宏泰集團的「第二大地主」，新光人壽所擁有的不動產除了C1外，還有新光三越百貨信義店一館、二館，以及位於台北國際會議中心正對面的曼哈頓世貿大樓，土地總面積共計8,741坪，約占信義計畫區可開發面積的4.4%。吳東進表示，若再加上新光三越百貨去年6月間標得的A9土地，則在信義計畫區內投資土地面積將逾1萬坪，占全區的5% 。此外，新光人壽還有投資樓高101層的台北國際金融大樓，由此可看出新壽對全國最精華的商業活動中心-信義計畫區高度重視的態度。新光人壽信義計劃區C1土地，是於民國89年初向鴻禧集團以五、六十億元購入，原本規劃擬與鴻禧集團共同開發興建六星級國際飯店，但鑑於台灣經濟發展及入世後市場需求增強，最後新壽決定興建為頂級商務住宅大樓，目標客層為國際性企業高級主管及本土企業精英。此項投資總金額約90億元，預計未來每年可為新壽創造6.1 億元的租金收益，預計年投資報酬率約在6%左右，在當前低利率時期，可有效提高新壽資金運用效益；一旦信義C1頂級商務住宅大樓完工後，信義計畫區內四大不動產，每年可為新壽帶來高達16億元的租金收入。

【2002-03-01/經濟日報/20版/上市公司3】

"
2002-03-03_124,"花季：三月十六日至四月底 尋芳實用資訊
【台北訊】
交通：梨山較其他賞花群落最大的缺點，是交通不便。因中橫公路未暢通，前往梨山車程都在四至六小時間，加上山路不斷環繞，耗時費力，也因此最好安排三天兩夜遊程，才可享得賞花優閒。
住宿：前進梨山賞花，搭車族最好安排入住梨山賓館、福壽山農場及武陵國民賓館，可以定點深度遊；若農場預約不易，梨山市區有多家旅館，如聖心飯店、廣達飯店、福忠飯店、好望角飯店、梨都大旅社、燕華樓大旅社、新瑞士飯店都可考慮。
中橫公路中斷後，梨山旅遊人氣不振，目前臨近賞花季，各飯店與民宿都還有空房，平日房價各有五至七折優惠。其中，美音農場不分平假日一律七折，折扣後兩人房一千七百五十元、四人房兩千四百五十元；梨山街上旅館價格，平日約一千五百元上下、假日約兩千五百元；梨山賓館與武陵、福壽山農場假日房假約兩千五百元到三千元之間。
旅遊相關資訊可洽：觀光局梨山旅遊服務中心 (◆四)二五九八一三三一、福壽山農場 (◆四)二五九八九二◆五、武陵農場 (◆四 )二五九◆一二五八、雪霸國家公園管理處(◆四)二五八八八六四七。
跟團走：團體遊程部分，生活玩家工作室推出兩天一夜兩千七百九十元的優惠價，假日另加價三百元，每周三、六出團，是頗為經濟、輕鬆的另一種選擇。
生活玩家工作室除賞花行程，另獨家推出「合歡溪高山登山步道巡遊」，來回約兩小時，平均標高兩千六百公尺，生態豐富，行程並納入高山高麗菜泡菜DIY，適合親子型遊客。電話：(◆二)二三六七八三八三。
飲食：梨山美食近年大有變化，街上幾家小吃店同步推出「水果餐」，一桌在兩千元上下。此外，福壽山農場除了特有的高山蔬菜，今年在菜色上也有大突破，其中以水果入菜的水果沙拉、蘋果起司煲，展現西式口感，八菜一湯約兩三千元，須預定。
【2002-03-03/聯合報/32版/旅遊休閒】
"
2002-03-03_129,"休閒風泡湯熱 業者諜對諜
為求生 有人耍小動作破壞對手形象 也有人合作促銷 生意反而好
【地方新聞中心記者╱專題報導】
台灣目前掀起一股泡湯熱，各地新興溫泉旅遊，但部分地區溫泉業者競爭下，有的惡性削價、有的偷剪同業溫泉管線，甚至有許多歹毒作法，但也有業者團結一致，作好宣傳、服務工作促銷，溫泉業者們要如何「既聯合，又鬥爭」呢？
台北縣溫泉以烏來最為密集，部分業者競爭下，使用耳語破壞他人的經營形象，例如提出對手使用溫泉不純，是添加自來水，或是使用溫泉粉混合。
台中市大坑霞客溫泉董事長謝介山說，大坑部分的溫泉僅是地熱水，但有業者自行加入溫泉粉。假溫泉仍對真溫泉生意構成影響，但他們僅能加強自己的硬體和管理，維持良好的服務品質，讓遊客能了解並選擇真正的溫泉。
台東縣知本有卅多家溫泉飯店、酒店、旅館業者，及多家散兵游勇式的民宿「合作多於競爭」，大飯店、酒店、旅館業者大多已自然形成客層區隔，未聞削價等惡性競爭，但房價接近的溫泉旅館與民宿，競爭有如「諜對諜」。
邱姓民宿業者說，除連續假期客人較多外，平日空房率滿高的，不少經營相關行業的掮客握有遊覽車客源，有時早上跟旅館、民宿業者講好多少客人、什麼價錢來投宿，但是另一家如果能付更高的佣金，到晚上這些客人也許會到另一家投宿，一間兩千五百元的房間，有時惡性削價殺到七、八百元。
規模較大飯店、旅館業者組成的「溫泉休閒產業聯誼會」，聯誼會理事長江峻嶙說，業者去年九月起配合鐵道旅運中心及縣政府等單位，以一起報價等方式相繼辦理過「溫泉列車」、「知本溫泉季」等促銷活動，成效不錯。
台北縣烏來地區業者與縣政府合辦「櫻花祭」活動，所有業者提出泡湯折扣券，邀模特兒下水示範宣傳，在「櫻花祭」活動期間作活廣告，由三、五家業者集資，再成立新的泡湯場所，如此一來，削價競爭的情況比較不易出現。
南投縣廬山溫泉在九二一大地震後，業者自力救濟，籌組廬山溫泉觀光促進會，當地商店、旅館業者多加入，以集體力量爭取行政院震災災後重建推動委員會補助，在大地震滿一周年後連續辦了兩次大型活動，有山地舞蹈、泳裝秀等表演，藉活動來打響廬山溫泉的知名度，旅館住房率比大地震以前還要好。
「為了生存，業者大家便要合作，不容有人置之度外！」廬山溫泉天廬大飯店副總經理許堯海指出，大地震使業者產生患難與共、同舟共濟的感情，每當舉辦活動，業者出錢出力，團結合作，不會推辭。（記者周全剛、林玉文、林全洲、余炎昆、陳正喜、黃寅、廖洪勝、唐蒼賜採訪，吳文良整理）
【2002-03-03/聯合報/19版/省市生活新聞】
"
2002-03-03_137,"花季：三月十五日至四月十五日 尋芳實用資訊
【台北訊】
交通：周六、周日尖峰時段，在阿里山公路七十三到七十七公里，開出免費區間車，讓路邊停車的遊客可免費搭乘。
阿里山森林火車也開出加班車，固定班次是早上九時、下午一時三十分，加班車早上八時三十分、下午十二時三十分，單程票價三百九十九元、來回票六百八十元。遊客可電詢北門車站預約（◆五）二七六八◆九四。
另外，嘉義公車處每天加開十四班公車，從嘉義火車站到森林遊樂區，從早上八時至下午四時，回程還可在祝山火車站搭乘。
搭森林火車到阿里山，旅遊經驗較豐富，但旅途得花四個小時。若要搭觀日出小火車，可詢問飯店及沼平車站每日發車時間，提醒遊人，花季搭小火車猶如擠沙丁魚滋味不好受，不如健行上山。
跟團情報：阿里山花季人多不打緊，且今年嚴重缺水，遊人要有心理準備。
旅行團的應變方式，是推出一天一夜遊，避開一級賞花區，只賞花不住宿，但是該遊的景點一樣也不少；有些旅行團住在奮起湖及巃頭農場，避免缺水的困擾。
鴻慶旅行社推出「阿里山夜未眠」一天一夜遊，每人一千兩百元。三月十五至四月十五日期間，每天晚上八時在台北火車站東三門出發。中國青年旅行社花季期間，周末假日推阿里山賞花之旅，含住宿、交通，每人三千三百元。詢問電話：鴻慶旅行社（◆二）二五五一八三五三、中國青年旅行社（◆二）二三七一一二二六。
住宿：目前山上有十六家飯店，可容納一千多人住宿，假日雙人房房價約兩千八百元、平日一千六百元，四人房假日三千八百元，非假日可議價，花季頂多打八折。離阿里山四十分鐘車程的奮起湖大飯店，提供遊人住宿另一選擇，非假日七折，詢問電話（◆五）二五六一八八八。
如果未先預約，花季可能一房難求，林務局在阿里山森林遊樂區遊客服務中心設置聯合訂房中心，可提供遊客旅遊資訊。詢問電話（◆五）二六七九九一七。
飲食：阿里山現在也流行以當地特產為主的風味餐，高麗菜、竹筍、香菇及以哇沙米為配料的山產，高山青飯店的炸豆腐是招牌菜、高峰山莊及華馨園餐廳也推有特色餐，每盤菜都在一兩百元，遊客可先問價錢。
【2002-03-03/聯合報/32版/旅遊休閒】
"
2002-03-03_22,"日月潭附近 不乏價格大眾化民宿
【記者羅建怡、陳錫明╱台北報導】
日月潭附近除涵碧樓外，不乏價格大眾化的特色住宿，如民宿型的富豪群、老店新裝修的哲園，以及救國團的青年活動中心，這些住宿點定價在兩千元到五六千元，非假日再給折扣。
哲園曾是潭畔最風光的高級飯店，國外的飯店評鑑曾給予五星級評價，雖然後來年久失光采，去年整修再出發，市場口碑不錯。
哲園在德化社旁，臨潭一面有大大的落地窗，景觀一流，房間定價約四五千元。
富豪群距哲園不遠，是很有個人風格的民宿旅館，雖然不臨湖，但周遭環境幽靜，適合度假，其內部陳設風雅，房間掛著女主人的畫，主人夫婦將自己的品味與來客共享，房間定價約三千多元。
救國團青年活動中心乾淨簡單，但距潭區略遠，開車約十分鐘。青年活動中心房間數多，多人團體旅遊適合住宿此處，家庭旅遊也很實惠。
近年青年活動中心努力增進其條件，發展蝴蝶生態步道，外界評價不錯，其房價較便宜，在兩千元上下。
【2002-03-03/聯合報/9版/社會話題】
"
2002-03-03_52,"湖邊五星飯店 最貴的 1萬 2
中型飯店 頂多 6500 淡季打 3折
【記者陳錫明╱南投報導 】
921震災造成日月潭風景區多數飯店毀損，較具規模的除天廬飯店全倒尚未重建外，其他多已修復，業者普遍認為上萬元房價不易被遊客接受；也有業者指出，風景區管理規範不明，走高級路線也許能區隔市場，獲特定遊客青睞。多數業者一致認為，目前無照旅館仍多，政府對風景區管理應加強。
位處日月潭德化社潭畔的哲園飯店，在涵碧樓飯店興建前，是風景區內唯一的五星級飯店，房間收費從五千元至一萬二千元，生意不錯。
哲園飯店業者指出，平均住房率都維持約五成，假日更經常客滿。業者說，最高的房間屬家庭式套房，可容納六至八人，適合全家出遊同住，一萬二千元分攤下來，每人不到兩千元。
位在水社碼頭旁的水沙蓮飯店，屬中型規模，設施、視野景觀都不錯。王姓業者說，他的飯店開業六年，一直在夾縫中討生活，因為鏢客橫行、無照飯店充斥，房間訂價雖從四千五百元至六千五百元，卻得看遊客多寡、無照業者拉客等情況，隨時調降，有時甚至以三折賣出。
記者呂天頌╱南投報導
涵碧樓新建大樓今天落成啟用，這個創國內最高價的休假旅館建在日月潭畔，讓不少業者擔心客源是否足以支持營運，但以日月潭遊客量已恢復一年100萬人的水準，涵碧潭的重新開張，應可配合日月潭在九二一重創後的浴火重生。
十餘年前的翻船事件，讓日月潭的營運陷入谷底，使得前往旅遊的人潮每下愈況，年遊客量從100多萬掉到一半左右，九二一地震使潭畔不少著名旅館倒塌拆除，民眾裹足不來。
時隔兩年，如今到日月潭的遊客已恢復一年100萬人次，附近九族文化村遊樂區，今年六天春節假期就湧入12萬人次。
涵碧樓斥資18億打造成國際五星級旅館，雖走高價位路線，但祇取金字塔頂端的客源，實則也是看準日月潭的未來發展。
【2002-03-03/聯合晚報/3版/話題新聞】
"
2002-03-03_81,"涵碧樓 重生！一夜 1萬 2300起
號稱七星級 96個房間 間間面湖 套房可裸泳 排場一等一 燭光晚宴一夜可銷金七、八十萬
【記者張家樂╱南投報導 】
刷新台灣觀光飯店高檔房價的日月潭涵碧樓，在九二一地震全毀後，重建完成今天揭幕，陳水扁總統上午主持開幕式，涵碧樓複製當年蔣公專用的手划船，由陳水扁主持首航儀式，象徵著新舊交替和快樂出航。
涵碧樓全部房間96間，有六間單房庭園別墅，一幢雙房庭園別墅，一間總統套房和12間湖濱私人套房、62間湖景套房，和26間連通套房。所有房間不論在床上、浴室或任一角落，都可一攬湖光山色，讓自然融入生活之中。
涵碧樓下國內觀光飯店史上多項紀錄，一是房價最高，每晚一萬二千三百元起，房間最大，最小的25坪起；使用柚木最多，共達88萬材，約98個貨櫃；使用最多玻璃，共達四個足球場的面積；提供戶外沐浴和SPA的功能。
上午的開幕式，有陳總統和內政部長余政憲和台中市長胡志強、南投縣長林宗男等人參加。
記者張家樂╱南投報導
毀於921大地震的南投縣日月潭涵碧樓今天重新開幕，改走高價位休閑飯店路線，業者精心為消費者營造與眾不同的休閑模式，強調不同凡響的獨特設計，包括提供客人在戶外無拘無束的裸泳。
根據最新一期商業周刊報導，號稱「七星級」的涵碧樓採會員制，會員卡對外以天價開出，非尋常百姓所能問津。涵碧樓只有96個房間，房價自1萬2300元起跳，最貴的總統套房，住一個晚上的代價約5萬2000元。
據指出，業者走高價路線，透過高明的設計及空間配置，客人可在露天私人泳池無拘無束的裸泳，客人若要排場或氣氛，飯店也可以提供數千支蠟燭的私人燭光宴會。業者強調，只要敢花錢，「一個晚上要消費七、八十萬元，不是難事。」
【2002-03-03/聯合晚報/3版/話題新聞】
"
2002-03-03_91,"墾丁飯店業者促銷
淡季來了 有人打出對折價
【記者徐富癸╱恆春報導】
屏東縣墾丁地區本月起進入觀光淡季，各大飯店訂房率較去年衰退，業者為吸引遊客陸續推出各式優惠專案，五星級飯店平日房價不到春節期間的一半，還贈送許多消費折價券，觀光飯店業者掀起一場折扣戰，消費者可坐收漁利。
今年農曆春節假期，墾丁地區各大飯店客房早已被預訂一空，民宿同樣是一房難求，但本月起進入旅遊淡季，多家飯店業者發現最近訂房率下滑至三成上下，比去年還差，業者推出優惠專案，爭取散客市場。
墾丁福華飯店推出「新世紀回饋」專案，即日起至本月底止，凡持去年度福華關係企業開出的發票，不限消費金額，兩人成行平日優惠房價二千九百九十九元，另加一成服務費，每房附贈早餐、水世界二百元折價券及餐飲一百元抵用券各兩張，免費使用池畔溫水按摩池、私人保險箱，並提供旅遊諮詢。
四重溪南台灣溫泉大飯店推出兩人同遊專案，即日起至月底止，雙人住宿一晚只要三千八百元，享有歐式早餐、午或晚間溫泉套餐，溫泉SPA券，溫泉特調咖啡等優惠，露天溫泉園區還有美人湯藥草池、舒筋湯藥草池，讓客人享受不一樣的泡湯快感。
墾丁凱撒大飯店推出十六周年住房驚喜特惠專案，即日起至月底，兩人成行平日每人一千六百元，另加一成服務費，贈送自助早餐兩客；「親子假期」三天兩夜只要九千九百九十九元，另加一成服務費，享受兩天自助早餐，蘭苑中餐廳午或晚餐一次。
悠活麗緻渡假村即日起至本月底，推出全國第一屆海洋小博士學習營，平日參加小孩每人一千六百元，另一名家人免費優待，除安排台中、台南、高雄、墾丁交通接送，並有親子國際禮儀風味晚餐、手工藝DIY、觀賞珊瑚礁、大草原、潮間帶生態及浮潛教學等課程。
悠活另推出墾丁第一屆私人狂歡派對，每人只要自付二千二百元起，可享受交通，吃住，狂歡派對「一價全包」的優惠，活動至本月底止。
【2002-03-03/聯合報/19版/省市生活新聞】
"
