,2000-02
2000-02-01_8,"

台中房市 冬去春來
銷售中心來客量激增 業界決延後放年假並提早開市


【記者宋健生╱台中】





	                       		年關將近，中部房市逐漸升溫，各工地案場人氣熱絡，建商紛紛決定延後放假、提前上班，掌握買氣。　宋健生攝影
	                      







                  	  年關將近，中部房市逐漸升溫，各工地案場人氣熱絡，建商紛紛決定延後放假、提前上班，掌握買氣。
                  
                  

年關將近，台中房地產市場逐漸升溫，各工地銷售中心人氣旺盛，建商眼看機不可失，紛紛決定延後至除夕當天才開始放年假，甚至提前初三、初四就開市，希望在年後延續這波難得買氣，大賺一筆。近幾年的房屋市場一進入農曆12月，也彷彿進入冬眠期，除了年底新婚族會進場買屋外，大多數的消費者都忙著過年，無暇看屋、購屋。今年卻出現大反常，各工地銷售中心反而是一波波的來客，讓銷售人員忙得不可開交，以指標個案鄉林綠大地來說，最近三周來客量累積超過350組，成交率也從過去的15比1，提高到約9比1。其它個案如龍邦皇家別墅、櫻花歐洲村、慶橋長堤等，也是強強滾。業界指出，以前銷售工地習慣在除夕前二、三天開始放年假，一直到正月初九（玉皇大帝生日）或元宵才開市，但今年因成交件多，且須趕在年前完成簽約，看樣子都得忙到除夕前一天，才能回家休息。另外，建商也看好年後房市將持續升溫，有些個案在這幾天已改變計畫，提早到年初五、甚至初三便開市，希望延續年前的盛況。目前已知，包括鄉林、櫻花、全友、三采、龍邦等建設公司，都決定延至除夕當天才開始放年假，而鄉林、櫻花的銷售中心在初五開市，三采在初四開始賣房子，全友更提前在初三就有銷售人員到接待中心輪值服務。鄉林建設總經理魏嘉銘說，最近股市熱絡，各方預測今年經濟成長率在6%以上，由外匯存底再度攀升至1,080億美元高峰、新台幣升值壓力大、外資不斷湧入及利率持續走低等各項經濟指標，都呈現不容悲觀的走勢。尤其總統大選後，一切不確定因素消失，台灣成熟的民主政治，可望引爆蓄積已久的經濟能量，產生另一波經濟榮景，業界看好後市表現，頗有提前進場、儘早卡位的味道。

【2000-02-01/經濟日報/38版/商業脈動】

"
2000-02-13_9,"

新成屋 降價促銷去化餘屋
部分地區降幅達一成以上

【■張婉珍】

今年初以來，成屋市場買氣持續轉旺，中古屋平均成交單價走揚，成交量也大增；新成屋市場為避免與預售329檔期正面交鋒，建商以降價方式加速去化餘屋，部分地區新屋售價降幅達一成以上。餘屋量龐大，一直是國內房地產市場景氣的隱憂。去年初，行政院推出1,500億元優惠房貸專案，鼓勵民眾購買成屋。這項政策去年上半年引發新成屋交易熱潮，估計消化1萬多戶成屋。到了下半年，優惠房貸效應逐漸退燒，新成屋光彩退去。所幸921大地震對房屋市場的衝擊僅是短期，之後伴隨股市持續活絡，成屋市場買氣持穩，尤其今年1月以來，各家仲介公司屢傳捷報。太平洋房屋企研室指出，1月以來，台北市精華地段如大安區、信義區、中正區、松山區交易熱絡，成屋市場平均成交單價上揚3%左右；餘屋量大的台北縣，銷售天數都大減至70天以下，為近兩年的新低點，這代表房屋去化速度快，而且趨於搶手。信義房屋企研室指出，今年1月房屋成交件數較去年12月明顯成長15.7%，有別於前幾年農曆春節前成交量減退的情況。各區成交量增幅均在一成以上，其中桃園大增45%，新竹成長36%及台南也大增44%。至於房價表現，信義房屋指出，1月全省平均每坪成交單價為16.2萬元，和88年12月相較，小漲3%。永慶房屋總經理廖本勝表示，台北縣市的成交總價比去年同期均高出將近兩成，士林、內湖區平均成交總價增幅更超過三成以上，顯示這波購屋熱潮讓房價觸底反彈，帶動總價不斷上升。不過，手中仍有大批新成屋的建商能否趕上這波股市榮景，一併順利銷售餘屋，還是一大隱憂。永慶房屋研展部黃立宇指出，股市大漲，最先刺激預售市場，尤其建商搶在第一季推案，光第一季預售市場可能釋出的案量就高達800億元以上，成屋市場的空間明顯受到擠壓。市場上對此現象已有反應。黃立宇表示，不少手中仍有成屋案的建商，紛紛在去年底轉換代銷公司，各成屋案最近都重新包裝推出。建商擔心，若不設法避開隨之而來龐大的329預售檔期，成屋案曝光機會勢必大受影響。尤其為了加速去化餘屋，建商紛紛降價求售，台北市北投、文山等郊區不少新成屋案，價格降幅幾乎都在一成以上。尤其重新轉換代銷公司的個案，新的簽約價格都不斷往下調。

【2000-02-13/經濟日報/3版/新聞透視】

"
2000-02-20_37,"

宿舍區改建案 縣府發照給自己
只等議會點頭 但張朝權擔心 景氣低迷 若九個月內未完成招商 必須撤照






	                       		縣府老舊的日式建築宿舍區，將改建成新辦公大樓。　記者何?榮╱攝影
	                      







                  	  縣府老舊的日式建築宿舍區，將改建成新辦公大樓。
                  
                  

【記者何?榮╱彰化報導】縣政府南側的縣府宿舍區改建十四層住商綜合大樓工程案，縣府昨天核發建築執照給縣府；副縣長張朝權說，基地內國有地及私有地取得已獲解決，將爭取縣議會同意後辦理公開招商作業。縣府宿舍區占地約二千八百坪，區內包括縣長公館、縣府職務宿舍、警察局員工宿舍共卅多戶，土地除縣有地，還有國有地及部分私有地。副縣長張朝權說，縣府決定改建為地下四層、地上十四層的住商大樓，地下室規劃為停車場，頂樓及部分樓層將做縣長宿舍及職務宿舍，其餘規劃為住家或辦公室，公開銷售。據了解，宿舍區的土地公告現值是每坪十八萬元，國有財產局同意以公告現值讓售國有地，共九千多萬元，私有地部分，已由張朝權出面與地主協調後達成讓售協議，購地費用都納入未來興建工程成本。這項改建工程經費約需廿億元。內政部於去年五月間宣布台灣地區全面實施容積率，縣府也搶搭上最後的建照申請風潮，縣府官員說，因依舊規定申請建照，依法可興建到十四層樓，實施容積率後只能蓋三樓半，不符經濟效益，也無法解決縣府辦公區的停車及市容景觀等問題。張朝權說，這項改建工程應可獲得縣議會支持，但仍將面臨兩大難題，目前建築及房屋市場景氣仍低迷，縣府以合建方式推動本案，只負責土地取得，由民間出資興建，未來建築商是否有意願，及財務能力，縣府不可過於樂觀；另外，依相關規定，建照核准後，應在三個月內領照，領照後六個月內須報開工，否則撤銷建照，縣府能否在未來九個月內完成招商作業，是一項考驗。

【2000-02-20/聯合報/版/】

"
2000-02-24_14,"

去年╱高單價個案 銷售成績都亮麗 今年╱開春交易熱 鋼骨住宅將推出

【記者林榮╱台中報導】

台中市建築業者預期總統大選後，房屋市場會有榮景，第二季起，高單價、高總價的頂級鋼構住宅將率先起跑，帶動另一波房市熱潮。中部有很多房屋市場個案，在春節前後出現異常的熱絡，來客增加三、四成，成交率提高，省建築投資公會理事長賴正鎰表示，往年房市一進入農曆十二月，就有冬眠現象，消費者在春節更是忙於過年，沒有時間看屋，但今年有點反常，春節初四、五的看屋客比一般假日還多，令建築業者很驚喜。賴正鎰說，近來股市漲幅很大，各方預測今年經濟成長率達百分之六點五以上，台幣升值壓力大，國際收支順差將有一百七十億美元，利率走低，總統大選後一切不確定因素將消失，因此各方都看好房市的前景。鄉林機構不動產研究室調查指出，台中市有些高單價的個案去年銷售成績很好，例如龍寶建設的人文臻邸，每坪單價卅萬元卻有九成以上的銷售佳績，華美西街的磐石、綠園道旁的安蘭居等不論在價位上、銷售成績上都有類似的表現。受到這些個案的激勵，有不少建商計畫在大選後推出鋼骨結構的建築，例如同隆建設在美術館旁推出每坪廿八萬元的頂級住宅，鄉林建設在科博館前園道邊推出每坪卅五萬元的住宅產品等，顯示大地震之後，建商與消費者對高層大樓的安全性更注重。光復外操場開放停車 教局評估【記者賴珮如╱台中報導】台中市政府日前在台中公園舉辦元宵燈會，民眾苦於停車不易，市長室指示研究將光復國小外操場管理權移轉給台中公園，以便日後舉行類似活動時，可開放外操場停車，但這樣會影響學生使用外操場，教育局正深入評估。教育局國教課表示，光復國小外操場雖與台中公園相接，但產權屬於學校，當初就是因為光復國小校地不足，才將操場設於校外，學生在這兒上體育課，如果將管理權移轉給台中公園，將來辦活動時，行政程序上可能比較方便，但學生要到外操場活動時，將造成不便。國教課說，目前解決這個問題的可行方式，一是區分光復國小外操場的使用時段，分別由學校和台中公園負責，但這樣一來，行政程序和管理權區分都將變得十分複雜，另一種方式是管理權仍屬光復國小，碰到市府或其他單位要舉辦大型活動時，再行文光復國小借用外操場，比較單純，教育局將再和校方和相關單位深入評估，並以學生使用方便為優先考量。   【記者曾蘭淑╱台中報導】台中市環保局元月中旬搬到市政府對面民權路一百號七、八、九樓辦公，報案專線電話改為二二九一七四七、二二九一七四八兩線。台中市環保局秘書吳龍泰表示，民眾也可以利用環保署０八００六六六六六免費服務專線，陳情民眾如果留下姓名、連絡電話或住址，稽查員處理相關情形，會進一步答覆。

【2000-02-24/聯合報/版/】

"
2000-02-27_20,"

台中房市春來了

【■魏錫鈴】

長期低迷不振的台中地區房屋市場，近一個月來終於出現少見的較大買氣，多家業者表示已經嗅到景氣好轉訊息，對千禧龍年也寄予厚望。泉福建設公司總經理賴香茹說，最近的確感受到市場買氣在增加，到接待中心參觀及成交的戶數，比過去一段時間好很多。龍邦開發公司在台中市、縣交界處（北屯、潭子）推出的「龍邦皇家」別墅案，近期成交也明顯增多，實績優於預期。龍邦主管說，全案258戶，已剩下百來戶，依最近的情況看，上半年消化完應該沒有問題。三采建設公司全力促銷的「藝術園區」住宅大樓案，經過921（集集）大地震的考驗，買氣從去年12月逐漸恢復，成交戶數持續增多，公司正規劃第二季推出市場看好的透天住宅新案。台中市建商公會理事長穆椿松說，經歷前年底至去年的「中部概念股」重挫衝擊，以及大地震的考驗，能夠存活下來的建築業者，都應該是比較具有實力的，在往後的復甦階段將會有較多機會。鄉林建設集團董事長賴正鎰說，距離總統大選只有一個月了，最近他與三組主要的總統候選人接觸時，都強烈表達台中應該升格為直轄市、加速開闢國際機場、中部科學園區等建議，並獲重視及承諾。身兼台中市商業會理事長的賴正鎰表示，這幾項重大政策，對大台中經濟發展有很大幫助，進而帶動房地產市場景氣。多名業者認為，股市龍年新春攻上萬點，民眾財富增加，台中地區的房價相對處於低檔，在股市獲利者往往會考慮購買房子，有利業界「鹹魚翻生」。賴香茹指出，依過去的經驗，房市買氣會落後股市一段時間，但關連性很強，只要股市好，房市通常不會太差。而台中地區的房價，與興建成本的差距已小，利潤極度壓縮，現今選擇好產品購入不會吃虧。敬業建設集團董事長吳春山說，營建是百年事業，近年推出的案子，規劃更符合消費者需要，業界是絞盡腦汁，希望建成更好的產品。吳春山指出，像浴室的門，現在已改採防火材料，萬一發生火災，可以延緩一、兩個小時，保有較多待援、求生機會。其次，在浴室增設暖氣燈，避免寬衣後、入浴前受涼；至於網路配備，也都在設計之中。近期營建類股價大漲，房市買氣初露；但在普遍看好聲中，也有部分業者抱持較保守態度，認為台中地區空屋率、可建土地偏多，仍需時間消化，短期內不宜太樂觀。

【2000-02-27/經濟日報/24版/】

"
2000/02/03_13,"2000/02/03- [工商] 


春節期間住宿大酒店 真便宜


                春節期間住宿大酒店 真便宜京、滬、穗酒店紛以特價攬客，有的房價甚至降至一折　　大陸財經新聞中心／香港報導　　為吸引民眾、提升酒店的競爭力，在農曆春節即將到來之際，北京、上海、廣州等地酒店紛紛以特價招攬客人，其中，四星級的上海蘭生大酒店房價竟降至一折。　　按習慣來說，大陸民眾過年通常在家過，在此同時，商務活動也大為減少，酒店的入住率因此下降，為在淡季爭取業績，﹁星島日報﹂報導說，各大酒店出盡法寶，低價住宿加美食，可謂相當吸引人。　　由二月一日至十五日，大陸不少酒店正在推介﹁千禧龍年新春商務酒店預定﹂套餐，以上海蘭生酒店為例，門市價高至二千六百二十五元︵人民幣，下同︶，叫價高到不合理的水平，但新年﹁跳樓價﹂不過是二百六十八元，比平時便宜了九成，同時，還附贈早餐。　　蘭生酒店訂房部人士說，在推廣活動前，境內客人門市價約為五百元，另加百分之十五服務費，境外客人的門市價約八百元。　　北京，大部份的高級酒店也以二、三折的低價迎賓，連一向入住率較高的中國大飯店也不例外。相對而言，廣州的酒店訂價﹁水份﹂不多，地點方便但設施較為陳舊的東方賓館，平時叫價八百九十元，特價四百四十八元，比平常便宜了一半。　　除此，不少家庭消費者也已早預定了二月四日農曆除夕的席位，例如四川綿陽人選擇大年夜到長虹酒店、臨園賓館享受﹁賀歲宴﹂、﹁團年宴﹂或﹁守歲宴﹂等。而海南省倡導﹁二○○○春節年夜飯美食活動﹂已展開，迄今為止，海口已有三成左右的酒店席位被預定。
                
                


    
"
2000/02/03_18,"2000/02/03- [工商] 


千禧房市開紅盤 首月佳音繞樑 北、高兩市、桃園銷售率創一年來新高


                千禧房市開紅盤 首月佳音繞樑，台北縣市成屋房價走俏，較去年同期上漲了二成。　　蔡惠芳／台北報導　　積壓許久的房地產市場買氣，終於一掃陰霾、否極泰來，千禧年第一個月，全省房市陸續傳出捷報，成屋市場元月份也繳出亮麗的成績單，台北市、台北縣、桃園和高雄的銷售率，都創下這一年來的新高紀錄，全省平均成交行情更比十二月上漲三％，其中台北市房價與去年同期相比、上漲了兩成。　　信義房屋、太平洋房屋公司、永慶房屋公司、住商不動產機構等多家業者，二日都不約而同的表示，千禧年第一個月全省房市大體來說表現亮麗，捷報頻傳，房價也有蠢蠢欲動的跡象，漲幅雖不驚人，可是在股市翻紅、房價利率持續低檔徘徊、各種經濟指標都呈現復甦的榮景之下，預期上半年的房地產市場將不會再像去年一樣低迷，﹁否極泰來﹂的契機已經浮現。　　信義房屋公司不動產企研室研究員朱慧寬表示，開春以來股市連連上漲，讓不少投資人順利解套，加上去年九二一地震所積壓的買氣，逐步釋出，所以元月份全省房屋市場頻頻創下新紀錄，一掃房市沈寂已久的陰霾。　　最近，受到股市連動效應的影響，房價的變動頗為明顯。一月全省平均房價每坪約十六‧二萬元，比八十八年十二月上漲三％。　　其中，台北市、桃園和台中市漲幅最明顯，約一二％到一七％之間，台北縣則微幅下跌。新竹縣、台中縣、台南縣的房價，則跌到一坪十萬元以內，跌破近一年來的新低紀錄。　　永慶房屋公司的最新調查也指出，台北市縣的成屋市場，最近買氣旺盛，今年一月的每坪成交價，比去年同期上漲了兩成，其中士林、內湖的房價，一年來漲幅更超過三成以上，而且永和、新店的房價，也有顯著的漲幅，顯示出這一波購屋熱潮，不但讓房價開始﹁觸底反彈﹂，也帶動總價不斷往上推。　　永慶房屋公司總經理廖本勝表示，目前﹁三一八﹂總統大選是干擾房市的重要因素，可是農曆年前的換屋熱潮，應該還會再持續到農曆年後一陣子，再加上政府發布各項經濟指標分析、股市表現、利率水準，都十分有利於換屋，因此上半年房市景氣很有希望逐漸復甦。
                
                


    
"
2000/02/03_38,"2000/02/03- [工商] 


科學園區房地產行情 一路長紅 竹科附近透天厝六年來漲二成多


                科學園區房地產行情 一路長紅，南科房市亦具想像空間　　蔡惠芳／台北報導　　台灣高科技產業蓬勃發展，不但塑造了台灣經濟奇蹟、也帶來房市奇蹟，在全台灣房價跌跌不休的這幾年，新竹科學園區卻拜高科技產業大躍進所賜，六年來附近的透天庴房價足足上漲了二二％，高居全省之冠，以竹科經驗來看，前一陣子﹁台南科學園區求才會﹂吸引了五萬人搶破頭的發燒景像，又為南科房地產市場帶來誘人的想像空間。　　台灣的高科技產業迅速席捲全球，在房地產市場上也形成強大的支撐力，不但這三年來專門鎖定﹁電子新貴﹂的豪宅大戶，成交行情、屢創天價，敦化南路﹁敦峰﹂豪宅大戶更刷新全台灣房價、打破一坪八十五到九十萬元的成交行情，而且﹁電子新貴﹂對於高價豪宅的需求，更是把竹科、南科的房地產市場推向高峰。　　住商不動產機構企研室二日公布一項﹁新竹科學園區和台南科學園區週邊房市行情調查﹂報告，發現自八十三年竹科進入成熟期以來的六年，在全省房價普遍下挫中，竹科房價卻逆勢上揚，透天庴甚至足足上漲了二○％到二二％，在這六年來算是房地產市場的奇蹟、高科技產業連鎖效應的異數。　　調查報告指出，新竹市在成立竹科之後，高科技產業陸續進駐，清大、交大的學生也產生龐大的租屋需求，龐大的就業人口和學生陸續進駐，刺激住宅市場需求熱絡，儼然成為房市的寶地。甚至在六年來房價盤整、下挫的曲線中一枝獨秀、逆勢上揚，顯示潛在商機值得開發。　　前一陣子南科舉辦求才會，結果只有一千五百個名額、卻吸引了五萬人來應徵，這項調查指出，以竹科模式來看，南科附近房地產市場也將產生﹁活水效應﹂，隨著高科技產業爭相進駐、設廠，也可望帶動連鎖效應，再加上國科會主導開發的新市台南科學園區，經濟部主導開發的安南科技工業區，都可望帶動附近房市，值得注意的是永康交流道、仁德交流道、安南國道八號環狀快速道路三大交通動脈。　　據調查顯示，目前台南房地產市場以透天庴為主，平均每一棟的行情，約三百五十萬元到五百五十萬元之間，以目前價位與竹科動輒八百萬元到一千兩百萬元的行情相比，相對低廉，最近南科附近未開發的﹁素地﹂，已有投資客前往探詢。
                
                


    
"
2000/02/03_4,"2000/02/03- [中時/總統大選特別報導/02版] 


連戰子女家產話題 連營決訴諸司法 黃輝珍促宋考慮退選


                尹乃菁／台北報導　　宋楚瑜昨日指連戰子女有上百億元財產。連蕭競選總幹事胡志強昨日反擊宋楚瑜的說法，明顯是引用李建軍書中的內容。他說，宋楚瑜輕信還引用江湖術士的話，國家交給這種人來領導，民眾能放心嗎？　　胡志強也指出，宋楚瑜說連戰子女有上百億元家產等不實言論，已經涉及法律問題。連蕭陣營已經交由律師團研究，考慮採取法律行動。而連蕭陣營決定訴諸司法，也在告訴候選人，須為自己言論負責。　　胡志強也對宋楚瑜喊話。針對有媒體指宋楚瑜昨日的砲火在向連陣營﹁宣戰﹂，胡志強說，宋楚瑜與其宣戰不如宣誓，一次把話說清楚，到底真相是什麼？　　吳中立也代表連蕭總部發表聲明，指出宋陣營說，宋鎮遠在美國購置五棟房屋是為了節稅。但根據美國稅法，購屋節稅僅限一處房舍，有些州政府則規定購屋節稅應扣除利息支出、地產稅與維修成本，節稅之說根本不成立。　　張啟楷／台北報導　　國民黨發言人黃輝珍昨天表示，美國舊金山房價的平均水準比夏威夷還高，宋楚瑜的兒子﹁在舊金山有五棟房子，比在夏威夷五棟還嚴重﹂，宋楚瑜應該更鄭重考慮退選問題。黃輝珍指宋楚瑜無誠信，已經沒身分、沒資格談政見，任何民主國家都不會容許沒誠信的總統候選人。　　黃輝珍在中常會後記者會上表示，對於林瑞圖所指宋鎮遠在美國有五棟房子，宋陣營已經承認，卻又詭辯模糊焦點。事實上，夏威夷與舊金山都在美國，兩者有何區別？舊金山的房價平均水準比夏威夷還貴，且還不只一棟，這比宋楚瑜的家人在夏威夷有房子還嚴重。
                
                


    
"
2000/02/04_29,"2000/02/04- [工商] 


運用簡單方程式 租買孰優算得準


                運用簡單方程式究竟應該買、抑或租較為划算，房仲業者建議，有一套簡單方式可加以計算。方法是，先問清欲買屋附近租金行情，將其年租金除以心中試算的租金報酬，所得的房屋總價，若高於實際房價，則應採租賃方式較為划算。　　永慶房屋表示，現階段買不如租的趨勢明顯，但究竟該採租賃或是買屋為宜，不妨先試算一番。例如先擬定二％、二‧五％、三％、三‧五％、四％、四‧五％、五％等七個範圍的預定租金報酬率，再去探聽欲買房屋附近租金。以大安區為例，若該標的物年租金為三十三萬八千元，則將此項年租金去除以上述自擬的七種租金預定報酬率，則可得到七種房屋總價，分別是一千六百九十萬元、一千三百五十二萬元、一千一百二十七萬元、九百六十六萬元、八百四十五萬元、七百五十一萬元、六百七十六萬元等。　　假如，附近年租金行情固定為三十三萬八千元，而租金預定租金報酬率擬定為三％時，則所算出的房屋總價應為一千一百二十七萬元。此時有兩大截然不同之決策。一、如果上述租金預定報酬所回推的房屋總價，若高於實際房屋或房仲所售出的房價時，則宜採租賃策略。反之，若運用上述公式所回推的總價，低於實際想買之房價，則宜用買屋來代替租屋。︵陳高超︶。
                
                


    
"
