,2002-09
2002-09-01_116,"

兩岸房仲業合作 四大模式

【彭培業
】

據北區房屋不動產研究室之研究，目前大陸地區的住房產業在房仲業方面的發展，可從兩方面來看：一、沿海一級城市：如大連、瀋陽、青島、上海、廣州、深圳等，由於政策上的改革開放，以及外資大量進入，經濟發展相當快速，人民生活已達到一定的水平之上，對於房仲業服務之需求，已經慢慢成形。但也正因為大量的外資湧入這些城市，台商所面臨的是國際性的競爭，對於台商的經營能力考驗相當大。二、內陸二級城市：部份規模較小的業者，逐漸由外資競相投入的一線城市，轉往二線城市尋求商機，但也容易誤判情勢而損失不貲。由於有不少前車之鑑，目前台灣的房仲業者對於到大陸投資，仍是抱著審慎樂觀的態度，一方面本地市場仍有可供揮灑空間，二來兩岸政治局勢隨時會影響企業經營，再加上業者對於對岸市場的了解稍有不足，所以目前到大陸投資的案例並不多。海峽兩岸目前均已加入WTO，未來發展將是既合作又競爭的態勢，而台灣相關單位也將於近期內開放陸資來台投資不動產，於此時機兩岸業者應可依循下列模式，建立合作管道：1‧合資公司：由雙方共同出資成立合資公司，共同經營房仲業。出資雙方可互相提供市場資訊、法令研究以及產品流通的合作模式，獲得較多的支援，並可藉由人員的交流、教育訓練等手段，達到快速成長的目標。此種方式注重人員的養成，拓點速度較慢，內部管理牽涉兩岸文化差異，以及對於管理認知的不同，調適時間會拉長。2‧加盟方式：品牌加盟模式，由加盟總部提供經營 Know-How 給加盟店，爭取品牌授權作法，以品牌知名度作為經營策略。加盟總部主要以店頭招募及媒體公關為主，爭取地區性的房仲公司加入，總部收取保證金、權利金（加盟金）及月費（廣告費）以維持營運，並提供各種營運工具供加盟店採購及使用，加盟店自行招募人員，實施教育訓練，並自負盈餘。此種方式是最好的因地制宜的作法。加盟總部也可定期派員到當地提供各分店諮詢服務，並同時收集當地的市場資訊及相關法令，以供進一步指導加盟店東營運方針、業務技巧等之參考。3‧直營公司：由總公司直接經營各地區的分支機構，並投入人力對各分支機構人員實施教育訓練，並尋找適當的房舍成立分支機構。這種方式的好處是人員的養成、教育訓練等由總公司一體籌劃及執行，人員素質較好控制，總公司的經營作為也可貫徹執行，但缺點則是總部的成本負擔重，而且拓點的速度慢，對搶佔市場占有率速度稍緩，此外兩岸文化的差異，可能使管理的成本增加。4‧由其他機構透過研討會型式達到交流目的：此種方式則完全不涉及企業的經營，而是兩岸房仲公司透過中介機構居間促成，透過舉辦研討會等方式，達到兩岸業者資訊交流的目的，藉由雙方同階層的工作人員的互相研討，達到教學相長的目的，也可增進對兩岸市場、法令、作業方式方面的了解。房仲業的商品雖是不動產，但實際上是對「人」的服務業，而其內容則包羅萬象。知識經濟時代的經濟活動，則強調組織戰，而組織內成員的專業知識，則直接影響了組織的戰力。因而未來兩岸房仲業的合作，應以提高成員專業知識及組織戰力為首要目標。(作者是北區房屋首席總經理 )

【2002-09-01/經濟日報/18版/保險頻道?房屋市場】

"
2002-09-01_144,"

開放大陸人士來台投資移民

【賴正鎰
】

陸資投資台灣不動產的辦法已公佈，但各方預期實質效果將有限，原因在於大陸人士仍無法自由進出台灣。衡諸當前兩岸關係，就算台灣開放大陸人士可以自由來台，對岸是否也會採取對等作法，解除大陸人士赴台管制，恐怕還是個未知數。儘管兩岸仍僵持不下，但台灣人民前往大陸購屋置產的行動卻一波接一波，一般估計，常住大陸的台灣人已達 100 萬人，若以一成估計，在大陸置產的台灣人已超過 10 萬人，若每人以 100萬元計，總金額即達 1,000 億元，這只是保守的估計，但金額已與去年台灣地區預售屋推案量相當。對照大陸人士來台投資不動產的乏人問津，與台灣人士到大陸購屋置產前仆後繼的熱況，有人不禁要問「到底問題出在那裡？」，其實答案十分清楚，人往高處爬，水往低處流，錢往最有利的地方去，如此而已。說到錢往最有利的地方去，我們不妨也試著從大陸人士的立場來看這個問題，許多人汲汲於西進大陸，但就個人與大陸人士來往多年的經驗也發現，許多大陸人其實也很想將他們在大陸的資金送到海外地區，其中道理就像五十、六十年代的台灣，許多人也將錢存在國外一樣。因此在台灣如何對大陸招商引資的作法上，我們何妨以新思維面對問題，其中可行之道應是「開放大陸人士投資移民」，或許有人認為這是天方夜譚，目前大陸人尚且不能自由進出台灣，又如何能以投資名義移民台灣？不過事實真是如此嗎？恐怕未必，君不見紐、澳、美、加等國不也都有「投資移民」之機制，許多台灣人花費數百萬、上千萬元，不就只是為了多一本護照，真正移民出去者有之，但繼續留在台灣賺錢打拚的也大有人在。何況台灣的護照對誰最有吸引力？當然是大陸人士了，因此在當前這種時空背景下，開放大陸人士投資移民自有其一定吸引力，當然此一作法尚需諸多配套，諸如總量管制、保障當事人隱私、審查機制等。近年來，許多社團都面臨會員人數逐年減少的問題，並非會員退會或加入其他社團，而是這些人多為企業界人士，他們都到大陸做生意去了，這些人正是整個經濟循環中消費能力最強的中堅份子，市場上少了這一群消費者，也是造成各行各業生意不好做，客源減少的原因。如何刺激消費以填補此一消費空隙？如果從日本的減稅、零利率經驗看，顯然並未達成刺激消費的目的，台灣人的消費行為比日本人更保守，若採取相同的作法，其結果可想而知。因此個人認為，減稅、降低利率是必要作法，但卻不可視為萬靈丹。要刺激消費還須引進外部力量，為市場注入活水，大陸投資移民或許在數量上無法與在大陸的台商人數相提並論，卻可適度填補此一空隙，對促進市場消費不無助益。總之，在平衡兩岸資金流動的課題上，我們必須以新觀念、新思維面對問題，一味防堵無濟於事，營造大陸資金願意來台的有利環境，或將更易達此目標。(作者是台灣省建築開發公會理事長)

【2002-09-01/經濟日報/18版/保險頻道?房屋市場】

"
2002-09-01_4,"飯店活動
墾丁福華推出雙人行優惠
【台北訊】
墾丁福華渡假大飯店於 9 至 12 月限量推出「雙人行超值優惠」專案，住豪華山景雙床房，兩人同行平日優惠價3,700 元 +10%，假日優惠價 4,900 元 +10%，讓遊客享受秋冬冷熱合宜的氣候。
墾丁秋冬時節適合泡湯、乘遊艇、賞鳥，體驗墾丁人文生態之旅，或至海生館、水世界、星際碼頭等室內主題樂園挑戰急速快感，想參加的遊客可至該飯店飯店 2 樓大廳「墾丁旅遊服務中心」購票，由專業旅遊規劃人員安排及解說一日遊、半日遊及定點旅遊。
此外，該飯店於9至12 月規劃「墾丁福華秋冬之旅」，平日限量推出超值優惠行程，兩天一夜住房，兩人成行平日優惠房價每人2,323元+10%；三天兩夜住房、兩人成行優惠房價每人3,999元+10%，每房附贈麗香苑自助早餐、早報、礦泉水、及麗香苑午 (晚 )餐等。
墾丁福華渡假大飯店電話(08)886-2323號轉訂房組。
【2002-09-01/經濟日報/16版/工商活動】
"
2002-09-01_5,"

車險保費 依理賠紀錄決定


【陳振桐
】

如果甲發現過去自己平均四年才領取理賠一次，而某乙的頻率是平均兩年一次。實務上，當兩人同時投保強制汽車責任保險（車體損失險）時，產險公司將以兩人過去的理賠資料，透過「理賠紀錄等級系統」（理賠紀錄係數系統）來決定兩者收取的保費。這與一般大眾投保人壽保險「同一年齡、性別的保費是一樣」的認知很不一樣，所以心中總有疑問：透過這樣的定價系統，保險公司向被保險人甲收取的保費是否合理？或者換個角度說：這個系統是否真的有效？為了讓大家了解保費定價的過程，我們先以一個簡單的例子來說明。在相鄰的甲、乙兩村的交界處，每個禮拜會固定地舉辦廟會。有個外地人想要在這個廟會裡擺設一個「丟硬幣贏賞金」的攤子，但是他正煩惱著：若設定每次丟出正面的賞金是 100 元時，而玩一次的價錢定為多少才合理呢？我們假設：在這個外地人創業之初，分別對甲、乙兩村做了相當的市場調查，並有了以下推估的結果。甲村將會有 100 位玩家，而其中大概會有 25 個人可以丟出硬幣的正面，同時將贏得（同理是莊家賠了）25＊100=2,500 元；而乙村也將有 100 位玩家，其中卻有 50 個人會丟出硬幣正面，可贏得 50＊100=5,000 元。外地人最合理的（也就是對等於本身風險）的處理方法就是，依據各個村子的風險特性定出不同的價錢。此時因為得支付 2,500元賞金給甲村的玩家，所以對每位甲村的玩家應該索取 25 元的費用。同樣的道理，我們可以計算得到乙村的玩家應收取 50 元的費用。雖然收取不一樣的價錢對遊戲而言可能是不可行的，但是就保險的定價而言，這卻是普遍的作法。而真正的關鍵在於：這個莊家是外地人，他無法區分出誰是甲村村民、誰是乙村村民？另外假設這個外地人或許為了方便，故意忽略甲、乙村的差異。而以所有的玩家來定價，也就是所有的賞金支出 7,500 元將由這 200 位玩家各負擔 37.5 元。這裡我們必須分析這個「方便」的影響：甲村的玩家原本只需要負擔 25 元，現在則替乙村的玩家多負擔了 37.5- 25=12.5 元（+25%）的費用。所幸我們這個莊家是理性分析的信奉者，在無法區分甲、乙村的困境下，仍然不會採用這個方法。反而，他想要著手設計一個有效的機制，讓甲村的玩家每次的費用可以隨著本身遊戲經驗的累積，而逐漸逼近真正合理的價錢（50 元）。而保險專家們也採用了相似的思考途徑，也就是加減費系統的設立。當然關於加減費系統有非常多的議題，但是我們反倒想以引出此系統的最原始、最基本的需求，來審視現行強制汽車責任保險的「理賠紀錄等級系統」，與任意車體險「理賠紀錄係數系統」的優缺點。(作者是財團法人保險事業發展中心研究處副研究員 )

【2002-09-01/經濟日報/18版/保險頻道?房屋市場】

"
2002-09-01_81,"

老布希總統舊宅 eBay 開價25萬美元

【編譯湯淑君╱路透德州米德蘭三十一日電】

兩位美國總統住過的房子值多少錢？答案是25萬美元，就能從拍賣網站電子灣（eBay）買到老布希和布希總統曾經擁有的一棟西德州舊宅。賣方厄文（Mackey Ervin）30日說，他是代岳母海恩絲（WilmaHaynes）出售這棟住宅，作為退休養老之用。他認為，在電子灣上公開出售，可接觸到全美各地有興趣的購屋者，希望藉此能賣得更好的價錢。他開價25萬美元，而且與大多數電子灣賣方不同的是，不接受網友競標。厄文說，海恩絲1960年向布希一家人購得這棟舒適的郊區住宅。這棟房子由前美國總統老布希（George Bush）和妻子芭芭拉於1958年所建。當時布希全家住在以石油業著稱的米德蘭鎮，曾引起眾人矚目。布希夫婦與他們的孩子，包括現任美國總統布希（George W.Bush），在這棟有四個臥房、三間浴室的房子住了兩年，後來舉家遷往休士頓。屋後有一座公園，當年年輕的小布希常在公園打棒球。這棟房子佔地310平方公尺，以米德蘭當地房屋市場行情估價，大約只值10萬美元。但是厄文說：「有些人會樂意擁有這棟房子，只為了說，他們擁有的房子可是住過兩位總統的唷。」

【2002-09-01/經濟日報/5版/國際】

"
2002-09-01_85,"

《訊息看板》

【台北訊】

●「彩繪希望-保險嘉年華活動」   時間：91年9月1日   地點：國父紀念館中山公園西側廣場   舉辦單位：保險事業發展中心主辦、中華民             國癌症希望協會●「當前金融環境下保險輔助人之經營契  機研討會」   時間：91年9月3日   主辦單位：財團法人保險事業發展中心教育             訓練處   對 象：保險輔助人公司負責人等   洽詢電話：（02）2397-2227●「汽車保險加減費系統之公平性檢視」   研討會   時間：91年9月9日星期一下午2:30   地點：財團法人保險事業發展中心第一教室        （台北市南海路一號六樓）   洽詢電話：（02）2397-2227分機259

【2002-09-01/經濟日報/18版/保險頻道?房屋市場】

"
2002-09-01_94,"

〈保險與退休專欄〉
附加年金制 平均投保薪資是關鍵

【游杰
】

勞工退休金新制中，除了個人帳戶制外，勞工也可以選擇附加年金制。按行政院勞委會的規劃的給付標準，附加年金制以勞工參加期間（30 年為例）歷年每月的平均月投保工資，除以當月的全體被保險人平均月投保工資，所得的百分比，加總後除以參加月數，再乘以請領當月起前三年全體被保險人的平均投保工資、參加年資（30 年）、0.8 %的年金給付率，所得金額核發。由於附加年金制的給付標準是按照最後三年全體勞工的的平均投保薪資來給付年金，比較接近勞工退休當時的薪資水準，但勞工實際可領取的金額，還必須視個人及參加本制度勞工的平均投保工資變化而定。假設小美為社會新鮮人，進入社會工作即加入附加年金制，目前薪資為 28,000 元，往後每年調薪 4%，小美打算五年後出國進修，然後回國後繼續工作 10 年，她的工作年資計算如下。按勞工退休金條例草案規定，勞工必須年滿 60 歲，適用附加年金制的年資合計滿 15 年者，才可以終身定期請領附加年金。由於小美為社會新鮮人，未滿 60 歲，且參加附加年金制的年資亦僅五年，因此，小美未符合附加年金制的請領條件。而小美因為出國造成工作年資中斷，按附加年金制的規定，年資中斷的勞工，以其前後年資合併計算，所以小美的工作年資為出國前的五年，加上回國後的 10 年，共計 15 年，同時已符合請領條件，每月可請領 5,598 元。但如果人換成現年 50 歲的老林，情況又會不一樣了。老林目前已在某中型企業工作了 10 年，打算繼續為該企業服務 15 年。但老林選擇往後 15 年參加附加年金制，目前的薪資為 45, 000元，而老林個人年薪資成長率同樣以 4% 的年增率計算，參加附加年金制的全體勞工年平均薪資成長率也是 4%。老林的退休金可分成二部分來看，前 10 年按勞基法，可獲得128 萬 980 元，見；後 15 年參加附加年金制，老林可終身每月領取 8,996 元，在不考慮利息因素之下，每年可領取 10 萬 7,952 元。(作者是大都會人壽企劃部經理 )

【2002-09-01/經濟日報/18版/保險頻道?房屋市場】

"
2002-09-02_24,"聰明理財講座
買房子 保守一點
不動產交易策進會莊孟翰：先賣後買保住利潤
【記者黃又怡╱台北報導】
近年國內房地產景氣低迷，中華民國不動產安全交易策進會理事長莊孟翰表示，國內房地產不景氣的問題至少還會持續三至五年，建議房地產投資人應採保守策略，買賣房地產時，需考慮區域價格的漲跌，由於房價繼續走跌，他建議投資人可採「先賣後買」的方式，保住些許利潤。
國內房地產市場因供給量太大，以及經濟面整體衰退影響，近年來疲弱不振。若民眾想以房地產當成投資工具，莊孟翰建議要先花時間做功課，找價錢低、地點好的法拍屋。房市低迷，雖是購屋的時機，他提醒想買屋的人，須善加衡量租金和貸款利息。為免出現買了房子卻無法脫手的情況，他建議投資人先賣後買，應不至於虧損。
許多投資人看好大陸發展中城市的房市，並已有許多人至大陸購屋。以上海來說，房屋增值速度快，每年平均有10%投資報酬率，莊孟翰提醒民眾不要只看到增值的好處，而忘記本身高額的房價，形成「賺了利息，賠了房價」的情況，其實並不划算。
台灣的空屋率高，依據行政院主計處於2000年底普查統計顯示，台灣空屋數量高達123萬戶，如以每戶300萬元計算，凍結資金超過 3.6 兆元，占 9.39 兆國民生產毛額約近四成。
莊孟翰認為台灣房地產仍有下降空間。百萬名台商到大陸投資，台灣多了許多空屋待售，數量增加後價格下跌，形成無行無市、開低走低的現象，他指出，這現象在中南部尤其明顯。除了民眾購買力下降之外，民間市場大幅降價競銷，更使不動產標售遠不如預期。
他認為，國內房地產市場目前面臨最大的問題就是超額供給，壓低了房價。日後銀行的不良債權又要交給資產管理公司處理，供需不平衡的惡性循環將持續，所以預估國內房地產不景氣還會持續三到五年。
【2002-09-02/經濟日報/9版/理財】
"
2002-09-03_146,"〈撿便宜〉
10萬元有找 台中華廈 俗擱大碗
921地震及大量餘屋，讓中部房市一路下滑，趁著這波房價及房貸利率低檔，何不輕鬆購屋……
【文╱宋健生】
手頭上現金不多的購屋人，在中部想要買到「俗擱大碗」的房子，不妨鎖定台中市五至十年以內的華廈，目前台中市各行政區這類產品，平均單價全都是「10萬元有找」。
921地震及大批餘屋量體，對中部房地產市場造成不小影響，價格也一路下滑，建議消費者不妨趁著這波房價及房貸利率均處於低檔時期，多花些時間、多走幾步路、多看多聽，花少少的錢，就可以買到符合自身需求的房子。
住商不動產副總經理周宇鳴指出，僅管台中已嗅出房地產復甦的氣息，成交量大幅成長，但在價格上尚未出現連動效果，而趁此時，更要從實際的居住需求來觀察，才能買到真正適合的居住環境。
其實自住需求的條件不外乎四項原則─學區、生活機能、景觀綠地、公設或交通建設等條件，消費者只要衡量不同階段的需求，掌握四大條件，即可擁有符合居住需求的房屋，也不必為將來換屋脫手而擔心。
就學區而言，台中市最具代表性的是西區居仁國中、台中女中一帶，以民生路沿線為主軸，華廈平均每坪單價在6萬至6.5萬元間；此外是北區雙十國中及曉明女中，華廈平均單價在5.5萬至6.5萬元間，家中若有孩子要就學，西區及北區是不錯的選擇。
生活機能是住宅環境中不可偏廢的一環，而商圈所扮演的角色，就是豐富社區生活及增強消費機能。
市調顯示，商圈機能完備的行政區有西屯的河南路、青海路、西屯路三段，及南屯黎明社區、西屯及南屯交界的大隆路、東興路、大業路及大墩路一帶，華廈平均單價在5.5萬至8萬元之間。
此外，住商不動產台中西屯加盟店東王元亨也表示，在西屯由兩個大專學區凝聚而成的生活商圈，因為價格平實，有完整基本生活供給，不失為首購族群的第一考量。
台灣地狹人稠，空間有限，以綠地景觀取勝者實為不易，在台中市當以北區和西區的科博館一帶、國立美術館的綠園道，以及五權西路、五權街為代表。
上述這些區域除了綠地多，又有全國商圈的完整生活機能，屬於發展成熟的區域，華廈平均單價自然高於其他各區，約在6.5萬至9萬元間。
相對於北、高兩市，台中的公設及交通建設似乎並不多，但近幾年，周邊的交通建設如80米外環道、中二高至草屯段的通車，因為聯外交通的流暢，也使得台中房地產市場跟著「動了起來」。
例如80米外環道的通車，加上四期重劃區的生活供給，反應在松竹路、昌平路一帶，即成為市場反應不錯的路段，華廈平均單價在5萬至7萬元間。
又如南區的忠明南路及南屯路的發展，亦是因為三民西路的打通，交通便捷再加上公園綠地及崇倫學區，華廈平均單價約在5.5萬至6.5萬元間。
周宇鳴最後提醒購屋人，一定要先釐清自身的需求所在，才能買到合適的產品，而且不要忽略了不同階段的需要性，權衡之後再依各區域的特性，即可輕鬆購屋、換屋。
【2002-09-03/經濟日報/38版/非常經濟】
"
2002-09-03_2,"旅遊大戰
‘遠來’試營 花蓮飯店戒備
與‘理想’先後投入市場 老牌天祥晶華、美侖降價迎戰 小飯店也緊張
【記者游智文╱專題報導】
今天起，花蓮飯店業進入戰國時代。花蓮繼「理想」度假飯店試營運後，遠雄集團投資的遠來飯店也在今天試營。兩家五星級度假飯店陸續投入市場，除了改變花蓮飯店業「雙雄爭霸」的局面，也讓花蓮 200 餘家大小飯店上緊發條，展開第一波價格戰。
此外，由於遠來及理想兩家度假飯店，都屬於超大型遊樂區開發案的一部分，包括墾丁、知本等國內熱門度假區業者，也都嚴加「戒備」。
遠來和理想飯店都位於花蓮壽豐鄉，遠來飯店屬於海洋公園世界開發案的一部分，園區占地 51 公頃，分成八大部分，包括三個海洋館，一個海洋村，一處兒童遊樂區及一座歌劇院，另外，還有分別是 1500 人座的海獅秀場及 2500 人座的海豚秀場等。
理想飯店則是「理想大地」開發案的第一期工程，整個開發案規模驚人，占地達 260 公頃。除了目前已完成的人工運河環湖度假飯店，陸續還有水上樂園、主題樂園、十八洞國際高爾夫球場、歐洲型商店街等。
理想大地 7 月試營後，已達到平均六成的住房率，遠來本周末首度接受房客，訂房率也達五成。兩家飯店一試營就和扎根已久的晶華、美崙，形成四分天下局面。
目前，四家五星級飯店除了特色方面一較高下，首波的價格戰，都從上月間最低房價 4000 元以上，降到 3000多元。美侖打出二人成行，每人 1600 元，還送早餐、下午茶、巴士接送等。天祥晶華則推出一人 1650 元的住宿套裝古道行程。理想計畫推出一夜兩餐，一間房只要 3990 元的專案，今天試營運的遠來，打出的價格則是 3480 元，而且對外表示，如果要打價格戰，遠雄以建設起家，飯店成本較低，絕不退縮。
除了星級飯店，花蓮其他 200 餘家飯店也紛紛調降房價因應，有不少飯店則加入以平價吸引旅客的寶島周遊聯盟，以實價數百元到一、二千元房價吸引旅客，隨著淡季來到，預料花蓮飯店價格會盪得更低，也將有更多促銷活動。
【2002-09-03/聯合晚報/4版/話題新聞】
"
