,2009-08
2009-08-01_126,"《專家觀點》
陸客置產 中價位好宅變黑馬
【記者 游智文】
遠雄集團副總經理蔡宗易
陸資開放來台置產，哪種產品最受惠？現階段來看，毫無疑問，商辦、豪宅、店面最看好，不過，一旦政府開放自由行，相關開放置產訊息能夠在大陸觀光客間更廣泛地傳播，中低價位潛力區的好房子，有可能是一大黑馬。
原因無它，政府日前所公布的鬆綁陸資來台購置不動產辦法，對中上陸客來台購買一般住宅，其實是很具吸引力的。
行政院在上月底公布第一階段陸資來台投資項目及置產配套措施，其中在陸資來台置產部份，除了開放陸資企業法人因業務需求，可在台購買辦公室、廠房、營業處所及住宅外，也一併鬆綁大陸個別民眾在台置產限制。
原先大陸個人來台置產，不僅得專案審查，且須申報資金來源，並有每次來台只能10天、1年最多只能停留1個月等規定，形同「開而不放」。新辦法除了取消申報資金規定、也不限來台次數和時間，總停留天數則從1個月延長為4個月。
另外本來大陸人民在台置產是無法向國內銀行辦理房貸的，新辦法也宣布鬆綁，原則上比照本國人，本國人如果能貸到七、八成，大陸民眾也可以；但為防陸資炒作及金融安全，沒有住所的限制最高只能貸5成，並規定3年內不得移轉。
這些鬆綁措施，其實大出房地產界意外，本來以為政府只會開放陸企置產這一塊，沒想到大陸人民來台置產也做了如此大幅度放寬，也因此第一時間，業界沒什麼人反應過來。
但我們可以想想，以目前國內房價水準、貸款5成來計算，有多少大陸城市民眾有能力來台買房子？撇開台北市不算，三大都會區包括北縣、台中、高雄，大概陸客手上只要有200 到300萬元台幣閒錢，就可來台買一間3、40坪的新房子。
這是很低的門檻，回想20幾年前很多台灣人就是因為上海房價便宜，隨便就買一間，以作為回台炫耀之用，結果掀起一波大陸買房風潮。同樣情況，似乎可以預見將在上海、北京上演，很多人會因為買得起、想炫耀在「自由地區有間房子」，因此掀起一波來台置產運動。
而只要這種氣氛出現了，豪宅、商辦、店面就不一定是最熱門的物件，反而是一些潛力區、中等價位的房子，更能獲得大陸中上階級的民眾的青睞。
當然這種「氣氛」要出現，還得官方及民間共同努力，讓更多大陸民眾知道他們可以在台灣輕鬆買房子。開放自由行應該會是一個起點，當愈多的陸客來台，愈了解台灣房地產的開放程度，愈多人真正買了房地產，這種氣氛就會像滾雪球一樣，倍數成長。
【2009-08-01/聯合晚報/B4版/房市焦點】
"
2009-08-01_130,"興富發
後市填權看好
【葉憶如】
興富發（2542）除權息順利展開填權息走勢，董事長鄭欽天信心喊話明年初房市再見高點，股價由35元一路站上39元，距離除權前夕的收盤價40.65元，只差臨門一腳，除權後漲幅已逾一成，市場看好後市填權機率高。
董事長鄭欽天表示，低利率才是房市的最大利多，明年初房價再見高點。興富發目前仍然到處獵地，近期會有總計百億元的土地庫存到手，目前台中、高雄、大台北都有在談。同時搶進新莊副都心，「新富都」計畫分為三期，一、二期「藝術首席」與「公園首席」為興富發與地主合建案，規畫2~4房的首購或換屋產品，總銷20~25億元。
【2009-08-01/聯合晚報/B6版/熱門選股】
"
2009-08-01_148,"省錢！平價旅店吸客
4人房只要1980元 「奇異果」住房率破7成 搶暑假商機 業者競推專案
【記者洪敬浤╱台中報導】
景氣震盪時代，省錢是王道。台中市中正路新開幕的奇異果快捷旅店，由舊市區旅館改裝，平價搶生意，4人房每晚2000元有找，試賣1個月，住房率破7成。各旅館競推專案，搶奪暑假市場。
以水果命名的旅館，還有台中火車站前的哈密瓜旅店、新竹火車站前的水蜜桃旅店，都屬於瑞石企業的系列旅館。奇異果旅店雙人房1380元附2客早餐，不加服務費，四人房1980元，平均每人495元。
瑞石企劃總監王緗鈞說，奇異果試賣1個月，住房率超過7成，哈密瓜開幕已2年，房價從1200至2800元，假日幾乎都客滿。
業者表示，瑞石經營平價旅館，逆勢操作，改造沒落市區的舊旅館，取得成本低，加上房價低廉，吸引客戶上門。
台中市政府8月至10月推出住宿抽獎，有百萬獎金加持，飯店推專案搶商機。福華大飯店至10月底，雙人房3600元，除了2客早餐，再送2客下午茶，假日加收500元。
永豐棧酒店4人入住，只要5000元含4客早餐。亞緻大飯店8月底前，雙人入住3999元含2客早餐。
裕元花園酒店推出暑假專案，8月底前4人入住，加送月眉馬拉灣門票，每人1870元。日華金典酒店也有馬拉灣專案，2人入住平日4299元，包含2客早餐與2張門票。
【2009-08-01/聯合報/B1版/中市．運動】
"
2009-08-01_164,"大富透天店面 抓穩仁美商機
【記者顏福江╱鳥松報導】
高雄縣鳥松鄉仁美地區一帶，區域內有不少行政機關，生活機能便利，聯外交通發達，該區近年來人口發展激增，已高居鄉內第三大人口密集區，且未來持續擴增，看準「人潮就是錢潮」的發展優勢，皇裕建設推出「大富」臨路透天金店面，要讓買家抓穩商機。
皇裕建設分析，高雄縣市合併後，讓位居高雄縣市交界的鳥松鄉整體提升區域價值，又陸資、陸客來台的相對利多影響，再加上原本高雄的房地產相較中北部房價較低，認為現在正是入主最佳時機。
「開店做生意除了先搶先贏，更要宏觀視野，必先掌握最佳地理位置」，順著澄清湖旁的大埤路，直走往仁美方向可接上神農路，與大同路交叉的轉角便利商店正對面，10戶「大富」整齊劃一映入眼簾，而大同路又銜接仁美鬧區，更使坐落「三角窗」地帶的「大富」亮眼。
業主指出，以整體規劃區分「大富」，更顯現絕佳的地理位置。將仁美做為主軸核心，今年初重新鋪設道路完工的神農路，串聯起通往大寮、鳥松兩鄉；大同路則銜接水底寮一帶，可往九曲堂聯結大樹鄉；又神農路交會的中正路，向北接鳳仁路通仁武、楠梓，向南接鳳松路直達鳳山市，往西接大埤路可達高雄市區。
另外，周末假日想放鬆身心，附近就有兩大運動休憩型態的園區綠地，鳥松鄉的澄清湖及大樹鄉的舊鐵橋濕地公園，不用出遠門，可就近享受親子踏青的悠閒。
全新完工的10戶店面為三樓半，外觀採日式簡約的懷石風格，展現穩重氣派的門面，總體規劃地坪27~32坪、建坪65~72坪、面寬約4米8，總價868萬元起，還剩7戶。
【2009-08-01/聯合報/AA3版/南台灣房地產】
"
2009-08-01_247,"

IMF：美衰退已結束

【路透華盛頓三十一日電】

國際貨幣基金 (IMF)31日公布對美國經濟的年度報告說，美國經濟的劇烈萎縮「似乎已經結束」，但復甦將非常緩慢，就業與房屋市場疲弱的危險仍然存在。IMF維持先前對美國國內生產總值 (GDP)的預測，即在2009 年萎縮2.6%，然後在2010年上升0.8%。IMF對美國失業率的預測也未改變，在2009年平均為9.3%，2010年上升為10.1%。美國政府31日宣布，第二季GDP以1%年率萎縮。IMF的報告是更早之前撰寫的。IMF在這項與美國官員和機構諮商後提出的報告說：「由於美國採取力道日增和廣泛的政策措施，經濟劇烈下滑看來已經結束，對財政穩定的信心也已加強。不過由於財政仍然吃緊，復甦可能是漸進的，也有下滑的危險。」IMF說，放鬆財政和金融刺激措施，必須等到持續的復甦發生時再採行，但美國需要擬妥振興計畫的退場策略、強化金融管制和中期削減預算赤字。IMF歡迎歐巴馬政府致力整頓美國金融管理體系，表示此舉應以降低金融業者的規模和複雜性為目標，以減少體制內可能有的系統性風險。IMF也堅持其「美元價值被溫和高估」的觀點。

【2009-08-01/聯合晚報/A5版/國際焦點】

"
2009-08-01_257,"台鐵高架化 車站周邊錢景佳
桃園至中壢 將增設3座車站 縣府擬規畫園林大道 增值潛力足 自住、投資皆宜
【記者潘欣中╱桃園報導】
台鐵桃園路段高架化工程，除了桃園車站至中壢火車站間將增設國際路、永豐中學、中原大學3座車站，桃園縣政府也在沿線規畫「園林大道計畫」；房仲業者說，未來車站周邊增值潛力足，自住或投資均可提早進場佈局。
台灣房屋不動產研究室副理江怡慧說，都市計畫與公共建設是帶動房市升溫的推手，台鐵都會區捷運化，主要是增加通勤便利提高使用率，在桃園市至中壢市沿線人口較多處增設3座車站，3地周邊的商業活動將趨於熱絡，自住、投資兩相宜，以目前的價位來看，尚未反映設站的利多消息，購屋族可提早佈局。
台灣房屋中山直營店副總辛淑惠建議，國際路站周邊可考量包括宏昌六、八、十、十二街、國鼎一、二街、國聖一、二街等，平均房價新成屋每坪12至14萬，10年內大樓8至10萬，逾10年約7至8萬，舊公寓6至7.5萬，該區鄰近武陵高中學區、大賣場、購物商場，生活機能完善，交通便利。
台灣房屋內壢直營店副總廖麗鳳說，永豐站近龍山國小、永豐中學、新興工商和署立醫院，交通便利、生活機能佳，可選擇永豐路、龍泉一、二街、龍祥街、龍城街，平均房價1年內透天別墅總價約750至800萬，3年內新大樓每坪9至10萬，7至15年透天厝總價500至600萬，10年左右大樓7至8萬。
環中直營店副總何玉秋建議，中原大學站近中原商圈是最大優勢，推薦路段新中北路、實踐路、日新路，目前平均房價3年內新別墅總價約900至1200萬，中古透天店地25坪、建坪約60至70坪，總價約2500萬，10年左右大樓每坪約7至8萬，舊公寓160至220萬。
【2009-08-01/聯合報/AA3版/桃竹苗房地產】
"
2009-08-01_275,"龔方雄 任小摩投銀副主席
【記者邱詩文╱綜合報導】
華爾街日報報導，摩根大通公司昨（31）日表示，已任命首席中國區經濟學家兼研究部主管龔方雄，出任摩根大通中國投資銀行業務副主席。這是摩根大通新創立的一個職位。
報導說，龔方雄將向摩根大通中國區首席執行長方方匯報。摩根大通還任命龔方雄為中國多種行業客戶業務的主席。
摩根大通稱，龔方雄將重點負責拓展公司在華企業客戶的覆蓋面，並研究摩根大通在中國的長期發展策略。
摩根大通大中華區研究團隊成員王黔將負責龔方雄在經濟研究方面的工作，並成為高中國經濟學家。
龔方雄是摩根大通中國區董事總經理，負責統籌摩根大通中國區的信貸利率市場、證券及經濟研究工作。
去年8月9日，龔方雄率先披露大陸官方將頒布人民幣千億元規模的經濟刺激方案，三個月後，大陸官方公布人民幣4兆元經濟刺激計畫，龔方雄的先見之明令市場愕然。
今年3月底，在房價跌跌不休、部分城市鬧出斷供風波的背景下，龔方雄提出地產股將成為引領大盤走出第二波反彈的主流股，建議重點關注地產股，之後，地產股果然強勁上揚，三個月時間地產股漲幅超過100%。
對A股未來走勢，龔方雄維持看多的觀點，認為A股3,000點以上是牛市的開始，3,000點以下的反彈，僅是對過去非理性下跌的修正，他預計年內上海股指數高點將在3,500點到3,600點，「假以時日，重返6000點不是問題」。龔方雄認為，在未來六到12個月，全球經濟可能在美國引領下出現一個比較強勁的週期性反彈，大陸經濟恢復的可持續性比全球要好。
【2009-08-01/經濟日報/A8版/兩岸焦點】
"
2009-08-01_293,"北京促銷旅遊
台胞憑證 五星飯店兩折起
【記者藍孝威╱台北報導】
現在遊北京，就有機會以一點九折的優惠，入住北京的五星級飯店。
北京市旅遊行業協會結合北京廿一家五星級飯店，推出最低「兩折起」的住宿優惠折扣；台灣遊客只要憑台胞證，即可以優惠價格入住五星級飯店，例如：北京飯店、長城腳下的公社、金融街威斯汀大酒店等。
其中，崑崙飯店的折扣最低，以「行政豪華間」為例，門市價為人民幣六千七百二十元（台幣三萬三千六百元），優惠價為人民幣一千二百八十元（台幣六千四百元），約為原價的一點九折。
位於崇文門的萬怡酒店，「舒適間」門市價為人民幣二千零八十八元（台幣一萬零四百四十元），折扣價只要人民幣四百八十元（台幣二千四百元），約二點二折，是廿一家飯店中，每晚房價最便宜的。
不過要注意的是，各家飯店、各種房型的優惠折扣和有效期限都不一樣，有的優惠到八月底為止，有的持續到明年，有的在今年大陸十一黃金周沒有提供折扣，民眾在線上訂房時，要注意各種限制，以免發生糾紛。
為推廣台灣遊客至北京觀光，北京市旅遊行業協會和台灣的山富、東南、康福和鳳凰等四家旅行社合作，針對台灣遊客推出五大旅遊主題行程；台灣消費者今天起到九月卅日，在上述四家旅行社刷萬事達卡支付旅費，可以折抵新台幣五百元，限額一千人。
五大主題行程是：頂級奢華之旅，現代皇帝體驗行；經典北京之旅，飽覽世界文化遺產；親子博聞之旅，探訪北京的十大著名博物館；單車悠遊之旅，輕騎遊北京；精緻商務之旅，包含美食、按摩、購物、藝術等行程。
【2009-08-01/聯合報/A16版/兩岸】
"
2009-08-01_67,"房市回溫 營建股High
【記者梁任瑋╱台北報導】
國內住宅區土地創下每坪462萬元新高價，以及近期房地產預售個案銷售率衝高，營建股昨（31）日氣勢轉強，指數上漲3.3%，皇翔（2545）、京城（2524）、達麗（6177）股價更站上波段新高。
興富發（2542）因新莊副都心建案「新富都」開賣，反應不錯，昨天成交量高達2.1萬張，高居營建股之冠；高雄建商京城建設在密集買單下，盤中一度攻上31.55元的漲停新高價，終場收30.95元；皇翔與達麗也因推案題材，分別站上77.5元與22.35元。
內政部統計處公布6月買賣移轉棟數，呈現跳躍式成長，單月買賣移轉棟數重回4萬棟大關，創下近13個月來的新高，月增率高達33.4%，主要都會中區。
信義房屋（9940）企研室經理蘇啟榮指出，此波房市買氣從農曆年過後逐漸回溫，到5月剛好是總統大選屆滿一周年，房市又重回去年高檔時的買氣，也讓整體房市呈現價量齊揚的多頭走勢。
以房市交易最活絡的2006年為例，當年度買賣移轉棟數為45萬餘件，平均月成交量為3.75萬件，今年6月買賣移轉棟數一口氣跳升到4萬件，可見得近期市場交易量能相當活絡。
而今年4月以來的成交動能也反映在優惠房貸的申請速度上。去年9月下旬政府推出2,000億元的優惠房貸，到了4月中旬再增撥2,000億元的額度，期間七個月的時間，每月消化不到300億元的額度，但4月中旬續撥的2,000億元額度，外界預估8月即將告罄，相當於每月申請400億元至500億元，可見市場買氣相當熱絡。
太平洋資產管理總經理張欣民表示，這波房市不景氣原本要修正兩、三年，卻只用三個季度就迅速復甦，主要是兩岸60年枷鎖解除，第二季以來股市、房市都看到的「三資匯流」效應，也就是央行低利政策逼出的本土定存資金；調降遺贈稅回流的海外資金；以及大陸台商在兩岸關係和緩後回台卡位的「台資」，此三資保守估計也超過2兆元，所以這些資金只要沖到那裡，那裡就漲，有些地區房價甚至快要超越上半年水準，但他認為只有台北市享受「和平紅利」的空間最大，投資人下手前仍須謹慎。
【2009-08-01/經濟日報/C5版/上市櫃公司２】
"
2009-08-01_74,"450萬～800萬 進駐大台北
【記者許佳佳╱台北報導】
經過今年第2季的激情演出後，大台北房市在7月已稍回歸理性，不僅成交量縮減，價格也出現盤整。
永慶房仲集團7月的成交資料顯示，自用需求在4、5兩月大量出盡後，7月追價意願已弱，因此使得7月交易量較6月縮6%。中南部則連續兩個月交易量被高價壓抑，價格出現盤整修正。
永慶房屋總經理葉凌棋分析，從房價最低的2月開始，到目前為止已經漲了一個波段，加上民眾有去年選後價高回跌的經驗，追價意願較前幾個月又降低不少，普遍已回歸理性，交易量難有激情演出，加上目前失業率仍高，經濟也尚未明顯轉好，價格認知逐漸拉大。
台灣房屋成交資料統計，六大都會區首購族購屋比率第2季較第1季平均增加17.13％，顯見首購族信心增加。據資料顯示，北台灣平均增加幅度為15.68％；中、南部地區增加幅度大，平均增加比率有20.05％，其中高雄增加最多達22.7％、台中17.4％，出現首購族購屋潮。
台灣房屋總經理彭培業說，投資人要搶搭這班優惠房貸的列車，可以用貸款額度再往回推，北部地區從450萬到800萬左右，就可以在台北縣市覓得不錯的房子。至於中南部的門檻更低，第2季首購族的購屋主力產品集中在280到500萬元的價格帶。
葉凌棋說，想一次到位入住市中心，不妨可考慮屋齡較大的老公寓。老公寓屋齡雖舊，但每坪單價較電梯大樓便宜，且土地持分多、公設少，只要多花點心思整理，一樣可享有市區的便利，不會比大樓差。
而信美房屋企研室經理蘇啟榮建議，北縣的一級商圈，如永和、中和、板橋等地區，通勤時間短，生活機能也很完善。預算較少的購屋者，買屋選在北市郊區或北縣二級商圈購屋也不錯，例如新莊、蘆洲、汐止、土城、淡水等地。由於這一些地區房價相對較低，停車位價格也較精華區來得平易近人，這時不妨考慮添購車位，增添交通的便利性。
【2009-08-01/聯合報/AA1版/大台北房地產】
"
