,2000-03
2000-03-01_22,"

鋼管冷軋鋼品  調高逾500元

【特派員吳平介╱高雄】

各種鋼管及單軋廠的冷軋鋼品售價，今（1）日起全面漲價，每公噸平均漲幅超過500元，其中鋼管漲幅大於冷軋鋼品。鋼管廠及冷軋單軋廠業者指出，由於上游熱軋及冷軋原料一再漲價，且下游市況已漸好轉，為反映成本及市場行情，遂決定調整上述鋼材牌價。高興昌、彥武、統一實業、燁隆等冷軋單軋廠的冷軋，今天起，每公噸調高售價300至500元。單軋業者表示，中鋼、燁隆及安鋒的熱軋原料，第二季起每公噸平均調高500元；進口料每公噸也已漲了20美元，換算成新台幣約600多元，冷軋單軋廠不調也不行，同時也計劃在3月下旬，再決定調高4月份的售價，調幅可能與今天同。鋼管部分，黑鋼管每公噸漲500至600元；鍍鋅管與鍍鋅板管每公噸漲2%至3%，折算約600至900元；汽機車用管每公噸漲900元；家具管、涼椅管每公噸漲600至800元。製管業者表示，4月份還會再調整各種鋼管售價。製管業者指出，各種鋼管售價已多時未調整，可是，近期來，中鋼料每公噸平均漲了1,725元；燁隆及安鋒的熱軋料，每公噸漲幅更高達2,500元。這次漲價，也只是部分反映原料成本。製管業全面調高產品價格，中鋼公司國內市場研究人員表示時機恰當。資深市場管理師吳政霖指出，展望第二季的鋼管業將呈現欣欣向榮態勢。吳政霖表示，北台灣1至3月新屋推案初估高達887億1元，逼近去年全年的一半，且適逢股市創新高，如能吸引買氣回籠，將可帶動房屋市場自谷底翻升；加上電子業積極擴廠，以及南二高、捷運、高鐵等重大工程陸續施工，建築用管需求可望止跌回升。另外，機車管等受季節性需求支撐，將可能成長；家具管也進入需求高峰。吳政霖指出，鋼管業今年有前景，去年生產量減退的鍍鋅管，今年可望有較高的產量。

【2000-03-01/經濟日報/32版/綜合產業】

"
2000-03-02_28,"

中南部房市高檔產品蠢動

【記者宋健生╱台中】

中、南部房地產在龍年開春呈現上揚走勢，看好大選後市場，部分突破過去價格紀錄的高檔產品蠢蠢欲動，業界預期第二季起，中南部房市將由高單價、高總價的頂級鋼構住宅率先起跑，帶動另一波銷售熱潮。受地震陰霾逐漸消失、總體經濟榮景可期的激勵，中、南部房屋市場部分個案，在春節前後的一、二個月，出現異於往年的熱絡現象，不但來客較往年增加三、四成以上，成交也有不錯表現，令推案建商興奮不已。台灣省建築投資公會理事長賴正鎰說，最近股市熱絡、各方預測今年台灣經濟成長率在6.5%以上、外匯存底增至1,100億美元、外資不斷擁入、新台幣升值壓力大等，各項經濟指標都呈現不容悲觀的走勢。尤其在總統大選後，一切不確定因素消失，台灣成熟的民主政治，可望引爆蓄積已久的經濟能量，產生另一波經濟榮景，在後市看俏的前提下，建商也都勇於提前進場、卡位。鄉林不動產研究室調查指出，受到頂級產品熱賣及近期來客大增的激勵，台中部分建商已計劃將手中醞釀已久的個案，選在大選後推出。例如同隆建設將在美術館旁推出每坪28萬元頂級住宅，鄉林建設也將在科博館前推出每坪35萬元的住宅產品。上述兩件頂級個案的價位，都已創下區域行情的新天價，且都採用鋼骨結構，顯示建商及消費者在地震後對高價位住宅的安全要求，更為嚴格。至於台南部分，賴正鎰說，南科設廠帶來利多，市場買氣暢旺，在台南市西區的美麗家園個案，光是南科的上班族，在一個月內就有四戶成交，一般消費者也普遍看好未來前景，各工地來客增加，成交率提高不少。台南市的高單價產品近期反應熱絡，繼前年成功大學旁的豪門世家個案，創下每坪17.6萬元的紀錄後，去年底太子建設推出總價4,000萬至6,600萬元的普林斯堡透天豪宅，全案28戶，目前已售出十戶。最近，高青建設也將在南區推出每坪30萬元的鋼骨住宅產品，同樣刷新台南房價紀錄。價格創新高的產品相繼出現，透露業界看好年後房市的強烈心理。

【2000-03-02/經濟日報/38版/商業脈動】

"
2000-03-05_46,"

明星小時周邊房市 賣相佳


【?張婉珍】





	                       		台北市明星小學學區周邊房屋行情通常高過區域水準。　張婉珍攝影
	                      







                  	  台北市明星小學學區周邊房屋行情通常高過區域水準。
                  
                  

隨著國中小開學，不少父母都希望讓子女順利擠進明星學校，一些明星中小學學區周邊房屋市場又成為矚目焦點。調查發現，明星小學周邊房價通常較區域行情約高出一、兩成，顯示明星小學學區果然賣相較佳。My House房屋誌近來調查北台灣24所明星小學學區房價，台北市以市府教育局統計最快滿額的18所學校，北縣則以主要衛星郊區的四所學校；以及中壢、新竹各一所學校為調查對象。調查發現，北台灣明星學區內，中古大樓房價最高的前三名分別為：敦化國小學區每坪28萬至50萬元、光復國小學區每坪26萬至48萬元、以及仁愛國小26萬至42萬元。大致而言，約比區域房價高出一至兩成。敦化國小因位於都市精華區，周邊多高收入家庭，擁有公立貴族學校的光環，房價自然居高不下；光復國小也因位於都市核心區，鄰近國父紀念館，四周房價始終保持一定水準；仁愛國小因鄰近升學率高的仁愛國中，該區居民多達官貴人或經濟能力好的家庭，房價大多保持在30萬至34萬元水準。一些明星國小如敦化、健康、金華及中正區師院實小等，因在各項機能上皆相當完善，也成為拉抬房價的重要因素。如光復國小以休憩機能著稱，建安國小學區商業機能強，國語實小鄰近植物園、歷史博物館及多家政治機關，區段條件優良。不過房屋誌也強調，明星學校並非房價唯一推升力量，如果學校附近環境不佳、屋齡太老、即使明星學校的光環，也難以拉抬房價，甚至可能較區域房價還低上一成。例如北投區文化國小，因附近多為20年以上的三層中古公寓，並未出現房價高漲現象；北縣海山國小也是如此；三重正義國小業因距離夜市太近，生活品質無法提升，故房價也無法攀高。另外，值得注意的是，由於經濟考量，許多父母傾向購買明星學校周邊的小坪數套房，以方便小孩進入明星學校就讀。例如金華國中學區金山南路、信義路上就有不少10坪左右的小套房；國語實小附近亦是如此。有不少家長買了房子就出租出去，等孩子長大再轉手。

【2000-03-05/經濟日報/24版/金銀島　小本創業╱房市廣場】

"
2000-03-08_47,"

銀髮住宅看好 財團紛紛投入

【記者葛珮育╱台北報導】

台灣正式邁入高齡化社會，龐大的銀髮住宅商機吸引企業投入，繼潤泰集團、和信集團加碼投資銀髮族房地產品後，台塑集團也斥資兩百六十億元投入銀髮住宅市場，銀髮住宅成為科技網之外的另類轉投資事業。最早開發老人住宅的是日本企業，建築業多角化開發生活照顧性質的住宅，其中以中銀 Mansion 最出名。  至於美國則多設立專業的護理、養護中心，經營的成效相當顯著，老人社區的推展也讓佛羅里達州等地的房地產增值不少。而台灣已符合聯合國老年化社會的標準，銀髮族事業商機看好，潤泰建設集團旗下潤福公司在淡水的銀髮社區「潤福新象」滿租，排隊等候進駐社區的還有近百組客戶，由於該社區供不應求，潤建將位於大台北華城的「朗靜山」重疊別墅個案，採只租不賣模式經營，配合養生設備和管理經營，吸引「三代同堂」的銀髮族進駐，這是潤泰集團第二座銀髮住宅社區。和信企業集團決定投入老人生活照料事業後，由旗下捷和建設和中國人壽保險兩家公司，在台北縣新店大台北華城開發以養生為訴求的銀髮社區，並改裝北縣汐止縣「水蓮山莊」部分房屋，配合原有的水療設施和天然環境，規劃成適合養生休憩的銀髮族社區。台塑企業不遑多讓，在嘉義太保市動工興建「養生文化村」，要在十年內投資二百六十億元興建專業醫療區和銀髮族養生社區。在台灣正式列為聯合國高齡化社會之後，銀髮人士的各類市場需求將愈來愈高，銀髮住宅就成了網路科技產業之外的另項熱門投資。

【2000-03-08/聯合報/22版/理財】

"
2000-03-16_24,"

台北市外 90  年度國宅興建暫停


【記者葛珮育╱台北報導】

內政部營建署表示，住宅市場景氣低迷不振，民間餘屋多，除了台北市有都會特殊性，所以在九十年度興建國宅四百一十戶、獎勵民間興建一百戶之外，其它縣市皆停止興建和獎勵興建。九十年度國民住宅計畫辦理戶數預計辦理九千五百六十戶，而且考量國宅基金財務狀況後避免積壓資金，九十年度不再價購國宅土地，且只有台北市具特殊需求而興建和獎勵建商興建之外，其餘各縣市暫停興建改以輔購為主。這九千多戶計畫戶數包括政府直接興建四百一十戶、貸款人民自建一千零五十戶、獎勵投資興建一百戶，以及貸款人民自購八千戶。包括台灣省廿一縣市六千戶、台北市兩千五百一十戶、高雄市一千戶和金門縣五十戶。由於國宅工程從購地興建、完工配售到辦理貸款大約需要三年時間，所以除了九十年度新增辦理國宅需要十九億元外，之前正在辦理興建的計畫尚需兩百卅九億元，合計九十年度共需兩百五十八億元左右。

【2000-03-16/聯合報/21版/財經焦點】

"
2000-03-18_6,"

房地產低迷難免 業者仍表樂觀

【記者林榮╱台中報導】

總統選情影響房屋市場的銷售量，台中市有的建築業者認為房市的好壞難免受新總統及兩岸關係的影響，但以過去的經驗來看，政治情緒應不會很久，一旦平息，房市就會恢復正常交易。台中市房產業者表示，卅年來，台灣房市受到重大政治事件影響的結果都差不多，每次遇到重大政治事件房市交易就會低迷，房價銷售率下降及議價空間拉大。但觀察歷次事件，發現影響幅度與時間都在縮小，原因是消費者購屋的需求都還存在，消費者判斷力增加，比較敢於逢低搶進，加上資訊發達，消費者可以很快了解狀況，下手購買。櫻花建設副總經理曾定祈說，在總統大選後中部房地產的利多將逐漸浮現，各組總統候選人都對中部的重大建設提出承諾，開出的重大支票有五、六張，當選後只要有一、二張支票兌現，對中部的房市就是大利多。鄉林建設總經理魏嘉銘說，八十五年中共飛彈演習時，台灣房市大幅跌落，但選後不到兩個月預售屋即開始上揚，這次選舉的激烈，房市交易難免受到波及，但選後只要新總統緩和兩岸緊張情勢，剛有起色的房市應可回春。曾定祈說，中部的房地產市場在歷經去年九二一地震盤整之後，餘屋已明顯下降，僅約二成而已，全台的建商只剩二千零十五家，台中市目前約二百家，實際想推案的建商只剩五十家，房屋供應量會下降，需求卻會增加，因此房屋市場受到選舉的影響是短暫的。

【2000-03-18/聯合報/19版/中部綜合新聞】

"
2000-03-27_27,"

老人住宅市場 活力十足
潤泰淡水案滿租 新店案昨公開 中和案請照中 和信、遠雄集團也在規劃


【記者張婉珍╱台北】





	                       		潤泰建設潤福大台北華城標榜為全國首棟全齡化三代同堂式別墅住宅。　張婉珍攝影
	                      







                  	  潤泰建設潤福大台北華城標榜為全國首棟全齡化三代同堂式別墅住宅。
                  
                  

潤泰集團潤泰建設全力開發老人養生住宅市場，北台灣計有三處據點規劃為老人出租住宅，包括已滿租的淡水潤福新象、甫公開的新店潤福大台北華城、以及在請照的中和案。潤泰建設潤福大台北華城昨（26）日正式對外公開，這是潤泰建設繼淡水潤福新象之後，又一鎖定銀髮族量身定做的主題式產品。潤建標榜全案為全國第一座適合三代同堂的全齡化五星級別墅社區，由潤建投資興建，潤福生活事業公司負責經營管理。潤福大台北華城基地面積近5,000坪，每棟別墅坪數規劃40坪至70坪，共計88戶。和一般房地產案不同的是，潤福大台北華城採押租方式經營，只租不賣。押租金額從1,040萬元到1,400萬元，含車位、裝潢、家具、家電；每戶每月管理費2.5萬元。住戶至少須住滿三年，退租時押租金全部退還。此案原本當初是由潤建與禾豐公司合建，土地產權為禾豐所有，由禾豐出地，潤建則負責興建銷售，待完工後再一併辦理移轉。不過後來因禾豐集團發生財務危機，土地無法辦理移轉，但建物產權仍歸潤建所有，潤建遂決定改為老人出租住宅，以押租方式經營。潤建副總經理葉天政表示，潤建近期將與債權銀行洽談接手土地，不過取得土地所有權之後，全案還是只租不售。除了淡水潤福新象及潤福大台北華城外，潤建在中和圓通寺附近的坡地，也有約1萬坪的土地擬開發為老人住宅。該塊土地已經取得雜照，正在整地階段，目前在請建照當中，未來也將採取押租方式經營，只租不售。淡水潤福新象產品定位和潤福大台北華城稍有不同，潤福新象全部針對老人，為15坪套房產品，共計300單位。每間房收取450萬元左右的押租金；每個月另收伙食費、水電費約1萬多元作為月費，住戶住滿兩年可退租。上述三大個案為潤建開發老人主題住宅的重要代表作。老人住宅為大型營建業近年來鎖定的重點開發產品，早期介入的營建業包括太平洋建設、潤泰建設，近來則有遠雄集團大都市建設、和信集團捷和建設也有意採「年金屋」的概念，規劃此類產品。太平洋建設在81年時即將北投一溫泉旅館改裝為北投奇岩居，首度嘗試以老人為目標對象，首開老人住宅之先例，也是只租不賣，產權為太平洋房屋所有。不過太設集團後來重新調整產品規劃，目前該案暫不再出租給老人，將改為溫泉產品，太設並計畫下半年推出會員卡。和信集團捷和建設也將把新店大台北華城8萬多坪土地規劃為老人住宅產品，預計規劃2,000個單位；並計畫與關係企業中國人壽結合，推出年金屋。保戶繳滿一定年限的保費後就可入住，住戶住滿15年後再由公司原價買回。這些土地也是捷和建設多年前與禾豐集團合作購入，後來也因禾豐集團發生財務危機，土地遂由和信集團接手。遠雄集團也鎖定年金屋概念為下階段推案產品，遠雄集團董事長趙藤雄目前初步鎖定苗栗、嘉義、南投為目標，將結合旗下遠雄人壽，推出年金屋。

【2000-03-27/經濟日報/38版/商業脈動】

"
2000-03-28_23,"

股市大漲 新豪宅向大發展

選後北市交投熱絡 新案更放大坪數 總價拉到五千萬至一億以上


【記者吳雯雯╱台北報導】

股市大漲造就電子新貴，進而帶動高總價豪宅的買氣。房屋仲介業者調查顯示，與舊豪宅相較，新豪宅個案不但坪數放大、更講究建材與規畫，加上電子新貴更加重視隱私權與居家安全管理，使得新豪宅總價大幅拉高至五千萬至一億元以上。永慶房屋副理陳韻如表示，選後股市表現十分戲劇化，短期內股市再度大漲，昨天已站上九千八百點。由於短期內高獲利的投資者，積極投入高總價住宅市場，使得選後台北市中心的豪宅交投熱絡，去化速度加快，顯示股市投資者在短期獲利後轉投資置產的心態，進而炒熱豪宅市場。陳韻如表示，前一波豪宅的推案高峰是民國八十六年股市衝破萬點關卡後，推案地點從傳統的仁愛路、敦化南路沿線，擴展至信義計畫區、仁愛信義特區、大直大彎段沿線，其中信義計畫區更是兵家必爭之地，也是近年來新貴豪宅的大本營。由於總統大選後股市交易恢復熱絡，可能再度登上萬點大關，估計未來還將有近二百六十億元案量的新豪宅預售案將陸續於第二季登場，推案地點多集中在大安、大直大灣段及信義計畫區。永慶房屋調查顯示，包括「仁愛鴻禧」、「鳳翔」等舊「十大名宅」，屋齡自十一至十九年不等，但房價多年來維持不墜，每坪單價在四十五萬元至六十萬元間，抗跌性甚佳。陳韻如表示，高總價豪宅之所以保值性高，主要是地段好、建材規畫佳，還有「名人進駐」的賣點。但相較於舊名宅多為傳統政商名人進駐，新豪宅的屋主則新增許多近年來因股市大漲而發跡的電子新貴。由於電子新貴資產暴增，且十分重視個人隱私權及居家安全管理，因此新豪宅除了同樣重視地段、建材及規劃外，其特色之一是坪數放大，從原來的六十至一百坪，明顯放大至八十至一百五十坪，且更強調居家保全管理，使得新豪宅的總價「更上一層樓」，大幅拉高至五千萬至一億元以上。

【2000-03-28/聯合報/22版/理財】

"
2000-03-28_9,"

大台北預售屋加溫

【記者張婉珍╱台北】

受總統大選排擠效應影響，大台北地區329檔期房地產預售市場推案量僅468億元，所幸在股市上漲等因素激勵下，一周來房市漸趨加溫，個案廣告量和選前相比足足增加五成以上。不動產智庫指出，大台北地區329檔期確定可推出的預售案量共計468億元，其中北市約196億元，北縣則有272億元。在推案地點方面，北市以信義、大安、士林為集中戰區；北縣則以新店、淡水、三重、中和、五股為主，不乏廠辦案。台北市將推的預售案包括：華納別墅13億元、冠德世紀名門35億元、前瞻21（20億元）、音樂花園11億元、朕廈10億元、敦藏25億元、大安麗池20億元、愛樂廣場10億元、藏峰25億元、奧之細道15億元、拓真12億元。台北縣將推的預售案則有：湯臣開發三重湯城園區「湯城威秀」，案量達百億元；新店新成屋案「天闊」80億元、淡水安泰敦峰30億元、新店江陵澧20億元、中和雙和星辰20億元、五股遠東廠辦15億元等；基隆僅暖暖區第一家庭7億元。原本大選結果揭曉後，因政局變天，引發不少企業對後市產生觀望心態。所幸在大選利空出盡及股市反漲的情況下，建商及代銷業者趕在選後第一個周休二日假期，大量釋出報紙廣告。上周假日報紙廣告個案數達37個，已恢復選前水準，還較前一周多出了13個個案，幾乎增加了五成以上。在釋出報廣的個案中，又以台北市為主。選前一周僅六個個案，上周則增至16個。不動產智庫指出，這顯示業者多半認為北市客源較易受大選等政治因素影響，故刻意避開大選時段。永慶房屋指出，受股市表現影響，不少短期內高獲利的投資者積極投入高總價住宅市場，使得豪宅去化速度加快。預期這一波房市景氣復甦可望由高總價豪宅開始發動，逐步帶領其他產品脫離谷底。永慶房屋研展組指出，台北市一些即將進場的豪宅案，坪數及總價均較過去的舊豪宅明顯放大。例如坪數從原來的60坪至100坪，放大到80坪到150坪；總價也拉高至5,000萬至1億元左右。尤其舊豪宅平均單價雖大多維持在每坪45萬至60萬元左右，但新的豪宅預售案普遍都已經拉到70萬元左右的行情。

【2000-03-28/經濟日報/38版/商業脈動】

"
2000-03-30_12,"

中市北區豪宅市場風雲再起

【記者宋健生╱台中】

沈寂已久的台中市北區高價住宅市場，最近又再度發燒，一向主攻頂級豪宅的龍寶建設，近期將首度進駐北區推案，產品單價硬是比區域行情每坪多出5萬元以上，能否產生「母雞帶小雞」的效應，引起業界注意。市調人士分析，龍寶建設拉大推案戰場的動作，極具指標意義，可望帶動台中市頂級住宅產品由點而面的發展，購屋人不一定非得要擠身最精華的地段，同樣可以享受高級住宅的社區生活。台中市北區一向以生活機能充足著稱，區內包括漢口商圈、曉明商圈，都是發展成熟、潛力十足的優質地段。在房地產方面，區域行情平均每坪單價在11萬至13萬元間，是台中市房價相對穩定的地區。業界指出，在七、八年前房地產景氣時，北區曾一度出現多件高價住宅產品，包括富比第王宮、太平洋百吉利、非凡比等大樓住宅，每坪單價都在16萬元以上，全國大別墅、衛道新世界、白金漢等高級別墅社區，也是爭相出籠。不過，隨著景氣走下坡，高價住宅產品也幾乎從北區市場上消失。去年921地震發生後，業者看好北區換屋族群的實力，重拾推出高價住宅的信心，客層則鎖定消費能力較高的商家及退休公教人員。龍寶建設預計4月進場的拾穗臻邸大樓社區案，位於緩遠路、青島路口，規劃坪數50坪至90坪，整個社區只有80戶，每坪單價在17萬至18萬元間，堪稱近幾年北區最高單價的大樓住宅個案。以推頂級住宅產品著稱的龍寶建設，過去推案地點主要集中在西區的經國綠園道附近，及西屯部分區域，像龍寶人文臻邸、人本臻邸等系列產品，每坪單價都在25萬元以上，在市場上占有一席之地。龍寶建設董事長張麗莉說，台中市場日趨成熟，建商推案不能死守一個區域，必須廣泛的與消費者接觸，爭取認同。以往龍寶都是在最精華的地區，推最高級的住宅，未來則將逐步朝屯區發展，主攻區域優質產品。

【2000-03-30/經濟日報/38版/商業脈動】

"
