,2001-08
2001-08-05_60,"

美抵押貸款熱度不減

挹注銀行收益 有助提升財務表現


【王寵
】

美國央行今年來六度降息，加上投資人預期景氣會陷於疲弱，刺激抵押貸款與住宅再融資案大幅增多，有助美國銀行業提升財務表現，抵消股市低迷帶來的虧損。全美國不動產協會首席經濟學家李瑞指出，住宅市場在景氣陷入谷底之際仍表現不差，令人深感慶幸。不過市場人士警告，如果基本利率及抵押貸款利率一直保持在現行水平，銀行的抵押貸款業務料將走緩。此外，占有放款額近半的再融資案也勢必枯竭。銀行業分析師指出，由於目前這波利率循環已接近尾聲，一季來表不錯的汽車貸款等消費者融資業務可能無法續保榮景。儘管美國景氣趨弱，但放款單位並未感到不履約率明顯上升。不過景氣健全度當然攸關未來的融資表現，景氣大幅走緩勢必對推動經濟成長的功臣──美國消費者──帶來傷害。美國銀行家協會資深經濟學家李格特指出，如果就業市場惡化，將進而壓抑消費者支出。美國央行今年來多次降息，不僅為銀行業吸引更多貸款戶上門，也協助業者降低資金成本。美國長期公債和短期公債之間的殖利率差距拉大，有助銀行業降低資金成本，令抵押貸款放款機構利潤更加優厚。不過，在住宅貸款和汽車貸款業務之外，銀行業的其他業務卻每下愈況。美國社區銀行家協會金融經濟學家戴維森指出，資產管理業務雖因人口遷移而續有成長，但因為股票資產價值大幅縮水，資產管理業務也將面對更多挑戰。因此，銀行業的非利息收益成長減慢。根據聯邦存款保險公司數字，美國銀行業今年第一季的非利息收益只比去年同季擴增不到5%，低於一年前6%的成長率。                     （取材自路透)

【2001-08-05/經濟日報/11版/寰宇財訊】

"
2001-08-05_74,"

房屋鑑價 電腦代勞


【劉忠勇】

房屋鑑價向來被放款銀行和房屋買主視為耗時又傷財，如今透過電腦，只要幾秒鐘便一目瞭然。不過，全美國8.5萬名房屋鑑價師卻擔心飯碗不保而備感威脅。部分金融公司已不再找房屋鑑價師來為房屋估價，而轉而利用這種循統計學模式，而能在短短數秒內完成估價的電腦系統。這種電腦系統主要由美國聯邦國民抵押貸款協會(Fannie Mae)和聯邦住房貸款抵押公司 (Freddie Mac)提供，利用資料採礦技術，參考鄰近地區的房價，列入考慮的因素還包括指定房地產過去交易的售價。Fannie Mae和Freddie Mac強調，他們只有在自動估價與房屋買主同意的價格相差無幾時，才讓買主取得估價，若所估價格相差太多時，他們仍要求進行傳統的屋內鑑價，或較不費時的所謂路過（drive-by）鑑價。傳統房屋鑑價通常要花250美元到400美元。Fannie Mae的電腦自動鑑價是免費的，Freddie Mac則收費50美元到200美元。Freddie Mac主管事業開發部副總裁馬賽依宣稱電腦自動房屋鑑價是「一大突破」，他表示「每個人都是贏家」。不過，這套新系統也引發不少爭議。全美目前有8.5萬名房屋鑑價師，其中不少人擔心未來飯碗不保。鑑價協會發言人凱利警告，若系統估計誤差太大，房屋市場將面臨龐大的損失。鑑價協會不否認自動鑑價在若干方面的實用價值，但協會會員仍求見國會議員，表達工作權受到威脅的疑慮。鑑價師並認為，Fannie Mae和Freddie Mac推出自動鑑價的服務，目的是要擴大在房地產市場的勢力。匹茲堡鑑價業者穆林抱怨說，這兩家機構不過是找到賺錢的另一管道。Fannie Mae和Freddie Mac推出自動系統鑑價服務之際，傳統鑑價也漸漸受到質疑。部分經濟專家甚至若干鑑價師也認為一般鑑價師為迎合銀行希望多貸款的口味，有替房屋價格灌水之嫌。在美國，愈來愈多房屋買主透過抵押仲介公司取得房貸。這種公司往往按照貸款的金額收取費用，並不關心最後的房貸表現，因此他們會希望鑑價師把房屋價格估得高一些。同樣地，傳統銀行也漸漸把房貸賣給所謂的次級市場投資機構，如Fannie Mae和Freddie Mac。因此，傳統銀行和金融公司較不在乎鑑價是否正確，反而是Fannie Mae和Freddie Mac比較希望力求鑑價精確。Fannie Mae和Freddie Mac表示，他們唯一感興趣的是為房屋買方減輕不必要的負擔。Fannie Mae獨戶住宅抵押部門主任辛普森表示，自動鑑價系統「消除現存於房屋鑑價過程的偏見和主觀看法」。紐約州一家鑑價公司負責人卡尼表示，鑑價其實不是絕對一成不變的。卡尼舉例說，他為位於紐約長島一棟兩層樓的古宅估價時，照例先看過鄰近地區的房屋售價，然後逐室檢視，前後院並拍照存證。全程歷時15分鐘，就這樣275美元入袋。回到辦公室，他估算出這棟房屋價值45.5萬美元到46.5萬美元，接著他把這個房屋的地址輸入與Fannie Mae自動鑑價系統類似的電腦，結果電腦報出的價值是39.7萬美元。為什麼差這麼多？原因是自動鑑價系統報出這棟房屋只有2,300 平方英呎，比實際坪數小700平方英呎。同時，自動系統比較鄰近房屋的價格與卡尼掌握的不同。過了幾天，卡尼再輸入一次電腦，結果報出的價格為42.4萬，這次依據坪數倒是對了，但兩者仍有不小的差距。（取材自華爾街日報）

【2001-08-05/經濟日報/11版/寰宇財訊】

"
2001-08-07_5,"

房市回穩 成交金額連二月上漲
信義房屋指出7月分成交量上漲5.27% 以台中市及台北縣增幅最大 台北縣市每坪單價也首度上漲

【記者楊明俊╱台北報導】

雖然近半年來景氣持續在低點徘徊，各機關團體所公佈的數據也不盡理想，可以感受第二季的景氣已到谷底，然而再往下探的機會相當有限，以上(7)月分房屋市場整體成交情況分析，由於平均總價方面呈現溫和上漲趨勢，對未來房市具有正面的助益。據信義房屋不動產企畫研究室7月分整體成交情況研究分析，台北縣、台中縣市、桃園縣三區的成交總金額均分別較6月分上漲23%以上，且台北縣市、新竹區、高雄區的流通天數平均縮短了33%，而台北縣市、桃竹區平均單價更小漲了7.38%。信義房屋企研室主任江瑞平指出，7月分整體成交量較6月分上漲5.27%，這已是第二個月連續上漲。而在各縣市方面，成交的狀況也是漲多跌少，其中台北縣、台中縣市、桃園縣三區的總成交金額較6月分上漲23%以上，而以台中市的27.7%為最多，台北縣27.3%緊追在後；至於下跌的區域分別有台北市、新竹市、高雄縣市等，其中，除高雄縣市跌幅為一成以上外，其餘均在一成以下，跌幅不深。從流通天數的數據顯示，除了桃園縣及台中區以外，各縣市的平均流通天數皆呈大幅縮短，平均縮短約33%，尤其是高雄縣市、新竹市及台北市，流通天數更在60天以內。江瑞平指出，這表示只要有好房子市場買氣依舊熱絡，潛在需求仍然存在。而平均坪數方面，大致上和6月分的表現不相上下，以高雄區平均55.9%坪為最大，台北縣的32坪最小，對於高雄地區的購屋者而言，這樣的數據說明了要在高雄成家確實是比較容易。另在平均單價方面，大致上是一個漲多跌少的局面，以華廈產品的成交行情作分析，平均單價上漲的區域為台北縣市、桃園縣及新竹市；其中，台北市更再度一舉打破每坪23萬元的關卡，為近半年來的第一次，漲幅為7.98%；至於台北縣也回穩到每坪13萬元大關，漲幅3.94%，顯示了景氣打底的預告，並預期房市上漲的空間。

【2001-08-07/經濟日報/30版/營建裝潢】

"
2001-08-08_76,"

營建業不景氣 訂單銳減一半 廠方苦撐
榮工中壢預鑄廠 將整廠出售

【記者游文寶╱中壢報導】

榮民工程公司中壢預鑄工廠，早期投入全預鑄房屋市場失敗，改向預鑄混凝土帷幕牆發展，在業務剛有起色之際，又遭逢營建業不景氣，訂單銳減一半，廠方苦撐，決定整廠出售以脫離困境。榮民工程公司中壢預鑄工廠施工隊隊長許清哲表示，中壢預鑄工廠在七十年間成立時，當時房地產景氣大好，到處可見新建工地，當年榮工處看準營建這塊大餅，投入全預鑄房屋市場。全預鑄房屋的優勢，就是「起厝」快速，以五層樓房而言，一般傳統鋼筋水泥結構至少要九個月時間才能完工，但預鑄房屋藉著大量生產以及邊整地邊施工的便利，建一棟五層樓房只要兩個多月時間。但受到建築法令限制，預鑄房屋最高只能蓋到五層樓，房地產業者認為寸土寸金無法蓋高樓，成本過高不划算，加上早期推出的預鑄房屋容易漏水品質不佳，為顧及房屋結構安全不能任意更改，和國人一般習性不同，無法接受此類型房屋，榮工公司發展預鑄房屋受挫。榮工公司中壢預鑄工廠在預鑄房屋失敗以後，改推混凝土帷幕牆產品，配合建築物的外牆，依照客戶的需要，製作石材、瓷磚、噴漆等各種帷幕牆，不但美觀耐用防震，而且整體建造施工安全容易，可以減少業者積壓資金，又沒有環保問題，獲得很多企業的青睞，客戶群遍及全省。在這幾年以來，營建業陷入一片不景氣，混凝土帷幕牆生意受到影響，訂單大幅衰退，過去營業顛峰時期，一年營業額三億餘元，但現在一年大約一億五千萬元，只有當時的一半，處於虧損狀態，但廠方仍然苦撐經營。為了轉型，榮工公司曾經推動中壢預鑄工廠民營化，但沒有成功，為了預鑄廠的生機，廠方決定以整廠出售等方案，解決長期虧損的窘境。

【2001-08-08/聯合報/20版/】

"
2001-08-09_38,"

仁邦布局大陸智能住宅市場
數位建築規劃公司 在香港及大陸成立


【記者李珣瑛╱新竹報導】

看好中國大陸智能住宅市場商機龐大，台商積極透過第三地跨足大陸市場。仁邦資訊昨（8）日宣布，已擬妥多元化佈局策略，除將在英屬維京群島成立控股公司之外，並在香港及中國大陸等地，成立多家數位建築規劃的合資公司及辦事處等。看準中國地區強大的內需市場，專精於大樓數位化網路規劃的仁邦資訊表示，經過一年多的佈局後，近日將成立英屬維京群島EasyLink 公司，並以百分之百的股權在香港及大陸地區，分別轉投資多家數位建築規劃公司，以穩健的腳步進軍快速成長、需求殷切的大樓智能化市場。仁邦資訊總經理陳禮龍表示，仁邦已與香港著名的迪臣發展國際集團，在當地設立迪邦科技 (DesonSoho)公司，仁邦占有迪邦40%的股權；迪臣公司則占有60%股權。另外，近日規劃在深圳成立技術服務中心、及北京成立辦事處的計畫，以合作互利的模式共同開發大中國地區的大樓智能化市埸。根據中國互聯網絡信息中心（CNNIC）發佈的數據指出，截至去年12月底，中國大陸上網用戶人數已達2,250萬人，足足是台灣上網戶的四倍之多；但全國普及率僅達1.87%，不及台灣的十三分之一，市場規模驚人。中國大陸進入「十五計畫」的中國北京、上海及深圳房地產市場，正全面以電子信息化為階段目標。此時切入數位化建築規劃建置，更可收以政府帶頭的政策性發展目標成果。

【2001-08-09/經濟日報/27版/店頭?未上市公司】

"
2001-08-10_16,"

皇鼎績效卓著營運更上層樓

今掛牌上櫃 承銷價含權含息每股16元 今年營業額預估可達25.32億元


【記者李梅瑛╱台北報導】

皇鼎建設開發股份有限公司今(10)日正式掛牌上櫃，承銷價含權含息每股16元; 因推案順利，今(90)年營業額預估可達新台幣25.32億元。深耕高科技廠辦市場，營運績效受肯定的皇鼎建設創立於民國80年，目前資本額10.88億元，屬北部地區高科技廠辦大樓的主要供應商，儘管近年來房地產市場景氣低迷，但皇鼎建設87年至89年每股稅後盈餘卻高達4.63、4.66及5.26元。分析其中主要原因即在於「正確的推案策略」，皇鼎建設總經理劉華興表示，有鑑於國內餘屋量始終居高不下，且國人自有住宅比例逐漸攀高，相對使得住宅市場經營日趨不易，皇鼎自84年起即毅然地轉變經營方向，首度於北縣汐止地區推出第一個廠辦個案亞太經貿中心，正式進軍廠辦市場。86年皇鼎介入北市內湖六期高科技園區開發，迄今陸續推出十多個個案，主要供應高科技、生化科技或策略性工業等廠商所需建築。皇鼎建設主要個案有「世紀國寶」、「宏鼎科技」及「富頂科技」等，宏鼎案已全數售出，國寶案亦已去化七成，所以上半年已達成營收目標的49.34%、稅前淨利目標5.02億元的57.84%，如以除權後股本12.58億元計算，EPS已達2.32元，每股淨值則為20.47元。

【2001-08-10/經濟日報/16版/商情資訊】

"
2001-08-10_35,"

花旗下月再拍賣逾放屋
九月廿二日北市舉辦 範圍包括大台北、桃園、中壢、基隆

【記者孫中英╱台北報導】

花旗銀行計畫在九月二十二日（周六），在台北市東區舉辦一場逾放房屋拍賣會，拍賣房屋件數四十至五十件，拍賣底價預估可能超過五千萬元，拍售屋範圍包括台北縣市、桃園、中壢及基隆地區，預期此舉將會引發北台灣房屋市場轟動。由於花旗的拍賣效應，也連帶影響其他銀行、甚至壽險公司，改變處理逾放債權的形態；包括幾家本土大型行庫、商銀，還有一家大型外商壽險公司，最近都不斷向花旗銀行打聽，如何處理這些棘手的逾放屋，由於逾放屋數目越來越多，許多金融業者也考慮，改變以往「不進場承接」法拍屋的模式，打算學花旗銀行，先在法拍時把債權買回來，再考慮舉行拍賣會銷售，拍售後甚至可以再推房貸生意。花旗銀行表示，為方便有意競標消費者了解房屋，將從九月初在花旗銀行網站上公告拍售屋內容，同時公布繳交保證金等細項規則，有意競標者可以先在網站上找到中意的拍售屋，再透過房屋仲介公司在拍售前到現場看房子。花旗銀行在高雄市及台南市，首創以公開喊價方式拍賣逾放房屋，引發各界關注。花旗在這兩次拍賣中，分別處理了南部幾家分行至少一半以上的不良債權，由於效果不錯，花旗已打算再辦兩場房屋拍賣會，目前預計九月二十二日在台北舉辦一場北台灣房屋標售會，十月六日將在高雄市再舉辦一次拍賣，全省走完一圈，花旗估計將可回收百分之五十的不良房屋債權。花旗銀行協理陸惠如表示，此次北台灣房屋拍售，將以大台北區房屋為主，但台北市房價與其他各地相比，仍相當抗跌，因此，目前並沒有台北市精華地段的房屋供拍售，不過，還是有一些公寓及大樓在不錯的地段。而花旗前兩次在高雄及台南市拍售底價，分別為三千多萬元及四千四百萬元，預期這次北台灣拍賣會總底價金額可以突破五千萬元。而花旗在台南市場請到國外來的專業「拍賣官」，造成喊價盛況，陸惠如表示，由於北台灣經濟不錯，因此，九月二十二日這場拍售會，花旗仍會延請國外的拍賣官在現場喊價標售。

【2001-08-10/聯合報/22版/理財】

"
2001-08-10_46,"

〈風生水起好運來〉
買屋看風水 可參考別太認真

【林政鋒】





	                       		這處別墅群的閣樓如箭指向天空，被隱喻為可以一飛沖天、居室興旺。　記者林政鋒╱攝影
	                      







                  	  這處別墅群的閣樓如箭指向天空，被隱喻為可以一飛沖天、居室興旺。
                  
                  

景氣不好，房地產低迷餘屋過多，不但購屋者的選擇性增加，一些相信陽宅風水之說的民眾，也趁機精挑細選一番，希望能藉由好風水帶來好運道。風水之說是民俗中相當重要的一環，不論是陽宅、陰宅市場，都自有一套理論在左右著消費行為，相信者趨之若鶩，每個步驟都希望能符合要求；但不信者棄之如蔽屣，認為「福地福人居」，於是我行我素毫不在意。華淵不動產鑑價公司總經理余華淵表示，事實上房屋市場中風水之說的影響仍不可忽視，但是站在專業的立場，並不希望以怪力亂神的心態加以詮釋，而是將住家周圍的環境，導入人性化、合理化、自然化，使居住其中的人住起來感覺更舒適。至於一般民間常常聽到有人因得到好風水或是住家地理好而大富大貴，也常有傳聞一些風水大師號稱有能力讓人快速發財等，都是過於牽強誇大，不太可信。余華淵指出，在房屋買賣交易實務上，有很多人認為花數百萬元買一棟房子之前，願意先再花個幾千元請地理師看看，是不是符合自己的命盤格局，以免買到凶宅而影響深遠。由於這類型的購屋者相當多，於是造就了陽宅風水愈來愈興盛。大致說來，陽宅的講究從「外局」、也就是外觀就開始有所喜忌，通常一般人認為房屋應以方正為吉，不喜歡不正的房子，如果因格局關係導致門斜了，可能就會有「邪門」的忌諱。同時房屋也不喜歡「前寬後窄」、「缺角」、或是「孤立高聳」者，會陷於「孤君無輔，高處不勝寒」的窘境。如果是「前高後低」，則容易被詮釋為「靠山無力」的格局。而也有人認為房屋左右前後都高，反而本宅太低，則會發生奴欺主、乞丐趕廟公的現象。此外，「路沖」是最為一般人知道的房屋忌諱之一。民俗的說法認為路沖，也就是俗稱「鐵釘厝」，可能會失運興凶，就算是車庫門對沖也一樣。還有如果被屋角沖射到，會犯小人，多口舌意見，且多災傷。在宅內部分，如果門向屋向再配八字可以納氣，讓家室興旺，而開門的方位也應注意沖射的問題。另宅內中廁所的位置很重要，包括「大門沖廁、入門臭」，「廁沖房門、廚房、床位」等，都是能避就避，因為民俗認為如此會影響健康。另有人認為興建房屋及圍牆時，應先建房屋後建圍牆，否則家運不能興旺，且會有衰落之象。而圍牆上也不宜開大窗，否則會產生口舌是非不斷。而宅屋若為獨棟建築，不宜在旁邊再建小屋，否則會耗財破財。宅屋開天窗，不宜開的過大，否則陽氣過盛，容易遭到事故。 在不景氣下，多數人最重視陽宅財位。所謂財位就是客廳門對角線的角落稱為財位。民俗認為若在財位上放置圓葉而大的盆景或魚缸，主家運興隆，但忌在財位上種針葉樹木或易枯萎盆景。 而客廳中擺設不可過多、過雜，致使走路不方便。擺設過多會使家運不利。床舖上端若有樑從中央橫過，俗稱「挑樑」，主居住者不利健康，不能聚財。客廳臥室中最好不要有樑，若有樑最好以裝潢藝術造型天花方法裝置起來。事實上，陽宅之說的理論汗牛充棟，但還是有很多「鐵齒」的人完全不相信。最常見的說法是，如果這些玄學能成立，歷史上就不會改朝換代了。一家建設公司總經理認為，所謂好地理、好風水，就是指有好空氣、好陽光以及好水，空氣、陽光、水三者具備，能滿足人類生存最基本的需求，就是好的居家環境。何況「福地福人居」，只要行得正，就算是住在墳墓也能甜蜜入夢，陽宅之說參考可以，太過認真似乎就不必了。

【2001-08-10/經濟日報/42版/汽車雜誌專刊】

"
2001-08-10_70,"

Ｆｅｄ揭皮書摘要

【台北訊】

多數聯邦準備所轄地區的報告顯示，6月、7月成長減緩或經濟活動停滯。儘管許多消費品打折，零售業銷售普遍低迷，且多數低於預期。由於廠商因應國內外需求疲軟減產，且努力消化庫存，幾乎所有的部門和地區製造業活動近月來持續降溫。製造業持續低迷波及其他部門，許多聯邦準備銀行所轄地區的辦公大樓和運輸服務需求滑落。相反的，住宅市場則持穩，若干地區拜抵押利率降低之賜甚至還成長。農業部門仍受困於低價、出口不振、能源價格走高和氣候不佳，但若干地區上次調查來農作生長條件已改善。各地金融機構報告融資需求下滑，授信標準趨嚴，現有融資品質維持穩定到惡化，只有住宅抵押貸款是明顯例外。經濟持續低迷使勞動市場趨鬆，並紓解多數地區工資上揚壓力，但福利成本上揚仍增加人事成本負擔。大部分地區能源價格和多數原材料價格都下跌，抑制多數消費性產品價格上漲。消費者支出零售業銷售普遍不振，只有極少地區出現微幅成長，亞特蘭大、達拉斯、明尼亞波利和聖路易較上次調查時成長，但和去年相較則勉強維持去年水準，甚至滑落。營收低迷普遍存在於各類產品線和各式賣場。若干地區的汽車銷售顯比其他消費性產品好。有關零售賣場的庫存報告顯示，多數業者能保持庫存平衡，但有零星報告指出，零售商取消訂單或要求製造商待庫存消化後再送貨。不看好銷售，零售商開學季和購物季訂單不如去年。服務業與旅遊業各區的報告顯示，服務業需求在6月和7月持續低迷。受到部分地區失業減緩的影響，舊金山和達拉斯等地的廣告、電腦及資料處理和短期工作介紹等服務需求下滑。製造業訂單減少也造成運輸和船運活動衰退。裁員和經濟趨緩損及許多地區的旅遊業，機票、飯店住房率和房間價格近月都出現下跌。製造業受到製造商反應需求不振和消化存貨的影響，近幾周的製造活動進一步衰退；裁員、強迫休假和減少工時等情況相當普遍。紡織、服飾、電腦、半導體、鋼鐵和電信設備等製造業的不景氣特別明顯，除了國內情況之外，國外對美國產品的需求減緩，特別是歐洲和亞洲，也是重要原因。好消息是，各地製造商在降低存貨上均有進展。房地產業與營造業6月和7月的商業房地產受到經濟趨緩影響衰退，但多數地區的辦公室租金並未下跌；住宅房地產大致維持穩定，價格合理的房屋通常能很快賣出，波士頓和舊金山兩地的高價房屋市場出現衰弱跡象。農業與天然資源業中西部農產豐收，但部分地區受到氣候影響陷入困境。美國農民仍然必須和價格低落、出口需求不振及能源價格上漲對抗。銀行與金融近幾周來，大部分地區的貸款需求持平或下滑。雖然各地區的情況都不盡相同，但就整體而言，金融市場相當小心謹慎。由於經濟前景並不明朗，借貸雙方都抱持觀望態度。勞動市場、工資與物價大部分地區近幾周勞動市場穩定。由於許多高科技製造業與服務業裁員，透過臨時性就業機構尋找工作的高度技術勞工，數目逐漸增加。大部分地區的勞動市場較為寬鬆，有助於抑制近幾個月薪資上升的趨勢。但是員工福利的成本上升，特別是醫療津貼與其他保險。保險費上升加上經濟走緩，促使雇主不得不重新檢討員工福利措施。大部分地區6月與7月的燃料能源價格下跌，減輕企業成本與消費者預算的壓力。汽油價格下滑，減輕海運與貨車運輸業者的額外成本負擔。較低的能源價格，也導致許多商品價格下跌。但是加州六月零售電費急遽上漲，因為先前批准的電費調漲案於六月生效。整體來說，投入成本減少，加上國內外競爭激烈，使得消費者物價持續得到控制。

【2001-08-10/經濟日報/3版/焦點新聞】

"
2001-08-13_9,"

小坪數低總價躍居市場主流

價格低廉、付款條件輕鬆個案去化表現亮麗


【張惠婷】

經濟不景氣，股市直直落，房市也是苦哈哈，然而，預售市場的小坪數精品，以及成屋市場上的低總價產品，這兩類走總價路線的個案，近期有十分人意外的銷售表現。根據調查，高總價豪宅預售個案銷售多數面臨瓶頸，部份個案去化表現甚至不進反退，受景氣影響出現退戶的聲；反倒是小坪數低總價產品，吸引不少自住及半投資心態的客源購買。在成屋市場方面，於政府推出3200億優惠房貸快要用罄的此時，價格低廉、營建質感較佳的低價優質住宅躍居成屋市場主流，尤其是付款條件輕鬆、興建品質一目了然的先建後售案，去化表現顯得更勝一籌。根據統計，北台灣今年一至七月進駐的預售個案共計148案、可售戶數共7,276戶，總金額約1,095.9億元，至今累計銷售率為16.4%；然而，在各類產品當中銷售居冠的套房規畫案，銷售率竟高達55.1%，而成屋市場由於產品多樣，選擇相對豐富許多，在各類格局產品當中，一房、創意一房和小三房這三種格局的銷售分居前三。  就個案來看，像是先建後售的精緻產品永和「臻璽」、或是降價後賣得嗄嗄叫的五股「美麗家園」，甚至商用產品如淡水「Hi捷客」的一樓店面，還有專為投資客設計的商品，龜山「銘傳e族」，都是近期去化快速的各類型代表個案。由上述統計數據及銷售分析，不難發現雖然經濟不景氣，然而有購屋需求的消費者依舊存在，加上股市、匯市直直落，銀行定存利率也大不如前，利用房地產生財的投資客，反慢慢回籠，而接連釋出的低利優惠貸款，買個總價不高的小屋，更已經成為現階段購屋人的購屋模式，無論是低單價、低總價產品銷售表現都頗為亮麗。近期花旗銀行開始在北、中、南三地以市值六至七成的低價競標法拍屋，一場價格戰儼然即將開打。  8月2日信義計畫區A12用地流標，叫好不叫座的開標表現，也說明了業者觀望保守，不輕易介入高總價市場的心理。第三季住宅市場，建商將以精緻產品，或是降低利潤以迎合客戶胃口的低總價商品為主；對於消費者來說，價格逢低、機會難再，無非買房子的好時機。

【2001-08-13/經濟日報/10版/房市天地】

"
