,2007-01
2007-01-01_14,"

中科藍海艦隊 寫大肚山傳奇

只花三年多，年營額就衝上1,700億元；比竹科走了十餘年、南科花了六、七年快多了。

【記者宋健生╱專題報導】





	                       		三年前 三年後中科今昔大不同。三年前，中科園區台中基地放眼望去，盡是荒煙蔓草，甚至被台中市民視為塞外地區。　記者宋健生╱攝影
	                      


	                       		三年前 三年後三年後，園區科技大廠林立，道路寬敞筆直，廠商投資金額超過1.5兆元。園區去年前八月營業額突破1,000億元大關，這是竹科營運13年才達成的目標。　記者宋健生╱攝影
	                      







                  	  三年前 三年後中科今昔大不同。三年前，中科園區台中基地放眼望去，盡是荒煙蔓草，甚至被台中市民視為塞外地區。
                  
                  

中部科學園區廠商95年的營業額初估達1,700億元，這個數字，竹科走了十餘年、南科也花了六、七年才達到，但是中科只花三年多就達陣。中科打造的「大肚山傳奇」，讓人眼睛一亮。開車由中山高速公路到台中路段，目光總會被西側大肚山麓一幢幢的科技廠房吸引。在這裡設廠的，包括友達、茂德、華邦、台灣康寧等。中科不但是台灣最大的光電產業聚落，更擁有密集的12吋晶圓廠聚落。很難想像，這塊位於台中縣市交界的山坡地，五年前還是台糖的農場用地，一片荒煙蔓草。在地方耆老回憶中，大肚山居民和住在台中市區的居民相較相對貧窮，市區人家甚至以「把妳嫁到大肚山」恐嚇不聽話的女兒。2000年初，陳水扁競選總統時提出台中「三個第三」承諾，包括第三個科學園區、第三個國際機場及第三個直轄市，為大肚山麓注入一股活水，啟動大台中百業興榮的火車頭。中科開發籌備處成立三年多來，獲准進駐廠商已達85家，總投資金額逾1.57兆元，其中已有八家光電、三家半導體等18家廠商取得營利事業登記，陸續營運量產。現在園區上班員工約1.6萬人，未來三年將有5萬人就業。中科籌備處主任楊文科不諱言，中科開發為台中帶來的不但是人潮、商機，更是無窮的希望與信心。房地產 票房保證現在，只要與「中科」沾上邊，身價都直線上升。中科園區所在的西屯，近兩年房地產行情三級跳，地價平均上揚五成，甚至一倍以上。靠近中科商圈的統一超商店面售價，93年底只值1,300萬元，如今漲到4,700萬元；鄰近的國安國宅房價也已倍漲，每坪約達9萬元。中科效應讓台糖閒置已久的土地翻身，形容「向上帝借膽」的深耕實業總經理蘇超盛，二年前租下西屯路、玉門路口，距離中科不到一公里的1.7萬坪台糖土地，規劃「Tech Mall」商城。第一家進駐Tech Mall的台中牛排館旗艦店，假日經常大排長龍，不斷湧入的人潮，打響「Tech Mall」名號。興農中科店、水世界、梨子咖啡、上品寢飾、胡桃鉗等相繼進駐，夜晚燈火通明，人聲鼎沸，成了中科商圈閃亮的新星。新商圈 凝聚財氣中科效應不只於此，近兩年台中市五星級飯店湧入大批外籍商務客，住房率大幅上升，包括裕元花園酒店、清新溫泉會館、雅緻、昭盛52等新飯店及商務旅館如雨後春筍。嚐到甜頭的中科大飯店總經理向亨嘉，最近也在后里園區附近興建二館，並計劃標租后里糖廠觀光商店街的經營權，與飯店結合形成新商圈。有「台中信義計畫區」之稱的七期新市政中心更熱鬧，遠東百貨租下4,000餘坪學產地，整合附近民地，規劃全東南亞最大的百貨購物中心；市府抵費地標售每坪飆到128.8萬元，引領台中進入高房價時代。月前，中科舉辦廠商聯合徵才，友達、茂德、華邦及力晶等15家廠商設攤，提供513個職缺，三個小時湧進3,000多名求職者，充分展現中科與科技大廠的強大號召力。三園區 連成一線茂德董事長陳民良曾公開「爆料」，指茂德原擬到南科設廠，但在計畫快定案前與高階主管開會，他詢問大家要不要到南科？當場鴉雀無聲，「那到中科呢？」沒想到所有人都舉手贊成。「中科三年‧讓台灣看得見」是中科三歲生日的主題。楊文科算了算，中科在未來六年將有14座12吋晶圓廠陸續投產，成為全球半導體產業重鎮。位於大肚山麓的中科，產業群聚效應逐漸顯現。國科會主委陳建仁很高興，竹科、中科與南科已連成一線，形成西部科技走廊，而中科廠商更是一支強大的「藍海艦隊」，正全力將台灣推向國際舞台。

【2007-01-01/經濟日報/A9版/綜合新聞】

"
2007-01-01_177,"

中國經濟 今年成長將放慢
以高科技取代勞力密集產業 保持9.6%到10.1%間成長 

【記者陳慧敏╱綜合報導】

大陸經歷2004年、2005年的爆衝性成長，在2006年「十一五」計畫開局年，中共以「和諧社會」為主軸，為爆衝出去的經濟踩煞車。預估2007年，中共將繼續以宏觀調控為手段，產業升級為目的，用意已不再踩煞車，而是踩離合器換檔，以高科技產業取代勞動力密集產業，繼續拉動大陸的經濟成長。社科院日前發表中國經濟形勢分析與預測藍皮書，預估2007年經濟成長速度將回落，保持在9.6%到10.1%間，比2006年速度再放慢，中央經濟工作會議把目標定在8%。2006年全年GDP成長預估是10.5%。社科院預估，物價水平仍在1.5%以下，會比去年回落。中共社科院數量經濟與技術經濟研究副所長齊建國日前接到新浪網專訪表示，中共中央將試圖控制固定資產的投資成長速度，需求放慢，讓物價回落。齊建國指出，今年仍舊會採取嚴謹的宏觀調控手段，一是控管土地供給，二是金融放貸。不過，社科院預估房價明年仍會上漲，北京房市去年10月宏觀調控緊縮下，房價仍上漲10%，儘管上海放慢上漲速度，稍微回調，但是，市場趨勢顯示短期可能放慢漲速，長期價格仍會上升。大陸進出口貿易2006年不管是單月紀錄，或累積總額都屢屢創新高，全年貿易順差為1,600億美元，外匯儲備破1兆美元。中國社科院預估，進出口貿易今年將達到2,000億美元，進口成長22%，出口成長15%，外貿順差可能比去年略為降低，在1,000到1,200億美元之間。中國社科院預估明年大陸出口成長將放慢，從2006年的20%減緩到15%。齊建國說，受到人民幣升值，及大陸實施出口退稅政策調整，提高科技性產品的退稅比重，降低高污染、高耗能和加工貿易的出口退稅額，今年鋼鐵、水泥、焦炭、紡織等產業，將被抑制出口，大陸今年的出口成長將放慢。

【2007-01-01/經濟日報/A7版/兩岸經貿】

"
2007-01-01_181,"

權證概念族群 營建股指標
鄉林太子等12檔本季列入標的股 與電子、金融分庭抗禮

【記者蕭志忠╱台北報導】

營建類股去（95）年大漲近一倍，領先各類股漲幅，營建股市值大幅成長、身價大漲的結果，今（96）年第一季列為認購權證標的股高達有鄉林（5531）、太子（2511）、潤泰新（9945）等12檔，躍升為傳產股中最熱門的「權證概念股」族群。營建類股去年底雖略回檔整理，但全年類股指數仍大漲97.3%，為各上市類股中漲幅最大的類股，在台股全年漲幅不到二成下，表現最為搶眼。營建類股大漲、市值大幅成長的結果，使得市值超過100億元，達到今年第一季列為認購售權證標的股門檻的營建股高達12檔，是除了電子、金融保險之外，傳產股中權證標的最多的類股。12檔權證標的股分別為國建（2501）、國產（2504）、中工（2515）、大陸（2526）、宏盛（2534）、興富發（2542）、皇翔（2545）、華固（2548）、長虹（5534）、太子、鄉林與潤泰新等。上市公司作為發行認購售權證標的股的條件之一，為市值須達到100億元以上，權證標的股都屬於「權重型」股票；營建股高達12檔市值超過100億元，顯示類股在去年的漲升行情中，儼然已與電子、金融類股「三足鼎立」，形成熱門的新興「權證概念」族群。營建股市值超過100億元，今年第一季列為權證標的股的12檔股票中，還原權息值後去年除了宏盛漲幅只有6.6%，國建漲幅61.4%、中工69.8%、興富發92.2%低於類股的97.3%漲幅外，多數都大幅超越大盤及類股漲幅。例如潤泰新漲幅2.75倍，長虹、太子、鄉林、大陸、華固等也都超過一倍。長虹、華固等資本額不到20億元，股價卻能倍數上漲使得市值突破100億元，在營建股中更具指標意義。首度列為權證標的股的鄉林建設集團董事長賴正鎰指出，房地產市場今年景氣在高地價、高營建成本，與低容積率、低利率等的「雙高、雙低」環境下，展望房市仍持續看好，預計業者全年推案量約9,000億元，有5%到10%的房價成長空間。

【2007-01-01/經濟日報/C2版/證券期貨】

"
2007-01-01_20,"

遠見論壇
Google布局 撒下漫天大網

【李開復　主講】





	                       		　
	                      









全世界上有十億網民，16%的地球人都在使用網際網路。聽聽Google全球副總裁李開復告訴你未來趨勢。現在世界上有十億網民，16%的地球人都在使用網際網路。這個奇蹟，我想以歷史的觀點，以及未來發展趨勢做分析。其實網際網路在1973年就有了雛形。直到1995、1996年，雅虎和網景上市，帶來很多機會。2000年網路泡沫化，但那之前非常重要的是，很多電信公司已在全球鋪下光纖網路。感謝這些瘋狂的投資，讓全世界布滿了光纖網路。直到2004年，網路公司開始賺錢了。Google上市，就是很好的例子。除Google外，最近這一兩年，還有很多新的公司，例如Myspace、YouTube，以不同的商業模式經營成功。以下，我要描繪網際網路的八大發展趨勢： 趨勢一  便宜、大量的網際網路網際網路的摩爾定律告訴我們，計算能力每18個月就會進步三倍，長期來說，就會變成百倍、千倍。所以，在儲存頻寬與計算愈來愈便宜之下，網路成本會隨之降低。因為網路成本降低，以及頻寬持續加大，很多不同來源（例如圖片和音樂）、不同類型、不同特質的內容，都可以在網路上呈現。這麼多的資訊，可能不是過去的電腦資訊可以說明的概念，因為需要的空間非常大，需要更多的資源整合能力，例如YouTube視頻的傳輸，包括把不同格式的視頻，用最短的時間上傳到網站，當有上百萬人想要瀏覽這個視頻時，我們可以在最短的時間提供給使用者觀看。以整合資訊來說， Google Earth就是利用整合資訊的概念，讓你從衛星空照圖裡，看到非洲的景象，也可以看到自己家，或是想買的房子附近有什麼便利商店、醫院、書局等。 趨勢二  網路面前人人平等隨著個人的自主性以及網路的平等化，透過部落格，每個人都有機會成為作家與導演。我希望未來會有一個獲得奧斯卡獎的導演，他的第一部電影就是在YouTube上播映的。正因為網路用戶是平等的，所以每一家網路公司都必須把用戶放在第一位。因為顧客只要在鍵盤上打幾個鍵，就可以不再使用你的服務，棄你而去。很多公司會遇到一個問題，就是到底是用戶重要、廣告商重要，還是股東重要？對Google來說，把用戶放在第一、廣告商放第二、股東放第三。趨勢三  訊息會主動找到你 我們預期未來每一項電器都可以上網，其中，手機上網是必然的趨勢。我們非常看重手機上網服務，最近也正在和中華電信洽談，因為，未來網路用戶不只會在PC上網與搜尋，也會需要隨時隨地上網與搜尋。今天的網路使用者，最在意的不是上傳、下載花多少錢，而是能節省多少時間。例如，回家的路中，我只有手機沒有PC，但又需要知道哪一條路比較不塞車；或是，在戶外想看即時股票資訊，或要立即做買賣決定，時間就很珍貴。手機雖然螢幕較小、閱讀不易、輸入困難，而且運算較慢（但是將來3G之後就會變快）等缺點。但是，手機搜尋還是有許多優點，可以隨身攜帶，而且可以找到任何訊息，也可以讓訊息找到我。未來的手機或PDA服務，是事情發生時主動通知，而不是讓你去找訊息。 趨勢四  網頁上消弭語言隔閡網際網路是跨越國際、文化的，可以讓任何一個人，去瀏覽其他國家的網頁內容。雖然，網路無國界，但是語言卻會造成彼此的隔閡。台灣雖然有30%的使用者會瀏覽英文網頁，但是遇到德文、法文等其他網頁時，就會閱讀困難，造成隔閡。其實，在Google的功能裡可以找到翻譯網頁的功能（translate.google.com），把網頁內容翻譯成另外一種語言。就像一般人學習英文一樣，這個系統也會慢慢地學習與進步，讓這個翻譯器閱讀更多的雙語語料，它就會譯的愈來愈好。趨勢五  網路社區才有地球村人與人的關係可以透過網路擴大，所謂的「六度空間理論」指出，一個人要找到另外一個人，最多只要透過六個人。網路同樣運用這個原理，例如美國有一個網站，每個人都把自己認識的人放在網站上，經由朋友與朋友之間的連結，幾乎可以找到美國商界的每個人。網路上有一個梅特卡夫法則，只要有N個人上網，即產生N平方的效益。例如早期的eBay和今日的YouTube、MySpace，就創造了人際網路的新形式。讓我們可以藉由網路，找到與認識更多的人。但壞處是，不想被找的人也會被找到。其實，一項產品會突出，不是因為它的技術，而是因為有一群人可讓它有爆炸性的成長。例如：Google的人際網路軟體Orkut，是一位土耳其工程師發明的，卻變成巴西最受歡迎的軟體，幾乎有七成的巴西人都在使用這個網站，所以，網路社區的成長空間非常大。 趨勢六  網際網路智能化目前的搜尋引擎還很笨，只能用關鍵字搜尋，未來網路會變成一個貼心的助手，直接幫你達成想做的事情。網路搜尋從工具到助手的過程，就是網際網路的智能化。例如要找房子，現在要輸入一串字與敘述（例如在大安區、離公司很近、很便宜），但是目前搜尋引擎並不能辨識有多近，是騎腳踏車近？還是開車算近？也不能辨識「便宜」，是相對於一般上班族或總經理。這些判斷，都要經過一個對話型、智慧型的機制，才能夠完成。這必須靠一個資料庫來支撐，例如要在清華大學附近買房子，可把清華附近的房價用資料庫做量化整理，最後，把所有不同的資訊，放在一個空間裡面切分。 趨勢七  網路就像貼心廣告商網際網路很聰明，可以藉由使用者網路的搜尋，進行分眾的網路廣告判讀。Google賺錢就是因為更精準地預測分眾市場的走向，讓最適合的廣告，面對最適合的分眾族群。例如：台北的高級廉價狗食店，若購買台北、狗食、廉價、高級等關鍵字廣告，廣告就會更準確、更有效果。趨勢八  全球最大的學術中心 過去，我們閱讀書本，以網際網路為參考資料；未來，我們希望以網際網路為中心，書本才是參考資料。甚至有很多東西本來不在網路上，Google會幫你尋找，再把它放到網路上。例如，要找一本書，就要輸入書名才找得到，未來只要輸入書中內容的關鍵字，也可找到。例如只要輸入moon landing，就可找到相關的舊新聞。我們也希望未來Google Books能讓使用者找到任何一本書，連絕版書也不例外，藉由這種保存方式，讓知識或是書籍不會失傳。過去，資訊因為壟斷而有價值；現在資訊透過分享，而得到最大化的價值，這是我們公司的理念。很多人都在問，網路會不會取代XX？其實不會。有了電視，廣播還是存在，只是變個聽的方式，可能是開車、坐車的時候聽。圖書館或書本，也不是那麼容易被取代的。科技雖然變化快速，但是人的習慣非常難改。例如一本書，我可以隨時隨地閱讀，不會限制在電腦前面。（主講人是Google全球副總裁， 本文摘錄自元月號《遠見雜誌》）

【2007-01-01/經濟日報/A11版/企管副刊】

"
2007-01-01_209,"

《新聞透視》
房市翻身 驚異奇航


【記者 宋健生】

中山高速公路以西，曾長期被台中市民視為「塞外」，尤其大肚山麓的氣候不穩定，冬天風大、治安欠佳，一直不是台中人置產的標的。早期在這個區域的大型開發案如「理想國」、「瑞聯天地」、「新聯合國」、「大俊國」等，幾乎都踢到鐵板，部分建商甚至因此劃下事業句點。但在中科進駐後，這個區域上演了鹹魚翻生的戲碼，成為台中房市的當紅炸子雞。大肚山上著名的國際街商圈，15年前透天別墅三戶只要100萬元，由於不符開發成本，建商還要求購屋者自行申請水電、瓦斯。現在，中科附近新建透天別墅，已從三、四年前一戶只要700萬元左右，飆升到1,500萬元上下。區內的國安國宅更是「驚異大奇航」，台中市政府完工之後一度任其荒廢，幾次打折促銷，房價一坪降到四、五萬元，仍乏人問津。中科園區開發後，國安國宅因緊鄰中科台中基地，憑藉地利優勢，一夕間成了搶手貨。原來在台北賣教學軟體的陳文政，考量市場競爭激烈，一度想結束台北及台中業務，轉赴大陸發展；兩年多前以每坪5萬元左右，買下八戶國安國宅裝潢出售，不到一個月轉手獲利竟達50%，不但大賺一筆，還改行投入房仲業。住商不動產襄理陳俊雄指出，過去大肚山麓房市幾乎是「零成交」，中科進駐帶動繁榮發展，微風廣場前的肯德基店面，近三年來不但吸引台北投資客介入、而且已轉手三次，而且價格從4,000多萬元一路飆漲到現在的8,000萬元，投資報酬率以倍數計。總太建設在中科附近的「總太觀闊」預售案，推案兩年多來，房價漲逾20%。外界不知道的是，該預售案，原來是總太董事長吳錫坤好心幫朋友忙，以每坪20餘萬元買下區內大片土地，還被朋友以「買貴了」笑他傻。但隨著「總太觀闊」完工，房價漲逾20%，最近推出的「總太如來」，不打廣告，每周卻有數戶成交。中科進駐三年多，台中建築業好像又回到早期房地產榮景，酒店、KTV開始看到建商身影，觥杯交錯間信心滿滿。因為，中科周邊已躍為房地產投報率最高地區、也是投資客的最愛。

【2007-01-01/經濟日報/A9版/綜合新聞】

"
2007-01-01_222,"

股市潛望鏡
理性選股 都有出頭天


【記者 劉惠臨】

狗年擺尾，上周台北股市在國際股市全面沸騰帶動下，拉出一波亮麗走勢，最終以7,823.72點的年度最高點作收，創六年多來新高，周線上漲171點，全年度則大漲1,275.38點，漲幅達19.47%，投資人荷包充實不少。展望2007年，全球景氣軟著陸趨勢逐漸成為共識，以美國為首的各國央行陸續進入暫停升息階段，甚至醞釀降息，有助全球股市營造多頭氣氛。技術面看，台股周、月線上升軌道持續進行，中長線走多味道愈來愈濃，加上隨總統大選時間日近，兩岸關係朝良性發展的期待逐漸升高，市場信心逐漸恢復，台股可望延續多頭走勢。傳產金融電子 平衡布局選股方面，從2006年漲幅超過一倍的163檔個股中，大多數是已悶數年的營建、資產、紡織、鋼鐵等類股，顯見一般人已改變選股觀念，電子股不再獨大，台股進入可理性選股階段，只要有基本面支撐、業績展望佳的股票，都有出頭機會，投資人不妨在傳產（資產、中概、越概）、金融、電子之間平衡布局。資產、營建股2006年漲幅普遍超過一倍，加上專家預警房地產投資客比例過高，對2007年房地產市場可能形成負面效應，雖使資產、營建股前景蒙上陰影，但考量精華地段土地取得不易，建商搶地帶動房屋價格上漲，高鐵通車將帶動周邊土地與房價價值，以及國際油價居高不下，通膨蠢蠢動，房地產是保值的最佳投資商品等因素，2007年房地產景氣依然看好，資產、營建類股若回檔超過一成，是逢低承接的機會。中概股則受惠於人民幣持續升值、大陸股市大幅上漲、2008年奧運及預期未來兩岸政策開放等題材，未來應仍有一波漲勢；但中概股在2006年已飆漲一大段，投資人不妨等回檔修正後再介入，較為適宜。原物料漲多後開始修正，但印度、俄羅斯、越南等國經濟快速成長，原物料需求仍有相當支撐，價格回檔幅度不會太大，整理後，震盪趨堅的可能性較大。國際鋼鐵協會預測，2007年全球鋼材消費量可望較2006年成長5.2%，其中大陸和印度市場分別較今年成長10.4%及9.1%，包括大陸及日本的亞洲主力鋼廠，已陸續和全球三大主力礦商簽訂新年度鐵礦石價格上漲9.5%的協議，將成為支撐未來鋼價的力量，鋼鐵業景氣持續樂觀看待。近幾個月外資大量買進中鋼（2002），中鋼股價已創21個月最高價紀錄，帶動類股多頭氣勢，鋼鐵類股表現明顯優於其他原物料族群。中長多可期待 須防回檔金融機構的雙卡呆帳多已在2006年提列完成，比較基期低，2007年獲利有大幅成長機會，如果兩岸金融政策進一步開放，金融股將成為風險低、股價充滿想像空間的投資標的。電子股方面，IC設計、遊戲機概念股、具Vista效應的NB零組件及節能概念股，是較值得布局的投資標的，高價電子股受政府實施員工分紅費用化衝擊較大，不妨先行避開。2007年台股的中長多走勢，值得投資人期待，但短線漲多常出現令人措手不及的回檔，投資人需謹慎應對。而在類股輪動的架構中，有基本面、題材性的個股，表現將遠優於大盤；多看資料，掌握資訊及市場脈動，才能成為股市贏家。

【2007-01-01/經濟日報/C6版/上市櫃公司(3)】

"
2007-01-02_100,"

總統套房跨年轟趴 滿屋子藥


【記者潘欣中╱桃園縣報導】

十九名年輕男女昨天凌晨參加跨年晚會後，集資逾萬元訂下桃園市一家汽車賓館一百廿坪大的頂級總統套房辦「跨年轟趴派對」，警方臨檢查獲大麻、搖頭丸等毒品，警方採尿樣後依違反毒品危害防制條例移送偵辦。桃園分局同安派出所昨天凌晨三時，到斥資五億元打造、正在試賣，號稱是桃園地區最頂級的I DO汽車賓館臨檢，發現房價逾萬元的頂級總統套房內聚集十二男七女，年紀都在廿歲左右。警方先是發現六罐笑氣鋼瓶和吸笑氣用的氣球，接著在桌上和浴室起出Ｋ他命、搖頭丸、大麻等毒品，將十九人全部帶回偵訊。這十九名男女有部分表示，剛參加縣府的跨年晚會，因大夥意猶未盡，情緒很ＨＩＧＨ，才來此「續攤」；有人說是應友人邀約到此參加跨年狂歡派對，繳了一千元出席費，來這間頂級總統套房開眼界；有人推說是幫友人送餐來，不知是狂歡派對，就是沒人承認持有或吸食毒品，表示查扣的毒品不知是誰帶來的。

【2007-01-02/聯合報/A8版/社會】

"
2007-01-02_133,"

堃全 專業住家清潔


【周榮盛)
】

【新竹訊】現代人總是要到歲未年初之際，才會對居家環境徹底的打掃一翻，現在只要一通電話，就能享有專屬的住家清潔服務，親身體驗國內蓬勃發展的物業管理服務。?全實業憑藉十多年的專業清潔管理經驗，為科技廠辦、住宅大樓和一般住家，提供物超所值的物業管理服務，舉凡建築物各式清潔、文書收發、宿舍管理、住家搬遷等，皆能提供完善的服務，所服務的聯華電子、聯發科技、友達光電、一般住家等客戶，皆有一定的口碑，使服務廠商能專注於核心競爭力；上班族亦能增加休閒充電的時間。?全實業董事長李銘成指出，集合式住宅已是都會人口居住型態的主流，家居生活品質的提升及房價的維持甚或增值，均有賴良善的管理。在現代人忙於工作而疏於家事管理的同時，目前正興起的物業管理服務，扮演提高生活環境品質的重要推手，為國人建構安全、清潔和便利的居住空間。勞退新制的施行，造福廣大的勞工族群，但也墊高人力派遣業者的薪資成本。? 全實業經理陳憲文表示，為避免流於同業間的殺價競爭，並使中高年齡的清潔服務人員，能有較穩定的工作環境，? 全制定高標準的服務流程，高頻率的為所屬服務人員進行教育訓練，使客戶認同該公司的經營理念和服務品質。?全實業電話(03)551-3374號。

【2007-01-02/經濟日報/D3版/商業情報】

"
2007-01-02_199,"

樸園廣告 台北推自建案
今年規劃七案 金額逾200億 後勢動向受矚目


【記者梁任瑋╱台北報導】

代銷業新兵樸園廣告開發自建案有成，將展現超強爆發力，今年至少有七個自建案將推出，且全部集中在台北市精華地段，總銷金額超過200億元，不輸給大型上市建商，未來動向備受同業矚目。房地產業景氣好，今年以來老牌代銷業者甲桂林、甲山林、新聯陽廣告等，都投入高資金門檻的建設業推案，起步較晚的樸園廣告後發先至，今年一口氣將推七個自建案，堪稱代銷業之最。據了解，樸園廣告推案地點包括新生南路三段與和平東路口、天母日僑學校附近、羅斯福路、木柵、信義路與新生南路口、內湖國小附近與仁愛路等，不乏大安區精華地段。璞永建設協理林瑞山表示，由於樸園廣告這幾年在台北市豪宅圈代銷過多件知名建案，如「仰哲」、「忠泰交響曲」、「信義圓頂」等，已建立起不錯的口碑，吸引不少地主提供土地合建或賣斷，再加上璞園團隊擅長規劃的能力，才能比其他建商或代銷業者掌握許多精華區土地。事實上，2006年璞永建設也在營建業繳出一張亮麗的成績單，所推的五個建案全都在預售階段clean，總銷金額共100億元，也讓璞園團隊累積了下一波繼續推案的動力。另一方面，台北市中心購屋需求穩定、房價較高，而且土地賣一塊少一塊，所以璞永建設只積極開發市區土地的策略，已在台北市高級住宅建立起高知名度。璞園團隊事業橫跨建設公司、廣告公司與營造廠，只差沒有成立房仲公司。璞園團隊今年也將在內湖舊宗段投資興建一棟企業總部，將旗下公司全部搬到內湖上班，展現雄厚的企業實力。

【2007-01-02/經濟日報/A10版/商業流通】

"
2007-01-02_201,"

原物料上漲 逾五成企業憂心

美經濟發展與兩岸關係 同列上半年景氣影響重要因素 


【記者高行╱台北報導】

受訪企業認為，「原物料上漲」是影響96年上半年景氣最重要因素，「世界╱美國經濟」以及「兩岸關係」名列二、三位。據本報「民國96年上半年產業景氣及企業投資動向調查」結果，50.4%的受訪公司關切上半年原物料走勢，預期帶來成本上升壓力。去年下半年的調查，「原物料上漲」也是位居第一位，相較之下，今年上半年調查的關切廠商比率，較去年下半年下降了9.7個百分點，這是否意味著原物料走勢較為趨緩？中研院經濟所研究員吳中書說，2007年全球景氣預期趨緩，如銅、鋁等原物料價格反而容易出現波動幅度較大情況，廠商需做好因應措施。交叉分析指出，最擔心原物料上漲的產業依次為皮革製品業、家具業、基本金屬業、化學與化學品業、食品飲料業、橡膠製品業、非金屬礦業製品業、運輸工具業、金屬製品業、紙及紙製品業等、機械器材業等，這些產業受訪廠商中70%以上擔憂成本墊高問題。世新大學經濟學系教授周濟指出，民國95年以來，國內商品出口價格尚稱平穩，卻長期低於進口價格，造成廠商購入原物料價格愈來愈貴，但賣出的價格卻不見起色，加上國內消費疲弱，終端消費市場不振，致使國內廠商面臨成本上揚壓力時，無法將成本轉嫁至中、下游，政府宜重視這項現況。周濟強調，由交叉分析觀察，資本額在20億元以下的中、小型廠商對原物料上漲問題較為關切，20億元以上的大型企業則對世界或美國景氣動向較為重視，顯然原物料上漲對中小型廠商的壓力較大，而中小企業是台灣經濟的骨幹。至於位居影響上半年景氣因素次位的「世界╱美國經濟」方面，周濟認為美國景氣主要以房地產走勢為觀察指標，若房價硬著陸，則代表整體景氣出現警訊。吳中書則預估2007年美國經濟成長約在2.4%至3%，較去年呈現趨緩態勢，將對國內出口造成不利影響，不過，美國景氣可望在年末開始回溫，相關廠商在擴產的布局點上可提前因應。這次調查受訪的559家企業中，近六成的企業（58%）對下半年景氣呈持平看法；認為會加速回升與回升的占21.1%；持衰退與加速衰退看法的則占18.9%，總體較去年下半年略為悲觀。

【2007-01-02/經濟日報/A4版/景氣調查】

"
