,2008-06
2008-06-01_101,"富人訂標準 稅改更公平
【王武郎╱勞動人權協會總幹事（高雄市）】
日前台積電董事長張忠謀在一場講演中，力陳當前的賦稅改革的重點應是從「對富人增稅，對窮人減稅」做起，因此主張，就資本利得給予課稅，「促進產業升級條例」應落日化等等，引發各界重視與思考。
張董上述的一番意見，除讓目前正忙於或剛繳完綜所稅的民眾頗有感觸之外，兼對於馬英九新政中的賦稅改革的重點與思路為何充滿懸念，也加重其中對於正義性與公平性的要求與期待。
固然馬政見中的「負所得稅」引人爭議，然更重要的是當前的產經稅收制度存在著嚴重的問題，幾已到了非通盤改革的地步。當前的經濟情勢，有油糧上漲的通膨困擾，然有直航與開放陸客觀光利多刺激，如要進行合理的，符合多數民眾期待的稅改也不是不可能。
目前稅制不合理處，如薪資所得稅占綜所稅一大塊，而屬資本利得的證所稅等項卻長期處於免稅，已是實質性的造成社會財富分配不公平的重要因素，各界早有不斷的批評聲音。這種長期的「厚資薄勞」的不正義現象，在物價漲使得百姓生活難，民眾無不感受到可支配所得減少的情況下，恐難以再被輕視。
此外，這次張董演講的重點，非僅就稅改而言，還觸及更大的議題，即未來的經濟社會發展型態中，政府的產財經社會政策所應扮演的角色為何。其提及應強化社會安全網與人民照護機制，更不能讓少數的贏者享盡所有的社會利益。換句話講，若繼續沿用不當的經濟社會政策，恐只會加重一般薪資所得家庭的生活負擔。如此，經常出現在報端的種種底層人民苦的「富裕中的貧窮」現象恐只會變得更多，而不是減少，貧窮的普遍化甚至會延伸至小康家庭。
對於有遠見的企業領導人而言，其已清楚發現，在知識經濟型態中如要平衡發展是需要人（家庭）與社會的全面發展，以往的單純拚ＧＤＰ的片面式經濟已露出破綻。而侷限於資本成長，不顧勞心勞力者的權益，使其生活倒退的窘境，結果反會危及整個社會經濟基礎，其結果是資本文明愈呈現野蠻化現象。
最後，就縮小貧富差距繼續擴大化，工運界近幾年除提出要求減少中低薪資所得的課稅負擔之外，更有要求富人的所得應透明化，以增加課徵「富人稅」的訴求。儘管提「富人稅」，就經常的被汙名化為不利經濟於發展，或甚而讓部分中產階級誤解以為會被強制課稅。其實這些成見隨著生活事實正在消解中。
就以最近台北市高房價，千萬元一戶已是平常，而顯露其全球化下大城市的特性。一家有住房與穩定工作的台北市中產階級，其資產如未達近億元，恐怕也稱不上是富人，自然的也不需面對「富人稅」的課徵。如此，少數的「富人的標準」就容易比較清楚規定出來，且換一角度來看，讓擁有高資產者繳納「富人稅」，不正是文明社會改革進步的表現。
【2008-06-01/聯合報/A13版/民意論壇】
"
2008-06-01_138,"好市多蓋新竹店 周邊房市熱
【記者李珣瑛╱新竹報導】
國際知名的倉儲量販業美商好市多（COSTCO）新竹店，明（2）日將舉行動土儀式，規劃明年9月才開幕營運，其週邊關埔重劃區的房地產已經熱翻天。
COSTCO台灣區企劃部暨開發部經理李伯孟表示，目前COSTCO在台灣的五個營業據點，營業額是以12%到13%的年成長幅度穩定增加。去年台灣區繳出200億元營收的成績，其中以內湖店營業額55億元，居全台各倉儲賣場之冠。
李伯孟認為，以新竹市家庭年可支配收入全國第二高，消費力更躍居第一，又擁有不少旅美經驗的科技人士，相信新竹店開幕後，COSTCO的營收將會再跨大步向前。
COSTCO新竹店投資額12億元，位於新竹市慈雲路和埔頂路東南角，占地3,709坪，計畫興建含賣場、輪胎維修中心、飲食區及停車場。是一座地下三層、地上兩層，總共達1萬3,632坪樓地板面積，停車位613的倉儲量販賣場。
李伯孟指出，繼新竹店之後，COSTCO規劃推動台南、桃園店的籌備，另積極規劃北台中店的最佳地點。預計五年內增加至十處據點，十年內達15處據點的規模。
房地產業者指出，關埔市場重劃區就在竹科大門前，這地段已取代竹北市，成為科技人購屋的新選擇，房價上漲不少。
【2008-06-01/經濟日報/A7版/綜合新聞】
"
2008-06-01_203,"高油價時代 購屋 先算算通勤成本
【張欣民】
國內油價結束凍漲，國際油價也漲破每桶130美元，這時候買房子就不該太倚賴自有交通工具，反而該仔細考量住家及上班地點的距離，免得「省了房價卻是賠了油錢」，高油價時代購屋，除了具有保值效用外，也要考量日漸高昂的通勤成本，同時也可為「節能減碳」愛地球盡一分心力。
最近國際油價漲破每桶130美元，有人已經喊到150美元，看得人膽戰心驚，但是更駭人的是，國內油價在這段期間都是凍漲，所以在新政府一次將油價漲足的情況下，國內汽油價格將再飆破歷史新高紀錄，開車族無不哇哇叫，能夠不開車就盡量不開車，但是對於住家離辦公室遠又缺乏大眾交通工具的民眾而言，這時候就會後悔，當初為了省房貸負擔所做的購屋選擇。
大眾運輸車站周邊 優選
跟過去低油價時代比較，高油價時代民眾購屋一定要三大不同於以往的思維，第一，不能再有「以時間換取空間」、「以空間距離拉近房價距離」的想法。
以往由於市區房價高不可攀，民眾只好選擇較遠的郊區，以較長的通勤或開車時間，換取較大的居住空間，以較長的上班距離，拉近房價與自己購屋能力的距離。但這種想法在高油價時代勢必得要大大調整了，特別是開車上班族，寧可買較近市區的小房子，不要郊區的大房子。當然購屋地點到辦公室如果還要繳交「過路費」，那更不是理想之選擇。
其次，要回歸大眾運輸車站周邊購屋。選擇購屋地點可能因人而異，但是進入高油價時代，恐怕就得全面回歸大眾運輸車站周邊來購屋，不論是公車站、台鐵站或是捷運站周邊，只要藉由這些便捷的交通工具，一個人一天通勤費用不超過100元，都會比開車族省錢的，因為開車除了油錢、停車費用外，還有折舊及個人寶貴的時間成本，即使是捷運站周邊房價已經偏高，用騎腳踏車接駁方式運動一段路，也可有效減輕購屋負擔。高油價時代騎兩輪的，絕對比開四輪的拉風，而且還可為「節能減碳」愛地球盡一分心力。
舊市區老屋 不錯的選擇
最後，就是要改變過去「喜新厭舊」的心態，近年許多新重劃區蓋出很多新房子，但是除了房價較市區便宜及新房子的味道外，住戶得忍受生活機能沒到位、交通不便、公設比偏高等缺點，在高油價時代，交通不便更是痛苦，所以現在回頭考慮舊市區中的老房子，應該是不錯的選擇。
舊市區擁有完整生活機能，老房子擁有較實際的使用空間，即使是買25坪，實際使用空間可能不會比郊區35坪大樓小，再怎麼說從舊市區到上班地點絕對比郊區到辦公室近，也更省通勤成本。現在的購屋心態應該是「喜新不厭舊」。
由於油價漲，物價也跟著水漲船高，負利率時代已經來臨，現在再將錢擺在銀行，只會越存越少，所以購屋、黃金仍是一般民眾最熟悉的選項，但是在此時將資金投入房地產，不論自住或是投資，一定要注意市場趨勢脈動，在高油價之下，郊區房子的開車首購族會漸漸變少，甚至先前買入進住者，也會有一些因後悔而搬出，這類區域的市場賣壓會較沉重，房價不容易得到支撐。
相對的市區畢竟擁有較大的便利性，即使房價相對高，非一般首購族買得起，但是又受制於高油價，又不敢住離上班地點太遠，所以這類族群會在市區轉買為租，長期看市區租屋需求會隨著油價高漲而增加。如果能看清這些市場趨勢，負利率時代投資房地產才不致又淪為負資產了！
（作者是美商ERA易而安不動產市場行銷顧問）
【2008-06-01/經濟日報/B2版/關鍵報告】
"
2008-06-01_217,"投資組合與資產配置
【徐靜慧】
最近油價又再度上漲、消費者信心指數跌到六年半來最低，面對這個什麼都漲，唯獨薪水沒有漲的凍薪年代，聰明的您，該如何掌握投資理財的先機呢？在這個貧富差距愈來愈大的時代中，理財規劃並非有錢人的權利，而是跟全民拚經濟一樣，應該是大家的共同課題，畢竟，套句我們常說的話：人不理財、財不理你！理財無捷徑，一夕致富的機會比被雷打到還低，如何運用資產配置來做好個人或家庭的財務規劃，您不可不知！
良好的投資理財，一定要經過事先仔細的規劃，再加上持之以恆地執行，最後才能得到一個令人滿意的結果。 在進行投資理財計劃之前，您瞭解您的「資產配置」策略及「風險承受度」嗎？ 錢該放那裡？ 投資工具該如何選擇？ 投資比例又該如何分配呢？簡單來說，「資產配置」就是將資金分別投資到不同的資產類別或投資工具，經由長期持有及持續投資來降低風險，以達到預期報酬的一種投資組合策略。也可以說，就是把雞蛋放在不同的籃子裡，藉此來分散風險。
根據Brinson的研究報告指出，影響投資績效最大的因素就是「資產配置」，影響程度高達91.5%。也就是說，如果依據資產配置的結果來進行投資，可使投資人有較大的機會達成所設定的投資目標。亦即，資產配置才是決定投資報酬的主要因素。
那麼我們要如何運用資產配置來做好個人的財務規劃呢？以下提供幾個步驟，供讀者參考。
一、設定自己的財務目標
先依據自己的年齡、性格、風險承受度、家庭財務狀況等等，訂出理財目標、設定投資期限，然後訂出投資計畫。
例如：我想在五年內買房子，房價大約500萬，如果頭期款要準備150萬的話，那我現在一個月要存多少錢？ 當然這個金額就會受到我們後面所選擇的投資工具和投資報酬率的影響了。
二、選擇最適合自己的投資工具
訂出理財目標之後，接下來就要依投資目標，將資金依自己的風險承受度來選擇投資工具（例如基金、股票、債券、貨幣、房地產等不同類型的商品。）也就是說在選擇投資工具之前，一定要先了解自己的投資屬性，例如我一年內可以容忍的損失是在10%以內、或是10%~20%、還是更高的損失我也可以接受？ 也或許我一點點損失也不能接受？這就是自己的風險承受度。
因為投資一定是有風險的，只是程度高低而已，但是要追求高報酬率的同時，通常也是伴隨著愈高的風險。
常常在做諮詢時，很多客戶都認為自己是保守的投資人，但是問他預期一年的投資報酬率希望可以達到多少，他們卻回答希望一年至少要達到30%、50%甚至更高。 相對的，我問他如果一年投資虧損也是30%、50%的話能接受嗎？他們的回答多半是不能，這就是對自己的投資屬性不暸解，當然結果也就是失望的多。
因為如果只看他們的預期報酬率，或許只有積極型的投資工具才可以滿足他們的要求。但是如果真的就全部都選擇積極型的投資工具，當風險來臨時，狀況不如預期，而一下子也損失了30%、50%的話，他們可能就會暴跳如雷了。所以在選擇投資工具時，千萬不能只看自己希望達到的報酬率，也要先考慮一下自己能接受的損失程度。 千萬不能只做樂觀的預期，也要先考慮萬一最糟糕的情況出現時，自己是否可以承受。
三、投資比例的配置及投資標的的選擇
台大邱顯比教授曾提出一個投資比例配置的建議，也可做為參考：可用100減去自己的年齡，得出的數值就是自己可以放在風險性資產的投資比例。例如阿華今年四十歲，100–40 = 60，則表示他的資產配置中，至少要有四成(40%)是放在穩健的固定收益商品上，積極成長型的商品，如股票或衍生性商品，則不宜超過六成(60%)。
通常在選擇投資標的時，較常用的作法是由上而下、或由下而上的篩選。 由上而下指的是從海內外總體經濟面與全球金融市場的現況先來了解全球經濟的重要因素、與資產配置間的相互關係，透過各產業景氣的高峰、谷底，來決定資產配置的內容與各類投資組合的比重。
由下而上的方式則是在分散風險的考量下，選擇不同產業中，經營績效卓越和具備國際競爭力的公司來做為投資標的。這兩種都是目前常用的方式。
此外，建議投資人在做投資組合時，可以分成核心投資與衛星投資兩個區塊。所謂核心投資就是為了主要的理財目標而設定的投資組合，這個以保守穩健的投資策略較好。除了核心投資之外，其餘的就算是衛星投資。衛星投資通常可以承擔高一點的風險，因為就算這個部分發生損失，也不會影響到原有的生活水平。
四、定期檢視績效並調整投資組合
這其中又包含按照個人的投資屬性、不同的理財目標，以及不同人生階段所要做的調整。例如單身時跟結婚後、頂客族與有小孩的家庭，財務目標及投資組合是絕對不會相同的。隨著人生的各個不同階段，會有不同的家庭責任和不同的財務目標，所以當然就要做不同的調整囉！通常會建議每一季或半年可以檢視一下自己的投資績效和投資組合，當然啦，如果有發生人生大事的時候，例如結婚、生子等，或是某一階段的財務目標達成時，也要記得檢視和隨時調整。
五、找到一個值得信任的財務顧問
財務規畫是長期的事情，投資一定是要做功課的。 所謂術業有專攻，如果自己沒有這麼多時間可以一樣樣研究，那麼找個值得信任的專業財務顧問，仍然可以有事半功倍的效果。
其實在國外，財務顧問就跟家庭醫師一樣，只是家庭醫師是針對我們的身體健康、日常保健等問題提供諮詢和解決的方案；而財務顧問師則是針對我們不同時期的財務狀況，以及想要達成的各種目標，來給予最適合的諮詢和建議。
暢銷書「富爸爸窮爸爸」一書的作者羅伯特‧清崎先生曾說：對富人來說，他們的投資是沒有風險的。當時還覺得很不可思議，怎麼可能有一種投資是沒有風險的？風險從來都跟報酬率是息息相關呢！後來才發現原來有錢人在投資時，一定都很清楚自己到底投資了什麼。 就像華倫巴菲特一直強調的，不要投資自己不懂的東西。再者，就是充分的運用了資產配置的觀念，使自己的投資風險降到最低。當然就如投資之神巴菲特，也有錯估情勢的時候，但是他們知道要怎樣去降低自己的風險，所以就算有風險發生的時候，後果也是自己能夠承擔的。
最後也提醒大家，在做投資計劃時，必須先做好自身或家庭的風險管理。風險管理就像是我們在做財務規劃時的防護網。如果我們一輩子辛苦累積的資產，把它看作是一座水塔，我們當然都希望水塔裡的水是愈多愈好，而且希望累積的速度也是愈快愈好。有了防護網，就算將來不小心水塔磨破了一個小洞，也不用怕原先存在水塔裡的水會漏出來。可是如果沒有這層防護網，那水塔裡的水也有可能因為這樣一個小洞而一點一滴慢慢漏光的。所以我們會建議把年收入的10%先拿來做好基本的風險規劃，例如買保險。目的就是希望當風險發生時，不至於影響到原先的投資計劃而必須被迫中斷，甚者侵蝕到我們原先累積的資產。
其實，投資只有2個訣竅：時間+複利，所以除了上面所說的之外，有耐心的持續下去也是很重要的。早規劃絕對會比晚規劃好，這就是時間成本。
找一位專業的財務顧問，量身訂做屬於您的投資計畫，當然，有行動才會有結果，否則都只是空談囉！還有，千萬別放著什麼都不管哦！畢竟您要先理財，財才會理您！（作者是IARFC協會講師）
【2008-06-01/經濟日報/C7版/金融廣場】
"
2008-06-01_227,"

中價位房市 嗅到風險


【郭國任】

台灣土地銀行5月15日標售位於木柵二期重劃區內，政大附中對面（政大一街旁）之第二種住宅區土地（建蔽率35%；容積率120%），其面積約489坪，標售底價為2.16億元，平均每坪標售底價44萬元，就目前政大段推案行情來看，由於預售屋每坪價格已由兩三年前每坪30~35萬元推升至現在每坪40~45萬元，預估每坪合理土地價格約在45~55萬元，以土銀設定的底價而言，尚屬合理價位，但卻出乎意料的流標，房市是否有冷卻跡象？部分房地產學者認為，大選後的短期消息面恐使購屋者看不清房市的基本面本質，但以過去經驗，選舉結果恐無法撼動房市基本面結構，選後刺激資金流入台灣房市，將以商用、休閒類不動產為主，對自用型住宅幫助不大，外資、內資等投資客再多，也無法造成房市的支撐點，自用不動產目前已供過於求，房市有反轉或停滯的可能，也就是所謂的泡沫化隱憂。以最近的國有地標售情形觀察，位於長安東路二段、吉林路口的390坪土地，因為是近期市中心釋出面積較大的國有地，當時吸引新光人壽、國建、宏盛、宏普、力麒、四維航業等25家重量級上市櫃公司競標，最後以每坪單價212萬元，總價8.29億元標脫，比底價4.5億元高出84%，如按照第三種住宅區225%容積率換算，這些百萬容積土地，未來推案房價至少要在90~100萬元以上才有利潤。過去容積單價突破100萬元的土地買賣案，多集中於大安區，但我們可以發現，近年這些高價地有向其他地區擴散之趨勢。但土銀標售文山區政大段土地，土地面積近500坪，對建商開發角度而言，大面積土地開發可塑性較高，透過適當的產品定位，將有助於創造市場價格，惟結果卻無法得到建商青睞，顯示房價泡沫化課題受到重視，建商購地態度趨向保守、謹慎，而由建商購地兩極化的結果，也隱約看得出建商對於精華區的豪宅市場仍然持續看多，而對於中價位的一般住宅市場已嗅到一絲風險意識。（作者是宏大不動產估價師聯合事務所執行長）

【2008-06-01/經濟日報/B2版/關鍵報告】

"
2008-06-01_243,"《社論》
何如直接送三個大紅包？
【社論】
馬總統競選政見中有「新婚首購」和「生育換屋」兩項一生兩次、每次兩年零利率的房貸政策；內政部目前正在規劃細節，將在明年開始實施。幫助年輕家庭原則上是好事，不過任何政策的施行都要考慮其成本與副作用，因此在推動的時機、適用的對象以及制度的設計等方面，都要小心規劃。這兩項政策因為是出自競選口號，難免被過度簡化的口號限制住，以致可能出現時機不對、適用範圍太廣以及制度設計粗糙等問題。
時機不對的問題已有學者提出批評。目前國內房價甚高，政府又有許多政策被業者拿來做為炒作房價的藉口；因而此時以政策鼓勵年輕人購屋，一方面將會助長房市的泡沫，另一方面萬一房價回跌，也可能使這些年輕人遭遇太大的損失。所以目前實非推動這種政策的適當時機。相對地，政府在1998年本土金融風暴之後提供低利房貸的做法雖也有爭議，至少在時機上有提高需求以避免房市崩盤的正面作用，同時也因而避免金融危機的擴大。而目前的政策卻因助長泡沫而可能擴大未來的危機。
在對象方面：這項政策的目的應是幫助較貧窮的年輕人，立意可說甚佳。然而實際執行時恐難做出合理的區分，而使甚有財力者也得到補貼。在政府財政困難時，政府應避免隨便浪費稅收；若真要進行這兩項補貼，應該對申請人及其長輩的所得和財產訂定合理的限制條件，以免有錢人圖利。
補貼對象限制在20至39歲也不盡恰當。不少人就是因為貧窮，所以年紀較大才有機會結婚生子，其中有不少人的結婚對象還是較難工作賺錢的外籍配偶；何以將這類辛苦人排除在外？而20歲以下就結婚的人，難道就沒有補助的必要？由此看來，政府對補貼對象的資格，仍須做更仔細的規劃。
在制度設計方面：第一個嚴重的問題乃是零利率的規定。零利率做為政策口號雖然好聽，但當做實際政策卻顯得外行且不合理。由政府的補貼程度來看，零利率表示市場利率1%時政府只補貼1%，市場利率13%時政府卻補貼13%。補貼程度可有這麼大的變化。顯示制度設計相當粗糙。我們也曾有過一樣粗糙而造成甚大後遺症及不公平的政策，那就是公務人員退休金存款利率18%的制度。該制度訂定之初，市場利率甚高，政府實際上的補貼可能只有一、兩個百分點，但後來利率下跌，竟變成政府要補貼到15個百分點，既不公平且不合理。我們希望馬政府不要重蹈覆轍，應放棄零利率的口號，而直接明定補貼多少個百分點的利息。
零利率而使補貼忽高忽低的結果，當景氣過熱而使市場利率較高時，得到的補貼多；這表示景氣過熱時政府反而給購屋者的補貼大幅增加。這將使景氣波動擴大，應非政府本意。這也是制度設計不精緻的後果之一。
購屋初期免利息，而在幾年後才開始付息的方式，雖可讓一些人有能力提早購屋，但也常令人誤以為在未來有能力還本付息，以致買了房屋幾年之後才發現無法還貸款，並因而破產或遭到重大損失。另外，在物價上漲率高而使實質利率變成較大的負值時，也會有一些人覺得零利率的貸款，像是借100實際只還90，因而想趁機借錢花用，而最後無力償還。美國次級房貸風暴的重要因素之一，就是這種一開始低利率或無息的貸款。因此我們必須謹慎，應放棄零利率的口號。
以上分析顯示，新婚首購及生育換屋零利率貸款的政策，恐不宜草率實施。真要實施，應在房市開始冷卻之後，並將對象限於所得及財富都低的家庭，而且應採固定百分點的利息補貼而非零利率。若無法像我們建議的這樣精緻化，則整個制度上述各種副作用將會太大而不宜採行。此外，也有不少人認為區區200萬、兩年免息的利益太小，實質上沒有多大效果，只是政府白花錢而已。由此看來，政府說不定在低所得、低財富的國人結婚、生子及購屋時，分別送上一個大紅包，還比這項利率補貼政策更受人民歡迎，也更少不良副作用。
【2008-06-01/經濟日報/A2版/財經要聞】
"
2008-06-01_287,"漲聲響起 什麼最保值
1 超值屋 挑市區老公寓
【記者 梁任瑋 】
行政院主計處日前發布，今年1至3月受僱員工平均實質經常性薪資為3.4萬元，較去年同期負成長1.87%，為歷年最大跌幅。
台灣房屋首席總經理彭培業開門見山的表示，其實目前民眾買不起房子，最主要因素還是因為國家整體經濟問題嚴重，公司行號不賺錢，導致上班族薪水一直無法增加，對於購屋當然是遙不可及。因為，收入多寡一向是購屋者決定是否購屋的重要關鍵，然而所得偏低無法拉高，造成購屋者購屋的痛苦。
面對居高不下的房價，消費者又該如何撿便宜屋？彭培業建議，可從以下原則著手：
一、挑大型公園旁，以政府公共建設替代住家公設
住宅附近有大面積綠地、公園，就挑選公設比較低的中古屋，才不會增加購屋虛坪負擔。因為從2005年7月新建築法規上路後，規定八樓以上大樓必須設計雙逃生梯，使公設比節節增高，許多新大樓公設比攀升到30%以上；換言之，權狀面積50坪的新大樓，室內面積還不到35坪，在購屋時無形中買入許多虛坪，居住空間因此變小了。
以大台北地區而言，若距家中100公尺內有大安森林公園、國父紀念館、河濱公園、中正紀念堂等大型公共空間，建議挑選舊公寓或舊大樓，公設比較低，不但享受室內空間較大的好處，又可運用政府蓋的大型公共設施來做休閒活動，就不必買公設比較高的新大樓，以及還要負擔高額的公共空間管理費。
二、大馬路巷內找、稅費負擔較低
距捷運站200公尺內，位於巷弄中的陳年舊屋，房價較低，又可享受同樣的生活機能，最重要的是比起大馬路邊，巷弄間房子還可享受較低廉的房屋稅、地價稅。例如：忠孝東路三段與安東街附近，距忠孝東路SOGO商圈走路5分鐘的路程，仍有一坪35萬到40萬元的舊公寓，比起忠孝東路三段大馬路上國泰建設蓋的30年舊大樓1坪要價50萬元以上還低，在這些精華路段的巷子中找，仍有超值便宜的經濟屋。
三、與豪宅為鄰，享受房價拉抬效應
信義計劃區外圍的虎林街，與豪宅群聚的松德路只有一條馬路之隔，每坪房價僅40萬至45萬元，生活機能一樣好，不必堅持進駐每坪房價逾百萬元的豪門大宅。另外，新板特區內豪宅建案一坪45萬至55萬元，但隔一條馬路新版特區外的公寓，1坪才25萬至28萬元。
永慶房屋統計，目前台北市屋齡30年以上老公寓的平均總價約在1,000萬元左右，但20年以內的一般住宅平均總價則超過1,700萬元，其間價差高達700萬元，雖然老公寓總價較低的主要原因是產權面積較小所致，但老公寓的公設比較低，室內實際使用面積會大過同產權坪數的20年以內一般住宅，尤其是在大安區、中正區等豪宅熱門推案地區，新成、預售屋動輒超過3,000萬元，選擇購買老公寓，可說是入主市中心精華地段進可攻退可守的好標的。
【2008-06-01/經濟日報/A5版/熱點】
"
2008-06-01_49,"國賓
陸客商機造勢
【嚴雅芳】
針對陸客來台觀光，海基、海協兩會復談在望，法人看好飯店股中的國賓(2704)未來在住房價格以及住房率雙雙具漲升空間激勵下，加上陸客來台將使國內觀光市場景氣回春，國賓未來的業績具成長力道。國賓也表示，第四季將研擬調漲明年房價的幅度，台北國賓約可調漲一成，而高雄國賓將有調漲三成的空間，也預估住房率將同步提升。
除了既有分處台北、新竹、高雄的國賓三館，國賓也積極研擬開發「產能」，以應付在陸客來台後，觀光旅館可能供不應求的緊俏狀況，目前進行中的包括積極物色三星級飯店，以及位於南澳的BOT渡假旅館、華山創意園區ROT案，目前南澳BOT案進度緩慢，但華山ROT案可望年底開始進行。
【2008-06-01/聯合晚報/B4版/一周熱門股】
"
2008-06-01_67,"中價位房市 嗅到風險
【郭國任】
台灣土地銀行5月15日標售位於木柵二期重劃區內，政大附中對面（政大一街旁）之第二種住宅區土地（建蔽率35%；容積率120%），其面積約489坪，標售底價為2.16億元，平均每坪標售底價44萬元，就目前政大段推案行情來看，由於預售屋每坪價格已由兩三年前每坪30~35萬元推升至現在每坪40~45萬元，預估每坪合理土地價格約在45~55萬元，以土銀設定的底價而言，尚屬合理價位，但卻出乎意料的流標，房市是否有冷卻跡象？
部分房地產學者認為，大選後的短期消息面恐使購屋者看不清房市的基本面本質，但以過去經驗，選舉結果恐無法撼動房市基本面結構，選後刺激資金流入台灣房市，將以商用、休閒類不動產為主，對自用型住宅幫助不大，外資、內資等投資客再多，也無法造成房市的支撐點，自用不動產目前已供過於求，房市有反轉或停滯的可能，也就是所謂的泡沫化隱憂。
以最近的國有地標售情形觀察，位於長安東路二段、吉林路口的390坪土地，因為是近期市中心釋出面積較大的國有地，當時吸引新光人壽、國建、宏盛、宏普、力麒、四維航業等25家重量級上市櫃公司競標，最後以每坪單價212萬元，總價8.29億元標脫，比底價4.5億元高出84%，如按照第三種住宅區225%容積率換算，這些百萬容積土地，未來推案房價至少要在90~100萬元以上才有利潤。
過去容積單價突破100萬元的土地買賣案，多集中於大安區，但我們可以發現，近年這些高價地有向其他地區擴散之趨勢。但土銀標售文山區政大段土地，土地面積近500坪，對建商開發角度而言，大面積土地開發可塑性較高，透過適當的產品定位，將有助於創造市場價格，惟結果卻無法得到建商青睞，顯示房價泡沫化課題受到重視，建商購地態度趨向保守、謹慎，而由建商購地兩極化的結果，也隱約看得出建商對於精華區的豪宅市場仍然持續看多，而對於中價位的一般住宅市場已嗅到一絲風險意識。（作者是宏大不動產估價師聯合事務所執行長）
【2008-06-01/經濟日報/B2版/關鍵報告】
"
2008-06-02_169,"觀光股 將扮領頭羊
兩會效益 開放陸客來台 預估每年創造逾250億收入 類股發酵可期
【記者蕭志忠╱台北報導】
國民黨主席吳伯雄與中共總書記胡錦濤的「吳胡會」後，海基會與海協會11日將進入實質協商階段，市場預期周末包機、開放陸客觀光可望如期在7月成行。法人指出，開放陸客觀光每年可創造250億元以上觀光收入，觀光類股可望在「兩會協商」後成為兩岸概念股發酵的主流類股。
金鼎證券綜合研究部協理霍祥琛表示，近期國內物價上漲，消費力持續緊縮，整體觀光休閒產業營運表現不佳，國內觀光飯店寄望未來開放大陸觀光客來台，可提升住房率及獲利。
霍祥琛認為，海基、海協兩會本月復談，包機、陸客來台應可在7月成行，開放大陸觀光客來台的發展趨向樂觀；預估開放一般大陸觀光客來台每年可創造257億元以上的觀光收入，對國內飯店的住房率及平均房價都可望有顯著提升，觀光類股在開放陸客來台議題上仍具操作空間。
投信法人分析，觀光類是目前兩岸概念股中營運規模最小、營收、獲利「基期」最低的類股，去年總營收只有82億元，僅成長2.9%，總獲利僅15億元，衰退21%；今年第一季總營收22億元，成長5.4%，總獲利僅3.7億元，衰退14%。
因此，一旦開放陸客來台觀光在7月成行，以主管機關預估每年有250億元以上的觀光商機觀察，是觀光類股總營收的數倍以上；對觀光類股未來營收成長的「爆發力」會較其他兩岸概念股凸顯得更為耀眼。
馬英九總統就職以來，台股相對落後國際股市，加權指數大跌7.27%，同屬兩岸概念的營建股跌幅13.4%，觀光類股則下跌4.34%，相對大盤及營建類股表現抗跌；也顯示觀光類股對本月「兩會協商」、7月開放陸客來台觀光的商機，有樂觀期待。
霍祥琛認為，未來若開放一般大陸觀光客來台，在開放初期第一波的大陸觀光客，應以經濟條件較好的人士為主，因而以五星級飯店受益較大。建議題材性較強的國賓、六福、晶華、劍湖山及鳳凰等個股，可隨著開放題材作區間操作。
【2008-06-02/經濟日報/D2版/證券期貨】
"
