,2010-11
2010-11-01_192,"《觀察站》
營建業重頭戲 選後才會登場
【嚴雅芳】
抑制房價飆高，央行打房動作頻頻，並擬以「空地稅」增加建商養地成本，讓市場憂心房市是否將進入空頭。惟房地產業者多認為，目前市場的游資充沛，利率仍在低檔區，加上股市在8000點大關之上，以及兩岸經濟協議（ECFA）的效應，房市要背道而馳走入空頭的機率不高，待五都選舉之後，市場可望再現生機。
營建股季報透出好氣色，不少個股前三季賺贏去年全年，像是冠德(2520)前三季稅後盈餘13.81億元，EPS2.87元，超越去年全年的2.46元；日勝生(2547)前三季稅後盈餘28.36億元，每股稅後盈餘4.47元，更是大幅超越去年全年的2.72元；長虹(5534)前三季就大賺一個股本，EPS達10.14元，大幅優於去年全年的5.57元。
這些營建股中也有不少明年獲利前景持續看俏，但市場給的本益比始終吝嗇，歸咎原因，主要出在政府對房市態度，在一波波抑制房市的政策中，沒人敢與政府對作，正因央行調控房地產的態度已相當明確，若房價仍持續上漲，後續恐將祭出更嚴厲的措施來抑制房價，建商也只能希望五都選後，房市能回歸供需自由機制。
央行調控房市的態度是否會在五都選舉之後略見寬鬆雖還不得而知，但從建商今、明年推案的腳步看來，把大案壓在五都選舉之後的確實不在少數，包括總銷逾200億元的皇翔(2545) 「信義區F4」、總銷150億元的日勝生「南港機廠案」，以及國揚(2505)與工信、和桐共同的「大南港案」預期在明年首季推出，市場預估在選舉的遞延效應下，房市可說是選後才要開始精采。
房價雖上有央行這個「大鍋蓋」，但價格欲小也不易，目前在央行壓力下，新成屋價格仍未見鬆動，頂多是議價空間拉大，主要是游資熱錢在底部形成支撐。尤其是商用不動產最明顯。目前商辦市場主要買方為壽險公司的投資性需求，在低利環境下，不少業者面臨資金去化問題，並計畫將不動產比重拉高至1成，法人估，壽險公司未來仍有2000億元銀彈將前進商辦，加上ECFA後的商用不動產需求增加，皆是支撐房市的力量。
【2010-11-01/聯合晚報/B3版/產業】
"
2010-11-01_224,"《1分鐘看世界》
法國 空姐購票優惠要稅 聯手機師罷工四天
【本報訊】
法國SNPNC空服員工會與SNPL機師工會發動工會成員5日起將罷工四天，以抗議新法案計劃對成員購買機票和飯店房價優惠津貼課稅。政府已通過這項新法案，但在送至參議院前仍可修改。
【2010-11-01/經濟日報/A7版/國際企業】
"
2010-11-01_244,"

《社論》
社會住宅勿蹈國宅前車之鑑

【社論】

「社會住宅」最近成為熱門話題，甚至因為五都選舉氣氛而沾了一點政治味。先不管候選人吵些什麼，到底什麼是「社會住宅」？與以前的「國民住宅」的差別是，社會住宅只租不賣，而以前國宅幾乎都是出售。這也令人深思：當年大家搶抽籤的國民住宅，為什麼後來政策無聲無息？找不到土地興建，使國宅難以為繼，是其中一個主因。但是國宅建造品質低落、管理不善、轉手買賣等問題，都使得原先預期的政策目標無法達成。所以，現在要推動社會住宅，同樣要面對這些問題，最重要的是要防止走上國宅失敗的前車之鑑。首先政府應理解，蓋再多的社會住宅，也不可能撼動目前的房價，不可能使帝寶等豪宅的價格下降。房價居高不下是世界各地大都市的普遍現象，台灣近年熱錢回流也對高房價有推波助瀾作用。豪宅與平民需求的住屋，是彼此區隔的市場，兩者的供需不能混為一談。政府推社會住宅，應該是在高度商品化的住宅市場中，為經濟能力較弱的民眾所提供的住屋服務，具有解決社會問題的意義，所以才能稱為「社會住宅」。但除了要注意建造的品質和區段，勿使住在裡面的民眾被貼上標籤之外，數量也要夠多，才能達成其服務民眾需求的用意。在台灣目前高房價的潮流中，尤其是台北市，買不起房子的人並不只是低收入戶。年輕上班族、剛成家者、在外求學者、在外求職者、老年人，都是高房價的受害者，所以社會住宅應大量興建，希望能做到不只限於低收入戶。而如果將對象放寬為排富之後的一般民眾，那麼，如何防止轉租圖利，防止長期占租不讓出，將是管理上的一大挑戰。拜都市更新及捷運開發之賜，現在是執行社會住宅政策的好時機。討論社會住宅，總比政府在出售國有地之後，全部拿來蓋商業大樓牟利要好得多。但是蓋社會住宅的挑戰，從現在的政策規畫到蓋好之後的管理，也比單純蓋商業大樓出售要大得多。要做就要規畫詳細，千萬不要重蹈國民住宅的前車之鑑。

【2010-11-01/聯合晚報/A2版/話題】

"
2010-11-01_275,"184天世博閉幕
噩夢結束了 孵出金雞母
賺到：觀光收入4千億 土地效益天價 形象無價… 賠上：上海人揮不去的通膨焦慮…
【特派記者胡明揚】
歷時一百八十四天的上海世博會終於閉幕，對於近兩千萬上海居民而言，做為盛會主人的滋味可謂五味雜陳。對上海市政府來說，長達八年時間的全面動員，從籌備、建設到圓滿落幕，享有最成功世博會的美譽，贏得面子也贏了裡子，是真正的大贏家。
大陸以舉國之力舉辦上海世博，讓上海地鐵、高鐵、公路、機場及城市建設加速完成，國際形象大幅提升；在半年的世博期間裡，酒店、景點、餐飲商鋪賺飽荷包，營收比過去提高百分之三、四十。根據大陸官方統計，世博光是旅遊收入即高達八百億元人民幣，是拉動上海經濟的金雞母。
早在開幕前，曾出現上海世博是「史上最貴」的質疑，上海市長韓正為此舉行記者會駁斥。如今事實證明上海人確實精明，上海世博不僅門票、特許商品、店租、企業贊助收入超過預期；更可觀的是，集合了五點二八平方公里的世博園區土地，在寸土寸金的上海，未來土地開發拍賣將帶來天價收入。
但是，市府在世博期間在地鐵逢包必檢、高速公路逢車必檢，造成民眾不便；以及大量觀光客讓景點周邊交通惡化、攤販林立，這都是上海居民長達一百八十四天的噩夢。
此外，上海房價大漲超過六成，通貨膨漲、醫療、教育等更形成居民沈重的負擔，世博光榮謝幕，卻未能彌補基層民眾的焦慮。
【2010-11-01/聯合報/A5版/話題】
"
2010-11-01_291,"桃園縣房價 10月漲0.8％
【記者龍益雲╱桃園報導】
台灣房屋調查全台六大都會區10月的成交價、量，桃園縣月增率各為0.81%、4%，房價呈現穩定。
台灣房屋不動產研究中心表示，桃園縣10月房價每坪約12.5萬元，較9月微增0.81%，成交量則高於9月4%。內政部統計9月全台建物買賣移轉棟數，桃園縣較8月增加3.17%。
台灣房屋不動產研究中心副理江怡慧說：「這些最新數字，代表桃園房價目前處於穩定階段。」
但市場仍有不少台北客因打房到桃園縣尋屋，主要原因除了房價較台北便宜，也考量交通。
【2010-11-01/經濟日報/C8版/地方經濟 】
"
2010-11-01_298,"亞運接力 大玩親民行銷
【記者吳父鄉╱綜合報導】
第16屆亞運會將於11月12日開幕，透過每張「門票」，不但能顯現利民、友愛和綠色的精神，也看到亞運行銷的商機。
廣州日報報導，在「即時銷售、售完為止」的原則下，25日第三階段門票開售一小時後，羽毛球、乒乓球等專案部分場次的比賽門票即告售罄。至下午五時，加上游泳、體操等230個場次的門票已被訂購一空；當日即銷售11.5萬張門票。
新華社稱，廣州亞運會是規模最大的一屆，公開銷售的總票量達300萬張，發售分三階段進行。亞組委票務中心副主任伍震介紹：「本屆亞運會門票最大的特點是堅持低價路線，門票收入不作為收益的重要來源，賽場觀眾上座率才是我們更加看重的指標。」
大會將提供30萬張，僅人民幣10元（約新台幣46元）的門票給青少年。除開閉幕式和極少數決賽場次門票為600元（約新台幣2,756元）以上，其餘賽事門票價格在人民幣10元至400元（約新台幣46元至1,837元）之間，平均為88元（約新台幣404元）。
為降低特權票的影響，熱門的開幕式即採「先行付款、公開認購、抽籤確認」方式銷售，從1.6萬名有意購票者中，透過系統公開公平地抽籤產生5,000名幸運觀眾。
此外，為回饋廣州民眾對亞運的支持，及忍受建設過程中的不便，包括市民、居住六個月以上的外來人士、及參與亞運工程建設的建築工人，都可與100萬張免費贈票的抽籤。
推動羊城觀光，也是亞運會的重點商機。廣東省和廣州市領導、亞組委工作人員都曾率團到新加坡及大陸各地贈送亞運門票，據亞組委官員估計，亞運會期間廣州將新增30 萬遊客。亞運會期間各星級酒店與經濟型酒店，房價已上漲30%至80%不等。
除傳統紙質門票，亞組委也與中國移動合作，在廣東省403家營業廳售票網點，推出「亞運手機門票」。未來在指定賽事的入口處，持手機一刷，即可入場，呈現亞運會低碳、科技、環保的綠色理念。此外，中鈔公司的印刷防偽專利技術，也有效防止偽票的通行。
【2010-11-01/經濟日報/A13版/兩岸話題】
"
2010-11-01_334,"國宅政策 重新啟動
將以容積獎勵民間興建社會住宅；考慮擴大補貼租金和購屋利息。
【記者徐碧華、蘇秀慧╱台北報導】
內政部長江宜樺昨（31）日宣布，將重啟國宅政策，作法有興建社會住宅，包括學生宿舍，同時以容積獎勵民間興建，並考慮擴大辦理租金和購屋利息補貼的金額和數量。
「總統指示要立竿見影。」江宜樺表示，國防部眷改土地及財政部國產局已提出十處用地，台北市五處、台北縣五處，未來兩周內，要挑選出三到四處，年底前著手辦理這第一批，第一批預期提供1,000戶以上住宅。「至於十處地點，總統裁示暫時保密。」
總統馬英九昨天周日召集行政院相關部會討論推動社會住宅，除了江宜樺、營建署長葉世文，副總統蕭萬長、行政院長吳敦義、副院長陳、國防部長高華柱、財政部長李述德、政務委員薛承泰、台北縣長周錫瑋、台北市副市長林建元和台北市都發局長丁育群等參加。
民國96年後，政府不再興建國宅，住宅政策改為租金和利息補貼政策，江宜樺說，現在要重啟國宅政策，和以往不同，「不會推得太急，一批推完視需求再推第二批。」會持續一批批推動下去。
江宜樺指出，社會住宅辦理以大台北為優先，根據調查，台北都會區住宅短缺約7.6萬戶，短缺主因為房價高，民眾買不起。
【2010-11-01/經濟日報/A2版/話題】
"
2010-11-01_366,"三大利多 飯店投資好熱
逾十家規劃五年內開幕 總投資額超過200億元
【記者黃仁謙╱台北報導】
松山羽田開航，市場預期來台日本觀光客將大增，加上開放陸客來台自由行在即，旅館飯店業商機前景看好，帶動台灣新一波飯店投資熱潮。交通部觀光局統計，規劃在五年內開幕的觀光飯店，大約有十多家，總投資金額超過200億元。
除高單價的五星級觀光飯店外，為滿足自由行客層的需求，觀光局也推動舊旅賓館改造計畫，目前已有1,503家旅館進行裝修及更新設備，投資金額達54.46億元。
面對這一波飯店投資熱，在北市買下多筆不動產的台商解釋，香港每年約有1,500萬名陸客造訪，如果來台陸客數量有香港的五分之一，即達300萬人；全大陸超過13億人口，「這筆生意做40年也做不完」。
業者分析，不少業者近期回台投資飯店的意願大增，有三大因素，首先是台灣調降遺贈稅，其次為銀行貸款容易，再加上投資飯店時常會購買土地，土地增值的利益也是另一種潛在獲利，因此雖然台灣旅館增加的速度很快，但仍有不少人願意投資。
【記者黃仁謙╱台北報導】來台觀光客增加，但飯店旅館業者未必雨露均霑，台北旅店集團副總經理魏秋富預言，小而美的特色旅館將成為主流，只要有特色且價格合宜，就能在市場占有一席之地。
觀光局統計，今年上半年是陸客來台高峰期，平均每天來台陸客達3,400多人，全台觀光旅館平均住用率較去年同期增加6.57%，但房價卻沒有上升，反而因競爭而愈殺愈低，整體飯店業的獲利大不如前。
儘管整體旅館業不好，但還是有人可以賺大錢，台北旅店就是其中之一。
台北旅店是近年來新崛起的旅館體系，旗下擁有喜瑞、新尚、新驛及丹迪四個品牌，目前擁有八家飯店、500個房間，分成四個不同價格帶，年平均住房率高達九成五。
【2010-11-01/經濟日報/A2版/話題】
"
2010-11-01_370,"《社論》
社會住宅勿蹈國宅前車之鑑
【社論】
「社會住宅」最近成為熱門話題，甚至因為五都選舉氣氛而沾了一點政治味。先不管候選人吵些什麼，到底什麼是「社會住宅」？與以前的「國民住宅」的差別是，社會住宅只租不賣，而以前國宅幾乎都是出售。這也令人深思：當年大家搶抽籤的國民住宅，為什麼後來政策無聲無息？
找不到土地興建，使國宅難以為繼，是其中一個主因。但是國宅建造品質低落、管理不善、轉手買賣等問題，都使得原先預期的政策目標無法達成。所以，現在要推動社會住宅，同樣要面對這些問題，最重要的是要防止走上國宅失敗的前車之鑑。
首先政府應理解，蓋再多的社會住宅，也不可能撼動目前的房價，不可能使帝寶等豪宅的價格下降。房價居高不下是世界各地大都市的普遍現象，台灣近年熱錢回流也對高房價有推波助瀾作用。豪宅與平民需求的住屋，是彼此區隔的市場，兩者的供需不能混為一談。
政府推社會住宅，應該是在高度商品化的住宅市場中，為經濟能力較弱的民眾所提供的住屋服務，具有解決社會問題的意義，所以才能稱為「社會住宅」。但除了要注意建造的品質和區段，勿使住在裡面的民眾被貼上標籤之外，數量也要夠多，才能達成其服務民眾需求的用意。在台灣目前高房價的潮流中，尤其是台北市，買不起房子的人並不只是低收入戶。年輕上班族、剛成家者、在外求學者、在外求職者、老年人，都是高房價的受害者，所以社會住宅應大量興建，希望能做到不只限於低收入戶。而如果將對象放寬為排富之後的一般民眾，那麼，如何防止轉租圖利，防止長期占租不讓出，將是管理上的一大挑戰。
拜都市更新及捷運開發之賜，現在是執行社會住宅政策的好時機。討論社會住宅，總比政府在出售國有地之後，全部拿來蓋商業大樓牟利要好得多。但是蓋社會住宅的挑戰，從現在的政策規畫到蓋好之後的管理，也比單純蓋商業大樓出售要大得多。要做就要規畫詳細，千萬不要重蹈國民住宅的前車之鑑。
【2010-11-01/聯合晚報/A2版/話題】
"
2010-11-01_44,"南港C2飯店案將啟動
台肥 展開國際招商
【記者黃啟菱╱台北報導】
台北市南港大地主台肥（1722）近日加快土地開發腳步，擔任台肥南港土地開發案總顧問的戴德梁行昨（31）日表示，台肥南港C2飯店案即將啟動，於本周起展開國際招商，盼能在明年3月完成招商，包括寒舍等飯店業者，都已開始評估此案。
法人表示，台肥持有全台土地約53萬坪，其中，在台北市南港經貿園區土地就有3.6萬坪，市值達570億元；台北縣有2萬坪，市值200億元；新竹市有8.4萬坪，市值110億元。
台肥近來積極進行土地活化，旗下之南港住宅區土地已陸續推出「甲子園」、「天滙」等案，R5土地也將在年底推案，據傳總銷逾70億元，房價則將開在每坪80萬至90萬元之間，因此案量體大，堪稱年底至舊曆年前的重要房市指標。
且因南港區域發展愈來愈成熟，台肥也開始進行商業區土地之開發。
戴德梁行指出，台肥在南港經貿園區的C2、C3與C4土地，均為商業用地，將規劃為飯店、娛樂設施與商辦，台肥已在上周董事會中通過了C2、C3及C4土地開發計畫暨C2開發事業計畫書。台肥則表示，全區將採分期分區開發，第一期C2擬投入約109.13億元，開發飯店及辦公大樓，總樓地板面積約6.98萬坪。
此訊息已引發飯店業界關注。寒舍集團高層透露，看好後ECFA時代的觀光商旅商機，加上南港為台北市新東區、發展前景佳，寒舍集團對於此案頗有興趣，將進行評估。
【2010-11-01/經濟日報/C5版/上市櫃公司２】
"
