,2015-07
2015-07-01_118,"拓展旅館版圖 「讓年輕人站上舞台」
福華廖家 啟動第3代接班
【記者陳景淵╱台北報導】
國內飯店世家福華飯店廖家第二代、第三代經營者昨聯手出席，強調二、三代齊心，薪火相傳，將交棒第三代進入董事會執掌營運。
目前，北市仁愛路上的福華一號店仍由第二代經營，第二代董事廖凱修宣示，將喚回方圓2公里的企業老顧客，重新擦亮福華招牌。
福華廖家所經營的飯店、旅館，包括福華、福泰和橘子體系等在台約有近30家，總飯店房間數達3500間，為全台飯店房間量體最大的同一家族集團，一年整體飯店營收約40億元，躋身國內前五大飯店集團之一。
第二代、福華飯店董事長廖慧明昨細數福華開創32年來的歷程表示，「是時候讓年輕人站上舞台了」，廖家二代大多將退居幕後，由第三代披戰袍坐鎮，包括福華台中店、新竹店、福華名品、文教會館、福泰飯店集團等，都會由第三代經營，並拓展疆土。
全台首家福華飯店仁愛店仍會由第二代主掌，福華總裁廖東漢指出，近兩年福華逾600間客房已重新裝潢完畢，今年將重新調整餐廳格局，擴大自助餐廳達350個座位數，並納入日式、西式餐點，務必吹響重振福華榮景的號角。
福華仁愛店平均房價落在3700元，住房率約70%，今年設定目標期望拉高住房率達75%~80%，平均房價提升至5000元。
廖凱修表示，將組成16名業務精英團隊，拜訪仁愛店方圓2公里的企業客戶，「喚回老客戶」，由於企業客拿的房價本來就高，藉此可提升平均住房價格。
至於廖家第三代主掌的旅館版圖，今年更見發揮。福泰董事長廖炳燿表示，今年將砸4.8億元，在嘉義噴水池附近以及宜蘭礁溪開設兩間新旅館，總房間數上看340間，為福泰布局阿里山、礁溪兩大遊客必經之地的休憩站，再下一城。
【2015-07-01/聯合報/AA2版/產業．策略】
"
2015-07-01_149,"貸款放寬 廣州樓市交易增多
【大陸新聞中心╱綜合報導】
總體回暖，價格穩中有降，樓市處於平穩健康。廣州市常務副市長陳如桂30日在專場新聞發布會上用三句話總結穗樓市現狀。
中新社報導，陳如桂公布這樣一組數據：今年1至5月，廣州一手房成交量達到830萬平方米，較去年同期增長15%；成交均價1.42萬元人民幣，較去年同期基本持平。其中，成交量呈現逐月回升態勢，5月達到102萬平方米，回到歷史正常水平。目前廣州樓市庫存約為110萬平方米。
他認為，廣州房價未出現大起大落，甚至低於一些省會城市，且房地產市場處於健康平穩狀態。未來廣州市將採取政策調整與市場手段相結合的方式對樓市進行調控，如加大土地供應量，每年將達4.5平方公里以上，以防樓市出現劇烈波動，保障房地產市場健康發展。
陳如桂表示，針對外來務工人員和「夾心層」群體的住房保障政策正制訂中，預計將有40萬人從中受惠，從而構建「低端有保障，中端有支持，高端有市場」多層次住房保障體系，完善房地產市場。
他還透露，廣州市將實行公積金貼息貸款，計畫將於9月底前啟動，現正加緊制訂實施意見，並會向社會公開徵求意見。
廣州市已一再放寬公積金貸款政策，貸款限額由80%上調至85%；貸款門檻降低，首套房首付比例由30%下調至20%，二套房首付比例由60%下調至最低30%。截至6月底，廣州市住房公積金使用額度約50億，利用率僅為全年額度140億元的35%。
【2015-07-01/聯合報/B1版/兩岸．台商】
"
2015-07-01_175,"低總價低公設比
宏宥蔚來家 移民基隆優選
【台北訊】
近年基隆一改過去建設不興的老舊港都印象，62快速道路通車等完善聯外交通網、海科館完工啟用、新火車站即將啟用、南港基隆捷運線、北北基生活圈等議題，相對雙北市的低房價，近期有不少知名建商，如興富發、遠雄、麗寶、國揚等，均看好基隆房市潛力，紛紛在此獵地推案，已帶動新一波移民購屋熱潮。
位於豐稔街內的「蔚來家」採先建後售，且近鄰正濱國小、國中、基隆女中、國立海洋大學與市立田徑場，可說是坐落於學區林立的文教區內，周邊的民生機能又非常方便。
「蔚來家」共規畫90戶，21~56坪╱2~4房產品，戶戶近覽樹綠窗景，中樓層以上更能眺望海港大景，25%低公設比及輕鬆買得起的低總價訴求，吸引在地與雙北市的首購、換屋層青睞。
「蔚來家」專線（02）2463-1277。（康堃皇）
【2015-07-01/經濟日報/A19版/房產】
"
2015-07-01_182,"房市交易兩樣情
北市老宅買氣 6月回穩
【記者郭及天╱台北報導】
房地合一稅實施後，房市買氣未明顯回籠，根據四大房仲品牌統計6月旗下門市交易資料顯示，6月房市交易量仍不及5月，但台北市成交屋齡拉高至25年，老屋、換屋型產品，以及土地持分較高的公寓，買氣都明顯回升。
觀察信義、永慶、住商、台灣房屋等房仲統計6月交易量，並未明顯攀升。信義房屋企研室專案經理曾敬德表示，信義6月交易方面，台北市房價一年來已下跌7%，平均成交屋齡由過去約23年拉高至25年；公寓交易量從5月的22%，6月提高至26.3%。
受到房屋合一政策影響，民眾希望在新制上路前，購入土地持分較高的老屋，日後房價若明顯上漲，可達到節稅的效益，因此6月北市精華區的老宅交易表現相對穩定。
永慶房產集團研究發展中心經理黃舒衛表示，分析6月購屋動機，台北市中心換屋大舉出籠，有高達51%的買方是換屋客。觀察今年以來的市場交易，自住比例站上六成，自住市場儼然成形。
房地合一稅制改革塵埃落定，加上房價盤整甚至有修正空間，北市投資置產族開始搜尋適合物件，購屋態度轉為積極，進場比例略有回升，尤其是精華地段的北市中心區塊，最受投資置產族群青睞。住商不動產企研室主任徐佳馨指出，近期購屋者多為剛性需求，買屋都有既定時間表，房地合一帶來的購屋氛圍還未發酵。
【2015-07-01/經濟日報/A17版/產業】
"
2015-07-01_196,"馬玉山：房價下跌 看三要素
【記者陳美玲╱台北報導】
冠德建設董事長馬玉山昨（30）日表示，建案價格是否下修，要取決於品牌、地段和產品是否受客戶喜愛。他指出，今年整體市場沒有降價的可能性，但若不動產市場持續維持去年量縮三成的情況，明年房價就一定會鬆動。
冠德建設昨天舉行股東會，馬玉山指出，過去房市因為有投資客購買，因此房屋一下子就賣光，但事實上，新案一、二個月完銷是不正常的情況，現在房市只是從過去不正常的現象恢復到正常，因此不能說市場已經反轉。
馬玉山說，雖然有不少建商看跌後續房價，但他認為，房價是否會下跌，還是要看建案的品牌價值、產品地點，以及產品是否受客戶喜愛等三大關鍵因素，才能決定價格是否會下修。
他強調現在房市還是有自住客及贈與需求。在房市仍有買盤下，他不認為現在房價有降價的可能性。
【2015-07-01/經濟日報/A17版/產業】
"
2015-07-01_213,"美就業樂觀 消費信心勁揚
6月指數大增至101.4 三個月新高 民眾對財務狀況感到安心 20座大城4月房價漲4.9％
【編譯林文彬╱綜合外電】
美國6月消費者信心指數攀上三個月來最高，且優於市場預期，原因是民眾對經濟和勞動市場的看法更樂觀，20座大城市4月房價漲幅則比預期小，顯示已進入賣屋旺季的房市價格漲幅不均。
美國經濟研究聯合會（Conference Board）30日公布，6月消費者信心指數為101.4，高於5月的94.6和經濟學家預測的97.4。這個指數在美國最近一次經濟擴張期間平均為96.9，在2009年6月結束的衰退期間平均只有53.7。
就業成長、汽油價格穩定和所得前景改善，使美國人對自己的財務狀況感到更安心。消費者信心改善可能有助延續消費者支出最近的升勢，為美國經濟注入動力。
經濟研究聯合會經濟指標主管佛朗哥（Lynn Franco）說：「繼5月溫和上升後，美國6月消費者信心進一步改善，過去兩個月消費者對商業和就業情勢的現況更有信心，他們對近期未來的看法也更樂觀。整體來說，消費者信心已大幅改善，消費者重拾樂觀心態可望使他們在短期更願意花錢。」
同日公布的標普╱凱斯席勒房價指數顯示，美國20座大城市4月房價比一年前上漲4.9%，漲幅小於3月的5%及經濟學家預測的5.5%。如果把範圍擴大到整個美國，4月房價上漲4.2%，漲幅也小於3月的4.3%。
Jefferies公司經濟學家塞門斯說：「整體而言房市正在好轉，支撐房價部分回升的因素是低庫存，如今需求似乎也開始上升，這應有助於房價進一步上漲。」
【2015-07-01/經濟日報/A6版/國際】
"
2015-07-01_54,"《財經觀點》
阻房價飆漲 調升房屋贈與稅率
【記者孫中英整理】
房地合一稅制通過後，財政部認為，一方面可藉此抑制短期炒作，鼓勵民眾長期擁有房屋；另方面會促進金融穩定，因為房市安定可減少動盪。這種邏輯，不僅昧於基礎經濟學理論，也不符合現代投資與金融理論，更無法解決台灣燃眉之急。
台灣眼前最大問題，其一是房價所得比過高，上班族無力購屋；其二是民間不投資本地生產事業，薪資普遍停滯。前者打擊年輕族群士氣，造成社會氛圍不安且緊張。後者阻礙生產力提升，並壓抑長期經濟成長動力。
房地合一稅並不能遏止資金湧入房市，只能讓資金在房市停久一些，或許房價波動幅度縮小，但不代表長期的房價會降低。要把房價所得比拉下來，須壓低投資房市的長期報酬率，調整房屋贈與稅率，才是當務之急。
2008年通過的「遺產及贈與稅制改革方案」，把遺贈稅的最高稅率降為10%，此後全台房價指數上漲28%，雙北更是飆漲六成。內政部統計顯示，贈與房屋棟數在2009年是3萬3千棟，到103年已超過5萬5千棟，而房價最高的雙北，贈與移轉棟數就占六都總和的42%。
富人將房屋贈與成年子女，稅負比現金贈與至少低50%，「贈與越多就獲益越多」，所以開始大肆搜購房屋。成功大學研究顯示，近年來遺產稅收減少，但贈與稅收增加，稅負的因素最為重要。
政策鼓勵富人長期擁有房屋再贈與子女，等於把龐大的民間資金困在房市，排擠對生產事業的投資。房贈稅過低，在避稅的高報酬誘因下，就算富人不想炒房「也等於被政府逼著去買豪宅」。若不確實處理贈與稅負過低的問題，房地合一稅制只是個花瓶罷了。
我認為，解決之道，一是大幅調升房屋贈與稅率，二是使贈與上市櫃股票稅率優於贈與現金。兩者皆可引導資金投入生產性投資，增加在台灣本地的生產及就業。
囤屋贈與的長期誘因消失後，房價在短期或長期都難以飆漲，從房市流出的資金大量投入事業，還可提高勞工薪資；房價所得比，在兩頭夾攻下，當然會降低。大家不再長期擁有過多房屋，金融市場的系統性風險才能減輕，房地合一稅制不能促進金融穩定，但是壓低不合理的房贈稅率卻可做到。
（本文由孫效孔口述）
【2015-07-01/聯合報/AA1版/財經】
"
2015-07-02_1,"房市利多 昆山6月房價漲逾2％
【大陸新聞中心╱綜合報導】
在多項房市利多政策推行後，樓市漲聲漸起。剛出爐的百城房價資料顯示，6月分大陸100個城市中53個上漲；其中江蘇17個城市9漲8跌，南京新房價格較上月漲0.77%。
中新網報導，百城之中，有53個城市房價較上月漲，46個城市下跌，1個持平，6月的百城房價是今年首次出現「漲多跌少」的局面。如果以100個城市房價平均計算，6月總體比上月上漲1.06%。其中，深圳6月新房價格漲6.58%，拉動整體數據上揚。
在江蘇的17個城市中，昆山6月分漲幅2.12%，躋身百城第5；常州和南京分別漲1.1%和0.77%，名列江蘇第2和第3。另外，江陰、蘇州、鎮江、無錫、連雲港、宿遷都有不到0.5%的小幅上漲。而徐州、揚州等8個城市房價則較上月下跌。
另外，6月30日南京江寧區、六合區、玄武區的3幅宅地成功出讓，至此南京上半年土拍結束，期間土地成交金年降27%。
報導指出，六合區的G15商住混合地塊被南京東泰以人民幣6.2億元總價收入囊中，樓面地價每平方公尺人民幣2319.9元；玄武區的G16地塊遭瘋搶，最終被中海地產以每平方米1萬5,038元的樓面價成功摘得。而江寧商業用地G13地塊因只有南京萬宇地產一家房企報名，故以2.24億元底價成交，樓面地價每平方公尺2032.7元。
僧多粥少，2015年上半年南京爆出三個「地王」，國土局收入反而下跌了不少。2015年過半，在年初樓市遇冷的市場環境下，南京土地整體推地量偏少；但由於4月過後市場迅速回暖，不少房企積極入市搶奪地王，因而上半年南京土地市場呈現僧多粥少的局面，國土局及南京土地財政總體進帳也因此年跌不少。
據南京國土局資料，2015年上半年商品建設土地總供應量達122.7萬平方米，而截至目前，成交面積只有107.4萬平方米。與去年同期相比，下滑幅度較大，這也導致土地成交金額的大降。從成交金額來看，2015年上半年土地總成交金額為220.05億元。截至目前，上半年土地成交總金額比2014年上半年的302.4億元下跌了27.2%。
【2015-07-02/聯合報/B4版/兩岸動態】
"
2015-07-02_165,"捷運通車 房價失靈
土城已連跌3個月
【記者游智文╱台北報導】
市調顯示捷運題材拉升房價的力道減弱，台北捷運土城線延伸頂埔站通車在即，但土城預售房價從3月開始下跌，已連跌三月，業者預計年底通車的機場捷運，預售房價也跌多漲少。
住展雜誌調查預計今年通車的捷運土城線延伸頂埔段，以及機場捷運沿線今年預售市場行情變化，發現捷運通車題材不再是票房保證，兩條捷運沿線預售屋行情今年大多持平或下跌，看不出慶祝行情。
以土城來說，住展雜誌企研室經理何世昌表示，土城今年2月推案平均成交價每坪43.1萬元，但自3月起，隨通車時間倒數，成交行情一路往下，已連跌三個月，5月均價落到一坪41萬元，已跌了近5%。
預計年底通車的機場捷運線沿線房市也呈現漲跌互見的分歧走勢；數據顯示，機場捷運線經過新北市的行政區中，以林口與泰山房價表現最為強勢，但今年以來漲幅僅2.7%和1.6%，不如以往起碼一成以上的漲幅，三重持平，新莊則是小跌1.3%。
【2015-07-02/聯合晚報/A9版/生活】
"
2015-07-02_45,"築底回穩 看三指標
【記者郭及天╱台北報導】
房市交易量在房地合一稅定案後已有明顯「觸底」跡象，房市是否就此回穩令各界關注。房仲業者表示，民眾可透過「交易量」、「成交價」與「銷售業者業績」等三項指標，觀察房市動能是否築底回穩。
「今年全年成交量應不到30萬件」，永慶房產集團業務總經理葉凌棋表示，可預期房市未來一、兩年都是低量盤整態勢，成交量是否確立回溫，至少需用三個月的時間來觀察判斷，二至三房中古公寓、大樓的主流自用型交易量，將是觀察指標。
就成交價格觀察，房價此波多頭行情的高點落在去年第2季，這一年來小幅盤整滑落，各類產品創區段新高價的數量已愈來愈少，賣方開高價待售，卻苦無買方上門，造成銷售期倍增；也有愈來愈多屋主撐過了奢侈稅閉鎖期，但房貸進入本利攤還的壓力期，願意平轉、甚至小賠出場的案件日益增多。未來價格能否以平緩幅度軟著陸修正，影響房市交易穩定度。
【2015-07-02/經濟日報/A3版/話題】
"
