,2006-03
2006-03-01_199,"

黃金基金 亮晶晶

上周上漲1.94% 日本基金獨憔悴


【記者張?文╱台北報導】

地緣政治緊張，上周黃金基金上漲1.94%，不動產基金也上漲1.87%。中國大陸宣布多項改革措施，相關基金更大漲2.11%。相反的，日本基金卻成為唯一下跌的主要基金市場。美國密西根大學日前公布消費者信心調查，消費者信心指數從元月的91.2下滑到2月的84.4。雖然能源部公布美國原油庫存比一年前高出14%，但奈及利亞、厄瓜多及伊朗出現地緣政治緊張氣氛，原油期貨價格上周仍上揚3.6%。由於能源、食物及房價上揚，元月的消費者物價指數（CPI）成長0.7%，高於預期，但核心CPI則只成長0.2%，符合預期。許多分析師預期，美國聯邦準備理事會（Fed）將於3月再宣布升息1碼（即0.25個百分點），但5月再升息的機會則剩下75%。由於奈及利亞的暴力衝突及厄瓜多的勞工問題，投資人資金流向避險工具。理柏（Lip-per）統計，黃金基金上周上漲1.94%，不動產基金上漲1.87%，公用事業基金上揚1.1%，自然資源基金也上漲1.97%。今年以來，不動產基金已大漲9.3%。理柏指出，地緣政治緊張，但美國聯邦基金利率節節上揚，在兩種力道較勁下，黃金市場出現較大波動。不過，大體來說，數周以來，金價進行區間震盪。大中華基金漲幅居全球之冠，原因是北京政府宣布數項改革措施，激勵金融及房地產類股大漲。除了中國大陸及香港外，南韓、俄羅斯及墨西哥股價上漲，也推動新興市場基金上周上漲1.47% 。日本基金表現不佳，上周平均下滑0.1%，是唯一下跌的主要市場。

【2006-03-01/經濟日報/B5版/基金平台】

"
2006-03-02_137,"

今日財經三件事
今日財經三件事

【台北訊】

健檢被傳成罹癌，廣達電腦董事長林百里昨天震怒。廣達副總李杜榮表示，外傳林百里罹癌，根本是烏龍一場。因為健診內視鏡診療時，醫生都會順便切除息肉，加上息肉化驗通常需要一段時間，卻被報載傳成重病，昨天造成公司極大困擾。他說，林百里近期內也極可能公開亮相，杜絕外界流言。（B1）美國經濟數據不佳導致美元走軟，昨天日圓兌美元升破116日圓關卡，加上人民幣也創下新高價，新台幣匯率大升1.72角，尾盤以32.283元兌1美元作收，成交金額合計13.92億美元。（B2）雖有「終統」政治議題籠罩，二月中古屋交易卻淡季不淡，房仲業者公布的數據顯示，房屋買賣需求仍強勁。永慶房仲集團統計，二月大台北地區成屋住宅市場的成交件數較一月增加5%，與去年同期比較，成長幅度達三成。在平均成交單價方面，台北縣平均成交單價屢創新高，每坪已達20.7萬元。（B3）

【2006-03-02/聯合報/B2版/焦點】

"
2006-03-02_169,"

菁鑽聯盟住宿卷，漲！
飯店業 結盟促銷創佳績


【記者黃仁謙╱台北報導】

對飯店業者來說，除了和會員制俱樂部合作行銷外，結盟一起賣住宿券也是一個好方法。由長榮集團發起，國內12家知名飯店共同發行的「菁鑽聯盟」住宿券，由於銷路不錯，今年就決定要漲價了，每張住宿券調漲為3,800元。「菁鑽聯盟」去年創下5萬多張、約1.7億元的銷售成績，在國內住宿券市場獨占鰲頭。目前，菁鑽聯盟旗下包括，高雄國賓、凱撒飯店（新竹、墾丁）、長榮桂冠酒店（基隆、台北、台中及台糖）、台東娜路彎、劍湖山王子及麗翔溫泉客棧等，一天可以提供3,600間客房。菁鑽聯盟表現亮眼，連一向喜歡自己作戰的花蓮遠雄悅來飯店也要求加盟。遠雄悅來飯店副董事長洪賢德表示，遠來飯店的生意還不錯，平均房價維持在4,200元左右，和售價3,800元的住宿券有一小段差距。但隨著國民旅遊快速成長，及國內度假時間的拉長，國人的口味將會愈來愈多樣化，飯店業者結盟促銷將會成為市場的主流，現在加入時機剛好。菁鑽聯盟旗下飯店眾多，主要客戶都是新竹地區的高科技業者，業者買住宿券鼓勵員工帶全家出遊。菁鑽聯盟的銷售方式大致可分為直接購買和量身訂作兩種，第二種的數量至少要在1,000張以上。去年量身訂作的住宿券大約賣出3萬張。未來，聯盟將朝向提供全方面的旅遊服務發展，希望能達到每個縣市至少有一家飯店。另外，不只是飯店業，其他旅遊相關產業也可以加入，以新加入的格上租車為例，未來，消費者使用住宿券不但可以訂房也可租用車輛，滿足消費者一次購足的需求。

【2006-03-02/經濟日報/A10版/商業流通】

"
2006-03-02_186,"

不畏政治利空
大台北房市勇
上月不受交易日減少影響，成屋成交量較去年增三成；329檔期大有可為。

【記者李盛雯╱台北報導】

房地產2月交易統計出爐，雖然政治議題發燒，但是強勁的買賣屋需求支撐之下，2月反而突破過去受到農曆春節交易日減少的影響，大台北地區成屋成交量不減反增。永慶房仲集團統計，2月份大台北地區成屋住宅市場的成交件數較1月增加5%，和去年同期相比，成長幅度高達三成。永慶房屋總經理葉凌棋表示，在平均成交單價方面，2月台北市住宅成交單價每坪31.1萬元，比去年同期成長近11.4%。台北縣平均成交單價也創新高，每坪達20.7萬元，增幅較去年同期成長近二成。葉凌棋指出，整體而言，2月雖受政治紛亂的利空籠罩，但由於購屋人對未來經濟面保持樂觀，購屋需求出籠，顯示政治影響力對於購屋意願關連性逐漸淡化。在北市標地案持續標出高價，以及329檔期即將來臨、房地產業者密集造勢下，預測房市應仍大有可為。北區房屋成交資料顯示，2月業績較1月大幅成長32％，成交量與去年同期相比增加26%，有趨向單筆高總價、大面積土地的趨勢。從民眾在住宅類別選擇上來看，電梯大樓成交量增加4.35％，別墅成交量增加9.68％，可見房地產交易熱度不減，房市依然穩定成長。信義房屋資料顯示，雖然是傳統淡季，加上年節假期減少工作天數，2月市場交易表現並不遜色。與工作天數較多的前一個月比，交易量小幅成長5%，交易總金額小幅衰退4.4%。不過與去年同期比，交易量與交易總金額則都大幅成長六成以上。今年前兩個月與去年同期比，交易量成長17%，交易總金額更成長逾兩成。信義房屋不動產企研室協理張欣民表示，在年節效應及天氣溼冷等限制之下，第一季本是淡季，加上2月廢統論陰影籠罩，市場原本對交易表現普遍就不樂觀。不過，利率持續維持低檔，加上國際油價居高不下，帶動日常用品及水電費蠢蠢欲動，使得市場上保值性的買盤仍然十分活躍，造就2月房市買氣不墜。

【2006-03-02/經濟日報/B4版/不動產投資】

"
2006-03-02_222,"

信義聯勤標案 暗潮洶湧
元大平常心看待 宏泰信心滿滿 不排除加碼奪標


【記者李盛雯、葉慧心、洪凱音╱台北報導】





	                       		富邦人壽昨天以每坪300萬元買下北市大安區精華土地，總額逾15億元。　記者黃義書╱攝影
	                      







                  	  富邦人壽昨天以每坪300萬元買下北市大安區精華土地，總額逾15億元。
                  
                  

台北市信義聯勤俱樂部土地標售案今（2）日下午開標，包括宏泰、元大等集團都表態會參加投標。這塊台北市中心區的精華大片土地花落誰家，以及每坪脫標價格是否會創新高，都深受不動產業界注目。宏泰集團董事長林堉璘昨天首度公開表達對此標案相當有興趣，林堉璘說，已經做好競標準備，不排除加碼奪標。宏泰對得標似乎信心滿滿。林堉璘是安泰銀行大股東，昨天參加安泰銀行新、舊任總經理王濬智與陳伯鏞交接儀式後，表態會參加這個標案。林堉璘分析，這塊稀有地約在15、16年前市價層到達巔峰，受到十年前房地產不景氣影響，雖然價格跌落低檔。不過，在稀有性以及近年來房價支撐力道下。他持樂觀態度，有機會回到15年前的高峰。曾經參加第一次投標的元大建設則表示，將以平常心參與競標。元大建設總經理黃仁勇指出，有了上一次的經驗，這次並沒有抱著「勢在必得」的心態，也沒有設定假想敵，而是以平常心看待，自己計算自己的價錢。對於外傳這次可能創下一坪200萬元的天價，黃仁勇認為這個價錢恐怕太高。他說，「如果標金過高，得標就是痛苦的開始」。他表示，元大還沒有決定最後的標金，大家「各憑本事」。就在這個標案開標前夕，富邦金控旗下富邦人壽昨天公告，以15億餘元，買進台北市大安區一塊精華地。富邦昨天公告以每坪300萬元價格，向建成開發公司買進台北市大安區仁愛段一筆面積520.9坪的土地，總交易金額約為15.63億元。這塊土地位在敦化南路二段富邦人壽總公司斜對面。富邦金投資長蔣國樑透樑說，此次加碼不動產，是為了平衡資產組合考量，富邦人壽目前「有相當能力及實力去囤積一些不動產了」。富邦人壽最快今年即可擺脫「利差損」。除了大安區這塊地，富邦人壽去（94 ）年也大手筆買進台南市大樓及天母中山北路7段土地。

【2006-03-02/經濟日報/A10版/商業流通】

"
2006-03-02_255,"

2月中古屋 淡季買氣熱

未受終統論影響 交易價量齊揚 房仲業：配合329檔期 後市大有可為


【記者林韋任╱台北報導】

雖有「終統」政治議題籠罩下，二月中古屋交易卻淡季不淡，從各直營房仲業者公布的數據顯示，強勁的房屋買賣需求顯然並不十分在意這個政治議題。永慶房仲集團統計，二月大台北地區成屋住宅市場的成交件數較一月增加5%，與去年同期比較，成長幅度達三成。在平均成交單價方面，台北市住宅二月成交單價為每坪31.1萬元，與上月比較是持平的；台北縣平均成交單價則屢創新高，每坪已達20.7萬元。信義房屋統計，二月房屋交易量較一月成長5%，交易總金額小幅衰退4.4%，但在工作天數少的情況下，二月成屋買賣市場表現還是優於一月。因去年剛好年節假期都落在二月，比較基礎較低，與去年同期比較，交易量與交易金額成長率都超過六成。北區房屋成交資料顯示，今年二月業績較上月成長32%，有趨向於單筆高總價化的趨勢。以民眾在住宅類別選擇來看，電梯大樓成交量增加4.35%；別墅成交量增加9.68%，房市依然穩定成長。太平洋房屋表示「兩岸關係」一直是衝擊國內民眾購屋信心因素之一。二月雖有「廢統」爭議，成交價格較一月並沒有太大波動，預期今年上半年整體住宅市場仍維持高點盤整的樂觀態勢。永慶房屋總經理葉凌棋表示，今年二月中古房市開了個好采頭，房屋買賣熱度不減反增，未受「終統論」影響。葉凌棋說，二月雖有政治紛亂的利空，但購屋人對未來經濟樂觀，購屋需求仍紛紛出籠，329檔期即將來臨，房地產業者密集造勢下，預測房市應仍大有可為。

【2006-03-02/聯合報/B3版/理財】

"
2006-03-03_100,"

精打細算
新壽：三年後 報酬率可逾10%
將興建頂級豪宅 投資額逾100億元

【記者葉慧心╱台北報導】

新光金控暨新光人壽副董事長吳家錄昨（2）日說，新光人壽標下聯勤信義俱樂部土地後，預計興建為頂級豪宅出售，全案總投資金額將逾100億元。他以三年後的房價預估，此案投資報酬率在10%以上。新壽昨天以分別以每坪285.4萬元及263.2萬元，總價63.85億元，標得聯勤信義俱樂部兩筆共2,326坪國有土地，總金額較底價23.39億元高出40.45億元，加價率約173%。為了競標聯勤信義俱樂部這兩塊土地，吳家錄一個人到現場勘察了七、八次之多。對新壽昨天以高價標到，他表示，以現在房價估算，似乎「不合算」，但若以三年後的房價估算，投資報酬率就不錯。「我們是要建好以後才賣，一般建商則是依現在房價來計算，就不合算。」新壽此次出價近64億元買下這兩筆土地，若加計日後興建高級住宅的成本，總計投資金額約在100億元左右。「屆時如果價錢不好，我們就不出售，對外出租也可以啊。」在吳家錄「進可攻、退可守」的算盤裡，認為就算最壞的情況出現，新壽也可以保留不賣，當作新壽第三棟傑仕堡高級商務住宅對外招租，當房東收租金，對保險公司也有保值的效果。吳家錄說，依保險法現行規定，保險公司不動產投資比率可達到30%，聽說政府還有意再拉高至50%，希望鼓勵保險公司資金投入不動產，促進經濟發展。他認為，房地產是「火車頭」產業，保險公司也有義務帶動不動產景氣，不是為了「炒地皮」，而是提振經濟景氣。新壽指出，這兩筆土地生活機能極為便利，是高優質的住宅地段，也是大安森林公園周圍僅存大規模且完整的基地，容易規劃出頂級住宅產品。預期未來兩岸關係如果逐漸改善，新壽決定採取「先建後售」方式，預期三年後此案推出時，信義捷運線也接近完工，屆時房價至少有10%的漲升空間。

【2006-03-03/經濟日報/A3版/今日焦點】

"
2006-03-03_127,"

歐洲可望升息 歐股歐元看好


【記者許佳佳╱台北報導】

由於經濟復甦，為了防止房價過度上漲及抑制通膨，法人預料，歐洲央行將採取連串升息的動作，3月底的平均利率可能達到2.9%，遠高於目前的基準利率2.25%。利機投顧表示，未來美國極可能停止升息，歐元區若持續發布不錯的經濟數據，則可望連續升息。因此中長期而言，歐元將會走強。而升息可能造成債券價格滑落，使得投資歐債的風險也提高。由於歐美利差縮小，資金可望回流，有利當地股市。利機投顧建議投資人，可採漸進方式，轉入歐洲股市。歐洲央行成員希臘央行代表Nicholas Garganas日前也表示，歐洲央行將公布對歐元區2006年的經濟成長率預估值為1.9%，但也可能向之前歐元區主要銀行預測的2%看齊。證實歐元區的經濟環境進入復甦循環。過低利率導致信用貸款擴張，使房市價格過度飆升，是歐洲央行升息的另一個因素。歐洲央行在2月的貨幣政策報告曾警告，包括西班牙、法國及愛爾蘭房價不斷攀升，荷蘭及葡萄牙也有上揚的趨勢。

【2006-03-03/聯合報/B3版/理財】

"
2006-03-03_16,"

房市多頭火車 鳴笛

【記者李盛雯╱台北報導】

信義聯勤兩筆土地全由新光人壽分別以33.67億元及30.16億元得標，平均每坪單價高達274萬元，創下住宅土地天價，顯示台北市房地產市場比想像中有活力且樂觀，對房地產市場具多頭指標意義。信義房屋估算，未來新壽若採一般住宅產品推案，每坪售價必須超過百萬元，才有獲利空間。信義商仲協理何偉宏指出，這次價格不但超過底標1.7倍，更明顯高出89年宏盛以每坪160萬元取得帝寶基地的價格。以帝寶每坪推案90萬元到100萬元的價格來看，信義聯勤未來推案單價勢必超越帝寶。近三年北台灣每年達6,000億元的推案量，使得住宅市場產生超額供給疑慮。不過，台北市在開發用地一地難求之下，地價卻節節高升。信義聯勤的面積規模及區位條件具備獨特性及稀少性，是造就高價競標的主要因素。何偉宏表示，近期北市高價住宅市場表現頗佳，從仁愛圓環的「潤泰敦仁」到信義計畫區的「信義圓鼎」，去化速度表現不俗，每坪價格達到70萬元到80萬元。信義聯勤兩宗土地共2,300多坪，不計容積移轉，約有1萬多坪樓地板釋出，將成為北市市場重要指標。永慶房屋總經理葉凌棋表示，聯勤信義是面對大安森林公園最後一塊完整基地，加上去年下半年房地產市場開始出現多空交雜訊息，因此被視為今年房市的重要關鍵性指標，各界高度關注。葉凌棋說，聯勤信義俱樂部土地標售案被新壽標得，實是預料中事。他分析，以新壽的財力雄厚，資金成本比建商來得低，且新壽多年來經營商務型住宅「傑仕堡」頗具口碑，又看準未來兩岸三通後外籍商務人士在台租賃需求，如果將來推出商務住宅，可以達到滿足金控公司現金準備率及資產持有比例的雙贏局面。以新壽每坪平均得標價274萬元計算，如果將來以商用住宅推案，每坪每月可收租金3,300元，投資報酬率將可達5%的水準。

【2006-03-03/經濟日報/A3版/今日焦點】

"
2006-03-03_220,"

國有地搶標 得標高出底價40億
地點╱北市信義聯勤俱樂部 得標者╱新壽 平均單價╱每坪274.5萬 本標案元月初曾因郵務士竄改標單暫停


【記者鄭育容╱台北報導】





	                       		平地將起高樓
  信義聯勤俱樂部土地（白框圈出的範圍）緊鄰大安森林公園，昨天以每坪平均二百七十四點五萬元標脫，未來將推出頂級豪宅。　記者陳易辰╱攝影
	                      


	                       		國有地原擬興建營運「平價旅館」處理現況　製表╱林河名  繪表╱曾隆明
	                      







                  	  平地將起高樓
  信義聯勤俱樂部土地（白框圈出的範圍）緊鄰大安森林公園，昨天以每坪平均二百七十四點五萬元標脫，未來將推出頂級豪宅。
                  
                  

財政部國有財產局昨日重新標售台北市信義聯勤俱樂部土地，新光人壽以六十三億八千四百多萬元得標，高出底價四十億元，平均每坪得標價兩百七十四萬五千元。信義聯勤國有土地標售價格，被業界視為今年房地產市場指標。市場預估，未來信義聯勤推出頂級豪宅，每坪房價至少在一百廿萬至一百五十萬元間，勢必刷新台北市仁愛路帝寶建案的售價。信義聯勤土地原訂今年元月三日開標，但開標前夕爆發郵務士竄改標單弊端而暫停，但參與投標名單幾乎都已曝光，市場原預估合理得標價應在每坪一百五十萬元上下，但建商志在必得，投標價不斷炒高，投標前市場就已喊出每坪得標價將超過二百萬元。國產局將面積二千三百廿六坪的信義聯勤土地拆成兩標，底價廿三點四億，投標業者有元大、元利、宏普、力麒、基泰、國美等建設公司，及新壽、富邦人壽、台灣人壽。第一標共有十一張投標單、第二標有六張投標單，兩標投標業者部分重複，搶標激烈。早在信義聯勤附近買下畸零地的元大建設昨天是第二高標，兩筆土地合計比新壽少出四億六千五百萬元。信義聯勤土地位於台北市大安區，面對大安森林公園，是建商眼中難得的都市精華地段。台北市代銷公會理事長曹瑞濱表示，信義聯勤標售高出預期，可能帶動房市又一波漲價效應，目前準備推出的建案可望再拉高房價。長期來看，土地稀有價高的趨勢難擋，台北市各精華地段房價也將因為信義聯勤的「帝王」身價產生比價效果。【記者鄭育容╱台北報導】精華土地日益減少，民間積極搶標國有土地。除台北市信義聯勤土地外，財政部國有財產局昨天還標脫十六筆土地，其中兩標的得標價衝破每坪兩百萬元。國產局表示，一塊位於台北市中山區中山段的土地，計有卅九張投標單，最後由嘉春建設以每坪兩百零八萬元得標，超出底價八成。另一筆位於台北市中山區正義段的土地雖只有兩人競爭，但標脫價格達兩百一十四萬元，由李姓民眾得標，超出底價一倍。另外，位於北市東豐街、北縣永和市的兩塊四十五坪、卅坪土地，共吸引七十張以上標單，競爭情勢不輸給信義聯勤案。競標民眾表示，東豐街和永和市土地雖小，但地段合宜，適合自住。昨天現場有一位年約七旬的老婦表示：這麼多人搶標國有土地，都是被聯勤案拖累的，「這樣要標到地都很難」。國產局北區辦事處處長陳官保表示，由標售成果可見市場仍看好房市景氣。下一波則將釋出新板地區土地及六張犁兩塊地，標售時程尚未確定。

【2006-03-03/聯合報/A2版/焦點】

"
