,2016-02
2016-02-01_152,"台灣房子越來越老 20年以上逾3成
女比男更會議價
【記者陳雲上╱台北報導】
據聯徵中心的百萬大數據統計發現，女性的住宅貸款平均授信額度雖略低於男性的授信額度（女性602萬元、男性612萬元），但有較高的核貸成數（女性66.7%、男性66.6%）、及較低的貸款利率（女性1.98%、男性1.99%），顯見女人比男人還會議價。但不分男女，41歲以上貸款者較40歲以下貸款者有較高的授信額度，41歲以上平均約可貸716萬元、40歲以下僅490萬元。
就屋齡存量統計來看，台灣的房屋似乎愈來愈老了，統計顯示，5年以內的新屋比率由98年37.4%下降至103年20.8%，6至20年屋齡由98年的36.2%上升至46.2%，21至35年屋齡由98年22.9%上升至103年24.8%，36年以上屋齡則由3.5%上升至8.3%，換言之，21年以上的老房子占整個房屋存量比率已超過33%，相當於國內三分之一的房屋都是逾20年以上的老舊房屋。
民眾的授信額度自98年的451萬元，增加至103年的891萬元，核貸成數由98年的68%降至103年的66%，平均貸款利率則由98年的1.67%，增加至103年2.11%。
學歷高 貸款額度也高
統計發現，學歷與貸款金額有關係，博士或碩士較其餘學歷的貸款者，有較高的平均授信額度，博碩士可貸得771萬元、其餘平均僅571萬元，同時擁有較高的鑑估值，如博碩士約1,126萬元、其餘僅852萬元，就連貸款利率也比較優惠，博碩士約1.90%、其餘高一些約2.00%。
就貸款者年齡存量資料來看，50至70歲貸款者比率由98年19.0%上升至103年22.6%，70歲以上之貸款者由0.4%上升至0.5%，50歲以上壯年的貸款有增加趨勢，可提供金融機構推辦逆向抵押養老型房貸之參考。
【2016-02-01/聯合晚報/A8版/新聞ing】
"
2016-02-01_25,"

房市下滑 不動產業籲減量推案

【記者謝梅芬╱高雄報導】

高雄市去年至今房市下滑，不動產開發商業同業公會理事長張永義呼籲建商要控管好價與量，要「穩住」，不能再讓房價跌谷底。
張永義說，政府打壓房市，加上景氣差，房市去年表現不佳，北部的房地產比中南部還嚴重，建議新政府未來不要將遺贈稅調高至20%，。
「不動產開發業是火車頭工業，牽動經濟榮枯」，張表示，現在新政府即將成立，新人新政，建議中央除應重視南方城市發展，更應體恤不動產業的生存，不要提高遺贈稅。
張永義說，今年要實施「房地合一稅」已造成全民恐慌，若又擬調高遺贈稅至20%，稅率一再調高，業界無利可圖，無異是殺雞取卵，到頭來政府收不到稅金，所有政策將淪為空談。
他表示，房屋市場統計，去年開工戶數有1萬3880戶，比前年的1萬1931戶還多，張永義提醒建商推案要「適度踩煞車」。


【2016-02-01/聯合報/B2版/高澎新聞】

"
2016-02-01_8,"房市下滑 不動產業籲減量推案
【記者謝梅芬╱高雄報導】
高雄市去年至今房市下滑，不動產開發商業同業公會理事長張永義呼籲建商要控管好價與量，要「穩住」，不能再讓房價跌谷底。
張永義說，政府打壓房市，加上景氣差，房市去年表現不佳，北部的房地產比中南部還嚴重，建議新政府未來不要將遺贈稅調高至20%，。
「不動產開發業是火車頭工業，牽動經濟榮枯」，張表示，現在新政府即將成立，新人新政，建議中央除應重視南方城市發展，更應體恤不動產業的生存，不要提高遺贈稅。
張永義說，今年要實施「房地合一稅」已造成全民恐慌，若又擬調高遺贈稅至20%，稅率一再調高，業界無利可圖，無異是殺雞取卵，到頭來政府收不到稅金，所有政策將淪為空談。
他表示，房屋市場統計，去年開工戶數有1萬3880戶，比前年的1萬1931戶還多，張永義提醒建商推案要「適度踩煞車」。
【2016-02-01/聯合報/B2版/高澎新聞】
"
2016-02-02_134,"陸上月房價 深圳漲45％最猛
新建住宅連九漲 一線城成交量攀升 三線城下滑 春節後將維持穩中有漲格局
【記者杜宗熹╱綜合報導】
中國指數研究院昨（1）日發布的大陸百大城市房價指數顯示，今年1月大陸城市新房價格較去年12月繼續上漲0.42%，這也是去年5月大陸房價回升後，連續第九個月出現上漲。其中，深圳房價年漲幅更趨近45%，居大陸各大城市首位。
大陸經濟成長趨緩，但房地產市場價格卻逆勢上漲。澎湃新聞網報導，根據中國指數研究院的百城價格指數，大陸100大城市新建住宅平均價格為每平方米人民幣11,026元（約每坪新台幣18.5萬元）。整體來看，1月房價和去年同期和上月相較，都繼續呈現雙漲趨勢。顯示大陸房地產市場穩步走高。
從漲跌城市數來看，1月共有60個城市較去年12月上漲，39個城市下跌，1個城市持平。此外，包含北京、上海、深圳等大陸前十大城市的新建住宅價格，亦較去年12月漲0.54%，顯示大城市房價領漲的作用仍相當明顯。
若從年漲幅來看，今年1月新建住宅價格，較去年同期上漲的城市有40個。其中，又以深圳上漲44.98%居首，漲幅較上月擴大6.33個百分點。武漢、上海年漲幅也分別達到16.62%和14.82%。
中國指數研究院認為，新年首月樓市進入盤整期，房地產商放慢推屋節奏，供給端略有下滑，但因需求方面整體表現平穩，各級城市之間的分化仍在持續，大陸一線城市成交量上升，但三線城市則有所下降。
中國房地產住宅研究會副會長顧云昌認為，現在的房市主要情況就是分化，不同城市間已存在很大的差異，各地方的庫存情況也不一樣。過去一年，許多一線城市的房價並沒有跌，而是穩步上漲，但是一些庫存比較嚴重的地方房市就有很大的負擔。
中國指數研究院認為，春節將至，房地產進入傳統淡季。預計春節假期過後，房地產商將加大供應，市場需求逐步釋放。價格方面，預計將保持穩中有漲，部分熱門城市可能出現較大漲幅。
【2016-02-02/經濟日報/A10版/兩岸】
"
2016-02-02_201,"美銀美林教戰…現金為王
G20財經政策各自為政 加劇金融動盪 月底財金首長會議應促使人民幣一次貶足
【編譯任中原╱綜合外電】
美銀美林銀行高級投資專家指出，由於全球主要經濟體在財金政策上各自為政，因此投資人在看到經濟及信用情勢明顯改善之前，最佳的投資策略就是「現金為王（Cash is king）」。
巴隆金融周刊引述美銀美林銀行高級投資專家哈奈特、雷昂及羅區提供給客戶的報告中建議，全球20大經濟體（G20）財金首長2月底在上海舉行會議時，應進行一次「大談判」，包括讓人民幣一次性貶足，相當於1985年「廣場協定」讓美元對日圓及馬克大貶的「現代版」。
報告中指出，日本銀行祭出「負利率」的戲法，幾乎註定失敗，因為此舉雖可能有助於阻升日圓，但顯然不會對日本經濟體系注入任何的新資金；而負利率引發的日圓回貶，使人民幣受更重的貶值壓力。
再看中國，儘管當局大力擴張財政支出，降低利率，拉抬股市及房價，加上人民幣貶值6%促使出口激增，但經濟成長率仍不斷降低。
更糟的是，幾乎各政府都無力擴大投資以提振生產力，反而勒緊褲帶；而且為對抗貧富不均，紛紛對企業及富人加稅。
各國政策各自為政，導致美國信用實際緊縮的程度遠比聯準會升息的速度還快，中國經濟持續減緩，金融市場更加動盪，全球央行為對抗通縮更採取報復性的降息及匯率競貶。
美銀美林的建議是讓人民幣貶值，但條件是各國須採取多邊性的策略以恢復經濟成長，並打敗通縮。美國聯準會應對脆弱的新興經濟體開放換匯管道，財政部應阻止美元持續升值以保護製造業；美、德、英、法等國必須同意增加財政支出，並終結撙節政策。但美銀美林強調，在中國（China）、商品（Commodities）、信用（Crrdit）及消費者支出（Consumer Spending）等4個C之一明顯改善之前，投資人的最佳策略可能是第5個C，就是持有現金（Cash）。
【2016-02-02/經濟日報/A8版/國際】
"
2016-02-02_204,"六都房市交易 月減七成
房地合一效應 上月移轉數僅1.16萬件 北市衰退74％最多 房仲：3月才有望回溫
【記者郭及天╱台北報導】
房地合一稅上路首月，加上去年12月搶舊制及新成屋交屋潮衝高基期，六都1月買賣移轉件數合計1.16萬件，是1999年有統計以來同期新低，平均月減近七成、年減四成。房仲業者認為，恐需至3月以後才有機會逐步回溫。
去年12月交屋潮爆量後，今年1月房地合一稅上路，房市交易量急凍。根據六都地政局昨（1）日公布的買賣移轉件數顯示，六都1月買賣移轉件數月減幅度在58%至74%，以台北市減幅74.2%最多，台南市減73.9%次之。
與去年同期相比，六都買賣移轉件數年減幅達30%至46%。
其中，台北市僅1,416件，是1999年以來單月新低；新北、台中是1999年以來同期新低。
台北市有一半行政區，如中正、信義、松山、萬華、大同、南港等，交易量不到100件；大同、南港連60件都不到。
信義房屋企研室專案經理曾敬德表示，房地合一稅1月1日上路，但這段時間可能跨年度的交易都趕在去年底前完成，受到房地合一稅效應的擠壓，造成1月移轉量大減。
曾敬德說，以六都約占全台75%的移轉量推估，全台1月買賣移轉件數恐僅1.54萬件，可能會是2002年2月以來的單月新低量。
瑞普萊坊市場研究部副總監黃舒衛表示，長期經濟基本面疲軟，國際股匯市大幅震盪，以及房市管制措施，加上今年房地合一上路，去年底的省稅購買因素消失，房市量價打回原形，本月總統大選活動和超低溫寒流來襲等短期因素，諸多利空因素全部出籠，重擊房市。
多數房仲業者認為，2月農曆年交易量仍將在低檔徘徊，永慶房產集團業管部協理鍾穎麟表示，去年上半年六都各月交易量頻創同期新低，今年上半年交易量仍在低擋徘徊，經濟不復甦，房價下跌壓力會更大。
【2016-02-02/經濟日報/A15版/產業】
"
2016-02-02_231,"福州庫存多 跌逾11％
【記者杜宗熹╱綜合報導】
大陸一線城市房價仍在上漲，但三、四線城市仍庫存嚴重，甚至出現房價下滑的情況。中國指數研究院統計的100個大陸城市中，三亞、紹興等14個城市年跌幅都在5%到10%間，福州的年跌幅，甚至達到11.72%。
中新社報導，中國人民銀行去年五次降息，讓民眾房貸還款壓力明顯減低，但大陸各地不同城市的房屋庫存壓力，仍存在很大差異。在深圳、北京、南京、上海等一線城市房價仍持續上漲的同時，也有不少城市房價都呈現下滑。
這也使房地產去庫存化的相關政策，也成為今年各省市「兩會」的熱門議題。大陸許多地方政府今年還提出，要推動包含公積金政策改革等，來幫助減少房屋庫存的具體措施。
例如重慶市今年就推出一項新政，對房地產商所得稅預售收入的計稅毛利率，由20%調整為15%，非普通住宅、商業、車庫的土地增值稅預徵率，也由3.5%調整為2%。業內人士認為，這一系列降稅措施，將加速房屋成交和庫存消化。
河南省的政府工作報告中也明確提出，河南將以去庫存、促消費為重點促進房地產業健康發展。支持繳存職工用公積金貸款，來改善住房條件，將有穩定勞動關係的常住人口，納入公積金覆蓋範圍，鼓勵農民進城購房等。
廣東省政府今年的工作報告也提出，透過加快農民工市民化、發展住房租賃市場等作法，希望能藉此化解房地產的過多庫存。
中原地產首席分析師張大偉分析認為，目前大陸各地都在密集發布去庫存政策，預計後續各省，都將針對房地產庫存推出新政策。大陸房地產市場，將有望在今年第1季，再度迎來新一輪密集的政策寬鬆潮。
【2016-02-02/經濟日報/A10版/兩岸】
"
2016-02-02_42,"《基金觀點》
投資級公司債 有看頭
【記者朱美宙採訪整理】
■艾達信（Daniel Ivascyn）
今年以來的市場劇烈波動，原因錯綜複雜，美國聯準會的升息應是原因之一，雖然去年12月僅是象徵性地升息，但畢竟是多年來首度升息，利率風險絕對是2016年不可忽視的風險。
美國的升息步伐勢必很緩慢，全球將處於長期低利率的環境，符合PIMCO的新中性概念。因為已開發國家面臨了人口老化、生產力下滑，加上許多國家仍債台高築，未來全球經濟將長期維持低成長、低通膨的情境；各國央行為了因應這樣的大環境，其中性利率水位也會較過去的水準低，以美國為例，實質中性利率已從2%降至0%。
聯準會升息將持續是市場焦點，但聯準會應會將美國經濟復甦、強勢美元製造業活動的負面衝擊、外部金融震盪等納入綜合考量；若單純考慮美國經濟，今年還有兩次升息機會，若考量外部因素，聯準會的升息速度將會很平緩，甚至有可能不升息。
其實市場已經反映了利率長期走低的趨勢，低利環境下，央行的流動性多寡將影響市場的波動程度，使得今年會持續波動。所幸，由於整體經濟還是會維持成長力道，未來11個月應不會再見到如年初劇烈的波動。
全球金融市場波動，主要受各國中央銀行政策影響，並不是全球經濟基本面的問題。今年全球主要經濟體表現可望優於去年，美國經濟持續擴張，預估經濟成長率可維持在2.5%，歐元區約1.5%，日本可望維持正成長，中國大陸則約6%。
油價疲弱固然反映了全球經濟的隱憂，但目前油價下跌是因為供給面大幅增加，並不是經濟基本面出了問題。理論上，供給增加、油價下跌對長期經濟是正面影響，雖然油價可能因為供給過剩進一步走跌，但原油產業也會因此積極減產，未來一年可望有顯著的反彈回升。
在債券資產布局策略上，考量利率風險和收益水準，目前較不偏好公債和政府債，反而看好風險性資產，比如投資級公司債的金融機構債、房貸抵押債。主要是美國房貸利率維持低水準，加上油價下跌，家庭負債情況改善，有利未來推升房價走勢。
高收益債則具投資吸引力，但是產業差異甚大。今年美國高收益債違約率約在4%到5%，雖然美國經濟強勁，但能源產業可能因為低油價導致債務重整，違約率上升，投資上最好避開能源產業，並妥善管理流動性。
新興債方面，如果把時間拉長來看，目前新興股債都已經出現投資價值。但因短期波動仍大，目前宜採取較為防禦的做法，避開新興貨幣部位，相對看好與美國經濟連動度較高的墨西哥公債，特別是評等較佳的券種。
至於匯率部分，美元仍相對強勢，中國大陸則因經濟轉型，未來一年人民幣將維持相對弱勢。但PIMCO現階段對美元謹慎看待，一方面美元走強已有相當時，且部分國家貨幣已經出現長期的投資吸引力。
（作者是PIMCO集團投資總監艾達信）
【2016-02-02/經濟日報/B3版/基金】
"
2016-02-02_50,"我們這一代：五年級作家之19
遠方依然有光
我們終於知道無法改變世界，因為世界自己會改變，我們所能做的就是善待自己……
【彭樹君】
常常會恍若聽見時光如水滔滔從耳畔流逝的聲音，尤其是在知道有同齡朋友離開人世的時候。那種時刻，就像看見一朵花在眼前落下，無聲地捲入時間的洪流之中，再也不能回頭。
於是在哀悼之餘也有心驚，總以為自己還年輕，但離開的朋友提醒了我，生命其實短促，許多事再不做，或許就要來不及。
像我們這樣的五年級生，經歷了外在的動蕩和內在的變化，從前的世界和現在的世界不一樣，過去的自己和如今的自己不一樣，回顧所來徑，曾經期待的風景和此刻看見的風景也不一樣，終於懂得人生不是可以由自己掌握的，終於明白人外有人天外有天，終於知道無法改變世界，只能好好善待自己。
K為了老父留職停薪一年，他們父子之間有些陳年心結待解，那是一直壓在他的心上使他耿耿於懷的東西，他怕再不面對就沒時間了，於是決定放下工作，回家陪伴獨身老父。他說父子角色互換了過來，彷彿他是年輕的爸爸，而父親成了年老的孩子，處處仰賴他的照顧。很累，但他甘之如飴。
W迷上了單車，他說那種不斷把經過的風景拋在腦後的感覺太療癒了，就像「現在」不停地變成「過去」似的，使他在前進之中悟出不少人生哲理，而那種酣暢淋漓的痛快也讓他覺得自己其實還不老；挑戰環島之後，他還騎過北海道、東歐與北非，目前正在計畫單槍匹馬橫越西域。他說生活曾經像一攤死水，但單騎闖天涯讓他覺得自己又活了過來。
C辭職回鄉，把台南老家改造一番，開了一間兼賣咖啡的獨立書店，擺在店裡的都是她自己喜歡的書，任何一個客人走進店裡從書架上抽下任何一本書，她都能對那本書做出細膩而獨特的介紹。她的書店不為了賺錢，而是賺自己的快樂。她說二十歲的時候就想這麼做了，想了三十年，終於有能力付諸行動。
E終於付諸行動的則是離開早已名存實亡的婚姻，回到獨立的自己，她說其實從沒習慣和另一個人同床共枕，所以十幾年來的婚姻一直處於失眠狀態，現在不必介意另一個身體的存在，她自己一人在床上愛怎麼翻滾就怎麼翻滾，這才感到身心放鬆的滋味，「原來自由是這麼具體的感覺啊。」她悠然長嘆。
我的朋友們懷著相同的勇氣，各自做出不同的改變，因為人生苦短，在離開這個世界之前，就不要留下更多遺憾了，所以想做的事要快快去做。
五年級的心情是《聖經》〈雅歌〉裡的句子，「天起涼風，日影飛去」，我們就像站在某個山頭上，起風了，黃昏就要來了，還是趁著天色未暗時尋找下山的路吧。
●
像我們這樣的五年級生，在戒嚴時代出生，而今網路上隨處可見kuso當權者的諷刺漫畫，我們當小學生的時候走過的每一堵牆都漆著保密防諜的標語，而今全台從北到南的景點都擠滿了陸客；世界在我們眼前翻轉變化，光華商場改了，中華商場拆了，國際學舍不見了，美國與我們斷交了，萬年國代終結了，總統開始民選了，民歌興起又消失了……然後轉眼之間，占領立法院的反服貿已取代1990的野百合運動成為新一代的學運方式，高達百分之九十幾的大學錄取率是當年為了聯考焚膏繼晷的我們難以想像的；我們要偷偷問別人什麼是BJ4，習慣了FB就懶得再學習如何使用Twitter，在Line裡貼上可愛圖案作為回覆的時候總是有點小小的心虛，懷疑沒有用文字回答會不會太敷衍了？世界不再以我們為中心，新世代的浪潮正在把我們捲成歷史的水花。於是我們忽然一驚，天啊，難道自己已經是上一代的人了嗎？
前些日子的某一天，為了寫一篇稿子，我進入DVD出租店去，打算租一片《亂世佳人》，但店裡沒有這張片子，模樣看來只有十八歲的櫃台妹妹也沒有聽過這部電影，然而那是經典名片啊，美好事物被遺忘的速度竟然如此之快，令我在驚愕之餘也有感傷，偏偏一個朋友還來補刀：「現在的年輕人誰會去租影片？大家都是在網路上看片子了！」是啊，我十八歲的時候，DVD還沒發明出來呢。
崔健唱著「這世界變化快」，什麼時候，我們也成了遙想當年的一代？
對我們這樣的五年級生來說，過去的環境比較美，過去的治安也比較好，過去的日子雖然不富裕卻比較緩慢優閒。因為父親在大學擔任教官，我在民生東路的教職員宿舍住了十幾年，那裡在我小學時代還曾經有過大片的農田，如今想來簡直像宮崎駿的卡通一樣奇幻；而更早之前，我住在桃園眷村，父親不過是校級軍階，家裡卻是前後都有院子的日式房子，而那樣的房子現在只有到青田七六或齊東詩舍那樣的地方才能重溫舊夢了。但也可能是我當時太小，在回憶中把房子放大了。無論如何，希望還能回到那樣綠意盎然的房子裡去住，此後就成了我的心願之一。
不過，現在的房價已高得像傑克那株入雲的豌豆苗，十萬元一坪的好日子早就一去不回。
●
一去不回的，還有我們的青春。
因為臉書的緣故，一群當年大學裡的社團好友在二十多年未見之後又重新聚首，這才發現八個人裡有四人離婚，三人始終單身，人人都有一些故事，一些滄桑，但在笑談間，一切也都逝如塵埃，灰飛煙滅。
「話說回來了，那時我們有夢，關於文學，關於愛情，關於穿越世界的旅行。如今我們深夜飲酒，杯子碰到一起，都是夢破碎的聲音。」北島在年近五十的時候寫下這段話，很符合我們的寫照，但並不是悲情，而是認清了現實，並且心平氣和地接受了自己的現狀。
接受現在的自己，然後與過去和解，如果說歲月增長能換來什麼珍貴的心得，就是這樣了吧。
就像我的朋友T，她在大學時期曾經暗戀一個男同學長達四年，為此她拒絕了其他的追求者，就這麼寂寥也無聊地度過人生裡應該最璀璨的時光。多年後，臉書把失聯的兩人又串在一起，T和當年暗戀的對象在新加坡的機場見了面，那只是一杯咖啡的時間，而T也只想問他一個問題：「當年你究竟曉不曉得，我暗戀著你？」經過這麼多年，一切的悸動與情愫早已淡去，她純粹就是想知道，自己那四年的暗戀是否曾在對方面前洩露痕跡？對方笑了起來，說：「我受寵若驚，那是我的幸運。」T百感交集，半開玩笑半認真地說：「好啦！總之我大學四年的美好人生都被你毀了。」說完這句話之後，T如釋重負，覺得終於把過去的自己放下了。喝完那杯咖啡，兩人擁抱互道珍重再見，然後一個飛台灣，一個飛北京，從此又是千山萬水。
另外一個朋友Y，當年離婚離得轟轟烈烈，現在與他的前妻又成了無話不談的朋友。
還有S，見了初戀情人的最後一面，原諒了他曾經的移情別戀。
時間把一切愛憎怨苦都撫平，當年說不出口的話，過不去的事，現在都成了天邊雲煙。
當然還有許多有待和解的，那就交給更後面的時間吧。時間會累積足夠的能量，在水到渠成的時候給我們答案。
五年級畢竟是一個精采的世代，不會再有一個世代像我們經歷了那麼多的變化，我們看著經濟起飛又看著經濟衰頹，我們曾經迷惑於國族認同和自我價值，我們走過最好的年代也走過各自的崎嶇；我們失去了青春，得到了智慧；失去了純真，得到了可能冷暖自知可能痛不欲生的經驗；我們失去了自己，又得回了自己，人生繞了一大圈，再聽到羅大佑的〈光陰的故事〉或〈戀曲1990〉會不禁熱淚盈眶。「身體或靈魂，總要有一個在路上。」當我們看到這兩句話的時候，心裡依然有夢，眼中依然有光。到了這個時候，我們都已經很清楚地知道，無論是家庭、事業還是其他，都不是人生的全部，一定還有什麼更重要的東西，像是遠方海面上的燈塔，依然閃爍在前方。
但那更重要的究竟是什麼呢？或許就是尚待完成的心願吧。
想做的事要開始去做，對我們這樣的五年級生來說，真的是一件好重要的事啊。
就像K的父子和解，W的單騎走天涯，C的獨立書店，E的自我追尋，明年冬天，我也將前往北極，去等待綠光出現。我們終於知道無法改變世界，因為世界自己會改變，我們所能做的就是善待自己。
黃昏就要來了，所以別等到天黑，不要在有限的人生裡給自己留下無限的遺憾，這就是善待自己的方式。
【2016-02-02/聯合報/D3版/聯合副刊】
"
2016-02-03_175,"崧園ＬＶⅡ期 嘉義縣政特區黑馬
【嘉義訊】
全台房市冷颼颼，各地交易量直直落，建商瞄準首購族，進攻微型宅搶市，但嘉義縣政特區、宜蘭房價卻逆勢上揚，成為許多投資客首選區域。嘉義房仲業者表示，在買方預期房價將持續走跌，賣方不願降價的情況下，2015年嘉義房市交易量，較2014下滑約10％，且消費者較能接受的總價帶，透天厝在1,000萬元內，公寓在500萬元內。
由於嘉義故宮南院開幕試營運，帶動周遭商圈發展，根據住展雜誌統計，去年第4季北台灣房市以嘉義縣政特區與宜蘭表現最強勢，縣政特區房價走升到均價每坪25.5萬元，季漲5.99％，是近年來台灣房價唯一上漲的縣市。
崧園建築機構董事長黃順仁表示，深耕嘉義縣政特區多年，看好此地段發展及未來潛力，在推出「崧園LV I期」完銷熱潮下，二期更是推出不到1個月，即熱銷三成，店面也僅剩2戶，目前購買的客群，不乏長庚醫護人員及縣府公務員購買。由於縣府特區是未來的蛋黃區，周邊有故宮南院、長庚醫院，離高鐵車站也在5分鐘車程內，且4所大學圍繞，隨著大埔美精密機械園區一、二期，以及馬稠後產業園區第一期先後進駐，創造不少就業機會，也已帶動當地購屋需求。
目前縣政特區有崧園LV～2（富貴園建設）、遠雄國寶、各大飯店等指標大案開展，相互拱高價格，目前價格多不願退讓。且有陸續上調跡象，待開發土地地價節節升高，後勢可期。（張傑）
【2016-02-03/經濟日報/C8版/房產】
"
