,2013-10
2013-10-01_1,"平實營區周邊 房價漲4成
【記者綦守鈺╱台南報導】
「南紡夢時代」正對面的平實營區，占地40公頃，預估近年內釋出土地；台南縣不動產開發商業同業公會認為，該地段位於東區與永康區交匯點，如今在夢時代的加持下，周邊房市已上漲4成，未來一旦大灣交流道通車，看好帶動另一波房價成長。
該公會理事長洪德勝表示，位於東區小東路與中華東路交叉口的平實營區，土地多為軍方所有，目前由地政局辦理重劃作業中，總面積達44.19公頃的重劃區，預計將規畫14公頃住宅區、7.5公頃商業區與7頃的中央公園，預計最快可在104年完成開發、公開標售。
他認為，台南市區地狹人稠，可供開發的土地十分有限，尤其縣市合併後房市重心挪移到東區、永康區，夢時代尚未完工，周邊房價已漲4成，距離車程15分鐘內的中古透天厝，每幢總價上看1千萬元，半小時到達的區域，一幢500萬元起跳。
洪德勝說，東區建案多主打透天豪宅與百坪建坪的電梯大樓，即將標售的平實重劃區，已是各建商爭取的目標，加上夢時代完工加持，屆時附近房價應該還會再漲。
【2013-10-01/聯合報/B1版/大台南．運動】
"
2013-10-01_116,"因應升息預期
行庫房貸業務 將做壓力測試
【記者邱金蘭╱台北報導】
因應利率可能反轉趨勢，台銀、土銀等行庫將針對房貸業務做壓力測試，根據新版巴塞爾協定，各銀行可自行設定房價變動等情境，展開壓力測試，以做為是否辦理增資及調整房貸業務參考。
據了解，為因應未來可能升息，部分行庫對於部分地區的豪宅貸款幾乎已停做。
財政部長張盛和昨（30）日率公股金融機構負責人，向立法院財委會作業務報告。
張盛和說，升息對房市的影響，必須看幅度大小及速度，不過他也表示，上周中央銀行理監事會議上並沒有討論升息，對於外界解讀的將升息，他還嗅不出來。
台灣銀行董事長兼銀行公會理事長李紀珠答詢時表示，台銀已規劃對房貸業務做壓力測試，以評估對房貸戶負擔及銀行面臨的衝擊。
【2013-10-01/經濟日報/A14版/金融】
"
2013-10-01_119,"《財經觀點》
達一廣告董事長徐一鳴
市場資金氾濫 央行短期不可能升息
【達一廣告董事長徐一鳴】
幾天前，中央銀行總裁彭淮南提到「利率不會永遠在低檔」。有些人就開始借題發揮，像台北市副市長張金鶚就說「內行人都在賣房子」。這話有意思，如果他沒賣房子，算不算外行人？
我怎麼想也不明白，市場資金如此氾濫的當下，哪有可能升利息？隨便查，就會發現代表活期性資金動向的M1b年增率明顯增加，看看金融業、保險業，為了把錢放出去傷透腦筋，眼前誰敢隨便升息，進一步降低借款意願？
對有實力的投資客來說，就算利息升到3%又怎樣？就算從銀行借資金買房，只要房價漲幅超過3%，多餘的部分就是獲利。從機會成本來說，大額存款利率才0.4%，就算房貸利率來到3%，大額存款利率頂多1.4%，只要房價漲超過1.4%就是多賺。真正影響投資意願的是房價趨勢，只要房價上漲速度快於利率就好。
因此，關鍵點在房價一年會不會漲過3%。若利率多1個百分點就受不了，那是投機客，奢侈稅實施後，這類投機客早被掃出去了。
調升利率，其實是打擊到口袋不深的自住客，外界總愛挑投資客下筆，是本末倒置。正因為打擊到數量最多的自住客，當然會讓房價下跌，卻也會有拖垮整個金融系統的巨大風險，並非央行所樂見。
對自住客來說，除非承受不住，否則沒理由賣房，以貸款1000萬為例，利率從2%升到3%，一年利息多10萬、一個月多8000元，雙薪家庭每人多4千，不算很沉重。那些說升到3%會掀起拋售潮的學者專家，聯想力太豐富了。
真會被拋售的房子，反而是低總價的房子，因為大多是收入相對低的人在買，對他們來說，每月利息增加時，沒有其他收入可挪用，更沒有長輩伸出援手，才必須拋售。
不過，多年下來，銀行對低總價的套房，不是不放款，就是利率特別高，成數特別低。就算按規定放款，每個月連本帶利的金額，都以借款人收入一半為上限，理論上借款人還有收入可支付增加的利息，因為貸款買房的人，通常都先扣除經常性開銷，剩下的才敢作為繳房貸的基礎。
真正會讓房市崩盤，反而是房價下跌，當房價跌到連自備款的部分都沒了，我想應該沒人願意持有負資產，就算還有錢繳，也不想再繳交房貸。但是，出現這種風險時，不用等到房價跌到負資產，政府早就出手救市了。
【2013-10-01/聯合報/AA1版/財經】
"
2013-10-01_194,"溫州房價跳水 大陸房產拉警報
最新價格顯示 8月溫州商品房價格 與2011年初相比 平均縮水幅度26% 樓市泡沫化 讓投資客吞食自釀苦酒
【大陸新聞中心╱綜合報導】
過去幾年，曾在中國樓市熱中賺足金的溫州投資客，如今正在吞食釀下的苦酒。
新華社報導，調查統計顯示，截至7月底，溫州各類「棄房」共595例。溫州泡沫中的樓市給中國許多地方，特別是二、三線城市發出警訊。
最新價格監測顯示，今年8月溫州商品住房平均銷售價格為1.7萬元人民幣∕平方米，較去年同期下降3.41%。與2011年初的高點相比，當前溫州商品房價格平均縮水幅度為26%。
中國指數研究院研究員曹旭東表示，溫州房價「跳水」有一定普遍意義，許多三、四線城市的房地產擴展過快，樓市過度投資，房價可能會和溫州一樣，出現下跌行情。
溫州位於中國東部沿海，這裡的商人素以商業嗅覺敏銳著稱，曾經專注生產商品並將其銷往全世界的實業者很早就察覺房地產投資帶來的豐厚回報。據統計，早在2010年，全市100大製造業中就有72家涉足房地產業。
大批溫州炒房客以投資為目的全民參戰，當時相當寬鬆的貨幣政策極大地刺激樓市，各個銀行又匹配十分寬鬆、優惠的信貸政策鼓勵企業、個人過度融資，造成大批民資熱錢和實業資金湧入房地產市場，導致樓市狂飆發展。
溫州這樣的三線城市缺乏有效需求支撐，除了能夠炒房的當地人，聚集在溫州的外來人群主要是購房能力不足的務工者。兩極分化嚴重、缺少中間階層，這種消費結構決定了溫州樓市不存在長期上漲的基礎。熱中於房地產業的二、三、四線城市在中國還有許多，儘管大多數仍未出現溫州這樣樓市下行壓力增大的現狀，但其潛在的風險仍不容小覷。
統計顯示，8月中國70個大中城市中，新建商品住宅價格同比上漲的有69個，最高漲幅為19.3%。其中，房價同比價格唯一下降的城市就是溫州，降幅達2.3%。事實上，自2011年8月以來，溫州房價已連續24個月較前一年同期下降。
日前，溫州已將2011年初開始執行的當地戶籍家庭只能新購買一套住房的限制放寬為兩套。中國其他存在樓市下跌壓力的城市也在萌發調整限購政策的衝動。從政策上限制購房是中國政府在房地產過熱後採取的主動調控措施，包括限制購房者資格、限制開發商高價拿地等。
近來，中國一些城市又出現了「地王」，即高價取得政府拍賣的土地。銀河證券首席經濟學家左小蕾說，政府敢賣高價地，就意味房價還要漲，所以開發商敢賣高價房。中國國土資源部副部長胡存智日前說，一些地方政府默許甚至助推出現高價地，影響市場預期，抬升房價地價；一些地方在債務壓力下，集中推出優質地塊，忽視有關均衡供地的要求。
中國當前正在打造提質增效的經濟發展「第二季」，主線是轉變經濟發展方式。地方政府依靠加大房地產市場投入來帶動GDP發展和增加財政收入的方式將難以為繼。中國需要主動刺破虛高房地產市場的「泡沫」，提早適應改革帶來的陣痛。
【2013-10-01/聯合報/E4版/華東台商】
"
2013-10-01_290,"南紡夢時代上樑 打穩雙地基
蓋購物中心-明年Q4開幕 第一年營業額拚50億元 推高級建案-首批坪價50萬稱冠台南 將獲利150億
【記者邱馨儀、柯玥寧、林政鋒╱台南報導】
南紡夢時代購物中心昨（30）日舉行上樑典禮，預計2014年第4季開幕，營運第一年營業額可達50億元；2015年起周邊陸續推出住宅案，可售樓地板面積約5萬坪，總銷高達250億元，相連商機備受矚目。南紡副董事長兼總經理侯博明表示，南紡夢時代分三期進行，昨天上樑的第一期開發案總投金額約60億元，第二期與第三期將逐期開發，總計三期投資金額達200億元。南紡夢時代位於台南東區精華地段，預計第二期高級住宅開發案全數推出後，所有投資即可回收。
南紡夢時代購物中心規劃，未來業種比例50%為零售品牌、30%為餐飲、20%為娛樂，首年營業額目標50億元，直接為南紡挹注3,000萬元租金收益，估算第一個完整營運年度就可小幅獲利，若扣除地價稅、折舊、房屋稅及資金成本，一年可貢獻南紡獲利2億元至3億元。
市場人士說，本案最大獲利來源將是住宅推案。南紡夢時代住宅案可售樓地板面積約5萬坪，分五至10年開發，首批住宅案預計開出每坪50萬元新高價，總銷金額上看250億元，扣除建造成本100億元，出售住宅將可貢獻南紡獲利150億元，從2017年起陸續認列。
南紡董事長鄭高輝指出，南紡夢時代興建，也帶動台南房市發展。南紡夢時代位於台南市東區，三年前附近新案每坪行情20萬至22萬元，但目前住宅大樓每坪行情已漲到30萬元，近三年房價漲幅達四成。
侯博明表示，夢時代的區位是台南東區精華地段，住宅利益實現後，三期所有的投資將全數回收，但所有商場、飯店等開發案，將為南紡開創長期穩定的收益，使夢時代土地發揮最大效益。
南紡夢時代開發案尚有1.37萬坪待開發土地，已積極規劃進行3.2萬坪六星級旅館及二期商場及5.4萬坪高級住宅等複合式開發案。
【2013-10-01/經濟日報/A16版/產業焦點２】
"
2013-10-01_332,"英幫民眾買房 挨批助長泡沫
補助計畫提早三個月登場 房價續揚引發憂慮 財相承諾逐年評估
【編譯余曉惠╱綜合外電】
英國首相卡麥隆宣布本周將推出幫助民眾購買房屋的貸款擔保計畫，比預定時程提早三個月。不過英國房價持續上揚，引發助長房市泡沫的批評，財相歐斯本承諾，會對本計畫進行一年一次的評估。
這項「幫助買房計畫」（Help to Buy）目的在讓自備款不足的民眾，取得足夠的房貸。政府將提供120億英鎊的貸款擔保，鼓勵放款銀行提供房貸成數最高九成五的貸款。
身兼保守黨黨魁的卡麥隆說：「工作和薪水尚可的年輕人無法買房子，因為他們沒有3萬到5萬鎊的積蓄。如果沒有有錢的父母，很難拿出這麼多錢。所以我們要推出這項計畫--不用等到明年，本周就會實施。」
本計畫原訂明年1月推出，一些重要細節尚未公布。
自這項計畫3月曝光後，英國房價持續上漲，引發不少疑慮。據Hometrack統計，英國9月房價創2007年5月以來最大增幅，英格蘭和威爾斯平均房價上漲0.5%，延續8月的上漲0.4%，倫敦以0.8%的漲幅領先各區。
Knight Frank的報告則顯示，倫敦9月平均房價較8月上漲0.7% ，是五個月來最大增幅，也使倫敦過去一年來房價漲幅擴大到7%。倫敦房價已經連漲35個月。
針對外界疑慮，歐斯本上周表示，將與英國央行（BOE）一同針對幫助買房計畫進行一年一度的評估。目前歐斯本與央行總裁卡尼都認為，房市活動遠低於金融危機前的水準，並未出現新的泡沫。
【2013-10-01/經濟日報/A6版/國際焦點】
"
2013-10-01_355,"新天價…業界態度保留
【記者郭及天╱台北報導】
威京集團砸重金打造的亞太會館改建案「陶朱隱園」，房價將開出每坪500萬元，台灣房產史上的新天價。房地產業者普遍認為，雖該案規劃頂級、訴求頂尖國際團隊，且基地條件屬目前台北市最優越的地段，但台灣房市每坪300萬元是門檻，短期內尚不具備每坪500萬元的實力。
以信義計畫區鄰近「陶朱隱園」、目前實價揭露最高價的豪宅「皇翔御琚」為例，中低樓層成交價約每坪260萬至270萬元，隨著建商銷控與頂級豪宅供給缺貨，高樓層可望突破每坪300萬元大關。
有房地產業者以「松濤苑」與「陶朱隱園」相較，「陶朱隱園」基地更大且方整，地段更是位於新興豪宅群聚的信義計畫區核心地段，是目前公認全台條件最優越的一塊地，並不為過。
「地利」有了，仍需「天時」配合，要挑戰每坪500萬元的「歷史天價」、「國際盤房價」，台灣的經濟結構及資金環境等條件亦需配合。
以十年前頂級豪宅「帝寶」至今房價也不過漲四倍來看，台灣房市在國際市場的能見度、總體經濟成長率，以及台灣新富豪資產實力，是否能同步倍數成長，將是能否創價的關鍵。
【2013-10-01/經濟日報/A15版/產業焦點１】
"
2013-10-01_40,"

房貸族 精打細算看過來
兆豐銀首戶自住利率1.88％ 中信可選擇單一階段、二階段方案 彈性大

【記者劉于甄╱台北報導】

中央銀行甫公布五大行庫今年8月購置住宅貸款餘額再創新高，總額達新台幣5.5兆元，精打細算房貸方案成為首購族必做功課。銀行房貸主管表示，每家銀行承做房貸都考量客人不同的還款能力、信用風險，給出不同範圍的房貸利率。兆豐銀首戶自住房貸利率為一段式1.88％，最高可貸款八成，寬限期以三年為限。中國信託一般房貸方案採單一階段利率1.98％－2.28％，最高還款期限八成，最高貸款期限20年。二階段利率為1－24個月1.95％－2.25％、25個月以後利率2.06％－2.36％。想要活用房貸做投資理財規劃，各家銀行均有推出靈活房貸、指數房貸或理財房貸等方案。花旗POWER理財型房貸讓房屋變成一筆可靈活運用的透支額度，方便個人理財規劃、臨時急用、或支付其他貸款時，能立刻調度現金。舉例來說，民眾背有房貸100萬元、信用貸款30萬元和現金卡借款5萬元，使用信用卡循環額度15萬元。經由理財型房貸整合，將房貸額度至150萬來還清信用貸款。現金卡及信用卡帳款，每月可省下2,917元利息，一年可省下高達35,000元利息。讓民眾背負沉重房貸時，能重新規劃手邊的財務狀況，減輕負擔。目前財政部「青年安心成家貸款」低於一般房貸利率水準。前兩年利率為1.72％，第3年開始調整為2.02％，適用於20歲以上沒有購屋經驗的首購族，最高可貸500萬元，貸款期限最長30年。據財政部表示，青年安心成家方案實施至2014年底，屆時再視房屋市場情形及，研討是否需要再延長，民眾目前仍可考慮向台銀、土銀、合庫、一銀、華南、彰銀、兆豐及中小企銀等公股行庫申請。必須注意的是，目前立法院有針對央行一旦升息後，此專案貸款的利率調升做出限制，但實際情況仍須視最後的定案內容而定。

【2013-10-01/經濟日報/B4版/理財百科．期貨】

"
2013-10-01_481,"積水、樹倒、磁磚破
鍍金公園如廢墟
【記者吳曼寧╱台北報導】
位在信義區的景聯廣場，周邊房價動輒上億，堪稱是鍍金公園，然而廣場內積水嚴重，樹木殘枝和磁磚破裂，議員洪健益質疑市府放著北市最貴公園不使用，令人費解。
市府公園處表示，景聯廣場設施老舊，已有10幾年歷史，昨天已和認養單位震旦行溝通過，短期先做好疏通積水、整平磁磚，希望年底前重新改造施工，恢復都會休憩空間。
洪健益昨天在議會質詢時，公布景聯廣場照片，地面排水不通、樹木傾倒、地磚破裂，連灑水設施都毀壞，恍如無人管理的廢墟，要求市府兩周內要求震旦行即刻改善。
洪健益說，79年由震旦行捐贈原公園旁部分土地，合併而成景聯廣場。當時市府給予震旦行容積獎勵，震旦行再依公園綠地認養條例，向市府申請認養廣場。
洪建議指出，信義區長期缺乏機車停車格位，景聯廣場可用來建設地下停車場，市府放任這全台北市最貴的56億公園淪為積水廢墟，令人覺得不可思議。
公園處表示，年初認養單位震旦行曾送計畫書，有意請日本規劃師重新設計廣場，計畫修改中。若震旦行無法改善公園空間，之後將收回管理。
【2013-10-01/聯合報/B1版/北市．運動】
"
2013-10-01_68,"《陸股解碼》
生物醫藥 防禦性強
【戴凱宇】
周一是陸股「十一」前最後一個交易日，A股震盪盤升，收盤以一根略帶上下影線的小陽線報收。消息面上，大陸熱點城市房地產市場依然熱絡，房價仍呈上漲態勢。
1至8月北京、上海、深圳、廣州、天津二手房指數較年初已分別上漲13.5%、9.7%、12.8%、17.6%和6.2%。從成交情況看，8月20城市二手房成交面積合計達502.7萬平方公尺，比7月上升14%，惜售頻現，前期消化庫存結束後賣方心態更加穩固。
9月樓市新盤推出量逐步增加，由於銀行房貸總量的限制，二手房貸款從緊因此二手房買家提高購房價格促成上漲。隨著部分城市房價難控的苗頭再度出現，大陸政府新一輪的房地產調控已箭在弦上，而此次將以房地產稅擴大試點為先導。
預期A股短期將面臨兩大考驗：一、大陸房地產調控時點可能逐步臨近；二、美股和港股回調明顯。香港首富李嘉誠在大陸推出上海試點自貿區此一戰略時點上卻轉而「投資歐洲」，需防範引發香港甚至大陸資本外流潮。
前期資金惡炒低價股後，市場走向再度發生轉變，「十一」後A股配置可偏重防禦，生物醫藥、商業零售的高價股值得投資人關注。
（作者是元富證券上海代表處研究主管）
【2013-10-01/經濟日報/A13版/陸港股市】
"
