,2004-02
2004-02-01_10,"

為什麼要買投資型保單？

【熊士釗
】

人的一生中，免不了會經歷就業、成家、立業、育兒、退休養老…...等歷程，每一個階段都有不同的生活壓力和責任，我們大致可分奮鬥期和安養期兩階段來看，退休前的人生歸為奮鬥期，責任重心在維持家庭生活機能的正常運轉；退休後的人生則屬於安養期，重心在安穩度過晚年的退休養老生活。如何讓這兩階段的生活過得安然無憂呢？這時就需要靠妥善的理財規劃來達成安穩過一生的目標，然而人生無常，境遇有順有逆，以傳統理財方式來看，一般人多用下列方式來增值順境時的財富，及控管逆境時的風險，以確保財富得以保全或增值：順境→資產累積→金融機構；逆境→保險保障→保險公司。亦即必須分別投入心力在兩塊不同的專業領域，以挑選出最適合自己的工具，其缺點是成本過高、無法專款專用、無法一次解決所有問題。但是21世紀的今天是講求分秒必爭、便利性、多功能合一的時代，相信你我都沒有太多的時間和精力去做個別細項的鑽研、過濾與挑選，因此保險公司便設計投資連結型保單以因應現代人機能需求型態的改變，以前要跑兩個以上的機構、經過無數道繁複手續才能完成的動作，現在只要在一個地方開戶----保險公司、一次手續便可完成。投資型保單好在那裡投資型保單就只有一次購足的便利特性嗎，當然不，投資型保單的特色不只保障、投資一次購足，而其與傳統保險最大的差異則在於分離帳戶的設立，保險公司提供保戶客觀多樣性的基金選擇平台，保戶所繳的保費，扣除相關費用後的餘額，得自由選擇搭配進行投資，投資績效將自動累積至專戶中，且保戶可以運用保險公司所提供的投資標的轉換權利，以因應投資市場的變化，靈活調整投資組合，以規避風險，確保預期的投資報酬。保戶所需的保障亦可依人生不同階段的需要而做彈性調整，其保險成本將按月自動從專戶價值中扣取；由於分離帳戶所有權屬於保戶，只要帳戶價值足以支付相關費用，保戶自然可以彈性繳費，甚至在需要時，亦可由帳戶中提領所需金額。綜觀上述優點，忙碌的消費者或許可以利用投資連結型保險來幫助自己做好財務規劃。(作者是宏利人壽市場部經理)

【2004-02-01/經濟日報/18版/保險頻道‧房屋市場】

"
2004-02-01_121,"

購屋優惠方案 玄機何在?!
最近由於市場買氣較為熱絡，建商為求快速達成預期之銷售目標，在促銷時常會打出超低價位、百分之百貸款、10%自備款、工程零付款、數萬元交屋，甚至零虛坪等各種購屋優惠方案，惟實際情形如何，仍需仔細加以分析，方得窺知其間玄機何在。

【莊孟翰
】

最近由於市場買氣較為熱絡，建商為求快速達成預期之銷售目標，在促銷時常會打出超低價位、百分之百貸款、10%自備款、工程零付款、數萬元交屋，甚至零虛坪等各種購屋優惠方案，惟實際情形如何，仍需仔細加以分析，方得窺知其間玄機何在？一、超低價位基本上，超低價位的產品在市場上通常都具有相當的吸引力，惟應注意所謂超低價位究竟係為現在或未來？尤其應注意施工品質是否會相對較差？其次還得注意風險問題，倘若工程款的支付太少以致無法順利施工，將會導致交屋風險大增。另外更須格外注意的是推出超低價位的方案，是否因建設公司財務上的需要而出此下策。因此，購屋者在面對超低價位之優惠方案時，首先就必須要注意建商的信用與財務狀況，以資保障權益。二、百分之百貸款百分之百貸款基本上就是一個不合理的交易條件，因此，首先必須仔細的評估其單價是否過高？以及貸款年限、利率高低、每月本息負擔等相關問題，而必須特別注意的是，近年銀行估價漸趨保守，屆時不足額部分購屋者是否有能力一次付清或不得不以公司貸款權充？一般而言，真正銀行貸款部分約佔六至七成左右。因此，信用貸款或公司貸款可能高達三至四成，而相對的高成數貸款就必須負擔較高的利率，此對購屋者而言也就必須在完工交屋之後開始攤還較沉重的利息費用。此外，公司貸款部分又需與銀行貸款重疊繳付，同時攤還，負擔必然相對加重！其次，除非建商財力雄厚，否則太少的自備款扣除掉五%的代銷費用以及五%的營業稅和其他管銷費用，如再加上通貨膨脹的壓力，是否有能力順利完工交屋也頗值得懷疑。三、10%自備款在正常情況下，銀行貸款額度大都在六至七成左右，而貸款不足的部分，建商是否有能力讓購屋者以分期付款方式承受？尤其，其間的差額部份所產生的利息費用，究竟由誰負擔？更是買方所須注意的主要癥結。此外，購屋時若是付款特別輕鬆，則必須考慮建設公司的財力是否能如期將房屋蓋好，否則，10%自備款優惠方案對購屋者而言，便不具任何意義。四、工程零付款顧名思義，所謂工程零付款係指房屋在工程進行期間免付工程期款，惟購屋者仍需準備相當數額之訂金、簽約金及交屋款等。常見的花招是訂金與簽約金超收15至20%，而工程進行至結構體時再繳付10%至20%，並非交屋前不必再繳任何工程款。因此，所謂工程零付款首先得注意究竟是指結構體完成？領取使用執照或是至完工交屋的工程期款均免付？其次還得留意訂金或簽約金是否過高等相關問題，期以保障購屋權益。五、數萬元交屋僅數萬元即可交屋的方案大多出現於已完工，並且建商急於出清存貨的成屋，基本上由於其具有房屋實體的緣故，所以比預售屋來得實在而具有吸引力，惟必須注意是否有產權不完整或規劃設計不良等問題，俾免購買到瑕疵產品而得不償失。六、零虛坪一般而言，任何房屋都或多或少會有虛坪的存在，除非是產權百分之百自有的獨立透天厝或別墅，勉強可以稱得上零虛坪，否則必定會有虛坪存在。而必須特別注意的是，所謂零虛坪基本上是指正常情況應分攤之公共設施等虛坪外，不再增加額外的虛坪，並非完全沒有虛坪的存在。在競爭激烈的房地產市場，建商為了促銷產品，花招百出在所難免，因此，購屋者在選購之前不妨多蒐集資料，多留意誘人的廣告術語背後所隱藏的玄機。只有多看、多聽、多比較，才可真正確保購屋權益。（作者是淡江大學產經系教授）

【2004-02-01/經濟日報/18版/保險頻道‧房屋市場】

"
2004-02-01_43,"

《雙城記》
臺灣經驗的迷思！
──評析台滬兩地購屋的基本差異


【蔡為民
】

◎前言連續飆漲四年的上海房地產，目前看來，已有居高思危的態勢。尤其上海市政府信誓旦旦將採取措施，壓制非理性的投機、炒作買氣，更使不少上海投資人噤若寒蟬、持幣觀望，不敢貿然購屋，甚至開始「歲末大清倉」，力圖降低風險。反倒是股市在沉寂三年之後，有谷底翻升的味道，因此有些急躁的臺灣投資人開始思考，是否轉戰上海股市，以免錯失最佳進場時機。◎上海已粗具「世界之珠」的架勢惟我始終認為，大陸股市相對於臺灣，顯得封密、變動劇烈，人為炒作、操弄，坑殺散戶的手法，比臺灣更加慘烈，並不一定適合臺灣投資人。而上海在中共當局的眼中，猶如阿扁看待金孫一樣，容不得任何傷害，極力扶持其成為國際耀眼的大都會；而上海也很爭氣，已逐漸取代香港，蛻變為萬眾矚目的「世界之珠」。在此情況下，其房地產前景自然水漲船高，後勢無可限量，應是較為穩健的投資工具。目前的行情頓挫，其實對中長期投資為主的臺灣人來說，反而是好整以暇、從容選擇的絕佳契機。畢竟，隨便買隨便賺的時期（1999-2003年）已一去不復返，現在要賺的是智慧財，必須要多花點心思及時間，尤其不可全盤移植臺灣經驗，以為穩操勝券，其實兩者差異何止以道里計。◎兩地「風水觀」大不相同早期在上海投資房地產的臺胞，就經常會遇到這樣的狀況：明明千里挑、百里選，所買的房子地段不錯、環境不惡、位置好得沒話說、小區物業管理也屬一流，但就是租不出去或賣不掉，究竟怎麼回事？在台灣，只要不臨醫院太平間、不靠陰宅墓地，沒有明顯的風水禁忌（如：對厝角、無尾巷、路沖），東西南北都是大富大貴的命，「座東向西」還「賺錢無人知」呢。惟在上海則是朝南或朝東南的房子，才易被市場所接受。別以為大陸人迷信，其實只要身歷其境者就會知道這與風水「不搭界」（上海話意味：毫無相關），因為只有這兩種方位座向的房子才冬暖（冬天吹西北風）夏涼（夏天吹東南風），冬天可以採光，夏天則可以採風。尤其冬天在同一室戶內，因為座向的不同，朝北位置的房間竟可以比朝南房間低五個攝氏度，怎麼能不讓人既寒且慄。而許多初來乍到的台胞，在不諳當地習性的情況下，做了錯誤的投資，臨了還搞不清楚自己是怎麼死的，那才真是冤。◎地段好，不代表地點好再就地段選擇為例，往往令對上海不甚熟悉的臺胞無所是從、充滿困惑。因為，不論您到哪個個案去聽銷售人員的解說，會覺得每一個行政區都會前景燦爛而誘人。不要以為他們在唬弄您，基本上講的都是真的，在經濟高速前進、外資不斷湧入、各區主管官員業績壓力的情況下，建設的確突飛猛進、一日千里。差別就在於相關的公共設施，如：交通路網（捷運、隧道、橋樑）、大型公園綠地、購物中心等，與該個案步行的時間與距離，往往會被業者乾坤大挪移給拉近了。這種「捨近求遠」的促銷手法，看似一點也不稀奇，台灣早就用爛了，惟上海房地產個案動輒以千戶計，占地相當遼闊，從你家「小」門到社區「大」門，走路超過15分鐘以上一點也不稀奇。以捷運場站為例，個案說明書上標明距之步行約15分鐘，千萬別不相信，只不過他講的是小快步，如以一般步速測算，至少20分鐘；換言之，每日從出家門到社區門，再前往搭乘捷運，加上候車時間，來回往往需費時一個半小時，這還不包括乘車時間呢，此類個案於交通便利性方面，便有所欠缺。◎結論在蓬勃經貿活動的帶動下，上海正以驚人的速度脫胎換骨，終將成為舉世矚目的國際性大都會，房產商機也同樣令人垂涎及寄以期待。只是，對用心而謹慎、謀定而後動的投資人來說，遍地可望是黃金；對草率行事、自以為聰明的投機者而言，到處可能是狗屎。雖然都是黃澄澄的，但這一軟一硬之間，境遇也就有如天壤之別了！要來上海淘金、購屋置產嗎？沒問題！大門正敞開著，只不過千萬別忘了帶救生圈，沒聽過嗎？上海之水，深難測！(上)（作者是中華民國房地產政策研究學會秘書長、《上海樓市海外版》季刊發行人暨總主筆、上海電視臺第一財經頻道《第一地產》特約評論員，目前常駐上海，從事兩岸房地產商機交流與整合工作）

【2004-02-01/經濟日報/18版/保險頻道‧房屋市場】

"
2004-02-02_147,"

上海 便宜新玩法
半遊程、半自助組合靈活 住四、五星飯店 吃風味餐逛新舊上海 二月行優惠多


【記者周立芸╱台北報導】





	                       		黃浦江夕照是上海景點之一，對岸是繁華的浦東 。　記者周立芸╱攝影
	                      


	                       		豫園是上海充滿舊風味的景點。　記者周立芸╱攝影
	                      







                  	  黃浦江夕照是上海景點之一，對岸是繁華的浦東 。
                  
                  

二、三月上海的旅行人氣已漸由冷轉熱。與澳門航空合作的「神州笑澳遊」六家旅行社，最近推出一套「搖滾上海」五日遊，內容採半遊程半自由的組合式型態，為近年少見的上海之旅新嘗試。上海今年三月分起即進入商展活動季，四星、五星級飯店很搶手，帶動旅遊費用上漲。占上海旅遊市場產品大宗的自由行套裝產品三月分售價蠢蠢欲動，二月分售價相形優惠，可算一年最低檔價位。前述的「搖滾上海」方才上市，為了打響品牌三月不漲，二、三月分都維持同一售價，17,900元（稅兵1500元外加）。上海團幾已絕跡，上海完全併入華東遊程，但由於上海食宿較貴，華東團多只在上海住一晚。「搖滾上海」的經銷旅行社之一康福旅行社表示，這項遊程採取折衷方式，搭早去晚回澳門航空班機，第二天和第三天安排兩天遊程，主題分別是懷舊的上海、上海的新變貌新世界。之後完全是遊客自由時間。遊程安排有三頓風味餐、每天有早餐和最後一天的午餐。這種遊程與自由活動參半的安排，主要是迎合近年上海旅遊已被自由行席捲，很多消費者習慣在上海訪友或自行安排一兩項節目，不希望全程被固定。針對自由活動時間，「搖滾上海」也提供自費遊程選項--蘇州一日遊等，價格在一天新台幣1500元到2000元之間。銷售「搖滾上海」的六家「神州笑澳遊」旅行社分別為：康福（02）25221771、六合（02）25176017、鳳凰（02）25813535、東南（02）25236855、北航（02）25453131、良友（02）25075454。另外，在自由行套裝產品方面。南龍旅行社總經理沈正發表示，上海一年只有十二月到二月這段期間旅行需求量較少，自由行套裝也才會出現較優惠價格，挑便宜產品自以二月最有機會。北航旅行社則表示，現在已看得到三月分的上海飯店房價大約要增加60美元到100美元以上。二月分以最基本的上海五日自由行套裝遊來看，大約以四星以上飯店包裝的套裝售價在台幣15,000元到16,000元最多，三月視飯店搶手程度漲新台幣3000元或更多。

【2004-02-02/聯合報/E8版/旅遊休閒】

"
2004-02-02_36,"

《名師開講》
想找潛力股 睜大眼觀察日常產業
發現異常跡象 要思考是否會反映在股市？是否有股票投資獲利契機？


【蔡明彰 萬寶投顧總經理】





	                       		蔡明彰 萬寶投顧總經理　非報系
	                      







                  	  蔡明彰 萬寶投顧總經理
                  
                  

在猴年的寒冷的春節有兩個活動聚集沸騰的人潮，即溫泉泡湯及百貨購物。前者商機對股市投資人沒什麼啟發，後者就值得注意百貨股的賺錢機會。真正的股市贏家未必要從長篇大論的研究報告中尋覓潛力股，圍繞在日常生活的產業活動現象就可以指點迷津。鬼月房市熱有玄機尤其發現異常的產業活動跡象，就立刻要思考是否未來會反映在股市上？是否有股票投資獲利契機？去年農曆鬼月國內房屋交易卻反常熱絡，敏感的人就可意識到冷清十年的房地產將要復甦。如果到股市去買任何一檔營建股，當時絕大多數是雞蛋水餃股，到目前已有個股漲到50餘元，半年以來的投資報酬率以倍數計算，簡直是賺翻了！的確國內房地產景氣已經回春，去年是房市成交量放大，今年將是房價開始上漲，畢竟量是價的先行指標。投資人應該可從近二、三個月看到一些財團及建築業高價搶地的消息，再注意總統大選後預售屋的房價是否上漲？這兩個現象是近十來很少見的新鮮事，就暗示房價確定上漲。房價上漲，一部份是反應水泥、鋼鐵建材的成本推升(水泥、鋼鐵股的漲升早已發動)，另部份就是土地價格上揚。資產股值得留意因此去年買營建股，今年買資產股，將是股市贏家的最佳決策。所謂資產股就是擁有大筆土地的公司，若目前股價仍在淨值之下，表示股價被低估，一旦土地價格於今年止跌回升，被低估的股價就將強力上漲，此仍聰明人的賺錢機會來臨。台灣最重要的內需產業是房地產，通常房地產回溫後，表示家庭民眾的財富膨脹，下一步就是消費支出成長，最直接的受惠產業是觀光、飯店、百貨。因為一般民眾在荷包增加後，休閒及購物是消費的兩大重點。台灣股市休閒產業以觀光、飯店股為大宗，若反應民眾消費能力的提升，將成猴年股市的潛力股。百貨股雖家數不多，但有朝一日資金湧入，飆升將令人跌破眼鏡。內需百貨觀光看俏原本市場預期猴年第一季是傳產原物料及金融股的表現舞台，不過這兩個族群並無特別令人驚喜的產業活動現象，因此只算是符合眾人預期，股票固然會漲，但不是最飆悍的個股。反之，內需的百貨、觀光、資產類股，卻原先不在市場預期之中，出現異常的景氣活絡現象，加上長期籌碼沈澱，警喜之餘將成猴年第一批的潛力股。

【2004-02-02/聯合報/C6版/證券】

"
2004-02-02_51,"

大華證發行玉山金認購權證

【記者謝鎰年╱台北報導】

大華證券今（2）日發行以玉山金控為標的之美式價外型認購權證-大華33。大華33認購權證依發行日前一營業日標的證券收盤價22.1元之8.60％訂定，每單位發行價1.9元，以發行日前一營業日標的證券收盤價之140％發行，履約價為30.94元，存續期間一年，行使比例為1：1，即每單位認購權證可申購標的證券一股，總計發行3,000萬個單位，總發行金額為新台幣5,700萬元。該認購權證預計16日掛牌上市 （實際上市日期以台灣證券交易所核定之日期為準）。大華證券表示，玉山金控2003年稅後淨利達每股2.15元，加上今年景氣好轉，房屋市場房貸業務將會使銀行業務有更大成長空間，外資也一路加碼買進，法人看好其後續發展，目前外資持股比率約11.53％。此外，玉山金控也名列台灣50指數成份股新的五支候補名單中，加上近期股價沿五日均線攻堅，看好玉山金控的投資人可申購大華33認購權證。

【2004-02-02/經濟日報/14版/工商活動】

"
2004-02-02_81,"

看好買氣  預售屋價漲逾 1成

房仲業「看不下去」：合理約 5%  衝過高最後套牢投資者


【記者林瑞陽╱台北報導】

看好房地產買氣直線上升，許多預售屋業者悄悄抬高售價，漲幅至少都在一成以上，甚至有高達兩、三成者。不少房仲業者表示實在「看不下去」，認為不肖建商任意拉抬房價，會讓好不容易才要重新站起來房市再跌重跤。挾著水泥、鋼材和相關建材漲價之名，預售屋業者看準國房內房市正要走多頭，決定「合理成映成本」，漲幅從一成到三成都有，不過，此舉卻造成房仲業者憂心忡忡。不少房仲業者明白表示，這波因應成本上漲所作的售價調整，合理漲幅約僅5%左右，「頂多不會超過一成」。房仲業者估算建商新增的成本負擔指出，以市區推案而言，占成本比重最高者，首推土地，約有六至七成，如果再計入5%到一成的行銷費用，建材占總屋價成本，其實不會超過三成，而這三成的建築成本中，還有一半是支付工人薪資的人事成本，建材占所有成本比重，其實僅在一成五左右。房仲業者表示，以一成五的建材費用換算，就算所有建材用料全面都調漲三成，換算後建商的建築成本，不過也才增加4.5%，漲四成也僅增加6%，但目前售價調漲最兇的預售屋業者，漲幅單位都是以10%計，如果未來房市沒有基本盤支撐，只會製造高檔套牢的受害者和社會問題，「後果不堪設想」。對於部分同行「忍不住」調高售價的行為，少數建商也認為不妥。就有建商坦承，其實雖然建材價格上漲，但在經濟不景氣下，建築工人的工資並沒有明顯上揚，「以前請個木工師傅，一天就要3000元，而且還得供餐；但現在行情價只有2000元，他們卻是早到晚走，兩相抵消，成本真會增加多少？」

【2004-02-02/聯合報/C3版/理財】

"
2004-02-02_84,"

《證券經》
禽流感威脅 後市添變數

【記者陳漢杰】

外資大舉買超，引爆台股新年開紅盤後的元月行情；農曆新春開紅盤後，台股更不畏禽流感威脅以及美股、亞股接連回挫，以大漲小回方式帶量向上衝鋒。挑戰6,484點 指日可待台股波段漲升行情正熾，加權指數周線連五紅、月線連二紅，多頭企圖心旺盛，大盤上周收6,375.38點，挑戰前年高點6,484點，正指日可待。觀察目前台股行情，包括經濟景氣、資金動能、產業前景等，均有利多頭走勢；除了總統大選的政治因素，還會影響台股走勢的變數，可能就是禽流感疫情。有人現在已把禽流感與去年的SARS相提並論；更有人說，台灣中南部禽流感其實已相當嚴重，只是總統大選在即，執政黨為了選情，正極力壓制疫情擴散的訊息。禽流感現正在亞洲肆虐，儘管台灣仍處高病原毒的清淨區，但若亞洲全面爆發，台灣也不能置身事外，投資人仍須留意禽流感的發展與對股市的影響。世界經濟專家認為，若沒有好好控制疫情，亞洲會因禽流感損失數百億美元。經建會也評估禽流感是今年經濟發展的一大變數，影響層面不只速食及觀光旅遊相關產業。中經院則認為，目前要評估禽流感對經濟的影響，尚言之過早，還需要更多資料研判，但須密切觀察。中長多頭格局 維持不變證券專家則多持樂觀看法。瑞銀、荷銀等投信分析，儘管受禽流感影響，台股短線會有回檔修正壓力，但賣壓出籠反有利加速趕底，配合基本面與技術面支撐，台股中長期多頭格局未變。如果不考慮禽流感這項變數，今年全世界經濟展望均非常良好。美國S&P 500大企業已公布去年第四季財報的255家，有87.9%的企業優於或符合預期，平均企業盈餘較前年同期成長24%，顯示美國企業獲利能力逐漸提升，密西根大學及官方統計消費者信心指數今年元月持續增長，失業率則在下滑，工業生產已連續第四個月增長，ISM製造業指數亦由去年最低4月的46.2持續上升至12月的63.4，使得美股多頭態勢持續，三大指數大漲小回、頻創波段新高。歐洲的德、法、義、比、荷等企業信心走強，日本經濟正處復甦態勢，大陸去年經濟成長率更逾9%；在外在經濟大環境全面看好下，台灣經濟基本面沒有理由看壞，這是看好台股中長期多頭走勢的最主要支撐。在資金方面，台灣本地已經錢滿為患，外資預期新台幣升值、MSCI將調高台股權重，更大舉匯入買超台股，加上電子大廠匯回發行ECB的錢、外匯存款解約資金，錢潮正源源不絕進駐股市。觀察台股中長期行情，傳產、金融、電子股各有強勢主流，在大立光、台積電領先舉行法人說明會後，聯電、華映、茂德、日月光、奇美電等陸續在2月初舉行法說會，目前晶圓代工產能利用率滿載，封測產能不夠，TFT-LCD面板價格不是持穩就是續揚，DRAM頻傳漲聲，工業電腦、LED股更是熱的發燙。傳產的鋼鐵、紙、水泥、建材、砂石、EG、PVC等價格頻聞漲聲；在新台幣升值效應激勵下，營建、資產股漲勢更是凌厲，個股漲幅動輒超過五成；泛藍概念股中視、復華金、北商銀亦告大漲。由於台股這波輪動上漲，鋼鐵、塑化、營建等漲幅相對較大，目前傳產股還可留意的，以股價還不高的營建股、資產股、受惠房市復甦的營建周邊股為首選。評估今年房市至少可再上揚一成，主要是鋼筋、砂石原物料價格大漲，中古餘屋所剩不多，加上利率走低，新台幣卻不斷升值，促使民眾看好房價會飆高，搶著逢低進場。再根據四年前總統選舉前後經驗，在3月選舉結束後，房市交易都會爆量上衝。因此一些本益比還算合理，公司派又努力作多的宏都、長虹、華固、皇翔等，仍值得注意。營建股飆漲後，資產股自然會尾隨跟進，有口碑的老牌資產股，首推士林三寶，又以業績最具遠景的士電最佳。房市好，與房市緊密相關的電梯大廠永大、衛浴設備和成應也不會太寂寞。部分紡織股如力麗等加工絲，本益比尚低的南緯等，亦不容忽視。電子次產業 三族群看俏電子次產業股群非常多，除了質優、股本小、價低的個別公司外，以封測、LED、工業電腦三大股群較有看頭。今年第一季封測景氣全面看好，日本整合元件廠大量釋出訂單，日月光、矽品、京元電等產能幾乎塞爆，泰林、菱生、超豐、力成等全面受惠。加上日月光將併購日本封測大廠，日月光、矽品ECB即將定價，均會帶動封測股持續攻堅。工業電腦股具有股本小、客製化與彈性夠、毛利高等利基，是電子下游廠家中最看好的股群，比如廣積、伍豐去年每股純益都超過6元，威達電超過5元，研華在提列匯損後仍有3.05元，瑞傳超過3元，凌華3.5元，研揚3元以上，寶晟3.01元，同時今年都會持續大幅成長。最近熱的發燙的LED股，主要是下游封裝廠陸續突破白光LED專利，使藍光LED晶粒前景大好，晶電已成為百元俱樂部成員之一，不過晶電的股價漲幅也大；由於隨手機彩色化、以及大型TFT-LCD面板未來對LED背光源的需求，今年LED成長主軸應以白光LED為主，璨圓、億光、國聯、光寶、東貝等前景都好。

【2004-02-02/經濟日報/27版/證券市場】

"
2004-02-03_1,"

高雄房市
建商高價標地  買氣再燒

【盧繼先】

唐榮鐵工廠最近標售位於高雄市農16七筆重劃區土地，吸引高雄知名建商京城、皇苑、北京、友友、麗晶等建商前往競標。皇苑以每坪32萬元天價標得1,031坪土地，較去年底價高出8萬元，再創農16建地交易新紀錄，勢必將再帶動北高雄房地產市場買氣。唐榮鐵工廠共標售農16七塊建地，因為農16是高雄市最具發展潛力地區，高雄市政府已決定採取以地易地方式，將市府大樓及市議會大樓銷售，取得價款來開發農16，估計至少花費60億元進行開發。皇苑建設以每坪32萬元總價3.29億元標得面積1,031坪建地，與第二順位京城建設每坪出價相差5.8萬元，再創農16建地交易新紀錄。皇苑在去年7月曾以每坪25.8萬元新紀錄購買農16地段500多坪建地，這次再以天價競標成為高雄建商討論話題。皇苑建設董事長郭敏能表示，農16地段許多建地都被京城建設買走，唐榮鐵工廠標售的建地是最後空地，皇苑購買編號86號土地是三角窗精華土地，皇苑不惜以天價就是搶購最後精華土地，並將在下半年推出28樓超高樓推案。京城建設已在農16購得1.2萬坪建地，大部分是去年SARS事件後，高雄房地產市場陷入谷底時以坪16至20萬元購得，京城以每坪28.8萬元總價1.9億元標得編號5號面臨博愛路600多坪建地。京城建設董事長蔡天贊表示，京城在農16取得土地成本只有目前市價的五成，唐榮標售土地價位再創新高。京城以目前擁有1.2萬坪土地計算，資產至少增加20億元以上。農16開放興建才短短的一年，土地成交價從近20萬元一路飆漲至32萬元，漲幅已超過50%。目前農16地段新推大樓每坪售價約在10至11萬元，如以唐榮得標部分土地每坪超過30萬元計算，未來建商推案每坪價位將會達到12萬至13萬元水準。芳岡建設董事長林達標表示，北高雄房地產市場最近一年在建商大量進場購地推案下，目前已成為最熱絡市場，唐榮標售土地出現每坪超過32萬元天價，等於是讓北高雄重劃區房價與市區首購大樓房價相同，北高雄成為建築業及消費者最愛。

【2004-02-03/經濟日報/39版/房地產】

"
2004-02-03_153,"

提供住宿優惠與旅遊專案
國賓飯店高唱迎春曲


【記者黃英傑╱台北報導】

春節過後至寒假期間，是適合全家出遊的理想時節，五星級飯店除提供優惠住宿外，也規劃了結合知名景點的旅遊專案。包括台北、新竹、高雄三地國賓大飯店，都有不同風味的自然或人文豐富之旅。而今年春節假期花東地區飯店住房大爆滿，過年後元宵節、情人節的腳步也隨後到來，花蓮飯店業如理想大地渡假飯店也推出多元的促銷優惠，以延續這波春節假期熱潮。在這離峰時段民眾不僅可享受更優惠房價外，更可提高旅遊品質。台北國賓大飯店推出「湯戀新北投」專案，即日起以3,600一元可享台北國賓住宿及亞太溫泉會館泡湯，還可至北投溫泉博物館探索古蹟及泡湯的歷史傳奇。內容為住宿一晚、自助式早餐二份、亞太溫泉會館泡湯券二張，還有V-MIX 500元折價券二張，並附捷運新北投站至亞太溫泉會館免費專車接駁。高雄國賓大飯店的「國賓嬉遊季」，則提供3,598元的優惠，內容包括標準雙人房住宿一晚、自助早餐兩客，還有午餐或晚餐兩客（二選一）、河邊曼波免費飲料券及賓至如歸妙用券兩張。國賓大飯店的妙用券於住宿期間至各餐廳現場消費均以九折優惠外，憑券可換取一樓或20樓酒吧迎賓飲料一杯，並可享地下一樓理髮廳八折、藝品店及國賓藝廊75折等多項優惠。花蓮理想大地渡假飯店推出「玩家三重奏」住宿優惠專案，玩家獨奏為二人成行，平日每人只需1,999元、假日每人2,499元。玩家二重奏：二人成行平日每人只需2,999元，假日每人3,699元，除了活力有氧自助早餐、精緻晚餐外，還有太魯閣峽峰豪情半日遊、花東縱谷綠野鄉情半日遊、戀戀草莓園三選一。玩家三重奏則提供精緻晚餐及理想美人湯 （深海鈣鎂鹽泉）與精油按摩。

【2004-02-03/經濟日報/24版/休閒天地】

"
