,2011-01
2011-01-01_111,"崧江桂冠 近捷運站
【黃啟菱】
「崧江桂冠」為獨棟住宅，一層一戶，坪數規劃39坪，四面採光，方正格局可創造好坪效，隔出三房、二廳、雙衛、一梯廳與一書房。近捷運站，捷運蘆洲線已於2010年底通車，2011年中更將由忠孝新生連接至古亭站，與中和線、新店線交會，頗具前景。
住商不動產松江民權店副理劉醇秀：本案距離捷運站超近，頗為便利，位於靜巷內，生活品質佳，生活機能則仰賴鄰近之松江市場；本區30年以上的中古華廈已有成交超過每坪50萬元之紀錄，房價漲勢驚人，本案開價還算平實。
【2011-01-01/經濟日報/S08版/房產個案─新屋】
"
2011-01-01_169,"資金行情 vs. 政策打炒房
利多占上風 兔年房市驚驚漲
【記者黃啟菱╱台北報導】
建國百年到來，房市可望繼續成長。房市專家認為，今年房市景氣將是「資金行情」與「政策打炒房」的大對決，但因利多因素多於利空因素，房市仍呈「驚驚漲」格局。
《住展》雜誌調查，今年大台北地區的預售屋推案價，將有一套新標準，其中，台北市信義計畫區、仁愛路二至四段、敦化南北路等精華區的推案價，每坪將站上200萬元；至於開價30萬元以下的區域，則僅剩淡水、八里地區。
遠雄集團董事長趙藤雄說，房市景氣需視整體經濟情勢，今年「兩岸經濟合作架構協議（ECFA）」效應將開始發酵，且因大陸對台灣釋出獨有的讓利，其效益更遠超過「自由貿易協定（FTA）」與中、港簽的「更緊密經貿關係安排（CEPA）」，進一步促成台灣與亞洲區域經濟整合；在此架構下，他對整體經濟情勢有信心，也預期台灣房價有5%至10%的漲幅。
鄉林建設董事長賴正鎰指出，今年房市受到高地價、豪宅熱、少子化、流行趨勢等因素影響，應會出現「價增量縮」的背離走勢；並形成「基地規模小、單位戶數少、單戶坪數大、單價高、總價高、個案銷售金額高」的「兩低四高」現象，則成推案大趨勢。
賴正鎰認為，今年上半年房市將因六大因素而出現「黃金半年」，六大因素包括五都升格蜜月期、新台幣升值資金行情、陸客自由行、兩岸簽署投保協議、台灣房市轉為國際盤、去年選舉的遞延推案效應等；至於下半年起，受到立委、總統大選逼近影響，建商在態度上應會趨於保守。
政大教授張金鶚提醒，今年看起來是榮景的一年，但從總體經濟面及房市基本面來看，支撐這個榮景的力量是薄弱的，只要一有變數，就會出現反轉，想進場的民眾冷靜觀望，別一窩蜂搶進，政府也應對炒作投機買盤下重手。
【2011-01-01/經濟日報/A2版/光芒100╱投資大勢】
"
2011-01-01_245,"回顧2010
利多利空交戰 高房價成常態
【記者何醒邦╱台北報導】
回顧去年房市，利多與利空交戰，「價格創新高」似乎已成常態，但「政策打房」也屢屢成為焦點。
房仲業者指出，在低利率環境與整體政經情勢下，2010年房市依舊「牛」氣沖天，而「資金、利率、政策」則為2011年房市的三大關鍵。
信義房屋不動產企研室經理蘇啟榮說，去年房市現象大都與高房價有關，而今年大環境背景與去年相似，影響2011年房市走向的關鍵因素，仍不脫「利率、資金」。
目前的利率仍維持低檔，對自住客來說，利率條件相當友善；至於資金動能，則關係置產型的買氣能否延續；而高房價議題仍會延續到今年，房市政策也將扮演左右房市重要角色。
蘇啟榮說，今年可能會出現幾大現象：受五都選舉而遞延的推案，將在329檔期爆發；預期新台幣升值，會加速資金回流；政府為因應高房價，陸續提出財政上的改革措施。
中華民國住宅學會選出去年度10大房地產的新聞議題包括了：
1.資金充沛、利率低檔。2.投資客比率與房價所得比持續偏高。3.土地與地上權標售價格迭創新高，政府停止標售台北市精華區國有地。4.央行打炒房相關措施。5.五都選舉結果藍三綠二，不確定因素消失。6.兩岸簽署MOU與ECFA。7.政府推動都市更新。8.財政部研議相關稅制措施。9.推動興建社會住宅。10.經濟景氣持續復甦。
【2011-01-01/聯合報/AA2版/股市．基金】
"
2011-01-01_270,"名家看房市
五都房市 四大趨勢成形
【文╱葉凌棋】
美國持續印鈔，大量國際熱錢湧入雙匯雙升的亞幣市場，推動股、匯市挑戰新高，加上國內外投資人對於「兩岸經濟合作架構協議（ECFA）」的利多期待，兩股動力相互加持，將帶動台灣房市在這波金融海嘯後的反彈潮裡持續追高。
有購屋、換屋需求的民眾，不妨參考政府政策方向，作為選擇區域、產品的主軸，例如五都未來的政策走向，就是民眾很容易掌握中、長期區域發展藍圖的線索。
五都改制不但標誌著台灣地方自治邁進新的里程碑，也代表過去力有未逮的區域治理有了新的著力點。資源集中運用的推展下，五都的房地產市場將有結構性的轉變。
在此資源大整合架構下，有四大趨勢立即兌現。第一，是市中心都市更新加溫，帶動都會發展的市中心在合併、升級後，行政、財政、人口資源大集中，會大幅拉抬周邊不動產的價值。空間使用的迫切需求加上房地產價值的提升，勢必增加地主改建的誘因。
第二，軌道運輸催化郊區，熟成大台北地區捷運一年通一條、三環三線，這些受惠於交通時間縮短的區域，其提供的中低總價住宅產品，可同時紓解市中心的高房價、人口壓力兩大問題，絕對是政府施政重點，將複製捷運周邊房價翻倍的經驗。
第三，縣市合併縣區，得利中南部的縣市合併，讓原來縣市交界的鄉鎮市，除了在身分上升級外，更享受到市中心豐沛的資源。過去屬於台中縣的豐原、潭子、大雅、大里；原台南縣的永康、仁德、歸仁；以及原高雄縣的橋頭、仁武、鳳山，可望得到升格、比價雙重優勢，無論是住宅產品或土地市場都有持續上挺的機會。
第四，重劃區推案爆大量；地主擁地自重、心態過高，市區土地一地難求，重劃區成為推案重戰區。
台灣房市在熱錢氾濫、ECFA看好的前提下，欲小不易。而且目前政府打房，主要鎖定投資客，並不會影響自住市場的穩定成長。民眾若有購屋需求，就應及早評估家庭財務狀況、遵循上述線索，把握進場機會，完成築巢、換屋的美夢。
（作者是永慶建設暨代銷公司總經理）
【2011-01-01/經濟日報/S06版/房產話題】
"
2011-01-01_332,"誰說單身貴族存不了錢？學兩招受用一生…
理債買基金 開心到老
【徐采蘩】
徐采蘩（CFP國際認證財務規劃師╱統一保險經紀人公司）
案例故事
陳先生，40歲，單身，在某電腦公司擔任研發部經理，因公司在草創初期，與公司達成協議，在公司未獲利前，暫不支領任何獎金。雖然每月薪資不低，但每個月生活費總是透支，自覺還是蠻勤儉的，為什麼老是入不敷出，年紀已漸長，每個月都沒有結餘，更遑論為退休做規劃，他該怎麼辦？
陳先生因為平日工作十分忙碌，無暇管理自己的財務狀況，因此，通常是每月薪資一入帳，就利用轉帳方式或自動扣款方式付平日的開銷，因為每個月的支出幾乎等於每個月收入，雖然每個月都小心翼翼，深怕透支，一旦有突如其來的費用支出，就用信用卡至提款機預借現金，如偶有獎金入帳再去繳納信用卡循環信用的還款，月復一月，總覺得自己收入並不低，又無家累，平日花費也沒有太奢華，為什麼好像存不到錢？難道，要這樣過一輩子？
財務現狀
陳先生目前的資產包括存款、公司股票、房子，資產總計是532萬元；現有的負債則包括房屋貸款、信用卡循環信用、信用貸款，累計有299.5萬元，因此，淨資產是232.5萬元。
陳先生的收入還不錯，每月的薪資收入有 7.4萬元，月支出卻高達7.73萬元，支出大於收入。年收入雖然還有保險還本金約1萬元，但因為要支付保險費，加上稅金，每年收入扣掉支出，會負債13.16萬元左右。
理財建議
檢視陳先生目前的狀況，最大的問題是收支不平衡，導致每個月透支或沒有結餘，而透支的最大比率是銀行還款：包括房屋貸款及信用卡循環利息。經整理陳先生的資產負債表及每月的收入支出表可以看出每月會透支3,300元，房屋貸款及信用卡循環的還款占收入占50%，因此，陳先生首先要做的應該是負債管理，建議如下：
1. 一般來說，以貸款利息來說：房屋貸款利率最低（約1.5~2.5%），信用貸款次之（約7%~15%），而信用卡循環利息最高（約14~20%），陳先生目前房價為520萬元，經數年的還款及房屋的增值，目前房貸比約52%，應有加貸空間，陳先生應擅用利率較低的房屋貸款還清信用卡及信用貸款部份，每月支出立即可省下2萬元支出。
增貸50萬元，每月支出約3,200元。將所有負債整合至房屋貸款，並多貸18.5 萬元做為陳先生緊急預備金，以備臨時錢不夠用時又必須要信用卡預借現金，導致錢永遠還不完。
2. 負債整合可以解決暫時現金流的問題，重要的是每月的收入支出必須做一些調整。陳先生目前開車上下班，車子保養維修及加油、保險費、停車費等是一筆不小的開銷，陳先生工作及住家交通還算方便，只是開車習慣了，沒有想過要使用大眾交通運輸。
其實，陳先生平日工作相當忙碌，除上、下班外顯少使用車輛，顧慮到陳先生要為自己準備退休金及三年內可能有結婚的打算，建議陳先生使用大眾運輸工具，雖然暫時麻煩不習慣些，但如果可以換來未來更優質的生活，先苦後樂是值得的。
3.陳先生希望65歲可以退休，希望退休後每月約有3萬元可以花費（屆時房貸已繳清），經調整每月收支後，每年尚有結餘約16萬元，建議陳先生開始提撥1萬元定期定額投資基金，以年複利6%累積25年，約可累積近700萬元，再加上勞保年金及勞退新制提撥的退休金，陳先生的退休應該不用太擔心了。
【2011-01-01/經濟日報/S13版/退休金】
"
2011-01-01_334,"《股海常勝軍》
建國百年 台股萬點
【朱成志】
去年12月4日我在本欄標題：「台股三寶，2011年牛氣沖天」，三寶指的是「營建、資產與金融股」，全都是反映內需經濟的指標。12月30日央行理監事會議，符合外界預期升息半碼（0.125個百分點），同時將新北市林口、三峽、淡水三個區域列入選擇性信用管制，並將土地融資貸款最高成數訂為65%；此外，針對熱錢流入對新台幣升值的衝擊，央行也大幅調升外人活期存款準備率到90%。
雖然央行動作積極，但效果有限，仍然擋不住熱錢流入的速度，也無法有效壓抑房價，連一向保守看待房市的張金鶚教授，也覺得房價壓不下來。
雖然外傳索羅斯為首的國際投機客瞄準新台幣炒匯，上演「彭淮南PK索羅斯」的戲碼，但我認為這一波熱錢潮不會只看短線，市場傳言可能過度渲染。在去年12月最後一周，新台幣匯價每天「柳條擺盪」幅度都超過1元，最高升到29.08元，這不是單純的熱錢，更代表許多外資看好民國百年兩岸經濟協議（ECFA）啟動，而搶先卡位的結果。最好的例子就是2010年「東協十加三」生效後，許多東南亞國家股匯雙漲，如印尼股市全年漲46%、印尼盾升值4.3%，泰國股市全年漲41%、泰銖升值9.6%。2011年台股不只挑戰萬點，新台幣也有大挑戰。
台股2010年前11個月表現牛皮，總共才漲2.2%，直到最後一個月才突破僵局。外資到9月1日為止才買超72億元，全年卻大買2,782億元，等於從7,600點以後才大量加碼，成為台股成功攻上8,900點的最大助力。這段期間也輪到壓抑最深的金融股表現，彰化銀行從18.2元漲到26.45元，已突破2005年台新金以330億元吃下彰銀14億股特別股的26.12元價位，不只台新金解套，也拉大想像空間，未來會不會如同我先前所說：「公股出手吃回彰銀股權？」
低價金控股日盛金封關攻上漲停，低價銀行股如台企銀、安泰銀、萬泰銀也漲停，連最牛皮的國泰金也一度逼近漲停；證券股方面，先前具經營權爭奪題材的寶來證先攻，封關日輪到今年併購金鼎證的群益證大漲。金融股仍有一波行情發酵，不必預設高點。
綜觀盤面，雖然央行對部分區域房市選擇性信用管制，營建股卻利空不跌，皇翔封關日攻到漲停97.4元，逐步逼近2008年4月的109元天價。皇翔2010年前三季EPS才0.35元，主要是信義區豪宅推案「只建不賣」，不到1元的EPS卻撐起近百元的價位，代表市場認為背後隱藏2011年強烈看好房地產的味道。
資產股更是最有想像力的投機指標，央行打房都擋不住購地成本逐漸墊高的營建股，更何況土地自有、持有成本超低的資產股？新紡封關日尾盤急拉漲停到55.5元，有作帳的宣示意味，展望民國百年行情，相信農林、勤益、台火、大同、厚生、黑松、士紙、中櫃、中工等指標股都不會缺席，值得留意。
電子股受限於新台幣升值的壓力，但特定次產業仍有極高爆發力，如2011年1月6日到9日的美國CES消費性電子展，號稱將有65家廠商推出平板電腦圍攻蘋果iPad，這將帶動觸控面板相關產業鏈的的大商機。萬寶投顧研究部預估，2011年觸控面板高價的TPKEPS 39元、年增1.2倍；中價的勝華EPS 5元、年增1.5倍；但低價的和鑫EPS 2.5元、年增飆到24倍，證明越低價越凶悍。
2010年台股從8,188點漲到8,972點，漲幅9.6%，全球經濟最「牛」的中國，卻因為緊縮銀根政策，股市最「熊」，跌了16%（至12月30日）；表現平平的美國，道瓊指數反而漲了11%（至12月30日），比台股多。
經過2010年的修正，陸股2011年依舊保持強勁經濟動能，有機會重啟攻勢。美國也如巴菲特所言「股優於債」，資金逐漸從債市流向股市。2011年美股、陸股都展望樂觀，帶給台股挑戰萬點一劑強心針，民國百年重返盛世的榮景，不能錯過。（作者是萬寶投顧董事長，國家考試合格CSIA證券分析師，投資資歷23年）
【2011-01-01/經濟日報/A3版/光芒100╱台股聚焦】
"
2011-01-01_389,"

中山聚焦
豪宅 台商置產熱點

【文╱黃啟菱】





	                       		松山機場與上海虹橋機場對飛後，台商往來台灣、上海兩地節省不少時間，也形成一日生活圈，不少台商選擇就近置產，帶動中山區成為新興豪宅區。　圖╱業者非報系
	                      


	                       		松山機場與上海虹橋機場對飛後，台商往來台灣、上海兩地節省不少時間，也形成一日生活圈，不少台商選擇就近置產，帶動中山區成為新興豪宅區。　圖╱業者非報系
	                      


	                       		松山機場與上海虹橋機場對飛後，台商往來台灣、上海兩地節省不少時間，也形成一日生活圈，不少台商選擇就近置產，帶動中山區成為新興豪宅區。　圖╱業者非報系
	                      







                  	  松山機場與上海虹橋機場對飛後，台商往來台灣、上海兩地節省不少時間，也形成一日生活圈，不少台商選擇就近置產，帶動中山區成為新興豪宅區。
                  
                  

松山機場與上海虹橋機場對飛後，台商往來台灣、上海兩地節省不少時間，也形成一日生活圈，不少台商選擇就近置產，帶動中山區成為新興豪宅區。其中，中山北路為昔日的「官道」，由南到北串連起台北車站、士林、天母乃至於陽明山，一直具有重要地位；如今中山北路林蔭錯落、名店林立，已成觀光客來台必訪之地，更成為中山區房市重要利多。尤其是中山北路上的晶華商圈，交通便利，百貨商場、飯店、精品商店林立，堪稱台北西區最具指標的商圈。中山區房市另一焦點，則是松江南京商圈，本區金融機構群聚，素有「台北華爾街」稱號，也有不少台商企業總部在此，成為此區住宅市場的一大利多。本區內以中古屋居多，新個案罕見，生活機能可仰賴四平街商圈，區內擁多座公園，包括四平公園、伊通公園等，交通部分，捷運新莊線從行天宮轉進松江路，銜接未來松山線及既有之板南線，捷運交會利多已開始發酵。除有雙捷運利多外，南京東路、松江路上也都有多線公車可搭乘前往各地，四通八達。

【2011-01-01/經濟日報/S07版/房產個案─豪宅】

"
2011-01-01_419,"中山聚焦
小套房 擁綠地景觀
【文╱李至和】
中山區房價在整個台北市中，是成長幅度比較小的地方，落後的房價讓當地更具補漲空間，也吸引大批民眾搶進當地，由於當地未來可望成為北市新綠地景觀區，預期將持續升溫。
中山區位在台北市中心，交通極便捷、生活機能強，食衣住行育樂樣樣皆有，區域內不少挑高設計的套房產品，適合單身、小家庭首購族布局，未來自住或投資的都極有潛力。
住商不動產中山聯合加盟店指出，中山區最大的特色就是各類物件一應俱全，有高價的新成屋，也有便宜的中古屋，大多都有生活機能方便、交通便捷的特點，因此中山區房價在台北市排名始終名列前五名。
中山區松江南京捷運站已經開通，使得本區的交通機能更便利了。
【2011-01-01/經濟日報/S10版/房產個案─小套房】
"
2011-01-01_428,"中山區 雙捷運交會 房價起步跑
【文╱黃啟菱】
捷運不只提供通勤便利性，更是帶動房價往上攀升的關鍵動力，其中，雙捷運因有黃金交叉雙線帶來的人潮及錢潮，漲幅最令人期待。
永慶房屋表示，近來台北市最受矚目的五大雙捷運站點，包括松江南京站、行天宮站、民權西路站、大橋頭站與徐匯中學站，有三站位於中山區，其中，捷運行天宮站近六年來的漲幅高達45.6%，最為驚人。
捷運行天宮站在民生東路、錦州街口，目前暫定為捷運新莊線與汐止民生線之交會站，公車班次及路線皆相當密集，未來雙捷運交會通車後，整體交通機能將大幅提升。
松江路及民權東路上則以住商混合大樓較多，該區段大樓產品價差極大。捷運松江南京站位松江路、南京東路口，為北市重點商辦大樓群，素有金融街之稱；其中捷運松江南京站新莊線已完工通車，至於松山線則預計於2013年通車。該區段新成屋以及預售案則多規劃為豪宅產品，坪數皆放大至80坪以上。捷運民權西路站在中山區、大同區交界，為捷運淡水線與捷運新莊線之交會站；據北市交通局最新統計資料，捷運新莊線通車後，倚賴本站轉乘之運量將再提升。
承德路往南可連接台北車站、往北連接士林、北投、關渡。往東可連松山機場與內科，沿中山北路往北抵達圓山飯店、及花博主要園區。本區段屋齡20年至30年大樓，以30坪至40坪標準規劃的三、四房產品居多。
至於公寓產品受到捷運新莊線即將開通以及台北市都更熱的帶動，價格也水漲船高，比較2003年SARS襲台時的低價，每坪單價至少成長一倍。
【2011-01-01/經濟日報/S06版/房產話題】
"
2011-01-01_441,"《金融五寶本周運勢》
美中歐極寒 原物料看升
【本報訊】
股市
斯達克Stock
中國人行意外升息一碼衝擊亞股；面對通膨高漲與經濟成長，中國對抗通膨意志不堅的態度，實已動搖市場信心。另外，美國假期銷售強勁，美股12月表現更為19年來最佳，VIX恐慌指數降至新低，市場極度樂觀之際，須留意物極必反之下跌風險。
債市
邦芝Bonds
美國消費者信心下降，房市數據不佳，GDP不如預期，通膨放緩至50年最低，反而強化柏南克進一步購買公債救市信念，有助支撐債市。惠譽調降葡萄牙信評，點出經濟狀況將陷入衰退，若歐債問題發生骨牌效應恐使危機蔓延，投資人須謹慎面對。
外匯
馬妮Money
惠譽對葡萄牙與匈牙利的財政和經濟前景悲觀，下調信評。市場憂心債信危機，更畏懼歐洲經濟連鎖衰退，進而引發經濟蕭條，不利歐元。此外，南韓大規模軍演使朝鮮半島情勢緊張，北韓揚言發動核武戰爭，撼動亞洲貨幣，部分資金回流美元避險。
原物料
歐尤Oil
VIX恐慌指數顯示市場對於柏南克的貨幣救市政策過度樂觀，之後恐樂極生悲，原物料恐降溫。不過美中歐極寒氣候與市場炒作使能源與糧價飆漲。此外，中國升息是耶誕節最意外的禮物，對抗高通膨恐僅收杯水車薪之效，原料價持續震盪向上。
房地產
豪司House
美國20大城市房價指數下滑，消費者信心回落，顯示歐巴馬減稅方案與柏南克量化寬鬆仍未完全振興美國經濟。加上美歐受暴風雪肆虐、歐洲降評危機四起，均不利房市表現。中國意外升息一碼，加上溫家寶宣示打房決心，恐造成房市泡沫危機。
為了讓複雜的金融市場更平易近人，創星知識科技將全球五大金融市場擬人化，透過可愛的金融五寶-斯達克(股市)、邦芝(債市)、馬妮(外匯)、歐尤(原物料)、豪司(房地產)；您將可藉由金融五寶的起伏，觀察五大市場表現，體驗全球金融環境變遷，掌握財經脈動。
資料來源：創星知識科技 智慧型永續金融教育入口網站暨平台www.fqfun.com.tw
【2011-01-01/經濟日報/S15版/親子理財】
"
