,2009-06
2009-06-01_108,"《理財導航》
房地產股 後市看漲
【記者╱劉煥彥 】
中共官方上周推出大陸房地產固定投資最低資金比例等兩項新政策，有利房地產類股後市發展，愈來愈多外資看好大陸房地產發展。
中共國務院日前批准「深圳市綜合配套改革總體方案」，深圳市將在大力進行行政管理體制改革與經濟體制改革等六個方面的工作，希望使深圳改革開放進入新階段，這將使深圳房市間接受益。
再者，上周中共國務院宣布調降房地產業固定資產投資項目資本比例最低要求，保障性住房及普通商品住房項目為20%，其他項目為30%。
香港經濟日報報導，此舉有助大陸建商恢復或加速房地產投資，長期對大陸房市是個好消息。去年大陸房地產開發投資金額成長幅度明顯放緩至21%，今年第一季也只比去年同期小升4%。
高盛指出，上述措施長遠將增加市場供應，進而減緩房價升幅。但話說回來，高盛認為，在預期大陸經濟將強勁復甦和高收入家庭迅速擴張的推升下，大陸房價明年可望上升5%至20%。
儘管如此，投資者仍應留意政策風險，特別是大陸打算開徵物業稅。中共國務院日前公布「關於09年深化經濟體制改革工作的意見」，明確提到今年要研究開徵物業稅。
由於物業稅是按房價徵收，勢必增加買方成本。一旦北京當局開徵物業稅，短期或許會造成負面心理影響。
此外，部分外資看好世茂房地產，高盛先前就把世茂加入「確信買入」名單，認為世茂在長三角的發展優勢仍未反映在股價上。
【2009-06-01/經濟日報/A10版/兩岸財經】
"
2009-06-01_152,"《論壇》
陸資進房市…
大補帖？大泡沫？
【本報訊】
兩岸關係自馬英九總統上台後，往來日趨密切；我政府開放陸資來台辦法可望於六月公布實施，隨後陸資來台購置房地產可望進一步放行。陸資企業原本不允許來台購置不動產，然而一旦開放陸資來台，大陸公司自然就會有購買廠房、辦公室或自用住宅的需求。
營建業者舉雙手歡迎陸資，當成台灣房市大補藥，可激勵行情，但也有學者專家擔心未來陸企抬高台灣都會精華區房價，下一代台灣人會買不起房子，然而也有人持平評論陸資為外資的一種，既可開放外資持有台灣地產，陸資為何不可？
【2009-06-01/聯合晚報/A10版/論壇】
"
2009-06-01_190,"政策利多 績優地產股可押寶
留意深振業A、寧波聯合及榮盛發展等漲幅不大個股
【記者邱詩文╱綜合報導】
大陸商品房投資自有資金比例下調後，房地產與基建類股受益最大；分析師建議，投資人可關注每股經營現金相對緊張的績優地產股，如深振業A、寧波聯合和榮盛發展。
大陸5月27日起調降商品房投資自有資金比例15個百分點到20%，業內認為，從下半年開始房地產投資有望回暖，這對資金緊張的房地產上市企業來說，無疑是雪中送炭。
新華社引述分析師說法指出，儘管下調資本金對房地產股是利多，不過，對那些前期漲幅已大的房地產股，投資者要保持警惕，因4月底大陸重新調整行業投資自有資金比例的消息已經傳出，漲幅已包括了這項利多預期，能否再大漲有待觀察。
分析師指出，目前可關注前期漲幅不大，且每股經營現金流相對緊張的績優地產股，如深振業A、寧波聯合、榮盛發展、福星股份、張江高科、DR小商品、上海新梅、首開股份、海泰發展、東湖高新等。
今年以來，股市大幅反彈，房地產股票也大漲。廣州日報統計顯示，自年初至5月最後一個交易日，深滬兩市130檔房地產股票的平均漲幅高達100%。其中，有57檔個股年內漲幅在100%以上，漲幅最大的陽光發展年內漲幅高達234.96% ；漲幅最小的綠景地產也有25.46%。
報導引述廣州安惠投資總監鄧力等一些業內人士認為，買房地產股和買房各有優缺，關鍵是投資者要根據自身情況進行配置。但不管從短期的相對估價，還是從兩者流動性特徵來看，投資房地產股都優於投資房地產。
據不完全統計，A股市場主流房地產上市公司的本益比為15 倍到20倍，隨著經濟回暖，上市房地產淨利潤成長率為20%到30%。相比之下，投資房地產股的本益比，只有投資房地產本益比的一半到三分之一，房地產股的相對投資價值也因此突顯。
去年底，房地產股和房價雙雙出現彈升。不過，房地產股今年以來的平均漲幅高達100%。
【2009-06-01/經濟日報/A10版/兩岸財經】
"
2009-06-01_3,"房地產 添15,000億活水
【記者邱詩文╱綜合報導】
大陸調降商品房投資項目自有資金比例15個百分點達20%，調降幅度遠超市場預期，專家估計，這項措施對房地產、基建行業提振效果較大，下半年房地產投資將新增至少人民幣3,000億(約新台幣15,000億元)資金。自進入2009年以來，大陸房地產市場成交回暖跡象明顯，房屋銷售量和房價不斷上升；同時，隨著A股五個月連續上漲，不斷創出反彈新高，房地產股也應聲反彈，一路上揚，間接印證房市回暖。
根據此次調整，大部分行業的最低資本金比例下調了5到10個百分點，保障性住房和普通商品住房專案下調15個百分點，遠遠超出此前的預期。
【2009-06-01/經濟日報/A10版/兩岸財經】
"
2009-06-02_10,"低利搶優質客戶
合庫房貸 前半年利率1.5%
【記者洪凱音╱台北報導】
為了深耕優質客戶，合作金庫推出前半年固定利率1.5%的優惠房貸，將提撥200億元的額度。合庫表示，1.5%是各銀行自辦房貸專案中，利率最低的房貸商品。
據台灣房屋統計，台灣平均每戶平均貸款餘額介於350萬元到500萬元；以合庫提撥200億元的房貸額度來看，預計有4,000到5,700戶的房貸戶將受惠。中央銀行去年9月提撥2,000億元、利率1.325%的政策性優惠房貸，目前合庫、土銀都推出前半年1.5%的低利房貸，僅比政策性房貸高一點，頗受房貸戶青睞。
除了以利率為誘因外，第一銀行則是推出前半年利率1.51%起的房貸專案，且大幅拉高貸款成數，最高可達房價的九成，是目前房貸市場最高成數的低利房貸。合庫董事長劉燈城表示，合庫沒有跟進貸款額度九成的計畫，貸款成數以七、八成居多。
合庫主管表示，不論超低利率或超高額度，銀行鎖定對象是優質客戶，以優惠來綁住客戶的忠誠度。所謂的優質客戶通常是年收入70萬元以上的專業人員、大企業員工，或年收入50萬元以上的軍公教人員。
此外，房子座落地點佳，也可向銀行多爭取額度、利率上的空間，舉例來說，房子與捷運站出口相距不到100公尺，房價雖高卻相對抗跌，要貸款七成五、八成應該不成問題，利率也可較一般房貸減碼0.06至0.07個百分點。
【2009-06-02/經濟日報/B4版/理財百科】
"
2009-06-02_156,"民宿廟點子
註生娘娘房 住了真懷孕
【記者肇瑩如╱澎湖報導】
澎湖藝術工作者陳扶氣以馬公市案山里北極殿供奉註生娘娘廟飾，在自己經營的「船屋民宿」裡打造「註生娘娘房」，沒想到真有房客住進去後懷孕，使得這個房間爆紅。
在台電服務的陳扶氣以200萬元買下3間廟宇的廢棄建材及雕刻，以熟練的木工技巧與藝術創意，在馬公市石泉碼頭建造「船屋民宿」，及名為「春嬌茶店仔」的寺廟藝術咖啡館，去年他把距今已有273年歷史的案山北極殿重建留下來的廟飾重新組裝，以廟內原本供奉註生娘娘的木雕彩屏隔間成「註生娘娘房」。
陳扶氣說，他原本只是以門屏隔間，因門屏是大紅色，於是他在房內也布置紅色系列的廟飾，搭配白色睡簾的紅眠床，房間外屏寫的是「註定日時原有數，生分男女總無差」，看起來喜氣浪漫，許多房客看了在「沿著菊島旅行」網站上的介紹，慕名來詢問：「住在裡面真會生小孩嗎？」他不敢保證，只能說：「這要看個人的努力了。」
「註生娘娘」房原本只是藝術創作，沒想到真的「應驗」。陳扶氣說，一位住金門的吳小姐今年初打電話給他，說她和在高雄工作的丈夫聚少離多，一直沒能生兒育女，去年夏天她和先生到澎湖旅遊，住的就是註生娘娘房，回去後幾個月發現自己懷孕了，夫妻倆很高興，認為是獲得註生娘娘保佑，一定要打電話來道謝。
陳扶氣說，「註生娘娘」的住房價是「隨意」；只是房間裡沒冷氣，如何浪漫得起來？有遊客打趣說：「大概就是這股野性美吸引人吧」。
【2009-06-02/聯合報/B2版/大高雄綜合新聞】
"
2009-06-02_163,"《諾貝爾經濟獎得主克魯曼專欄》
美債務爆炸…雷根種下禍根
【夏嘉玲摘譯】
「本法案是50年來最重要的金融機構法，為出問題的儲貸機構提供長期解決方案…總而言之，我覺得我們就像中了大獎。」前總統雷根1982年簽署格恩聖喬曼存款機構法時這麼說。
結果呢，就解決儲貸機構的問題而言，他錯了，這項法案反而把儲貸機構還不算大的問題變成了徹底的災難。但就立法意義，他說的沒錯。至於大獎，在25年之後倒是終於來了，只是它是以經濟大蕭條以來最嚴重的經濟危機的方式到來。
越探究當前經濟大難的禍首，越可明顯發現導致危機無可避免的關鍵性錯誤轉變就發生在1980年代初期雷根主政時。
對雷根經濟學的指摘，重點往往是貧富日益不均和未善盡財政責任。確實，雷根引入了一個極少數人成為鉅富，而上班族家庭財富僅成長少許的時代。他也打破長久以來財政小心為上的規則
針對後者，美國政府向來只有在戰時或經濟危急時才會有巨額預算赤字。二次大戰結束後到1980年為止，聯邦債務占國內生產毛額的比率持續下降。但在雷根主政下，債務開始增加。柯林頓任內再度減少，但布希當家時又增加，讓我們對當前臨頭的經濟急難猝不及防。
然而，公債增加和可能是金管當局未管制導致的私有債務增加相較，是小巫見大巫。美國財政法規改弦易轍，是雷根的最大遺緒。這項禮物仍繼續發酵。
如我所說，格恩聖喬曼法的立即效應，是把儲貸機構從問題變成災難。儲貸危機沒列入對雷根歌功頌德的事蹟，但事實是，政府不管，其實就是發執照給由聯邦政府擔保存款的儲貸業，說好聽是讓他們拿納稅人的錢賭博，說難聽則是搶納稅人的錢。到政府對此事的處理告一段落時，納稅人已失血1300億。
另外還有一種長期效應。雷根時代法令改變，從根本終結了（羅斯福總統）新政對房貸放貸的種種限制，尤其是限制家庭在沒有大筆自備款下購屋的能力。
這些限制是甫經歷一次嚴重金融危機，設法預防另一次危機發生的政壇領袖在1930年代設的，但到了1980年，經濟大蕭條的記憶已然消褪。雷根宣稱政府是問題所在，而非解決方法，市場力量必須任其自由發揮，因此廢除這些防範規定。
加上消費信用等其他類型放貸的標準寬鬆，導致美國大眾行為徹底改變。
美國並非一向是債台高築而儲蓄率低的國家。1970年代時，美國人會把近一成所得存起來，比率較1960年代略增。到雷根放寬管制後，儲蓄才逐漸從美國人的生活方式中消失，最後是近乎零的儲蓄率在金融大危機發生前盛行一時。雷根上任時，美國人家庭債務占所得比僅6成，約相當於甘迺迪主政時期，到2007年，比率增為119%。
有人向我們保證，這些都是好事：當然，美國人債務越來越高，又一點錢都不存，但要是看在他們房價和投資的股票節節上揚，就會覺得他們財務看來還好。哎唷。
現在，很多人把經濟危機的原因推給雷根卸任許久後發生的事，例如中國和其他地方過度儲蓄導致全球過度儲蓄，以及過度儲蓄幫忙吹出的房市大泡泡。
然而讓美國經濟如此脆弱不堪的，是25年來的債務爆炸。一旦房市泡泡破滅、失業率開始增加，過度擴張的大批借款人就被迫開始違約。
這些違約事件讓風險太大、資金太少的金融體系帶來浩劫，主要還是雷根放寬管制所致。
現在要怪人，誰都可以怪罪。但目前亂象背後的主要元兇，是雷根和他那群顧問，這些人忘了美國上一次最大金融危機的教訓，卻譴責其他人重蹈覆轍。
（作者Paul Krugman是紐約時報專欄作家╱夏嘉玲摘譯）
【2009-06-02/聯合報/A10版/國際】
"
2009-06-02_191,"中古屋成交量 多一成
【記者黃啟菱╱台北報導】
端午節連假湧現看屋人潮。房仲業者統計，端午節四天連假中，全省各房仲店頭看屋人數，較過往一般周休假日增加27.7%。5月北台灣中古屋成交量也成長一成多，均價也有約5%漲幅。
台灣房屋統計，端節看屋人數較平常假日增加27.7%，其中，又以北台灣最熱絡，較一般假日增加29.3%。在看屋民眾中，有37%是準新人或首購族，25%則是想趁低價換屋，另有20%民眾打算買屋投資。
永慶房屋昨（1）日也發布5月中古屋成交統計，台北市平均單價為29.9萬元，較4月成長6%，台北縣平均單價則是15.4萬元，與4月增加4%；總體成交量與4月相比，北市及北縣分別成長一成與一成五。
永慶房屋總經理葉凌棋分析，台北市中心豪宅產品、新成屋及捷運周邊住宅大樓的價格表現亮眼，是拉高5月均價的主因。中南部房價也同步上揚，但因買賣雙方認知擴大，部份區域成交量出現停滯現象，5月整體交易量與4月相當。
信義房屋5月成交件數較4月增加17%，尤其是3,000萬元以上的高價產品，成交占比達到4.2%，反映出當前房市受到資金行情的加持。
住商不動產5月業績也成長一成。住商不動產企劃研究室主任徐佳馨表示，5月中古屋成交以台北縣市表現較佳，中南部表現反而不如前幾個月亮眼。值得注意的是，已有部分賣方看好未來市場，不斷拉高姿態，在售價上不願讓步。
台灣房屋首席總經理彭培業強調，台股持續火紅，兩岸開放加速，都讓台灣經濟加速成長，預料房市回溫的現象在6月將更加明顯。
【2009-06-02/經濟日報/A13版/產業商業2】
"
2009-06-02_75,"杭州酒店 搶高考商機
爭奪戰開打 有的占地利優勢漲價，有的推140元午休房推廣品牌。
【記者楊文琪╱綜合報導】
中國大陸即將舉行高考（即大學聯考），杭州地區距離考場較近的飯店悄悄展開「高考房」的戰火，趁機為飯店打廣告。
今日早報指出，今年杭州各家酒店的「高考房」爭奪戰已經展開，有的星級酒店因占「地利」優勢而悄悄漲價，也有經濟型酒店推出二小時人民幣28元的高考「午休房」，用價格和服務為自己添加籌碼。
一家位處市區的酒店銷售部負責人表示，兩個月前就有家長來預訂高考房，他們特地將靠近內院較僻靜的20個房間設成「半天休閒房」，時間是早上9時到晚上6時，每間人民幣150元。
客房?還有為考生準備免費的防暑藥物，並提供叫餐進房服務。
另一家賓館業者說，100多間客房，一個多月前就全部被預訂一空，為了給孩子節省寶貴的複習時間，很多家長一訂就是好幾天。
今日早報報導，一家飯店的網路訂房價，標準間價格是298元，商務房也僅338元。
前檯工作人員指出，6月7、8日的客房已經爆滿，高考期間酒店的房價分為每間420元、480元兩檔。
雖然有些飯店調高房價，但也有連鎖經濟型酒店趁機推廣品牌，宣布在高考期間全國200多家門店，一致推出28元的午間兩小時「高考午休房」，方便考生休息。
此外，在高考期間，凡持准考證的學生及家長入住過夜房，均可享受金卡會員8.8折的優惠，並贈送一份早餐。酒店還給考生提供一個考場小包，?面有小毛巾、清涼油、小扇子等防暑降溫物品。
為了防止考生遺忘身分證、准考證之類的物品，酒店還特別要求打掃客房的服務員如果看到這些證件，就把它們放在房間最顯眼的位置，如客人自己開車，也為其提供最方便的停車位。
據了解，使用過的房間需進行打掃，床上用品也要清洗更換，28元的定價事實上已低於酒店的營運成本，對酒店並無利潤可言，業內人士分析，6月本是旅遊淡季，加上H1N1流感疫情，一些酒店在此期間通過公益類活動推廣品牌，不失為好時機。
【2009-06-02/經濟日報/A11版/兩岸企業】
"
2009-06-02_92,"股市回溫…房價轉硬 買氣縮
買賣認知差距 拉大到1至2成 台北、新竹房市 表現仍突出
【記者許佳佳╱台北報導】
根據永慶房仲集團5月份的住宅價量統計，台北市平均單價為29.9萬，較上月的28.2萬上漲了6％，台北縣平均單價15.4萬，較上月漲了4％。
信義房屋5月份成交資料統計則顯示，成屋市場成交件數較4月增加17％，尤其3000萬以上的高價產品成交比重達到4.2％。與去年下半年以來的占不到2％比較，反映出當前房市明顯受到資金行情的加持。
至於中南部房市，雖然3、4月持續擴量成交，但5月份受到價格回漲影響，再次壓抑了成交量能。
永慶不動產董事長廖本勝指出，上個月部分高總價的豪宅區塊，如台中的七期、美術館一帶，高雄美術館周邊及愛河沿岸的第一排景觀豪宅等，受到價格拉升過速，買方普遍有縮手狀況。
此外，屋主對價格的堅持比先前強，與買方的認知差距拉大到1至2成，也是使5月交易量出現停滯的因素之一。
信義房屋不動產企研室經理蘇啟榮表示，歷來3、4月份房市都會有一波回籠的買氣，或許受到去年金融海嘯造成買方高度觀望，今年的回籠買氣明顯強勁，且力道延續到5月份。
信義房屋豪宅團隊執行協理信泓浚表示，3000萬以上高總價產品買氣，因今年3月以來的台股漲勢扭轉了買氣，交易件數的比率，3月份回到2.2％，5月份則來到4.2％。
蘇啟榮分析，5月份房市交易量以台北市及新竹縣市表現較為突出，前者是當前富裕人士投資置產的理想選擇，也是回流資金的布局重點，成交件數較4月份增加近三成；新竹縣市則是在園區恢復常態營運、竹科人恢復購屋信心之下，出現了比較強勁的買氣，成交件數較4月增加兩成。
【2009-06-02/聯合報/AA3版/財經╱新訊】
"
