,2002-10
2002-10-01_1,"〈人物專訪〉
柯鄉黨（營建署長）：推動營建自動化電子化
健全法令機制 創造優質生活環境
【記者楊明俊】
掌理全國營建行政事務最高主管單位的營建署，日前由原副署長柯鄉黨接任第六任署長，成為營建署第二位內升的署長。由於柯署長的學、經歷豐富、資歷完整，不論專業背景或倫理輩分，普遍被認為是出任新署長的最佳人選，將為我國營建政策的興革有所貢獻。
柯鄉黨表示，將以簡政便民、縮短作業的目標，做為新、修訂營建法令的原則，並將建立營造廠評鑑制度及全力配合六年國家重點發展計畫，以創造優質的生活環境，並推動營建自動化、營建業電子化，來提升國內業者的競爭力，且加速921震災地區住宅重建工作等，為上任後施政重點。以下是柯署長接受本報記者訪談紀要：
問：為挽救台灣近20年來最嚴重的房市危機，營建署有那些振興措施？
答：民國89年全國住宅普查，發現有123萬戶空屋，其中，實施容積率搶建為原因之一，另有農村人口外移的空戶、地主與建商合建、房地產投機客及建商規畫如台中重劃區和高雄市等大型住宅區，因賣不出去的餘屋，皆是造成龐大空屋的現象。
為振興房地產市場，營建署配合行政院核頒的『振興建築投資業措施』及『健全房地產市場措施』，且暫緩政府直接興建及獎勵民間投資興建國民住宅延長至93年，並積極建置住宅資訊，涵蓋範圍廣泛，有助於流通不動產資訊，並營造合理房價；另為刺激不動產，提供1,500億元專案貸款利息補貼，至今(91)年8月底，已貸出5,519億元，並協助27.5萬餘戶購置住宅；另有三三三青年安家專案，去(90)年核准1萬1,618戶，今年辦理第二次公告至11月30日止，期望能減少餘屋過剩，並解決相關產業資金積壓週轉不靈等問題，以避免骨牌效應，影響國家總體經濟。
問：921震災地區重建為國人所關注，應如何加速重建工作？
答：921 震災地區如為公有地，只要規畫設計、施工，包括道路、橋樑及公舍等已全部完工，另外，學校有293間，只剩下7間尚未完成；目前較困難的是住宅重建，因涉及到土地所有權如三七五減租的頭家地、日本戰敗後工廠留下的台拓地、侵占國有地，及部分受災戶對重建缺乏信心、經濟負擔過重等因素，使得目前3萬7,000多戶的全倒戶，有30%土地有問題，此為住宅重建主要的困難原因。營建署為採取因應措施，已檢討各項重建預算金額，並在不違背『921震災重建暫行條例』相關規定前提下，提撥30億元，供重建基金會辦理融資撥貸業務，以因應集合住宅重建的資金需求，並提供各項重建專業技術服務，及適時修正各項法規，建立重建工作協調推動機制，以爭取時效。
問：營建署執行六年國家重點發展計畫的方向？
答：六年國家計畫中的污水下水道工程為吃重的工作，以用戶接管率為例，至去(90)年底止，只達到8%，非常低，以往國外調查國家競爭力，台灣下水道的項目總是吊車尾；因此，六年計畫初步規畫 650億元，將用戶接管率提高到20.3%。另為延續三年多的城鄉新風，將實施城鎮地貌改造，將建設具有創意及地方文化特色，作整體性的改造；另配合觀光客倍增計畫及新故鄉社區營造計畫，營建署將所屬包括有大理石峽谷美譽之稱的太魯閣等六個國家公園，以自然資產加上套裝旅遊路線，經過的農村聚落、鄉村區及小城鎮的環境景觀改善工作，以吸引國際遊客前來台灣旅遊；此外，國土規畫將明訂保育區、農業生產區、都會區發展等政策；其中，台北都會區包括宜蘭至新竹，以高科技產業、研發基地為主；台中都會區以整廠輸出的機械工業為主；台南、高雄都會區以重工業為主，以確保國土資源永續利用的長遠計畫。
問：如何輔導營造業者，強化競爭力，並走向國際市場？
答：首先健全法令機制，加速營造業法的完成立法，並鼓勵營造業朝大型化發展，且以統包方式，提升品質，另加速推動已有 10 年的營建自動化，將研究報告中的新工法、新技術，運用在工程上；此外，推動營建業電子化(B2B)，縮短以往到處詢價的時間，提高效率，目前營建署正輔導10多家營造廠商建立電子化的作業，最高輔助費用可達50%，將讓我國營造業快速成長。
【2002-10-01/經濟日報/24版/營建裝潢】
"
2002-10-01_119,"理財健身房
投資房地產 地點比屋況重要
【林鴻鈞 】
房地產經過多年低谷徘徊後，目前仍看不出有回春的契機。目前想賺買賣差價的房地產投機客，可以說是銷聲匿跡，但在存款利率只有2%的情況下，已有人開始以房租收益為著眼，進行房地產的長期投資。
在通貨緊縮陰影籠罩的時節，房租與房價同步下滑，此時想要在房地產賺取比存款利率還高的房租收益率，應考慮的要點如下:
一、房地產的投資標的物進價成本一定要比一般市場行情低。這就要花投資客相當多的時間與訊息管道去尋找。現在有很多管道買到便宜的房子，如建商斷頭屋、法院拍賣屋、銀行拍賣屋，以及將上場的資產管理公司拍賣屋等，要多看多比較，目標是比附近市價低25%以上，才下手投資。
二、地點比屋況重要。買下地點好但屋況不好的房子，可以投入資金修繕改良。假設500萬元的房子，以400萬元購得後，再投入100萬元改良，地點好再加上重新裝潢，較能維持持續有房客的狀況，房租較不會下跌，房租淨收益率可以維持在3%以上，遠比定存利率高。
三、可以將較大的房子隔成數間套房後，租給多位房客，來提高房租收益率。隔間及套房裝修成本通常在兩、三年內就可從增加的租金中回收。近大專院校、交通方便的地方，分租後房租淨收益率，有時可提高至5%以上。
四、店面的風險與報酬率都大於住宅，需要有更多的經驗與資金後再以店面為主。區位發展性及業別集客力，都要詳加調查規劃。一般是以收入還原法來計算是否值得投資。
五、房租可扣除43%為必要費用扣除額，必要費用包括稅捐、修繕費等，正常情況下實際費用比扣除額為低，因此名目收入在27萬元以上時，房租比利息收入更能省稅。
六、購屋出租若能控制房貸比率，讓房租足以償付房貸，就可以貸款購屋投資。此時利率下降，對貸款當房當者有利，可擺脫定存族利息不斷縮水的困境，轉理財阻力為助力。（作者是香港上海匯豐銀行信託部資深副總裁）
【2002-10-01/經濟日報/9版/理財】
"
2002-10-01_125,"羅文嘉：
豪宅半價賣 圖利將領
和平新村翻版？羅指新生南路黃金地段賤售 國防部有弊端 康寧祥允諾下周組專案小組調查
【記者李順德╱台北報導 】
民進黨立委羅文嘉上午揭發國防部圖利國軍高級將領，在台北市新生南路的黃金路段，以不到市價一半的價格，配售給國軍將領，不符合眷改條例，是明顯圖利的行為，也是民國82 年立委陳水扁所揭發的「和平新村」案的翻版。國防部副部長康寧祥應允組專案小組，儘速查個水落石出。
羅文嘉上午在立法院會總預算質詢時，特別質詢康寧祥，如果國防部對上述正在興工中的高級住宅，查出弊端，國防部辦不辦 康寧祥說，如果查到屬實當然辦到底。
羅文嘉指出，位於新生南路二段，正對大安森林公園，前外交部長章孝嚴住宅隔壁，名為「國運新城」，目前正在大興土木，這棟高級住宅每坪約 70 萬元，但國防部正以每坪不到一半的價錢，配售給國軍高級將領，未來國軍將領可能不到兩年就可以轉手出去，賺上一大筆錢。據瞭解，當地高級住宅房價目前已滑落至每坪 50 餘萬元價位。
羅文嘉要求國防部除了正在上演的圖利案及早查出結果，也應該尋求法律上的補救，在法制上從此杜絕此一歪風。康寧祥說，他將在下周成立專案小組，並將查個水落石出，儘快答覆羅文嘉。
羅文嘉指出，陳水扁總統在 82 年擔任委員時，曾揭發和平新村圖利高級將領案，當時曾送監察院調查，但此案不了了之，他希望康寧祥本於民國 67 年在戒嚴時代，質詢當時為國防部長的故總統蔣經國的風範，儘速給社會大眾一個交代。
【2002-10-01/聯合晚報/7版/綜合新聞】
"
2002-10-01_133,"組合屋安置後拆 只限弱勢住戶
公所擔心能獲安置者不過半 住戶將反彈 郭瑤琪：齊頭式照顧 不符社會公義
【記者紀文禮╱南投報導】
組合屋「先安置後拆遷」的安置對象，確定只針對弱勢現住戶，並非所有現住戶都能獲得安置。
行政院重建會執行長郭瑤琪昨天指出，組合屋弱勢現住戶的安置，不會區分受災戶的資格符不符合，包括列冊低收入戶、中低收入戶及其它類情境住戶經核定者，都將納入妥為安置。
行政院重建會組合屋弱勢族群安置方案出爐，但安置對象僅針對經濟弱勢戶，不少鄉鎮公所擔心，如此一來，能夠獲得安置的組合屋現住戶恐怕沒有超過一半，一旦組合屋最後使用期限屆滿，難保這些未獲安置的現住戶又會反彈，抱怨政府先安置後拆遷的政策沒有落實。
不過行政院重建會執行長郭瑤琪則說，安置計畫是以國宅、新社區開發住宅、集合住宅重建餘屋，供弱勢組合屋現住戶優惠承租，至於組合屋現住戶中經濟狀況佳者，既不需要上述租金優惠，政府再齊頭式平等地提供安置，也不符公平正義原則。
重建會指出，弱勢組合屋災民經安置到國宅後的每月租金，將分低收入戶、中低收入戶及受災戶、非受災戶四個等級提供優惠，低收入受災戶打三折、中低收入受災戶打五折；非受災戶的低收入戶打五折、中低收入非受災戶打七折。而且採先租後售模式，再提供租金抵減房價的優惠。
重建會說，組合屋先安置後拆遷政策一直沒變，但不是所有組合屋現住戶都需要政府安置，而為了擴大照顧面，重建會已將非受災戶的組合屋弱勢災民也納入，但租金打折及抵減房價的補貼經費財源，將回歸正常社福體系支應，只有受災戶的租金補助及房價抵減由重建特別預算支應，對其它早已搬離組合屋的災民才公平。
【2002-10-01/聯合報/17版/南投焦點】
"
2002-10-01_36,"財部整頓效應
農會，加緊催討 農民，神經緊繃
【本報記者沈娟娟 】
「借錢還錢、天公地道」，但昨天二崙鄉農會卻發生農民無法還錢撒冥紙抗爭行動，凸顯財政部整頓農會，讓農會成了驚弓之鳥，因房地產、農地價值直直落，不少農會為確保債權，連貸款人未抵押設定的房地產，甚至保證人的房地產也不放過，貸款人與農會關係緊張。
過去，農民與農會間的關係密切，因有農民的打拚及貢獻，不少農會財力雄厚，辦公廳舍巍峨，但最近農民卻抨擊農會不願調降農地或房屋等貸款利率，存放款利率比不上銀行的靈活及公道，顯示，農民對農會的向心力已漸鬆動。
尤其，財政部「整頓」農會信用部的動作頻頻，一旦逾放款超過一定比例，農會信用部就難逃被「接管」的命運，農會為求「自保」，只好努力催收逾期款，但雲林的房地產行情，幾年前受益於六輕建廠飆漲，如今六輕的效益不如預期，加上景氣不好，房價、地價慘跌，大家收入都縮水了，農會自保的手段，成了貸款人無法承受之痛。
雖說「借錢還錢、天公地道」，但農會是不是在強力確保債權的同時，也多一些「將心比心」的胸襟，或擬訂出如調降貸款利率等具體照顧農民的優惠方案，讓貸款人多一點喘息空間，或許更有助於打消逾放款的呆帳。
【2002-10-01/聯合報/20版/雲嘉南綜合新聞】
"
2002-10-01_59,"房地產第二季領先指標下降
再度出現黃藍燈 廠商對第三、四季景氣預期轉保守
【記者周德惠╱台北報導】
根據第二季房地產景氣動向調查，房地產景氣對策訊號連續第二季出現黃藍燈，領先指標略呈下降；同時，廠商對於今年第三、第四季房地產景氣預期，從樂觀轉為保守。這些調查結果顯示，國內景氣復甦不如預期強勁，房地產春天燕子的蹤跡尚未來臨。
另項調查指出，新成屋已成為購屋主流，預售屋行情不再；且多數民眾購屋以自住為主，而非投資目的；另近六成購屋者認為，目前房價仍處於谷底。
內政部建築研究所暨政大台灣房地產研究中心昨天公布房地產景氣動向調查指出，第二季房地產景氣領先綜合指數為一百點三一，較上一季下降百分之零點七五；另方面，景氣同時指標及落後指標分別較上一季微幅上升百分之零點三六及百分之二點零一。領先指標下降，主要受到國內生產毛額與銀行對營造業放款數減少所致。
房地產廠商經營意願調查也指出，廠商對於第二季景氣判斷相對上一季增加百分之廿八點二八，顯示仍趨樂觀；但是，對第三季及第四季景氣預測則呈少見的負值，對於未來兩季的景氣預期從樂觀轉為保守。
內政部建築研究所分析，國內建照面積增加，市場交易面穩健持平，但廠商預期房價在未來兩季並不樂觀，主因是國內經濟能否持續復甦，資產管理公司處理不良資產情形，以及法拍屋、銀拍屋對房價影響，再加年底選舉不確定因素，為影響未來房地產市場景氣的關鍵。
【2002-10-01/聯合報/22版/財經】
"
2002-10-01_86,"房市景氣指標 第二季上升
【記者黃玉珍╱台北報導】
內政部建築研究所昨（30）日發布今年第二季台灣房地產市場景氣指標。同時指標較上季及去年同期上升。領先指標則較上季微幅下降，但仍比去年同期上升。
建研所也公布首次對房地產廠商經營意願調查結果，廠商對今年第二季景氣判斷仍保持樂觀，但對未來兩季的景氣預期則轉為保守。建研所進一步分析，廠商對未來房價預期較不樂觀，至於資金周轉難易度、市場推案量、以及市場銷售狀況等指標，則以持平居多。
建研所比照經建會的經濟景氣預測，也給房地產市場景氣打分數。第二季房地產景氣領先綜合指數為100.31，較上季下降0.75%，但較去年同季上升1.11%。景氣同時綜合指數為109.28%，較上一季上升2.01%，較上年同季上升0.76%。第二季領先指標微幅下降的原因，是銀行對營造業放款數減少。
建研所第二季房地產景氣對策訊號綜合判斷分數為11分，已連續二季出現黃藍燈。主要是受到建照面積轉為黃藍燈，住宅使用率由綠燈轉為黃紅燈影響，土地減建物買賣移轉登記件數維持黃藍燈，預售及新建房屋平均房價變動率則維持綠燈。
建研所也針對土銀貸款客戶及仲介業者的帶看客戶共計2，000餘位抽樣調查，發現目前市場交易仍以成屋居多，且民眾購屋仍以自住需求為主，投資需求呈現增加跡象，大部分民眾認為房價已在谷底。
建研所指出，該項調查也顯示，目前房地產市場仍以自住型需求為主，高達95%。以投資為目的的，只占4%。受調查者中，首次購屋者占54%，換屋者約占42%。
建研所認為，以換屋為需求的購屋族群不少，將有助於衍生住宅整建及裝修市場成長，對房地產業者來說，可以調整產業服務範圍，擴大營業項目。
【2002-10-01/經濟日報/4版/綜合新聞】
"
2002-10-02_12,"《47屆亞太影展》
房事，壞了大陸好事
會員國為住宿費大吵 大陸入會案沒人理
【特派記者唐在揚╱漢城二日電】
本屆亞太影展安排各會員國下榻於著名的華克山莊，但每天高達 160 美元的房價卻讓東南亞的會員國大喊吃不消，昨天在理事會上，印尼代表重炮出擊，猛轟南韓主辦單位，現場一團亂，沒人理會香港提出的「熱烈歡迎北京或上海入會」的提案，結果一心想申請入會的大陸，意外的因「房事」問題再次鎩羽而歸。
本屆主辦國南韓親共，還邀了一部大陸電影參展觀摩，香港又積極安排讓「祖國」入會，這一切看在台北代表團團長洪述棠眼中，真是焦急。
昨天理事會中，香港團長一發言就是「我們應熱烈歡迎北京或上海入會」，原以為會引起熱烈討論，但孰知接下來的印尼團長反提出華克山莊的房價太貴，讓眾多會員國吃不消，同時他也抗議南韓海關對印尼代表團歧視，竟以「疑為恐怖份子」的理由，一度不讓印尼代表團團員入關。此話一出，立刻引起東南亞各會員國的聲援，南韓的大會主席被轟得招架不住，趕緊以「開幕典禮即將開始，別遲到了」宣布散會，令香港團長是一臉錯愕，洪述棠則心情愉悅的離開會場。
【2002-10-02/聯合晚報/18版/影視】
"
2002-10-02_35,"7,200億優惠房貸 最快明年第一季用完
中信銀、安泰銀和竹銀己不夠用 央行將視情況重新分配 土銀等大型行庫還有50億以上可貸
【記者傅沁怡╱台北報導】
房價和房貸利率同步走低，民眾購屋意願明顯提高。中央銀行昨（1）日統計，7,200億元優惠房貸額度僅餘1,270億元，以目前每月核撥約200億元的速度來看，最快明年第一季前受理完畢，且已有部分銀行額度已用罄，有意購屋者最好儘速申辦。
央行業務局副局長尤錦堂指出，包括中國信託商銀、安泰銀和新竹商銀都向央行反映，指優惠房貸申辦情況踴躍，銀行原分配50億元左右的額度快要不夠用，希望央行增撥額度。央行則同意，於優惠房貸額度剩下1,000億元時（估計為10月底），再視銀行辦理情況重新分配額度。
據了解，優惠房貸適用利率為2.85%，低於銀行自有資金辦理的房貸利率，深受民眾歡迎，但行政院規定台北市購屋者的申貸額度為250萬元、其他地區200萬元，多數民眾還是要搭配銀行房貸才夠。因於上述民營銀行開辦利率較低的指數型房貸，連帶強化民眾向這些銀行申貸優惠房貸的意願。
至於大型行庫，因原配額度較多（介於100億元到320億元間），加上房貸業務受指數型房貸衝擊，辦理情況反而沒有民營銀行踴躍。據指出，目前土地銀行還有120億元左右額度可申貸，合作金庫和台灣銀行也各有100億元和60億元額度，三商銀（第一、華南和彰化）可貸額度則各約50億元。
央行官員指出，大型行庫所剩額度較多，建議民眾可優先考慮到這些銀行申貸；至於額度已用完的銀行，房貸戶可採排隊預約的方式辦理，但不保證貸得到。由於優惠房貸嚴禁重複申貸，違者將被取消資格並追討利息，民眾切記絕對不要同時到兩家以上的銀行排隊申請，以免得不償失。
央行統計，至9月20日止，優惠房貸受理戶數為33萬戶，受理金額為8,951億元；撥款戶數為30萬戶，撥款金額為8,170億元，其中適用優惠房貸利率者占5,929億元，另有2,241億元的貸款適用一般利率；至於7,200億元中有關青年優惠房貸及信用保證部分的1,200億元，早就申貸一空，民眾不必再向銀行詢問。
【2002-10-02/經濟日報/9版/理財】
"
2002-10-02_43,"

美企業獲利展望不美
第三季盈餘稍增 仍難逃調降財測

【編譯林聰毅╱綜合紐約一日電】

隨著華爾街的崩跌，今年夏天股市一片哀鴻遍野，更糟的是第四季可能也不好過。分析師說，10月將陸續出爐的第三季財報，企業獲利雖稍有增加，但財測恐將調降。今年第三季道瓊與標準普爾500（S&P500）指數雙雙下挫18%，那斯達克指數跌近20%，第四季也不樂觀。分析師預估，S&P500指數企業第三季獲利將較去年同季成長7%，但分析師先前曾預測，平均獲利將成長16.6%。這三個月中企業獲利成長預測均被調降一半以上，很難看到好消息。依賴企業支出的部門受創尤深，科技業獲利成長將由7月預估的81%降為35%。分析師預測，基本原料業者的獲利成長將由原先預估的27%降為13%，工業部門將由2%降為負5%。除消費者景氣循環部門（包括零售業者）外，所有產業均被調降成長預測。第一聲公司（First Call）研究主管希爾（Chuck Hill）表示，新屋建造與汽車部門持續走工是消費者循環業財測調高的唯一原因，但在汽車與房屋市場以外，消費者支出開始微幅減弱。分析師預期，S&P500指數企業第四季的獲利成長將由7月預估的27%降為20.6%。但希爾認為第四季約有15%的獲利成長。

【2002-10-02/經濟日報/13版/國際】

"
