,2006-05
2006-05-01_142,"

藝品珠寶店 迎賓停休兩周
生意量估將比首季增加三成 為去年同期三倍


【記者王雪美、周立芸╱台北報導】

為了迎接大陸黃金周大陸觀光客，據指出，全省藝品珠寶店將停休兩周。台灣接待大陸團的飯店預估，今年五一黃金周生意量將比第一季增加兩到三成，為去年五一同期的二至三倍。飯店業者並以不漲房價，爭取大陸客來台意願。南京東路3段一珠寶公司櫃檯小姐很努力地向大陸觀光客推銷珊瑚飾品。從地下一樓到地上二樓，都是這家珠寶公司的店面，服務人員一字排開，為了迎接黃金周大陸來的「財神爺」，全體人員停休兩周。業務經理許婷玥說，全台各地接待大陸觀光客的藝品店大概都一樣，黃金周期間全都停休。台灣接待大陸團的飯店預估，今年五一黃金周生意量比第一季增加兩到三成，為去年五一同期的二至三倍。飯店業者並表示，這段期間並不漲房價。據了解，大陸團對價格很敏感，業者這兩天得自香港旅行業的訊息，指香港今年調漲接待大陸團的費用，據說已影響市場，業界正觀察香港原預估今年有42萬內地客會在黃金周入港的情況。台北豪景飯店是接待大陸團最常的較高檔飯店，共有住房184間，大陸客人數平時約占20%。業者表示，今年黃金周期間大陸客占有率升到50%，和日本客均分。南投埔里鎮寶飯店也是遊罷日月潭、大陸客最常投宿的飯店之一，據鎮寶指出，去年五一期間，鎮寶大概有20輛遊覽車（每車人數多少不一，多半大約10人到20多人）的大陸客入住，今年整個五一假期有60輛左右。黃金周在5月8日結束，但今年5月中旬該飯店又有另一波大陸客潮。去年5月接待90輛車的大陸客，今年5月增到160輛。阿里山的高山茶、花蓮的大理石、鳳梨蘇、?糬等台灣土產，近來業績也有斬獲。業者薛文鎰表示，像阿里山茶，在他店?賣最好的是一斤台幣2,000元的茶葉，一斤分裝成四盒，每盒四兩，方便送禮，多數買二至十盒。  業者指出，大陸團對價格很敏感，抗拒漲價。業者這兩天得自香港旅行業的訊息，指香港今年調漲接待大陸團的費用，據說已影響市場。

【2006-05-01/經濟日報/A7版/兩岸經貿】

"
2006-05-01_197,"

兩位大師，一場驚奇對話

【田思怡譯】

在利弊參半的現代文化恩賜中，藝術被吸納入學術是要項之一，另外一項是資金的挹注。最近大量資金湧入，不僅使藝術更茂盛，也傳播流行娛樂文化的腐化夢想。有時，大型展覽起某種綜效作用，例如，幾年前紐約現代美術館的「馬諦斯展」，或紐約大都會博物館絢爛華麗的拜占庭藝術展：紐約這項迷人展覽兼具學術研究和票房價值。現在，荷蘭國家博物館策畫的「林布蘭─卡拉瓦喬展」登場，該館由於閉館整修，已向鄰近的梵谷美術館借用展覽室。這項展覽（展至6月18日）有個多餘的藉口，就是林布蘭四百歲誕辰。嚴格來說，就是這麼一個「不正統」的展覽理念，引導你從不同的角度看你也許已看過一百萬遍的畫，不論是原作或複製。簡言之，這是藝術家夢寐以求的展覽。有個理論說，卡拉瓦喬在荷蘭的追隨者影響林布蘭，林布蘭轉化這位義大利畫家對光和寫實風格的革命手法，化為己用。學術爭辯無關緊要。對卡拉瓦喬而言，「光」是投射在黑暗舞台上的演員身上的神力。對林布蘭，「光」是一種神秘力量，彷彿發自他所畫人物的內心。將卡拉瓦喬的「聖哲羅姆」和林布蘭的「拔士巴」並看，可以看到明顯的差異。消瘦、皮膚乾燥如羊皮紙、手裡握筆、埋首於桌上一本巨大的書本，卡拉瓦喬的聖哲羅姆被一道斜射的強光照射，光線也照出桌上另一邊一顆骷髏頭，和聖哲羅姆的頭相呼應。林布蘭心事重重的拔士巴裸身沐浴，一個女僕悶悶不樂為她擦腳，拔士巴對著她握在手裡的信，滿臉愁思，大衛王來信要和她上床。不像聖哲羅姆，她這時不是在讀信，是在想事情。全畫洋溢著抑鬱的抒情意境，是藝術裡「沈思」主題的最佳代表。光似乎從拔士巴本人發出，她低著頭，失神地注視自己的困境，光柔和地灑在房間裡和背景深處。林布蘭把一種意境超凡的自然主義加入卡拉瓦喬的寫實主義裡。在卡拉瓦喬版「亞伯拉罕的犧牲」中，亞伯拉罕正要割兒子喉嚨，天使一把攫住亞伯拉罕腕部，卡拉瓦喬凍結這一剎那。以撒驚叫，由於以撒其餘部分是靜止的，他的表情尤其驚心動魄。在林布蘭更煽動的詮釋中，亞伯拉罕驚愕之情躍然紙上，手中的刀落地，仍然摀住兒子的臉，以撒腦袋後仰，露出脖子。若不是畫得如此柔和，這景象讓人不忍卒睹。藝術是藝術家之間的對話，已逝與在世藝術家的對話，也是藝術家和我們之間的對話，其間沒有成規定則，並非歷史學家所寫的漂亮劇本所能拘滯。藝術所以屢看屢出新意，道理在此。這就是「林布蘭─卡拉瓦喬展」傳達的訊息。 

【2006-05-01/聯合報/B6版/UNITED DAILY NEWS】

"
2006-05-01_260,"

101商圈對面 都市更新 建商立委自肥
台聯黃政哲主導修法 相關營造商獲優先承購權 薛凌、蔡家福不避嫌 也到場關切 


【記者陳志平╱台北報導】

立法院出現具都市更新業主身分的立委主導都市更新條例修正的「自肥」情事，且參與法案審查的朝野立委更不乏建商背景，已違背立委利益迴避相關規定。立法院上周三讀通過都市更新條例第廿七條修正案，被國家資產搶救連線質疑為建商低價取得公有地大開方便之門。提案人台聯立委黃政哲目前擔任上市公司華升上大營造公司董事，該公司負責人黃李葉也與黃政哲有關，根據華升上大公司的網站，該公司二○○四年的實績，是參與台北市基隆路「興隆整宅」都市更新案規畫及開發。根據台北市政府都市更新網站，該筆都市更新案包括信義區逸仙段三小段卅二地號等十一筆土地，地上物是台北市政府當年為安置拆遷戶興建的小坪數國宅，這些國宅因年代久遠已殘破不堪。但隔著基隆路的對街，就是君悅飯店及一○一大樓商圈，一旦完成更新，房價地價都將三級跳。黃政哲提案並三讀通過的都市更新條例修正案，讓都市計畫的實施者（即業主或建商），對都市計畫範圍內的公有土地或建物可以優先承購。根據台北市政府的資料，華升上大參與的興隆國宅都市更新案，包括停車場、走廊等公共設施都是台北市政府的公有地。根據立法院公報，今年四月三日立院內政委員會審查都市更新法第廿七條時，除提案委員黃政哲外，民進黨立委薛凌到場質疑國產局對國有地的標售政策，國民黨立委蔡家福則力促將行政院同意提供都更計畫的二千億元專案融資，比照九二一重建基金，設立「中華民國都市更新基金」。根據澄社二○○三年監督報告，薛凌擔任全陽建設董事長，蔡家福家族則經營家欣建設及家福建設。事實上，都市更新條例去年五月底才就第廿七條等四條條文修正過，當時的提案立委也是黃政哲。連署提案立委中，除蔡家福具有建商背景外，還包括民進黨立委許榮淑，澄社二○○三年監督報告，許榮淑擔任台灣土地開發信託公司董事，該公司才在去年底改組，搶攻政府推動的都市更新計畫三千億元商機。

【2006-05-01/聯合報/A4版/要聞】

"
2006-05-01_78,"

美日房市 冷熱兩樣情
美利率升高需求低 日所得增加振買氣


【記者許維真╱台北報導】

美國4月建商信心指數日前掉到四年來最低點水準，且來到房屋市場榮枯的分水嶺，至於前一次建商信心指數低於50已是在2001年911事件發生後的兩個月。法人則指出，本次滑落趨勢主要反映貸款利率節節升高的影響。根據統計，近年來30年期抵押貸款利率隨聯準會升息而隨勢上揚，目前美國長期貸款利率已經彈升到6.39%以上，有效貸款利率彈至6.47%以上，增加民眾住屋貸款成本升高，進而抑制購屋需求，使得具有領先指標意義的美國建商信心指數宣告下挫。加上美國房屋市場租金收益率（整體租賃收入╱房市總值）已逐漸低於抵押貸款利率，日盛投信表示，在效益低於成本情況下，也將降低房屋市場的需求誘因，顯示美國房市前景確有趨緩跡象。反觀日本，由於就業市場展望轉佳，勞動市場需求出現難得的轉趨緊俏現象，驗證這波由內需帶動的景氣復甦力道強勁。隨景氣持續復甦、薪資所得增加與就業安定感提高，相當有利提升消費性支出，尤其是耐久支出方面的房屋購買意願與能力。日本房屋價格處在20年來低檔水位，對日本民眾而言，代表支付房屋價格能力大增，這種情形雖未必會全面帶動房市大漲，重現1980年代榮景，但至少往上趨勢態勢相當明顯，例如東京地價指數年增率已結束長達15年的回檔修正，出現趨勢轉折向上態勢。鑑於日本房地產剛處於由剝轉復階段，漲幅明顯落後歐美與亞洲各主要國家，搭配其景氣脫離通貨緊縮，股市交投熱絡，貸款成本偏低等條件，其房地產相關投資商品極有機會醞釀一波長線多頭走勢。

【2006-05-01/經濟日報/B3版/基金平台】

"
2006-05-01_83,"

外資炒匯炒房 外匯局將監控


【記者林則宏╱綜合報導】

許多境外人士因看好人民幣升值潛力，將資金匯進大陸投資房地產，同時賺取房價及未來的匯價。這種炒匯又炒房的手法已經引起大陸國家外匯管理局注意。中華工商時報報導，國家外匯管理局將重點監測房地產、個人外匯交易、跨境關聯交易和離岸帳戶的資金流動，以嚴格控制這類投機性資金。大陸國家外匯管理局日前公布的「2005年中國國際收支報告」特別指出，近年來，受到人民幣升值預期影響，大陸的個人跨境收支保持高速增長態勢，2005年達到717億美元，是2000年的四倍。其中，僑匯資金主要來自美國與香港，佔僑匯總資金的50%以上，主要流向以廣東、浙江、上海、福建四地為主，占全部僑匯資金的80%以上。外匯局指出，近幾年，廣東與福建的僑匯資金流入規模保持穩定，年增長率很小，但浙江與上海的僑匯年增率卻高達40%。若結合上海與浙江的房地產價格波動遠高於廣東與福建，不排除僑匯增長與房價波動之間存在一定聯繫的可能。外匯局未來除加強監控外，會否採舉具體行動以控制僑外投資大陸房地產已經引起市場人士注意。外匯局在報告中還指出，近年來大陸國際收支持續保持「雙順差」，且規模不斷擴大，反映大陸經濟運行中存在的一些不平衡問題正在加遽，包括：國內總產出大於總需求，生產力相對過剩；社會保障、住房、教育體制不完善，導致國民儲蓄率從2001年的40%飆升到2005年的50%。大陸長期以來鼓勵外資流入的政策，使得大陸在「十五」期間（2000年至2005年），累計吸收外商直接投資超過2,700億美元，一些地方政府甚至不計成本，以犧牲國家稅收、農民工利益及環境、土地為代價招商引資。另一方面，由於大陸金融市場不發達，企業融資渠道有限且成本高，導致大陸企業不得不到境外融資，都一定程度加遽了資本流入。

【2006-05-01/經濟日報/A6版/兩岸金融】

"
2006-05-01_89,"

冷眼集
誰來監督「利」委？

【本報記者陳志平】

政府以都市更新為名處分大批國有土地，「建商立委」立即修法，要低價搶下公有地；政府活絡民間投資的口號誠然美麗，但都市更新卻可能因此變調，最後政府的利多讓有錢人獨享，缺乏商機的老舊地區仍然無法辦理更新。都市更新的原意，是讓老舊殘破的聚落能夠重新開發利用，只是都市更新的成效還沒有個影，建商立委已迫不及待要開後門，其毫不避諱的粗魯令人嘆為觀止。建商以公有地常常是都市更新的障礙為由，要求讓都市更新計畫實施者優先取得公有地，行政院也曾以不增加建商成本的理由，要求有更新需要的國有土地不得逕行標售標租，在有小面積公有地的老舊社區，新的更新條例規定確實有助於鼓勵建商參與更新，只是修法者恐怕是「項莊舞劍」。以經建會選定優先推動都市更新的十處基地為例，不論是台北市中正紀念堂附近的華光社區、南港火車站或嘉義市火車站，其中公有地面積從數公頃到數十公頃不等，預估市場價值都達數百億元，當同樣的法令適用於這些大片國有地，建商獲利就頗為可觀。即便不是指標大案，建商只要選定商業區內的老舊社區更新，就算區內公有地是競標出高價取得，更新後頓時翻漲好幾倍的房價地價，建商獲利極其可觀。類似這樣的更新案，政府不參與分配，讓國家資產流進建商立委口袋，不是「賤賣國土」是什麼？「以經濟資源的分配來換取地方財團、政客的政治服膺，而都市計畫就是其遂行政治交換的工具之一。」這是十七年前黨外新潮流雜誌發起「都市社會運動」時，對國民黨政權的嚴厲批評。曾幾何時，這段話用在當前的民進黨政府也同樣貼切；當一個曾懷抱理想的政黨，現在只為富人服務，實在讓人慨嘆。

【2006-05-01/聯合報/A4版/要聞】

"
2006-05-02_174,"

樓市頻道
房市調控 瞄準外資及外人
熱錢湧入，造成房地產泡沫，官方學界要求檢討。

【記者林則宏╱綜合報導】





	                       		境外熱錢不斷流入大陸炒作房價，也是押寶人民幣升值的最佳流通管道，已引起大陸官方關注，外資及外人將成為房地產業下一波調控的首要對象。　（新華社）非報系
	                      







                  	  境外熱錢不斷流入大陸炒作房價，也是押寶人民幣升值的最佳流通管道，已引起大陸官方關注，外資及外人將成為房地產業下一波調控的首要對象。
                  
                  

隨著境外熱錢不斷流入，炒熱大陸房地產泡沫，近期大陸官方及學界要求檢討聲浪高漲，外資及外人將成為房地產業下一波宏觀調控的首要目標。由於房地產業被列為「外商投資產業指導目錄」鼓勵類項目，使得外資及外人投資大陸房地產，不僅交易、登記、轉讓、外匯進出不受限制，甚至還可享有租稅優惠，成為外匯管制下，押寶人民幣升值的熱錢最佳流通管道。在大陸2004年11月發布的新版「外商投資產業指導目錄」中，房地產業被列為鼓勵類項目，使得房地產業在2004年以來，已經成為僅次於「通信設備、計算機及其他電子設備製造」行業之後，第二大外商投資行業。今年以來，隨著人民幣升值預期高漲，外商進軍大陸房地產市場的步伐明顯加快。永慶房屋旗下的上海台慶房產指出，近期外資在上海房地產有幾項大動作頗引人矚目，包括：來自中東的基匯基金（Gateway Capital)，大手筆將上海新天地旁的「翠湖天地」18號公寓整棟買下，高盛日前同樣整棟購入「虹橋花苑服務式公寓」。台慶房產透露，除了這些大型跨國外資，連被限制不得私自進出大陸的台灣公務員，近來也頻頻出現在上海的台資房仲業各個銷售據點。日前有中部某國中校長利用周末偷跑到上海，委託台慶房產在上海代為尋找投資標的。外資與外人蜂擁而入，企圖一手炒房、一手炒匯，左右逢源、兩邊得利的作法，導致大陸外匯存底暴增，並將大陸主要城市的房價愈炒愈高，已經引發大陸官方及學者的注意及批評。國家統計局新聞發言人4月下旬率先表態，有必要調整外商直接投資房地產領域的政策。國家外匯管理局資本項目司副司長孫魯軍數日後接著指出，外匯局高度關注外資在房地產領域投資的爆增的現象，正研究如何因應。一些具有官方背景的學者，如國務院發展研究中心金融所所長夏斌、前建設部副部長、中國房地產協會會長楊慎都呼籲，針對外商資金大量湧入大陸房地產市場，政府應當加強監管甚至制訂政策限制外商投資。大陸迄今尚未宣布任何限制外商投資房地產的政策，但官方與學者似乎有將這波房地產泡沫的禍首歸咎於外商的跡象。市場人士警告，若外商與外人投資大陸房地產的熱潮不退，大陸主要城市房地產「五一」後依然持續飆高，房地產下一波宏觀調控的重點目標，不排除就會瞄準外商及境外投資人。

【2006-05-02/經濟日報/A6版/兩岸金融】

"
2006-05-02_220,"

板橋房市 超級吸客機
捷運提前通車加持 新板特區成為外來客投資首選 新埔區每坪開價28萬元

【記者梁任瑋╱台北報導】





	                       		捷運板橋土城線將提前至本月通車，讓板橋房市看漲，吸引外來投資客進駐卡位。　記者游順然╱攝影
	                      







                  	  捷運板橋土城線將提前至本月通車，讓板橋房市看漲，吸引外來投資客進駐卡位。
                  
                  

捷運板橋土城線將提前至本月通車，讓推案量暴增的板橋房市，成為超級吸客機。除了「新板特區」是外來客首選，捷運新埔站周邊也是小家庭的最愛，每戶總價已從三年前的800萬元躍升至1,000萬元，成為北市房價高漲下的最大受惠者。今年第一季台北市預售屋站上每坪40萬元，豪宅甚至已超越60萬元大關，讓台北客轉向房價具上漲潛力、充滿重劃區利多的板橋，甚至被形容為房市的太陽能概念股茂迪，爆發力十足。目前板橋的指標個案包括，新板特區的「國家世紀館」、「國鼎」、「台北官邸」、「巴黎16區」，雖然去年底因高鐵延後通車使房價從35萬元下修至30萬元邊緣，但今年2月開始，成交速度有加快趨勢，主要是來自台北市的區外客，以帶有投資意味的心態購買。此外，板橋早期開發區新埔區，近日也有「榮耀交響區」推出，每坪開價28萬元，坪數從38坪至52坪不等，總價也從1,000萬元起跳。永慶房屋代銷部經理王財旺說，相較於永和緊鄰大安區、中正區，容易吸引到台北市的客戶願意進駐。以前板橋受限捷運未開通，距離台北市的確較遠，市場很封閉，只有區域客購屋，因此房價衝不高，始終與土城、新莊綁在一起。不過，這幾年捷運新埔站通車、台北縣政府積極打造板橋新站特區之後，整體房市翻轉，吸引不少外來客，客戶也認同板橋的未來性，認為「板橋還會再漲」。王財旺說，現在整個板橋人口瞬間成長，以前沒有區外客的市場，甚至吸引到永和、新店的客戶願意搬到板橋。導致房仲沒有房子可賣，獨缺賣方，購屋自備款也從800萬元跳到1,000萬元以上。板橋建商表示，目前板橋人口已經聚集，未來就是要看新板特區裡百貨公司、辦公商圈發展的狀況。如果商圈可以形成，整個板橋房價都是以25萬元為基礎，向上反彈，就好像大直重劃區在美麗華購物中心營運後，區域房價穩中有撐。

【2006-05-02/經濟日報/B4版/不動產投資】

"
2006-05-02_221,"

土城捷運購屋 多2 站省百萬
海山到板橋 差6分鐘 每坪省6萬 搶屋者眾 


【記者林韋任╱台北報導】





	                       		捷運土城線海山站周邊有大片的廣場和步道，土城市公所準備規畫成土城的西門町，帶給附近商家商機。　記者饒磐安╱攝影
	                      


	                       		捷運帶動的商機不只在房市，板橋後站商圈的業者，寄望捷運府中站能讓後站榮景再現。　記者饒磐安╱攝影
	                      







                  	  捷運土城線海山站周邊有大片的廣場和步道，土城市公所準備規畫成土城的西門町，帶給附近商家商機。
                  
                  

連結板南線的捷運板橋土城線，五月底完工通車，捷運題材讓土城房價兩年上漲兩成，通車後房價還會再漲嗎？太平洋房屋土城店資深經紀人江永承說，土城房價兩年漲兩成，最精華的海山站周邊（裕民、學府路一帶）的10年電梯華廈目前每坪16萬到18萬，店面甚至漲到每坪100萬，都是捷運效應。江永承說，中永和、板橋不少人搶進土城卡位，「同樣的產品價差5萬到10萬元，多搭兩、三站，一戶至少省下100到300多萬元」，挾著捷運通車利多，樹林、三峽來土城的換屋族也不少。江永承說，未來從土城起始站永寧站至台北車站，僅需25分鐘，且不需轉車就可直達台北市東區，比起淡水線、新店線、中和線需在台北車站轉車，交通便利性更高，也吸引大批購屋人潮。土城海山站勝出的理由，一是生活機能便利，附近商圈發展成熟，各式商店林立；再則因房價與板橋站相比，每坪起碼便宜5、6萬元以上，但從海山站坐到板橋站卻只要6、7分鐘。中信房屋統計三年內通車的捷運線周邊中古屋行情，發現房價從捷運開工至今都有兩成以上的漲幅，其中又以內湖線漲幅最高，更高達五成。中信房屋板橋捷運加盟店長李坊祥說，捷運可分為地上工程和地下工程，一般在進行地上工程時，因為沿線馬路邊有圍籬、塵土、交通黑暗期，當時議價空間大，形成買方市場格局，但完工後便成賣方市場：例如府中站周邊，經裝潢的中古大樓單價約22、23萬元，但預估日後可達到每坪26萬元。「大台北的購屋熱門地段還是非捷運莫屬」，已成為市場共識。不過北區房屋總經理彭培業認為，「未來當捷運多得像公車的時候，怎麼可能每站都漲？」中信房屋副總劉天仁提醒打算「逐捷運而居」的購屋人留意「跳島效應」：捷運人潮快速流動後，各站會有強者恆強、弱者恆弱的效應，不會沿線每站都漲。

【2006-05-02/聯合報/C3版/大台北生活圈】

"
2006-05-03_168,"

防止炒作 北京售屋訊息網路全都露
即時公告各建案最新銷售狀況，避免建商拉抬房價，目前待售預售屋逼近11萬戶。

【記者林則宏╱綜合報導】





	                       		大陸黃金周長假開始，四處是人潮，但北京的建築工人繼續趕工，北京為了壓抑房價，已開始上網公布相關資訊。　（歐新社）非報系
	                      







                  	  大陸黃金周長假開始，四處是人潮，但北京的建築工人繼續趕工，北京為了壓抑房價，已開始上網公布相關資訊。
                  
                  

北京市建設委員會日前宣布，將在「北京市房地產交易管理網」上，即時公布每天各個建案最新銷售情況。根據網上公布的訊息，目前北京光是待售住宅預售屋就逼近11萬戶。許多開發商明明手中還有許多餘屋尚待出清，卻對外宣稱餘屋已所剩不多，藉此誘騙消費者儘快下訂購買並趁機炒高房價。去年以來，北京房價快速飆漲，部分地區房價甚至超過上海、深圳。中國指數研究院統計，截至今年3月底，北京二環內住宅預售屋平均成交價，每平方公尺達人民幣1萬2,099元，較去年同期大漲37.4%。其中，東城區住宅預售屋的平均成交價更高達人民幣1萬8,064元，漲幅達40.7%。北京房價飆高，部分原因與建商利用消費者資訊不對稱，誆稱房屋即將銷售一空，誘騙一些不知情的消費者倉促下訂有關。北京「京華時報」報導，北京市建設委員會為了讓消費者能夠獲得真實而準確的房屋銷售訊息，即日起將透過「北京市房地產交易管理網」（www.bjfdc.gov.cn)公布相關訊息，民眾只要上網即查詢北京市每一個合法預售個案，目前尚有多少待售餘屋。根據該網站昨（1）日公布的統計，目前北京待售的住宅預售屋仍高達10.8萬多戶。光是3月份推出的住宅預售屋就超過1萬戶，顯示目前北京一般住宅的推案量仍不虞匱乏。

【2006-05-03/經濟日報/A6版/兩岸金融】

"
