,2005-12
2005-12-01_110,"

球場路濫墾 水公司允復原
居民多次陳情 終獲答應盡速回填、重塑景觀 

【記者胡宗鳳╱鳥松報導】





	                       		鳥松鄉松藝路開闢後臨球場路山坡地被濫挖的不像話，水公司與鄉公所到今還未查出「兇手」。　記者胡宗鳳╱攝影
	                      







                  	  鳥松鄉松藝路開闢後臨球場路山坡地被濫挖的不像話，水公司與鄉公所到今還未查出「兇手」。
                  
                  

鳥松鄉球場路與松藝路交叉口綠帶遭濫墾、濫挖，成排黃椰子樹並遭不當移植而枯萎了一半，經附近居民多次陳情之後，土地所屬的自來水公司與地方主管機關鄉公所仍各說各話、互踢皮球，至今還未能找出濫墾、濫挖者，不過水公司昨天允諾將盡速回填、重塑景觀。鳥松鄉民向本報反映球場路旁原植有20多棵黃椰子樹，今年初卻被移植到隔壁的松藝路旁，半數以上因水土不服而漸枯萎，加上路口綠帶也遭濫墾與濫挖，景觀被破壞，先後向鄉公所與自來水公司陳情，均未獲解決。住戶之一的黃小姐表示，球場路旁都是高級住宅，在房市行情最差的時候，一坪房價還要1、20萬元，她當初會高價購買此地的房子，即因此處景觀好，如今景觀遭致破壞，「大家都感到心很痛」！本報記者於前天查訪時，水公司說，松藝路是由鄉公所發包開闢的，當然要由鄉公所負責；鄉公所卻說，要等松藝路的產權移轉給公所之後才能處理，目前仍須由水公司負責。鄉公所建設課長林意翔調查，成排黃椰子樹是由附近一家土雞城移植的，且是在業者向水公司承租土地之時所移植，「與鄉公所開闢松藝路無關」。但水公司否認土地曾租給業者，並表示，若經調查證實是業者擅自種植黃椰子樹與濫墾、濫挖，將會求償。被指名的業者則以「不知情」回答。自來水公司第七區管理處經理楊水源獲悉後深表重視，分別於前天與昨天指派專人前往勘查、了解，並要求追究相關人員的責任。觀光課長朱本恭說，昨天兩度查訪還未能查出種植黃椰子樹的「元兇」，也沒有人承認濫墾、濫挖，即日起水公司將派警衛巡邏，並盡速回填、重塑景觀。

【2005-12-01/聯合報/C1版/高縣．文教】

"
2005-12-01_123,"

《人物側寫》
王琦玉 餐飲規劃獨到

【記者 黃仁謙】

琦達國際總經理王琦玉在兩岸餐飲界享有高知名度，從瑞士旅館管理學院和法國葡萄酒大學畢業後，就回國服務，從基層做起，經歷台北遠東、台北西華、台北晶華酒店餐飲副總，及台北宜華酒店籌備處總經理。歷練過許多不同職位，為了實現自己夢想，王琦玉最後決定自己創業。他指出，絕對不做別人做過，或和別人概念相同的案子，雖然有風險，但在餐飲界只有不斷創新和嚐試，才是生存之道。除了台灣的美食街，琦達在大陸至少有六個開發案在進行，分別在上海、廈門和寧波。王琦玉表示，大陸上海高檔飯店平均房價是台灣的二倍，但飯店造價只有台灣的三分之一，吸引了不少投資客搶進，琦達國際趕上了這股風潮。他指出，興建一家飯店很簡單，但如何活化人潮，卻是一大學問，餐飲正是活化人潮的關鍵。琦達能得到這麼多管理顧問的案子，致勝之道就是對餐飲潮流的靈敏度，往往客戶一看到餐飲規劃，馬上就決定交由琦達管理。王琦玉表示，面對新一波服務業的競爭，一個新的飯店人要擁有的知識，不只是如何維持營運，而是融合餐飲、建築及藝術，營造出一個讓人感動的空間和環境。而餐飲正是直接面對消費者最重要的一環。

【2005-12-01/經濟日報/A10版/商業流通】

"
2005-12-01_219,"

娜路彎酒店 推出會議假期專案
會議行程與解除壓力休閒一舉兩得 年底前優惠 二天一夜每人費用2,250元起

【王慰祖】

【台北訊】想要能有專業的會議過程，又可享受會議後解除壓力休閒的感覺嗎台東娜路彎大酒店即日起至12月31日，推出「會議假期」專案，二天一夜、每人費用2,250元起。台東五星級休閒飯店-娜路彎大酒店擁有專業的會議場地，不僅擁有容納約500人的會議室，還有完善的會議設備，加上經驗豐富的專業顧問，可為各種型式會議做專業的建議與設計，會議後悠遊在台東的山與海放鬆身心，提供舒適且圓滿的會議假期。娜路彎「會議假期專案」內容包括娜路彎精緻雙人客房住宿一晚、中西式早餐、會議午餐、會議廳使用（一個時段）、會議茶點、一般會議器材提供、專屬紀念品、免費提供房客礦泉水、免費使用戶外水療spa館及鹹水養生游泳池。娜路彎大酒店共有11間大小不同的會議廳，可依人數或會議方式而選擇，同時依需求布置會議室，包括U字型、教室型等多種型式，並提供電視、多功能錄放影機、麥克風、投影機、海報會、白板等，還有液晶投影機及其他設備5折優惠租借。在午餐╱晚餐（三天二夜的會議專案）部分，與會人員可選擇使手中式桌菜或歐風自助午╱晚餐，會議中的tea time供應香濃的茶、咖啡、手工餅干及精緻蛋糕，桌上並提供水及薄荷糖。優惠專案限平日會議，旺日每房加收600元，週六、國定假日及前夕每房加收1,200元，如需單人住宿一房，必須以雙人房價格補房差1,500元。除了有設備完善的會議場所與配備外，開會之餘，可以享受包括鹹水養生游泳池或戶外水療spa等休閒設施，讓身體徹底放鬆，享有兼具會議與休閒的充電假期。娜路彎大酒店台北業務部電話(02)2568-3266號，網址：www.naruwan-hotel.com.tw。 

【2005-12-01/經濟日報/D2版/餐飲休閒】

"
2005-12-02_180,"

人民幣升值 中低檔房市利多

【記者賀靜萍╱綜合報導】

中共中國人民銀行前(30)日在人民幣問答中指出，人民幣升值2%，使熱錢流入中國大陸房地產的態勢放緩，這對高檔房地產是個利空，對中低檔房地產是個利多，因為原來投資高檔房地產的資金會轉移到中低檔房地產上來，增加其供應量。新華社旗下的中國證券報，近日以系列方式刊登人行有關人民幣匯率調整後問題的問答，在第二天的問答中，人行表示，中共的外匯管制比較嚴格，但近二、三年來，外匯存款增額、貿易順差和外商直接投資間的缺口呈擴大趨勢，可能有大量的投機資金在其中。原本人民幣升值意味大陸整體經濟好轉，投資機會多，將有大量外資透過各種管道道進入中國市場，股票和房地產更將因資金集中而價格上揚。但就這次人民幣匯率形成機制改革而言，人民幣升值2%，既不會造成房價下降的壓力，也不會使房價大幅上揚。原因在人民幣升值後，熱錢流入將放緩，但升值這個幅度也很難造成大量熱錢流出，因為交易成本很高。匯率調整後，熱錢流入中國大陸投資不動產態勢會放緩，這將對高檔房地產是個利空，對中低檔房地產是個利多，因為原來投資高檔房地產的資金會轉移到中低檔房地產。人民幣匯率調整是否造成金融市場大肆拋售美元的現象？人行認為，從長期看，不會發生大肆拋售美元的現象，也不會導致外幣存款大幅下降。人行並認為，從長期來看，調整人民幣匯率形成機制，對中國大陸的資本市場不會產生太大影響。一方面或因大陸的資本市場受到管制；再者，對上市公司來說，投資者關注較多的是公司投資回報，公司收入和支出平衡問題。因匯率調整對大陸上市公司的整體影響有限，所以對資本市場也同樣不會有太大影響。對不同投資者而言，人民幣的匯率調整對個別投資人影響較小，但對機構投資者有較大影響。

【2005-12-02/經濟日報/A6版/兩岸金融】

"
2005-12-02_222,"

國美建設 標下信義區中古屋

【記者梁任瑋╱台北報導】





	                       		大手筆 
國美建設昨天一口氣高價標得下信義區十棟房地，未來整合後，要興建豪宅。　記者陳再興╱攝影
	                      







                  	  大手筆 
國美建設昨天一口氣高價標得下信義區十棟房地，未來整合後，要興建豪宅。
                  
                  

近兩年積極進軍台北市高級住宅市場的國美建設，昨（1）日再度出手標購國有地，並以每坪91萬元，平均高出底價150%的行情，一口氣標下信義區永吉路十棟中古屋。由於這批房地鄰近信義計畫區豪宅區，代銷公司評估，如規劃為高級住宅銷售，每坪至少可賣42萬元以上。國有財產局昨（1）日公開標售今年度第20批國有非公用不動產，總計20宗房地標脫15宗，位在信義區的房地全數標脫，平均標脫率75%，標脫總金額達6.9億元。國產局昨天標售的第13標至第22標號房地，是台北市信義區永吉路30巷101弄1號等十戶中古屋，鄰近捷運板南線市政府站。開標結果不僅全數脫手，而且都由近期積極在台北市推豪宅的國美建設取得，標脫價格超出底價1.5倍以上。國美建設近兩年在台北市最著名的個案為藝人翁倩玉代言的「華爾道夫」，此外在信義計畫區也推出「國美信義花園」，塑造豪宅品牌的企圖心明顯。其中第13標號永吉路30巷101弄1號房地有36人搶標，該標號房地底價為542.4萬元，每坪底價約35萬元，最後國美建設總經理盧明燦以總價1,408萬元標到，每坪決標單價高達90萬8,736元，超出底價160%。不過，由於這批中古屋土地持分共有50筆，其中台北市政府持有27筆，擁有23筆持分的國產局，昨天僅釋出10筆，若國美建設要整體開發，還必須透過標購向國產局取得另外13筆，才有大面積規劃的價值。此外，同樣位於信義區的第1標號台北市信義區雅祥段四小段696 、696-1地號土地，位在忠孝東路五段131號附近，面積約117坪，底價1.6億元，每坪約133.8萬元。因該地鄰近台北101大樓、新光三越百貨、紐約紐約、華納威秀影城，開標結果由江支勝以總價2.3億元，每坪約198.5萬元標脫，超出底價比率達48.33%。國產局表示，近期將再公告明年初將釋出的大面積土地，睽違已久的標地情況將會再度上演。

【2005-12-02/經濟日報/A10版/商業流通】

"
2005-12-02_36,"

中市
當代美術 人文名宅

【文╱宋健生】





	                       		鄰近綠園道、公園的住宅大樓，被視為居家上選。　宋健生
	                      







                  	  鄰近綠園道、公園的住宅大樓，被視為居家上選。
                  
                  

環境介紹順天建設的「當代美術」，位於台中市西區樂群街與大全街口，基地緊鄰4,000坪樂群公園，屬於美術館特區，靠近擁有萬坪綠地的國立美術館，及台中市立文化中心，文藝氣息濃厚。另外，五權西路往西銜接中山高南屯交流道，往南可抵中投快速道路及中二高，交通便利，生活機能也成熟。餐廳林立的美術館椰林綠園道，就在不遠處，包括「藍色珊瑚島」、「吉凡尼的花園」、「戀戀風塵」、「京華煙雲」、「雲泰坊」、「桂河大橋」等，氛圍媲美台北天母，而有「台中小天母」之稱。 產品分析順天建設是股票上市的知名企業，營建品質與售後服務頗受肯定，近幾年順天在中部推案積極，總經理王忠正是現任台中市建築開發公會理事長，這次進駐美術館特區推案，建築元素刻意融入美術館的人文、藝術與綠意，標榜是一棟可以永久傳承的美術園道人文名宅。 建築規劃「當代美術」在700餘坪基地上，規劃地下三層、地上15樓建築，住家129戶，加上四戶店舖，居家生活單純。室內面積從40、50至60坪，屬中等格局，方便住戶彈性調整。古代宮院建築以「進」區隔內外，「進」數愈多，代表主人身分愈尊貴。「當代美術」的首進是接待大廳，標榜蘊含紐約四季飯店的雅緻。左側第二進是住戶專屬靜態空間，面對樂群公園的角間，刻意犧牲兩間店面，規劃社區生活會館，獨立的拆信、閱信區是私密貼心的設計，內部有吧台、閱覽區、多功能教室及會議廳；引進外在的風光綠景，御自然於室內，讓住戶獨享。從大廳直入則是第三進，有如私密的御花苑，集東方禪境與歐式浪漫氛圍，各自表述又巧妙融合；直行的幾何序列廊道、多層次雨披、淺水狹橋，加上花崗岩、清水磚、木料與抿石，還有蘇州庭園的花缽與拉梵歐林銅雕各自選角佇立，頗富詩情畫意。走入第四進的室內綜合健身會館，莫內的睡蓮透過水幕印在入口玻璃屏風上，住戶在運動健身時，也可感應前方的流泉鏡池，倒映出千江水月的靈氣。第五進的後花園，住戶可在樹下石凳上喝茶聊天，或單純的靜坐冥想，是忙碌一天後，洗盡塵俗雜務、讓心思清明的所在。  價位分析美術館特區文教氣息濃，區內名宅聚集，產品規劃主要鎖定換屋族群或中小企業主，房價相對抗跌。新推個案以大樓住宅為主，平均單價比七期重劃區每坪約便宜10%至20%。大樓預售案如由鉅「AZ學生活」每坪單價在13萬元上下，國唐「美村山脈」17萬至20萬元，喜全「美術真鑄」14萬至16萬元，鄉林「御風」16萬至22萬元，新業「大塊美術」16萬至20萬元；順天「當代美術」則在13萬至14.5萬元間，應可吸引相當買盤。區內現階段唯一透天別墅案是慶仁的「薇瓦第」，每戶在2,200萬至2,500萬元間。

【2005-12-02/經濟日報/A14版/房產個案】

"
2005-12-02_61,"

板橋
國家世紀館引進巴洛克列柱
一樓大廳面積近200坪，圓頂部分挑高21公尺，住戶回家就像進到博物館。

【文╱梁任瑋】





	                       		書房可當男主人的書房或是小孩的琴房，透過拉門隔間，空間彈性。　圖╱陳正興
	                      


	                       		國家世紀館引進巴洛克列柱　圖╱陳正興
	                      


	                       		客廳與餐廳連成一氣，十分寬闊實用。　圖╱陳正興
	                      







                  	  國家世紀館引進巴洛克列柱
                  
                  

區位介紹位於台北縣新板特區的「國家世紀館」總銷金額130億元、基地面積約1,800坪，是區域內規模最大的指標個案。因緊鄰台北縣政府、運動公園、主題公園與SOGO百貨，吸引不少縣民慕名選購，也有不少人以增值為目的而投資。由於基地面寬最長達160公尺，比台北市的總統府面寬還大，建商取名「國家世紀館」，訴求整體地段條件，包括交通、市政規劃都優於其他區域。目前，新板特區最大的利多是交通建設三鐵共構交會，使區域發展充滿想像空間。尤其，北縣府已在新板特區48公頃土地投入約300億元，加上整個特區住宅案必須經過都審才能興建，不少建商將這裡的行情與台北市信義計畫區相提並論。 產品介紹國家世紀館共有四棟建築物，每棟皆為29層的超高大樓，除了一樓四間店面不售，社區總戶數達412戶。為了彰顯氣派，建築師採取古典巴洛克列柱式建築語彙，一樓大廳面積近200坪，圓頂部分挑高21公尺，住戶回家就像進到博物館。為方便住戶使用，800坪VIP養生會館全部放在一樓，其中，溫水泳池SPA區200坪，是板橋個案少見的規劃。每戶坪數方面，國家世紀館共分48、54、63、77、92坪共五種格局，合併戶最大可到160坪，主力坪數54坪以上視野景觀佳，不少客戶甚至一次訂購兩戶。國家世紀館客源以板橋及周邊客層為主，約占五成，台北客兩成，外縣市三成，包含中壢、高雄、台南等地外來客都有，主要購買因素是需要在台北有住家，而指名在未來大台北房市新亮點板橋置產。其次，也有客戶認同元利品牌、信譽，包括買過內湖「榮耀世紀」，看過元利建設成屋者，出手相對大方。建材設備部分，元利100%移植台北市個案，包括SSC（鋼骨鋼筋混凝土）結構穩固基礎，加上制震系統，地下挖72根矩形基樁。至於安全系統，入口有虹膜辨識機，從一樓、電梯到住家都有監控系統，共有八層管制。住家防水有五年保固、社區建置光纖網路，種種規劃都以豪宅等級設計。國家世紀館已在今年7月動工興建，預計96年7月起交屋。 價位分析這兩年板橋房價靠特區帶動，今年初「華府D.C」、「權世界」曾出現每坪40萬元行情，近期因推案量過多稍回軟，「國家世紀館」每坪開價36至40萬元，成交價落在34、35萬元，單戶總價自2,000萬元起跳，以2,000至3,000萬元最多，有人購買整層共250坪，總價高達1.2億元。代銷公司坦言，一開始新板特區預售案推出時，部分客戶尚有疑慮，覺得開價過高，不輸台北市的內湖、文山區房價。但本區不但有潛力、也具爆發力，近日雖然「三合一」選舉戰況激烈，來客數稍減，但成交比率仍高，平均五組成交一組。客戶則傳產、電子業主管都有，較特殊的是已有投資客進場，認為選後有機會漲到40萬元，建商亦有惜售心態。

【2005-12-02/經濟日報/A14版/房產個案】

"
2005-12-02_80,"

中研院：明年房市小幅滑落

【記者許佳佳╱台北報導】

根據中央研究院經濟所的調查，明年房市景氣恐會從峰頂小幅滑落。但經建會主委胡勝正表示，明年在高鐵通車與都市更新的刺激下，房市依然樂觀。台灣產經建研社昨天舉辦2006年經濟景氣研討會，中研院經濟所研究員吳中書公布調查報告指出，明年看好房地產價格仍會繼續上揚的比率僅有四成，其餘五成以上的受訪者都認為，房價將下滑10%左右。吳中書指出，約四成二的受訪者明年要將多餘資金投資到國外資產上，青睞本國房地產的民眾，僅有一成。不過，與會的經建會主委胡勝正認為，明年房地產景氣依然是中性偏樂觀。理由在於政府各相關單位正在全力推動的都市更新計畫，規模高達上千億元。其中不僅有容積放寬的獎勵措施，政府也將提出2000億元的低利融資，將是建商與更新區原住戶的大利多。而之前政府提出的各項優惠房貸，平均每年創造了16萬戶房屋成交，由於成績顯著，胡勝正說，目前政府也正在研擬，明年可能持續推出上千億的新配額。

【2005-12-02/聯合報/B3版/理財】

"
2005-12-03_103,"

立益百合別墅
台北後花園RV別墅
75坪總價不到1500萬


【文╱張玉文】





	                       		立益百合別墅台北後花園RV別墅
75坪總價不到1500萬　圖╱立益建設提供非報系
	                      







                  	  立益百合別墅台北後花園RV別墅
75坪總價不到1500萬
                  
                  

自從台北信義計畫道路於今年通車之後，大幅縮短了台北東區與南區的車程，受惠最大的是文山區及深坑一帶，連帶地房市也交投熱絡起來。  深坑地區在十幾年前景氣高峰時，光是一般大樓的售價就高達每坪16～18萬，且挾著「敦化南路下去一點點」的地緣之便，以及區域內綠覆綠高，空氣、水質俱佳的優勢，銷售情況亦佳。  隨著景氣下滑，深坑的推案量幾乎停擺，房價也驟跌近50%。「交通為發展之母」用在深坑最是貼切不過，如今距台北市信義計畫區僅10來分鐘車程的優勢，使得深坑山明水秀的特質再度受到購屋人的青睞。以即將完工的「立益百合別墅」一案為例，113戶大樓住家已完全售出，65戶別墅也去化甚佳，餘屋約2成左右。  該案由股票上市公司立益紡織關係企業立益建設所投資興建，基地面積2850坪，大樓售價每坪約15萬，別墅總價自1255萬至1500萬之間。相較於台北市及近郊的別墅，「立益百合別墅」的價位頗吸引人，以同樣75坪別墅的總價而言，汐止約1800萬，新店約2000萬，文山區約2300萬，南港經貿園區約2400萬，內湖科學園區約3000萬。至於信義計畫區、大直重劃區、敦南商圈等地，則價位更高，甚至有錢也買不到。  「立益百合別墅」以石碇、南港、木柵3大交流道，中山高、北二高、北宜高3條高速公路，以及信義支線、環東大道2條快速道路的交通動線，結合平易可及的總價帶，還有森林小學石碇國小、完全中學石碇國中、高中的學區，吸納不少敦南名流入駐。若是看空照圖，深坑的居住環境堪稱讓水泥叢林遍佈的其他城市難望其項背──四周環繞寬廣無垠的綠意，真真能夠滿足現代都會人求之不得的「5感」。即：聲，大地的天籟；觀，視覺的饗宴；氣，健康的呼吸；身，紓壓的律動；心，心靈的沈澱。無怪乎許多畫家會定居於深坑，因為此區的美，藝術家最感同身受。 「立益百合別墅」規劃為地上3樓半、地下1層。1樓面寬5～6米，頂樓挑高4米5，地下室為雙內雙車位。服務專線：(02)8662-6299。 

【2005-12-03/聯合報/B9版/房產新訊】

"
2005-12-03_137,"

退休後你想住那裡？
該選怎樣的老人住宅 要看個人生活習慣與身體狀況

【記者林韋任╱專題報導】





	                       		老人住宅的浴室會加設扶手，防止老人家滑倒骨折。　圖╱本報系資料照片
	                      


	                       		年老和老伴享受兩人世界也是一種甜蜜，選擇有照護服務的老人住宅，可以讓子女放心。　圖╱本報系資料照片
	                      


	                       		養生村旁建有環山步道，讓老人家可以慢步健身。　圖╱本報系資料照片
	                      







                  	  年老和老伴享受兩人世界也是一種甜蜜，選擇有照護服務的老人住宅，可以讓子女放心。
                  
                  

廖先生在公務機關工作20幾年，等著兩年後就要退休，最近他經常對朋友說：「退休後要跟太太搬到養生村去住」，因為辛苦了大半輩子，希望退休後能好好犒賞一下自己。
高齡社會 帶來老人商機
房地產市場會跟隨人口結構一起改變，目前台灣有兩個大變化，一是單身化造成的小宅化，另一個就是高齡社會帶來的老人住宅商機。
根據內政部的統計，全台65歲以上的老人到9月已達220萬人，台北市老人人口比率更達11%，迎接高齡化社會，內政部上周也修正老人福利法，增訂「老人住宅」專章，全面獎勵民間投資興建老人住宅。
不少集團 也想投入開發
目前除了廖先生正在物色的潤泰與台塑的銀髮住宅（養生村）外，奇美企業、國寶集團也投入老人住宅市場開發，不少壽險集團包括國泰、新光、富邦、遠雄、中壽等也躍躍欲試。
問題是，要選擇什麼樣的老人住宅？房地產專家建議，要看個人的生活習慣與身體狀況。
一般來說，與子女同住可以就近照顧，又能享天倫之樂；能自理生活又想享受退休人生的，獨居或與老伴相互扶持，十分自在；身體不適需要佣人照料，則可選擇住在方便就醫及親友探視的地區；想要享受專業的安養生活又不想麻煩子女者，則可考慮住在專業的安養中心或養生村。
住養生村 荷包要有分量
像廖先生這樣選擇住進養生村的人，在社會上還未形成風氣，主要是因為高額的保證金加上管理費，一般家庭可能「老的住不起，小的養不起」。
但信義房屋不動產企研室經理林永孟說，社會型態改變，台灣與子女共同居住的老人已不到五成，且逐年減少，根據行政院主計處91年調查，台灣有44萬名老人未與子女同住，人數較十年前增加近一倍。
其中只有和老夫或老妻住的有31萬人，獨居老人增加5萬人，住安養中心頤養天年的增加9萬人，顯示銀髮族自主生活的現象愈來愈普遍。
雖然國內退休老人選擇與子女同住的比率逐年降低，不少國人在家養老、含飴弄孫觀念仍根深柢固，因為三代同堂能一併解決奉養高堂與雙薪家庭養育子女的困擾，雙親患病也能就近照料，加上與親人同住有歸屬感等等，還是退休老人最理想的選擇。
與子女住 可考慮二代宅
若選擇與子女同住，樓中樓、透天厝皆讓父母與子女仍保有一點自我的生活空間，「有點黏又不會太黏」的二代宅產品是不錯的標的。此外，住家鄰近公園最佳，可與鄰居街坊話家常，增進生活樂趣。
沒有與子女同住，能自理生活又想享受退休人生，越來越多人選擇買塊農地種菜怡情，目前東部地區及西部走廊鄉間，就不乏集合三五好友買地自力建屋，一同享受愜意生活的退休家庭。
退休住家 避免濕冷地區
喜歡大自然的，會選擇鄉村或山野海邊；喜歡鬧中取靜的，可選擇鄰近公園綠地的靜巷住宅。退休住家的選擇以小坪數、有電梯和低樓層為宜，並避免太過濕冷的地區。
身體不是很健朗、但有能力請佣人照料生活的退休族，則不妨選擇親友探視方便、鄰近醫院或方便就醫的純住宅區，最好是住在離醫院十多分鐘車程的寧靜巷弄，不僅就醫方便、生活寧靜，房價也便宜許多，是退休老人養老、養病的不錯選擇。
專業照顧 可找安養中心
身體狀況較差，需要較多專業照顧的退休老人，可以考慮住安養中心，想享受頂級安養照顧者，則可考慮強調24小時醫療支援、全天候生活服務的「五星級」養生文化村。
不過，林永孟說，國內七、八百家老人安養機構僅兩成合法，養生文化村限制入住者須有自理生活的能力，且要付高額保證金（數十萬到數百萬元）與生活月費（2萬元左右），也非普通家庭負擔得起。

【2005-12-03/聯合報/B2版/聰明買家】

"
