,2014-11
2014-11-01_102,"國泰房地產指數調查
北中南房市 Q3價跌量增
新屋推案3,692億 但新北高價區連四季跌價 桃竹、台中鬆動…
【記者陳美玲╱台北報導】
代表預售、新成屋一手市場的第3季國泰房地產指數昨（31）日公布，北中南房市呈價量背離、高檔盤整格局，雖然單季推案量達3,692億大量，惟市場信心不足，銷售率僅12%、季減二成；值得注意的是，新北房市高價區在連四季跌價後，市場確定反轉向下，桃竹、台中房價也有鬆動跡象。
據第3季國泰房地產指數調查報告，單季全國共322個新推案，維持高檔，但各大案場銷售率較2011年同期腰斬，顯示房市因政策影響，市場觀望氣氛仍濃。單季主力總價約1,664萬元，較上季增加6.6%。
以區域來看，第3季台北市可能成交價為每坪80.43萬元，不過30天銷售率17.4%，優於全國平均值12.1%，熱門推案地點為內湖、士林和北投。新北市可能成交價為38.43萬元、台中為20.45萬元、台南15.79萬元、高雄是20.29萬元。
德明財經科技大學副教授花敬群表示，據該資料顯示，台北市買盤並沒有減少，市場呈價漲量縮。不過反觀新北市高價區連四季跌價，每坪達42.38萬元、年減19.6%，加上30天銷售率僅11.4%、年減41%，去化速度持續惡化，市場確定步入反轉向下格局，且後續餘屋壓力大，後市令人憂心。
花敬群指出，桃竹、台中房價也有鬆動跡象，其中台中中高總價個案銷售疲軟；南部市場相對持穩，但也有轉冷味道。
建商表示，雖然現階段房市因九合一選舉和房地合一稅政策導致市場觀望，不過有自住需求民眾可趁此時機多看多比較，如預售屋打八折通常為三至五年內新古電梯大樓行情；預售屋打五到七折通常為10至20年內中古電梯大樓或華廈的行情：預售屋打五折附近通常為20至30年以上舊公寓的行情，以此類推，有機會買到心目中的好屋。
【2014-11-01/經濟日報/A6版/話題】
"
2014-11-01_107,"建商看好台中 高價搶地
【記者陳秋雲╱台中報導】
大陸建設、厚生集團最近出手買台中市七期市政北五路、惠中路3筆土地，每坪347萬元，地價創新高。這陣子房地產交易雖不熱絡，但建商仍看好台中發展，願花高價搶地。
部份縣市房地產買氣陷入觀望，但中市房價持續上漲，北部上市公司大陸建設2012年進駐七期，在市政北七路、惠中路推出「宝格」，房價每坪上看90萬，創7期新高。這塊800坪土地取得每坪327萬元，創七期地價新高。
最近大陸建設與厚生集團以每坪347萬向親家建設購入「宝格」旁儷晶皇宮、金紫爵等3筆土地，再度刷新七期新紀錄，預計2016年推出40層以上住商大樓，從地價預估，日後出售每坪約85 萬。
業者分析，這處街廓近年交易每坪價格都在300萬以上，土地取得成本高，房價也跟著漲。不過對北部建商和投資客而言相對便宜，還是有建商肯高價買地。
七期重劃區推案目前集中在國家歌劇院與文心森林公園兩大區塊，交易量縮但價格依舊持平。
住商不動產台中七期朝富加盟店長陳俊雄說，年初七期南側推案價格已直逼市政中心，文心森林公園周邊在IKEA進駐後提昇生活機能完善，受到不少住戶青睞，建商推案轉趨積極。
市政路近惠文路口的「市政富邦」規畫150-160坪，每坪開價70-80萬元；「聚合發榮耀」位於市政北七路、惠民路口，規畫80-110坪；「聚合發獨秀」基地面積近700坪，規畫100-140坪；「寶璽天睿」規畫160-300坪，每坪75-85萬元；「大陸宝格」規畫145-186 坪，每坪上看90萬元。
7期南側的指標個案慶仁建設「林境」，主打一分鐘可達3個公園與360度無遮蔽視野，位在惠中路、大墩七街角地，主打1分鐘可達3個公園及鄰近三大明星學區，規畫88-176坪，每坪開價65-75萬元。
「雙橡園開發」預訂明年進場的大墩十街案與惠宇大墩六街案頗受矚目；另個案「太子玉鼎」位在大墩六街，每坪開價58-68萬，規畫86-180坪。
【2014-11-01/聯合報/AA1版/中台灣房地產】
"
2014-11-01_13,"《名人找個家》
魏行政 買房當投資
台新銀通路業務部長建議選15坪以上物件，不但容易貸款，也較好脫手。
【記者陳怡慈╱台北報導】
台新銀行通路業務部部長魏行政，十多年前的春風少年，憑著一股衝勁、獨自帶著行李從中部北上打拼，在金融業界裡奮鬥多年，購屋的動機、全來自對「家」的信念。
到台北工作幾年存到第一桶金，當時股票逐步上揚，魏行政身處金融圈，周遭的同事、朋友，許多人都看好股市、建議他要投資股票、報酬率才會高。
然而來自傳統家庭的他，因為有著「有土斯有財」及對家庭觀念的重視，因此決定將這桶金拿來購置不動產。
雖然房貸的負荷降低了一些生活品質，但有了屬於自己的家、讓家人多了一份安定、踏實感，也讓工作更有動力。
當初在挑選物件時因預算考量，又要顧及生活機能、交通以及發展性，所以選擇與台北市僅有一橋之隔的板橋市，當時台北市30坪住宅平均總價約1,100萬元、房價所得比8.02倍，而類似物件在台北縣、所得比約6.6倍，因此在經過詳細的評估過後，他在板橋光復街買了一間屋齡四年、坪數約35坪含車位的大樓中古屋。
幾年下來看著房市飆漲，自己的房價也漲了將近一倍，而當初勸他買股票的幾個朋友，有的到現在還在租屋，累積下來、股票沒賺到反而還虧錢。
他把購屋繳貸款當作存錢及投資，隨著貸款金額越來越少、房價越漲越高，無形間也逐漸累積自己的資產。
魏行政以自身購屋及銀行累積的經驗，建議買房前需要做足功課，買房子金額龐大，不像買一般日常用品，不喜歡可以馬上換，因此不論單身首購、結婚或準備換屋，除了要了解周邊生活機能、交通、未來發展等因素，也要考慮到未來幾年的生活規劃，才能買到符合自己需求的坪數與空間規劃。
當確定購買地段後、應先了解區位價格，再向賣方議價，價格可向當地仲介詢價或上內政部不動產交易實價網站查詢，最後建議將欲購買房屋的資訊先提供給銀行評估，詢問銀行估價與可貸成數，避免買價與銀行估價落差過大，導致自備款不足或買價偏高。
購屋坪數建議一開始至少要選擇15坪以上的房子，不只向銀行貸款較為容易，若要換屋時，也比較好脫手。
當然，在預算有限的情況下購屋，可以依個人能力，尋找一級地段的中古屋，或二級地段的新成屋及預售屋，不要強求一次就要到位，不做屋奴，更能彈性的運用資金。
魏行政以銀行多年的經歷、提醒時下的年輕人，一定要顧好自己的信用，有些社會新鮮人為了享受物質生活，辦理小額信貸、車貸或信用卡消費，一定要考慮到支付能力、務必要按時繳款，若有遲繳、催收或債務協商等信用異常紀錄，等到有機會購屋時，往往會遇到貸款碰壁的問題。
魏行政小檔案
經歷 曾任職中國信託銀行資深協理，現任台新銀行通路業務部、存戶開發部部長
購屋心得 做足功課，相信自己的決定。
購屋建議 不必急著挑選精華地段，但須考量未來5~10年發展性。
資料來源 : 採訪整理
【2014-11-01/經濟日報/A7版/房市快報】
"
2014-11-01_17,"美消費者支出 意外減少
【編譯吳國卿╱綜合外電】
美國9月消費者支出意外減少，所得增加速度呈現今年來最慢，為美國經濟能否持續加速到年底平添變數。
商務部10月31日公布的9月消費者支出減少0.2%，低於8月的增加0.5%，也不如彭博資訊調查經濟學家平均預測的增加0.1%。個人所得則增加0.2%，為去年12月以來最小增幅。
消費者支出占經濟產值逾三分之二，但儘管美國整體經濟過去六個月來呈現加速，消費者仍持續節制花錢。
幾乎趕不上通膨速度的薪資，可能是抑制家庭支出的主因，而房價漲幅減緩和股市波動加劇，也侵蝕財富增幅。美國的就業市場必須持續改善，才能進一步提振信心，和充實消費者的荷包。
加拿大皇家銀行（RBC）資本市場公司資深美國經濟學家歐賓納說：「8月的支出極強勁，9月的數字反映消費者支出（常見）的起伏現象。此外，消費者今年來也把薪資成長的一大部分儲蓄起來。」
不過，同日公布的湯森路透╱密西根大學10月消費者信心最終值為86.9，高於9月的84.6，也超越經濟學家預測的86.4。
【2014-11-01/經濟日報/A8版/國際】
"
2014-11-01_209,"選前避風頭 大型房產爆出售潮
出售量 逼近500億
【記者游智文╱台北報導】
九合一選舉倒數計時，選戰緊繃，結果難測，擔心選後房地產形勢更糟，大型不動產搶在選前出售，包括宏盛國際金融中心、V-Park、駿馬一號、淡海土地等，總金額近500億元。
由於交通部、財政部、國產署、台北市政府、彰化縣政府選前也釋出七筆大型土地標售或採地上權招標，合計達351億元，業者表示，未來一個月將出現今年以來最大一波標售潮。
信義全球資產經理王維宏表示，選舉時間早已確定，以往業主出售大型不動產，為免選舉干擾，大多會提前數月，或在選舉結束、塵埃落定之後，再宣布出售或公告標售。
房價到相對高點 搶先出脫
今年一反過去情況，除了有些純粹因為公司作業時程外，主要是市場普遍認為目前房地產價格已到相對高點，明年未必能賣到目前的價格，要賣不如早點賣，可以落袋為安。
天時地利不動產總經理張欣民表示，賣方選擇選前出手，和目前選情對執政黨不利也有關係。
他說，一般認為六都選舉如果藍營失去半壁江山，為了2016年總統大選，兩岸經貿進展可能更慢，房地合一課稅則會加快，而這兩者對房地產市場都不利。
張欣民表示，儘管屆時馬英九總統「跛腳」會更為明顯，政策會更推不動，房地合一課稅可能過不了立法院，甚至出不了行政院，但紛紛擾擾勢所難免。房地產最怕的就是不確定因素，因此大型不動產業主寧可在選前搶先逢高出脫。
選前求售的大型商用不動產，以位於北市南京東路的宏盛國際金融中心底價200億元最高，宏盛建設及宏泰人壽原本希望以全棟或半棟出售，但因有不少企業公司希望只買一層或幾個樓層，因此現正考慮分層出售。
另一指標案是寶豐隆持有的內湖五期廠辦「V-Park」。寶豐隆在兩年前以每坪約41萬、總價91億元向華固建設買下「V-Park」，一共三棟，日前宣布出售其中A棟，底價54.2億，拆算每坪約66萬元，逢高獲利了結心態濃厚。
另受市場注目的，還有駿馬一號不動產投資信託基金清算後，釋出的北市國產實業大樓、中鼎大樓部份樓層以及位於新北市中和區的漢偉資訊大樓部份樓層，總底價約80.6億元。
除了商辦、廠辦外，選前也有兩筆大面積土地公開標售，都達4200多坪，其中北市通化段土地底價120億元，淡海新市鎮商二土地底價則是26.6億元，兩筆都將在11月11日開標，合計11月民間大型不動產出售金額高達486.8億元。
【2014-11-01/聯合晚報/B5版/房市投資】
"
2014-11-01_217,"美ＱＥ退場 人民幣升壓暫緩
前央行貨幣政策委員李稻葵：對大陸經濟影響不大 僅出口及境外融資企業受波及
【記者李仲維╱綜合報導】
前大陸央行貨幣政策委員、北京清華大學經濟管理學院教授李稻葵認為，美國退出量化寬鬆（QE）政策對大陸經濟影響不大，人民幣短期升值壓力將有所放緩。
李稻葵接受央視專訪時表示，美國退出QE的影響在兩個方面，一是對外向型企業而言，QE可能會影響美國之外的交易夥伴如印度、巴西，這些國家的經濟基本面不是特別好，美國貨幣政策一收縮或結束QE，會給這些國家經濟帶來衝擊，從而影響大陸對這些國家的出口，對於出口企業而言，是有影響的。
李稻葵說，大陸經濟現在的問題主要是在內部，並不是由外部傳導過來，也不是從貨幣傳導過來的。
他預估，大陸今年甚至明年的上半年出口形勢，應該比較樂觀。
其次，對於準備在境外融資的企業，例如準備到美國上市的大陸企業而言，情況會不如以前那麼樂觀，畢竟美國的資本市場的流動性會放緩。
至於美國退出QE對人民幣匯率的影響，李稻葵認為，人民幣短期升值壓力將有所放緩，至少對美元而言，這幾天外匯市場已經出現這樣的走勢。
就長期而言，人民幣能否國際化，人民幣的國際地位是否穩住、提高，根本上還是取決於大陸自己的市場是否能夠穩定。
在對大陸房地產市場的影響方面，李稻葵表示，大陸房地產市場是按照自己的邏輯在走，需要一個比較長的調整期，銷售量和房價從降到穩到升，不會在半年內甚至一年內出現逆轉，與國際金融形勢比較沒有關係。
【2014-11-01/經濟日報/A10版/兩岸】
"
2014-11-01_31,"屋主放軟 八成五願降價
【記者游智文╱台北報導】
房價下修有譜？房仲業最新市調，有八成五屋主願意降價，其中，願意降價二成以上的屋主已達四成。
不過，買方要的更多，近六成買方表示，屋主要降價三成以上才會進場，其中並有高達28%的受訪者認為應降價五成以上。
台灣房屋智庫發言人張旭嵐表示，市調顯示賣方已開始讓步，但買方覺得還不夠，因此房市交易仍呈膠著。
根據台灣房屋市調，雖然房市低迷已久，但近八成民眾感覺房價沒有下修，其中有二多成無殼族表示房價不降反漲。
問到房價下修多少才有買房意願，民眾多希望降三成以上，有28%的民眾甚至期待「降價50%以上」。合計降價三成以上才願進場的，高達58%，將近六成。
對買方來說，屋主現階段雖然不可能降這麼多，但態度明顯軟化，市調顯示，目前僅剩下15%賣方不願降價求售，能接受降價一至二成占21%；能接受二成以上的已近40%。
張旭嵐表示，雖然買賣雙方大致都已有房價應回修共識，但平均來算，買方平均期待房價降三成四，賣方只能接受房價下修一成九，雙方價格落差一成五。
房仲業表示，賣方心態鬆動主要受財政部推動房地合一課稅影響，此一政策未來雖可能在立院過關，但極可能被修得面目全非，屋主信心可能因此回復。此刻屋主信心薄弱之際，有自用需求的民眾如大膽進場議價，有機會買到便宜物件。
【2014-11-01/聯合晚報/B5版/房市投資】
"
2014-11-01_39,"「城市光采」獨立住家 鬧中取靜
【記者謝梅芬╱高雄報導】
北高雄漢神巨蛋商圈附近店家多，土地及房價水漲船高，名陞建設推出的「城市光采」十分搶手，大樓部分熱銷，大樓的1樓還有2戶屬獨立住家，採日式時尚風，生活機能佳。
專案經理黃振祈說，「城市光采」位在辛亥路，靠近新下街。辛亥路沿線有辛亥公園，步行2分鐘可到河堤、明堤公園，休憩機能佳。
裕誠路沿線商店密集，辛亥路也有頂好生鮮超市高雄旗艦店可供採買，國中小學區為新莊國小與龍華國中，小孩上學十分方便。
黃振祈說，2戶外觀以日式格柵大門與造型雨遮的鐵灰，展現優雅的現代感；牆面與花台的灰白，創造出現代感的日式極簡時尚風。
2戶面寬7.2公尺，採獨立門戶進出，前庭花木扶疏，綠意花香賞心悅目，走出戶外，一轉身就連接裕誠自由商圈，漢神巨蛋商圈、瑞豐商圈、明誠博愛商圈，是最讓人吸睛的都會生活圈，生活機能相當好，又保有寧靜的居住品質。
「城市光采」每戶建坪63坪，規畫4-5房，門戶獨立進出，停車也方便，電話：(07) 550-7888。
【2014-11-01/聯合報/AA3版/南台灣房地產】
"
2014-11-01_60,"松山線將開通 帶動漲勢
松山車站商圈 新亮點
【記者黃冠穎╱台北報導】
松山車站商圈位於大巨蛋、台鐵機廠BOT案、台肥南港案、南港三鐵共構站、南港展覽館等台北市帶狀開發區域的核心位置，加上台北捷運松山線本月即將開通，將引進南京東路一帶的人潮，猶如打通任督二脈，未來成長潛力可期，可望成為台北市下一個房市補漲亮點。
松山車站商圈西至基隆路，東至東新街，向南延伸至永吉路一帶，雖然開發得早，但早年有鐵路經過，將饒河街、五分埔兩大商圈一分為二，人潮無法連成一氣，加上捷運藍線僅從外圍經過，房價始終低於鄰近地區。
信義房屋松山站前店經理蕭世典表示，藍線房價堆疊速度很快，鄰近的永春、後山埤房價都相對較高，松山車站商圈就像是「圍棋」被包圍。以後山埤捷運兩側成交價每坪至少60萬元，松山卻只有55萬至60萬元，以未來發展來看，松山機能更強，目前價差非常明顯。
食衣住行 樣樣包
蕭世典指出，松山車站商圈生活機能強大，食衣住行育樂樣樣具備，有虎林街傳統市場，也有全聯、頂好、松青等超市，饒河街、五分埔可以逛街，南港運動中心、河濱公園、彩虹橋都是附近重要的公共設施。
此外，松山車站BOT案目前正門已經可以使用，預計明年啟用，國賓大飯店副品牌amba也會進駐，吸引更多觀光客進駐，未來可能會搭配出現消費季活動，可望提供更多元、更有結構的支撐。
再向外推展，松山商圈距離忠孝醫院不遠，信義計劃區走路僅需15分鐘左右，距離百貨、賣場都很近。
在交通建設方面，除了鐵路和捷運，開車也很便利，通往兩大快速道路都很快速，動線也很舒適，從永吉路底可以接上市民大道高架快速道路，從松山路底可以接上信義快速道路，交通非常便捷。
大生活圈 行情俏
蕭世典指出，松山商圈已經開始走自己的行情，雖然逐漸走入後期，但利多尚未完全反應出來，等到未來兩年可以看見整體建設逐漸完成，不需要等待太久。
除了松山商圈的前景，周遭開發案也讓整體生活機能更加提升。
蕭世典表示，松山車站商圈只要過基隆路就能連結到大巨蛋、松菸一帶，大巨蛋已經開始蓋外觀，政府建設一路往東延伸，包括已成形的松菸文創園區、聯合報大樓開發案，台鐵機廠BOT案預計開發成為歷史博物館和賣場，未來將形成比國父紀念館還要大的生活區。
往東來看，南港調車場、台肥南港案、南港三鐵共構站、南港展覽館則是未來旅館、商場的聚集地，漢來、凱撒、六福等飯店集團都將進駐，未來發展值得期待。
【2014-11-01/經濟日報/A7版/房市快報】
"
2014-11-01_67,"《專家帶路》
想賺都更財 多注意屋齡
【記者黃冠穎╱台北報導】
松山線通車，讓市場聚焦松山車站商圈周邊，信義房屋松山站前店經理蕭世典表示，松山商圈房價低於周邊行情，適合各種類型的人來撿寶，但也有些問題需要特別注意。
首先要確認自己的需求，要賺都更財的客戶可以快來找房子，松山擁有許多基地完整的房子，透天厝密度也是台北數一數二的高，在永吉路、松山路交叉路口附近有瓏山林等三處大型都更案正在進行。
蕭世典指出，在這附近要特別注意屋齡，因為都更短期內未必會成功。
如果是自住型，永吉國小、興雅國小周遭巷弄整齊，平均屋齡約35年也都物超所值。
蕭世典提醒，附近有些建案有氯離子偏高的問題，即是海砂屋，要特別注意避開。
中大坪數河景住宅也是這附近的特色。蕭世典表示，屋齡六年的松河麗景每坪約80萬元出頭，但在台北市其他地方可能只能買到30年的舊公寓，在這卻能買河景住宅。
【2014-11-01/經濟日報/A7版/房市快報】
"
