,2007-06
2007-06-01_150,"台中房市熱 推案大增三成
房交會開幕 20多件個案參展 公會：今年推案可望突破1,600億元 七期豪宅每坪逾40萬
【記者宋健生╱台中報導】
高鐵、中科效應持續發酵，台中市建築開發公會理事長王忠正昨（31）日表示，今年台中房地產總推案量可望突破1,600億元，比去年同期的1,208億元成長32%。他說，七期豪宅單價每坪已突破40萬元，其他區域換屋型產品每坪也要15萬至25萬元間，自住型的消費者下手要快。
由經濟日報主辦、台中市與台中縣建築開發公會協辦的「2007台中房交會暨建材展」，昨天起在台中世貿中心一連展出五天，現場展售的20餘件建築個案，總銷金額超過400億元，堪稱中部地區歷年來最大規模的房地產交易博覽會。
昨天的開幕典禮，由台中市副市長蕭家旗、王忠正、台中縣建築開發公會理事長宋逢吉、台中市公會常務理事張麗莉、賴源釗，以及台中市室內設計公會理事長雷嘉峰等人共同主持。
蕭家旗致詞時表示，台中氣候佳、位置適中，非常適合人居住，尤其中科進駐後，新移民不斷湧入，進一步帶動房地產景氣。台中市建築開發公會統計，今年前五月台中市總推案金額已達600億元，比去年同期472億元成長約27%。
在台中縣方面，宋逢吉說，台中縣今年推案預估可達600億元，比去年成長5%，主要也是中科、高鐵效應。包括屯區的大里、太平，以及靠近中科的沙鹿、龍井，房市熱鬧滾滾，以透天別墅為例，今年每戶平均售價約750萬元，比去年的680萬元成長一成。
王忠正指出，規劃為新市政中心的七期重劃區，目前民間土地交易已創每坪185萬元新高，並上看200萬元，受此激勵，包括七期南側圓型劇場周邊、靠近高鐵的八期重劃區、緊鄰中科的西屯、美術館綠園道及水湳經貿園區，都已成銷售「熱區」。
張麗莉則強調，台中房價比起台北、香港及上海等鄰近的亞洲城市，價位仍屬偏低。藉由這次台中房交會的舉辦，應可帶動中部市場更加活絡，也讓消費者對不動產相關產品有更多選擇。
【2007-06-01/經濟日報/A13版/綜合新聞】
"
2007-06-01_158,"美首季經濟成長0.6% 四年來最差
近期數據顯示企業支出提高、製造商增產。學者：本季經濟可望回升。
【編譯廖玉玲╱綜合華盛頓三十一日電】
美國第一季經濟成長年率僅0.6%，為四年多來最差。不過最近數據顯示，企業支出已提高，庫存減少也讓製造商開始增產，經濟學家認為，這代表經濟上一季可能已落到谷底，如今已開始回升。
此外，4月營建支出意外增加0.1%，優於市場預期。美元對歐元匯率則是先跌後漲。
美國商務部31日公布上一季國內生產毛額（GDP），僅比去年同期成長0.6%，不如經濟學家預估的0.8%，也是2002年最後一季以來最弱，甚至不到上個月初估值1.3%的一半。
紐約摩根大通經濟學家費洛立表示，市場在找尋經濟成長逐漸穩固的跡象，庫存情況更有利，房市的衝擊可望逐漸減少。
上一季消費支出也上修至成長4.4%，增幅為一年來最大。研究機構全球透視（Global Insight）經濟學家貝修表示，內需成長強勁，加上庫存大幅上修，有助於第二季經濟成長加速。
這次公布的數據遠不如上個月，主要是因為主管單位上次錯估貿易赤字和庫存數量。今年前三個月美國貿易赤字倍增至6,118億美元，幾乎相當於GDP的一個百分點。
企業庫存水準上一季以每年45億美元的速度減少，與上個月估計的增加148億美元差距甚大，GDP又因此少掉一個百分點。
不計食物與能源項目的個人消費支出（PCE）核心物價指數維持上個月估計的攀升2.2%，高於去年第四季的1.8%。PCE 是美國聯邦準備理事會（Fed）經常用來衡量通膨程度的標準。
此外，雖然美國房市毫無起色，但4月份營建支出受惠於非住宅建案增加的因素，比3月成長0.1%，優於分析師預估的零成長，比起去年4月則減少2%。3月營建支出則從先前公布的增加0.2%上修至增長0.6%。
4月私有住宅支出連續第二個月萎縮，縮幅達1%，為2004年6月來最低，顯示房市仍是拖累經濟成長的主因。公共建設和新產房和辦公室等商用建築支出持續增加，正好可彌補私有住宅縮減的缺口。4月包含公共建設的非住宅營建支出，比3 月成長1.1%，比去年同期銳增13%。
另據聯邦住宅企業監督處（OFHEO）的資料，美國第一季房價比去年第四季上漲0.5%，為十年來最小。
美元對歐元匯率31日在紐約早盤一度跌抵1.3477美元兌1歐元的兩周新低，後又拉回至1.3444美元價位。
【2007-06-01/經濟日報/A8版/國際新聞】
"
2007-06-01_208,"《會場掠影》
春耕不動產 熟知中部房價
【吳文聖】
昨日是台中房地產交易博覽會暨建材展開展第一天，參展的春耕不動產於現場免費提供大台中地區豪宅、土地及各類屋價的市場行情諮詢服務。
春耕不動產深耕房地產業多年，除擁有親切的服務態度外，專業的服務團隊更是讓春耕業績長紅的重要資產，近年來中部地區房價、地價節節上揚，不論是投資客、首次購屋或是想換屋的民眾，可於展示期間到台中世貿中心二館「春耕不動產」攤位，實地了解大台中地區房屋、豪宅及土地的市場行情。
【2007-06-01/經濟日報/B5版/台中房交會暨建材展】
"
2007-06-01_24,"麗泉皇宮 雙捷運笑傲中和
【康堃皇 】
【台北訊】物價指數直直飆，營建原物料直直漲，大台北房價不斷升溫，近幾年懂得購屋的人紛紛賺到一波大增值。房地產專家常常在電視訪談節目提到購屋教戰手則，買屋第一看地段、第二看捷運，購屋跟著捷運走準沒錯。中和連城路景平商圈享受未來雙捷運的雙線交會，華中橋一橋之隔緊緊貼近，中山站未來即將成為中和最紅的捷運地段。
「麗泉皇宮」位於景平路連城路口，靜巷環境優質，步行一分鐘可到家樂福、COSTCO美式商圈，生活機能與交通超便利，未來還有雙捷運加持增值。「麗泉皇宮」由三輝關係企業「玖原建設」所興建，邊建邊售，4月公開，緊緊貼近50米中山大道，建築採歐式皇家建築，師法奧地利維也納「麗泉皇宮」的巴洛可語彙與庭園水景，社區規劃皇室級的層層門禁，以及哈布斯皇家音樂門廳、宮廷式美術走廊、華爾滋LOUNGE、卡農劇院廳、議事廳、健身房等等。不論接待、會客、交誼、休閒都非常的氣派大方。高規格的貴族禮遇堪稱中和之最。
「麗泉皇宮」為歐洲制震建築，建材一流，並有FTTB光纖超速飆網，帶給住戶群最先進尖端的上網享受，絕對是聰明菁英唯一睿智首選，全區規劃歐洲馥麗2-4房，景平商圈地王未來增值可期。
「麗泉皇宮」電話 (02)2240-2299號。
【2007-06-01/經濟日報/C7版/房產建材】
"
2007-06-01_258,"住宅中庭得獎者感言
【張世雅╱專題報導】
高雄地區
福懋建設「獨道2」、「夢翔」、「夢世代」
福懋建設今年共拿下三座園冶獎，其中「獨道2」獲獎，真的是還給它一個「公道」，由於大自然環境丕變，福懋建設近年一直致力於綠建築，還給大地屬於它的空間，也為在地居民創造現代的桃花源。
太普建設「太普MOMA」、「太普風格‧美學」
「太普MOMA」這個案子發想自日本白派建築大師谷口吉生及伊東豐雄「純淨」、「空靈」、「現代禪風」的感動，因此借用谷口吉生設計的紐約現代美術館MOMA新館名字，如果，你在「太普MOMA」感受到舒服、乾淨與寧靜，這就是我們所要的了。
敦王建設「敦王臻品2」
「敦王臻品2」規模不大，只有400坪，是建築法的規定中，符合開放空間設計的最小面積，同時也應是這次參選作品中規模最小的一件，能夠得獎實在是難能可貴，這份殊榮是屬於「敦王臻品2」團隊的。
皇苑建設「人文觀邸」
皇苑已經帶領高雄房價飛越20萬元的門檻，高雄都市景觀的美，大家有目共賭，地標型建築將陸續完成，高雄已從原來的港灣工業城市，轉型成為觀光旅遊城市，我們一起努力提升高雄城市競爭力，把高雄建設得更繁榮、美麗。
鼎宇建設「美術園邸B」
「美術園邸B」是許多專業人士與鼎宇建築團隊努力的成果，同時獲得內政部綠建築指標，可說是兼具美感、實用與永續機能的豪宅作品，我們會更兢兢業業，以不斷求進步的精神，創造出更美、更具地標意義、更適合人居住的作品。
城揚建設「楠加州」、「陽光藝花園」
城揚集團連續6年來都獲得園冶獎，表示大家對我們的肯定。「楠加州」基地具備與公園結合的優越條件，所以採休閒風規畫手法，讓在家就像在度假；「陽光藝花園」在美術館區的美術館路上，個案規畫人文藝術的風格，將藝術帶進庭院內，融入人文氣息。
屏東地區
協暘建設「富士山莊」
這是本公司成立28年來，首次參加園冶獎評選，幸運地獲獎，非常感謝評審的肯定。期許將得獎的榮耀，轉換成更大的推動力，繼續依本公司的精神標語：「協助並提供住戶一個陽光燦爛的滿意休憩空間」而努力不懈。
登橋開發「大和園」
「把努力留給我們自己，讓榮耀分享大家」，是我們一貫秉持的經營理念，期待在獲獎的肯定與鼓勵之下，再接再勵、精益求精，追求更創新的建築規畫，打造更高超的營建品質。
大立建設「米蘭森居」
這是本公司第二座園冶獎，距離上一座獎整整十年。十年來，大立建設推案只要基地合適，均以「拿園冶獎」為職志，我們尋求獲獎的機會，但同業也在進步，高雄市整體住宅景觀也同步提升，得獎的喜悅只有一天，未來我們會繼續努力。
台南地區
春園建設「星光水悅」
建造美觀、舒適、安全的現代化優質住宅是春園建設一貫追求的目標，今後本公司將更加努力，虛心學習，建造出更多優質的住宅商品，回報支持我們的客戶及鄉親朋友。
東堡建設「荷蘭海韻」
首先感謝高雄市建築經營協會及評審的眼光，在眾多優秀案中，給荷蘭海韻園冶獎的肯定；其次，感謝台南市政府工務局等單位，公務部門的配合使所有工程均能順利完成。
旭城建設「夢想西班牙」
感謝主辦單位，去年本公司首次獲園冶獎，今年大地莊園─夢想西班牙又再度得獎。大地莊園是一個健康、幸福、安全、開放的社區，也是全國第一綠建築社區。
佳園建設「鼎極佳園」
本案基地座落台南市最後一個市區精華區的「水交社文化園區」重劃區，有40%的公共設施，對建築規畫有更高標準的要求，個案是此區域第一個開發案，幸運地獲獎，榮耀歸於全體同仁及團隊。
【2007-06-01/聯合報/A10版/房產新訊】
"
2007-06-01_259,"永和15坪國有地 2,000萬標脫
每坪133萬 投標人看好增值空間先行卡位
【記者梁任瑋╱台北報導】
大台北精華區小面積土地成為房地產業的新鑽。國有財產局北辦處昨（31）日標售台北市大安區、台北縣永和市老舊房舍，位於永和一棟土地僅15坪的房屋，以2,000萬元標脫，不計房屋殘值，土地每坪售價約133萬元；若以建坪26.6坪換算，等於每坪售價75萬元，比鄰近的新完工大樓貴了40萬元，刷新北縣房價紀錄。
國產局昨天公開標售今年第七批國有非公用不動產暨代管無人承認繼承遺產，吸引82封標單投標，其中位於永和永貞路124號、屋齡40年的中古屋，共有41位民眾搶標，最後林姓投資人以總價2,000萬元得標，超出底價1.3倍。
永和建商分析，目前永貞路周邊最具指標性的建案就是由板信商銀推出的「芬第夏宮」，因為距離福和橋近、又正對福和國中，每坪開價至少35萬元。國產局標售的中古屋雖然面積小，不過土地價值超過房價，所以才會出現一坪75萬元的超級天價，投標人可能是看好當地房價增值空間，先行卡位再整合周邊房屋。
昨天開標的12筆土地中，區位最好的是一筆位於中正區羅斯福路三段的商三（特）土地，不過，這筆土地仍有台北市政府文化局列管的國有老舊建築物，將影響土地開發，建商投標意願不高，以致流標。
此外，一筆位於大安區復興南路一段219巷、面積僅57.78坪的住四土地，何姓投資人以每坪230萬元，高出底價1.7倍的高價得標。
另一筆在萬華漢口街、面積100坪左右的商四土地，黃姓投資人以高於底價1.4倍、每坪214萬元得標，雖然與前陣子動輒每坪突破350萬元相較尚屬便宜，但在近年來100坪土地的標案中，標脫單價屬於相對高價。
永慶房屋代銷事業處協理王財旺表示，漢口街與漢中街交叉口的土地，因為緊臨捷運西門站，容積率高達800%，標脫單價每坪214萬元，在近年來萬華區土地標售案中，僅次於去年7月土地銀行標脫位於內江街一筆每坪256.9萬元、面積79.26坪的商四土地。
【2007-06-01/經濟日報/A13版/綜合新聞】
"
2007-06-01_28,"台中市副市長蕭家旗：
綠建築 台中國際化必備樣貌
【胡崇銘】
【台中訊】台中市副市長蕭家旗表示，中部房市近年來不斷升溫，尤以台中市房地產的表現，受到全國及國外投資客矚目，在建築產業帶動下，周邊相關的建材、家具、裝潢市場蓬勃發展，交易熱絡。
中部交通網絡綿密，聯外道路便捷，在高鐵通車後，一日生活圈已然形成，從烏日站到台中市，僅需10分鐘車程。氣候是生活品質的一項重要指標，中部氣候溫和宜人，是奠定居住人口數成長主因。
在房價部分，相較於台北市便宜，因此，也吸引不少北部民眾前來台中購屋投資，中科聚落形成及所產生的蝴蝶效應，亦吸引不少企業選擇在台中設立，所吸納的就業人口也為房市帶來許多首購族群。
他在參觀建材區廠商攤位時，發現不少業者推出響應環保節能的綠建材，大為讚揚，他表示，符合「生態、節能、減廢及健康」的建材、建物，正是世界各國致力減緩溫室效應的具體做法之一，他希望透過建材業者的研發，建築師與建商的通力合作，讓台中市的每棟建物，都是走在時尚尖端的綠建築，他認為，這也是台中要成為國際化城市所必須具備的樣貌。
【2007-06-01/經濟日報/B5版/台中房交會暨建材展】
"
2007-06-01_72,"

Fed會議紀錄暗示 美無意升息

美股三大指數應聲飆破歷史紀錄，帶動亞股再創新高。 


【編譯廖玉玲╱綜合華盛頓三十一日電】

美國聯邦準備理事會（Fed）30日公布上次利率決策會議紀錄顯示，決策官員較看好美國經濟前景，雖然通貨膨脹威脅仍存，但成長突然熄火的疑慮已稍微消除。美股受此激勵，三大指數應聲飆破歷史紀錄，並帶動亞股31日再創新高。Fed的決策會議紀錄顯示，官員認為房屋市場惡化的情況恐怕會比預期還糟，拖累經濟發展，但通膨才是他們最擔心的問題。會議紀錄指出：「幾乎所有與會者都認為，核心通膨仍高得讓人不安，並強調通膨有必要繼續減緩。」此外，雖然官員「仍認為經濟活動有走弱的風險，但評估後發現這些風險已稍微降低。」Fed三周前第七度決定讓基準利率繼續維持在5.25%，美國利率等於近一年沒有動過。會議記錄上寫道：「最近的發展可證明支持委員會的看法正確，也就是維持目前的利率水準，有助於刺激經濟緩和成長，且讓通膨逐漸下降。」在3月和5月兩次決策會議間，Fed 官員對經濟成長和通貨膨脹的看法，並沒有太大改變。許多經濟學家表示，這份會議記錄強烈暗示Fed今年大概就這樣按兵不動。會議記錄公布後，投資人總算放下心中大石頭，全球股市也報以「漲」聲。標準普爾（S&P）500指數30日尾盤勁漲12.12%，收在1,530點的歷史新高，改寫2000年網路類股全盛時期創下的1,527點紀錄。那斯達克綜合指數也改寫逾六年最高紀錄，收2,592點。道瓊工業指數也再締新新猷，上漲111.74點，收在13,633點。亞洲股市31日受到美股激勵，擺脫陸股前市暴跌7%的陰影。MSCI亞太指數31日在東京下午盤上漲1.3%，成為150.23點。日經225種股價指數尾盤上漲17,875.75點，為三個月新高。南韓Kospi指數終場銳漲2.3%，成為1,700.91點，首度站上1,700點整數關卡。MFR公司經濟學家夏比洛指出，在放眼所及的這段時間，美國利率大概是都不會變了。市場研究機構Argus研究公司經濟學家雅馬隆也說，除非有重大事件發生，否則Fed不大可能升息或降息，而此刻看起來催化劑還不會出現。Fed官員也預測，美國今年經濟成長腳步恐怕會比正常速度稍微慢一些，但明年就會恢復到3%左右的正常水準。

【2007-06-01/經濟日報/A8版/國際新聞】

"
2007-06-01_91,"小馬哥下台 小廣告上台
銷聲匿跡了好幾年 郝龍斌上任後 明顯死灰復燃 清潔隊員清到手軟
【記者陳志豪╱台北報導】
近來房地產市場熱絡，電線桿上的違規小廣告、流動廣告車、腳踏車、地面立牌等充斥街頭，行情爆漲的內湖區首當其衝，隨處可見張貼廣告紙，嚴重破壞市容觀瞻，困擾居民。
內湖區房價節節上升，包括民權東路六段、康寧路一段、三段、康樂街等地，街頭巷尾到處可見房屋仲介小廣告，一根電線桿貼4、5張廣告不足為奇，清潔隊員半天就可以清掉1000張小廣告，清到手軟，有些仲介業者還利用腳踏車或機車，在車上放置廣告看板，大鑽法律漏洞。
更惡劣的是，這些腳踏車鎖在鐵欄杆上，清潔隊員僅能清除廣告物，隔沒幾個小時，仲介又偷偷補上廣告看板，居民一再抱怨也無能為力。
內湖區清白里深受廣告物所苦，上周里長陳東源主動邀集環保局、警察局清除小廣告，陳東源親自拿著破壞剪，剪斷鎖頭，一個下午拖吊了50多輛腳踏車，堆滿一輛小貨車。陳東源說，這些路霸腳踏車都是仲介以低價購入，即使被拖吊，隨時有替補腳踏車，怎麼吊也吊不完。
前市長馬英九任內前幾年曾大力推動清除小廣告，成效不錯，小廣告在台北市銷聲匿跡了好幾年，市長郝龍斌上任後，明顯有死灰復燃的現象。
清潔隊員抱怨，清除小廣告不是光撕掉而已，黏著在電線桿上的雙面膠，還要用工具刮除，仲介業者賺錢，善後苦的卻是清潔隊員。
目前遊動式廣告車，北市交通局已公告不得停放在公有道路上，占用停車格位情形較少見，但這些廣告車改停放在私人停車場或私人土地上，依法仍無法取締。地面廣告立牌若仲介本人不在場可以廢棄物立即清除，否則執法上也莫可奈何。
陳東源氣著說，多年前的清除小廣告得以成功，主要在對廣告上所留電話「立即」斷話，為何現在不可行？他建議郝龍斌以市長身分，邀請仲介業者老闆協商解決之道，呼籲業者擔負起社會責任。
【2007-06-01/聯合報/C1版/北市．教育】
"
2007-06-01_92,"

曾東茂 台灣首位不動產投資師
以一年時間拿到CCIM 讓瑞普國際爭取到10年來最大外商租賃案 將台灣商用不動產推向國際
 

【高敏惠】





	                       		瑞普國際集團董事長曾東茂，是台灣第一個拿到CCIM證照的房地產從業人員。　瑞普╱提供非報系
	                      







                  	  瑞普國際集團董事長曾東茂，是台灣第一個拿到CCIM證照的房地產從業人員。
                  
                  

【台北訊】繼住宅市場的走高，近來頗受外資青睞的商用不動產成為另一項投資重點。要成為不動產投資的贏家，就要學習精準的投資方法，而一張炙手可熱的CCIM國際認證，就等於是取得通往國際不動產市場的通行證，除可提高成交率、對業務成長有立即幫助外，更可提昇個人的專業形象與社會地位。瑞普國際集團董事長，同時也是CCIM推廣委員會主委的曾東茂表示，CCIM是國際認證不動產投資師（Certi-fiedCommercial Investment Member）的縮寫，創始於1969年，針對全球房地產從業人員，通過系統的課程教育、詳細的從業經驗、服務實績審核以及嚴格的綜合考試後，所頒發的國際專業認證資格，目前全球35個國家有17,000個會員，台灣於兩年前引進該課程，目前僅41位取得資格，但也代表台灣不動產界已正式與國際接軌。曾東茂是台灣第一個拿到CCIM，他利用一年的時間，花了近百萬元去美國修讀CCIM，運用所學CCIM的Know－How以及方法論，讓他找到市場定位與差異化的競爭力，使得瑞普國際有能力爭取並完成10年來最大的外商租賃案、華邦電子18.88億元的不動產交易，並成為摩根士丹利等AMC的投資估價顧問。CCIM到底是一張什麼樣的證照，簡單的說，CCIM就像是不動產投資的理財專員，以美國認證過的不動產投資報酬率計算方法，為客戶計算投資報酬率，也等於是外資投資台灣不動產的理財顧問。第一批在台受訓的成員，三至四成是總經理級的主管，超過六成有10年以上的實務經驗，據估計，目前有50億至75億美元的國際私募基金，正在搜獵亞洲不動產，台灣正是被認為最便宜的地區之一，而這批身價看漲的CCIM成員，將是未來將台灣商用不動產推向國際的一群尖兵。曾東茂說，「成功」是一流的專業知識加上頂尖的人脈，CCIM課程除了可深入了解全世界最頂尖的房地產專業知識外，還可運用在CCIM所結交的人脈，達到收入倍增，快速邁向成功的目標。

【2007-06-01/經濟日報/C7版/房產建材】

"
2007-06-02_203,"《話題》
死了都不賣
【張運祥】
一首「死了都不賣」的股歌，最近走紅大陸股市，歌詞唱出大陸股民的「暴富」心理，風險完全不理，簡直誤導投資大眾。
直到昨天陸股「彈」花一現，又出現大跌走勢，仍有一些分析師還在部落格上呼籲股民要「堅持到漲」。
中共當局為降溫股市，調高證券交易印花稅，連續三天滬股指數跌了近一成，可是有半數以上股票價格跌了近三成，股民哀鴻遍野。股民以「夜半加稅絕古今，五卅慘案舉世驚」暗諷當局調稅出爾反爾。大陸媒體針對官方調高交易印花稅做了網上調查，發現有四成股民「按兵不動」，死了都不賣；有三成股民清倉出場，另有近三成股民逢低承接，想搶反彈。
大陸股市這兩年狂飆，新股民不斷湧入，股市給外界有著「排長隊賺錢」的偏差認知，老百姓連印花稅是什麼玩意都弄不清楚，以為只要排隊開完戶，把錢隨意丟進任何一檔股票，然後就等著賺錢。
看看股民編的順口溜，就知道大陸股民的「本夢比」有多高，「死了都不賣股票，加息咱們沒嚇到；小小印花算個鳥，後市看高8,000到。」果然是「不漲翻倍不痛快」。
中共當局最近為了肉價、股價、樓價、匯價傷透腦筋，抑制房市政策開始鬆動，不難看出官方似有意引導股市資金再轉進房市，現在大陸房價又見「遍地開花」。大陸老百姓手頭有錢，少了「仇富」心理，卻多了「暴富」心態，一旦暴富不成，轉成「報復」，那就不是風險，而是危險。
【2007-06-02/經濟日報/A2版/財經要聞】
"
2007-06-02_21,"買對中古屋 賺差價不難
【文╱黃啟菱】
搶搭優惠房貸末班列車，今年第一季首購自住族買氣熱絡，比例約占總購屋族群的五成，投資客也趁低利持續挺進，占總購屋族的三成，兩者占比皆創三年來新高。至於需求大坪數、高總價的換屋族，因房價持續飆高，反而有縮手現象。
行政院經建會稍早公布「台灣住宅需求動向季報」，報告中指出，今年第一季北市購屋人，有51%的族群是首購自住，創下93年房市復甦以來最高紀錄，比例高居32%的投資客，亦是近三年來新高。
特別的是，換屋自住的比例，較去年第四季大幅減少12.5%，僅有17個百分點，為近三年來新低。
太平洋房屋副總經理李珠華分析，高低落差對比鮮明，顯示北市持續飆高的房價，讓需求大坪數、高總價的換屋族，紛紛縮手。而首購族則在低利率動能驅使下，趕搭今年最後一波勞宅、公教及青年購屋優惠貸款的末班車，積極搶進北市優質地段的房子。
李珠華說，北市第一季首購自住穩居主流、換屋縮手、投資比例持續躍升的三大現象，在台北縣、桃園及新竹縣市，都可發現類似情況。李珠華特別指出，投資客活躍，顯見今年房地產後市仍被看好。
分析第一季購屋類型，北市以購買中古屋為主，比例占64.4%，預售屋在329推案熱潮反應不如預期下，購屋比例只有13.5%，較去年同期下滑10.4%；北縣也有預售屋熱度逐漸冷卻的情況。
李珠華認為，在預售市場價格屢創區域新高下，中古屋擁有地段佳、使用坪數大及管理費低的優勢，對於第一次購屋的族群，較具吸引力。另外，占市場購屋比例三成的投資客，對於高房價的台北市，傾向於買舊宅，再以舊瓶新裝模式轉售，賺取差價。
李珠華建議購屋族，搶進市中心精華區位老舊中古房，要伺機下手，房價不但抗跌、保值，還可等待改建或都更的獲利良機。
【2007-06-02/經濟日報/C2版/房市裝潢】
"
2007-06-02_23,"大台北房市 高檔築底
漲幅趨緩 5月成交數只比4月增4%
【記者梁任瑋╱台北報導】
房屋仲介公司統計，大台北地區5月成屋住宅價格雖持續上揚，但漲幅已趨緩，成交件數只比4月增加4%。大台北整體市場價平量微增，呈現「高檔築底」格局。
信義房屋統計，5月主要都會區住宅華廈平均單價為24.3萬元，相較去年同期上揚4.6%，若與上個月相比，則上揚1.9%，漲幅溫和。
根據永慶房屋統計，今年5月大台北地區成交量僅小幅成長4%，其中，北縣表現比北市亮眼，北縣成交量較上月成長6%，北市反而較上月微幅下滑2%。
永慶房屋總經理葉凌棋表示，台北市房價仍在高水位盤旋，買方與賣方在價格上持續拉鋸，導致成交量小幅下滑，但平均議價率開始有明顯增加的現象，代表買賣方對價格認知差距仍大，需經過多次議價才能成交。
雖然今年5月政府也持續發布政策利多，包括放寬土地增值稅自用住宅優惠稅率10%「一生一次」的限制、都會區農地限制放寬等，因目前仍屬討論階段，短期效益均比不上北縣升格為準直轄市來得直接。
【2007-06-02/經濟日報/A7版/綜合新聞】
"
