,2007-12
2007-12-01_127,"《聯晚學測》
聯晚學測
【非凡英文 徐敏娟老師提供】
請在每題空格中選出最適當的字。
（範圍GHIJK重點生字整理）
1. Office ________is almost always not true, just rumor about people’s personal lives.
(A) goods (B) gossip (C) grace (D) glue
2. Our team can certainly take _______from achieving its first victory in Round 8 of matches.
(A) highlights (B) heaven (C) interest (D) heart
3. Mainland China students are showing far more __________in their English levels than either Japanese or Taiwanese students.
(A) improvement (B) impressive (C) imitations (D)intent
4. A lot of hotels in Taiwan ________ up their prices over the Chinese New Year break.
(A) just (B) jack (C) jam (D) juice
5. A ____________ is a person who behaves as if he knows everything. Do you think everyone will like such a guy?
(A) know-how (B) knowledge (C) know-all (D) knee
(B) 1.辦公室的流言蜚語幾乎都不是真的，它只是人們生活上的傳聞而已。
(A) goods (n.)商品；貨物 (B) gossip (n.)流言蜚語 (C) grace (n.)通情達理；優美 (D) glue (n.)膠水
(D) 2.能在第八場比賽中贏得第一場勝利，我們的隊伍覺得很欣慰。
(A) highlights (n.)最重要 (或最有趣)的事情 (B) heaven (n.)天空；極樂 (C) interest (n.)興趣 (D) heart (n.)心；中心
(A) 3.中國學生的英文程度比日本學生或台灣學生增進得多。
(A) improvement (n.) 改進，改善；增進 (B) impressive(a.)予人深刻印象的 (C) imitations (n.)模仿；仿製品 (D) intent (v.)意圖，目的
(B) 4. 許多台灣的旅館在新年放假期間提高房價。
(A) just (a.)正好，恰好 (B) jack (v.)用起重機舉起(C) jam (v.)塞進；擠進 (D) juice (v.)從... 榨汁；使活躍
(C) 5.自稱無所不知的人是一個表現好似什麼都懂的人，你覺得人人會喜歡這樣的人嗎？
(A) know-how (n.)【口】竅門 (B) knowledge (n.)知識(C) know-all (n.)自稱無所不知的人 (D) knee (n.) 膝
【2007-12-01/聯合晚報/10版/瘋英文】
"
2007-12-01_91,"《房產人與事》
台中豪宅市場 熱呼呼
【文╱宋健生 】
受景氣影響，台中各接待中心來客人數銳減，但豪宅建商動作依舊積極，山璞建設日前以每坪150萬元成功整合科博館健行路、忠太西路角地後，國泰建設也出手，以每坪145萬元購入七期市政北一路1,138坪土地，可望為豪宅市場持續加溫。
台中市建築開發公會理事長賴源釗表示，中部地區土地行情隨「M型房市」來臨，地價、房價也趨兩極化發展，像位於金磚四區的土地價格欲小不易，新市政中心土地成交屢創新高，房價維持高檔。
至於其他地區房價則相對疲軟，建商購地意願不高，甚至出現有行無市的情形。
賴源釗表示，為適應M型房市的時代，建商紛紛轉攻豪宅市場，而許多首次推案的建商也以豪宅產品為主，不僅可以快速建立品牌知名度，也降低銷售風險。這種現象，導致豪宅市場持續加溫，房價、地價雙漲。
以七期重劃區的崛起為例，建商在推案風險低的情形下，勇於在新市政中心加碼推案，繼寶輝建設以每坪185萬元購入市政北二路、惠來路口三越汽車旅館基地後，建商在此購地企圖心日盛。
此次國泰建設以每坪145萬元購入市政北一路「新三」土地，未來也將朝大坪數、高總價豪宅產品規劃，勢必為明年第一季七期房市加溫。
而目前已知將進場的個案，有「聯聚仁和大廈」、「鄉林中港路」、「登陽十一街案」、「精銳惠文路案」、「寶鴻惠中路案」等，推案金額超過300億元，此區房價也可望邁入每坪40萬元以上新高。
另一受矚目的科博館地區，由於受限於容積率，地價始終無法突破百萬元大關，連帶影響房價表現。
不過，去年由鉅建設以每坪95萬元，將全國飯店對面、經國園道旁土地售予興富發建設，推出每坪25萬至35萬元的「百達馥麗」，而勤美建設也以每坪80萬元購入全國飯店旁土地，都燃起建商對此區市場的重視。
目前，正對科博館、植物園一線土地幾乎開發殆盡，這次山璞建設在整合健行路、忠太西路角地，為求基地的完整，在最後階段不得不忍痛以每坪150萬元向隔壁透天別墅地主購入土地，並趁勢推出「山璞植物園」，每坪32萬至42萬元，已創下區域新高。
【2007-12-01/經濟日報/C2版/房市裝潢】
"
2007-12-02_107,"施亮州醫檢師變身房仲高手
【文╱梁任瑋】
這幾年房地產景氣復甦，房仲業成為許多社會新鮮人嚮往的行業，不少人懵懵懂懂進入，許多基本功還沒練好，就搭上景氣便車就賺進人生第一桶金；但今年房價高漲、買氣遽降，房仲店頭生意不好做，有時一個月連一間房子都無法成交，許多超級業務員都感受到買氣明顯萎縮。
「賣房子需要技巧，更需要方法」，長期擔任房仲業講師的有巢氏房屋副理施亮州，就專門教業務員如何賣房子。他說，景氣愈渾沌未明，他開的課愈多。
有巢氏房屋副理施亮州，專科念的是醫療檢驗，原本只是一位領固定薪水的醫療檢驗師，每天只專注公式化的工作，個性木訥又老實。
民國83年，他幫忙處理家中位於新莊的房子，不但發現買方難覓，就算有買方，出價都與原來買進價格落差兩、三百萬元，讓他相當失望。
當時，他看到信義房屋正在招考新人，又祭出每月4萬元底薪的優渥條件，施亮州當時想，如果把家裡的房子處理掉，那4%仲介費可以自己賺，又可以達成任務，一舉兩得，於是，他就此跨入房屋仲介業。
施亮州原本只想等到房子賣掉之後，再回去當醫檢師，沒想到待在房仲業一待就是十餘年，是他始料未及。
施亮州入行時已經28歲，不但年齡比同儕大，口才不好、長相普通，沒想到卻變成他當業務員的優勢。施亮州說，「有一位蔡老師委託我賣住家，居然看中我比較不會講話，但是態度勤快、反應也不慢，我自己也大吃一驚。」
施亮州發現，房仲業務員普遍面臨到的瓶頸都是專業知識不足，所以他還是信義房屋菜鳥時，每天工作時間長達15個小時，儘管回家以後已經很累，但他還是K書、整理客戶資料，因為他深知房仲從業人員進入門檻不高，素質差異也很大，業務好的容易患大頭症，覺得一切都夠了，但也是退步的開始。
施亮州說，也許是因為認為自己起步較晚，所以也比別人認真，果然他第二年就開竅，他的分店也連續兩年勇奪信義房屋全國業績第一名。
施亮州從一位沒沒無聞的小業務員變成房仲高手，但令他印象最深的案例，不是賣最高價或是賣最快的案子，反而是一間賣了六年的住家。
這間從委託到成交長達六年的房子，並不是屋況有問題，而是屋主堅持賣天價，且抱持著可賣可不賣的態度，雖然一度有買方已願意用接近售價的數字成交，但屋主還是不願放手，直到後來因沉重的房貸壓力，屋主才答應降價。事後屋主與施亮州成為好朋友，就連身後事都說要給他處理，不只是單純的業務員而已。
施亮州之所以可以獲得客戶信賴，是他擁有的十張專業證照，除了不動產經紀人外，另外四張金融專業證照：產物保險業務員、信託業務、人身保險、投資型保單，讓他的房地產業務範圍拉得更廣，不只可以替客戶買賣房屋，甚至連客戶財產信託、貸款規劃與退休金規劃的商機都不錯過，成為名符其實的房仲高手。
施亮州說，房仲業的商機無限，端看業務員有沒努力發掘；唯有努力充實自己，才能在不景氣中生存下去。
【2007-12-02/經濟日報/C3版/高手出招】
"
2007-12-02_147,"《技術分析》
化解賣壓 量能須放大
【大昌證券╱提供） 】
由於美股道瓊指數自歷史高點拉回並大跌逾10%後開始快速向上反彈，自11月27日起在短短三個交易日內隨即大漲568點，期間不僅收復上檔13,000點的重要反壓關卡，更一舉站上5日、10日及月線（20日均線），但在美股大漲同時，美國投資市場卻仍充斥包括房屋銷售狀況不佳、房價指數再創新低、消費信心指數滑落及耐久訂單低於預期等利空訊息，顯見美股走勢對上述利空應已淡化，甚至不畏利空奮力彈升，因此，在美股道瓊指數重回月線後，台股多頭亦開始凝聚反彈力量。
就近期台股法人籌碼變化來看，台股自10月30日創9,859高點以來，在美股走弱及MCI調降台股權重等利空侵襲下，外資自11月29日累計賣超台股1,560億元，同時投信及自營商等本土法人亦賣超台股199億元，上述期間三大法人賣超台股達1,760億元，類似外資法人這種賣壓方式以往並不常見。
不過，在外資法人大量拋股後，伴隨11月29日摩台期結算、11月30日MSCI調降台股投資權重及美股空頭走勢等不確定因素解除過後，賣超台股最多的外資已開始快速回補台股籌碼，更在11月30日台股尾盤大舉敲進權值類股，致當日最後一盤成交量大幅擴增至143億元可以看出。
再從融資變化角度來看，自10月30日起至11月29日止，台股融資減幅僅8.21%，不僅低於大盤跌幅的14.32%，更遠低同時期外資殺出今年已買進台股籌碼的八成水準，顯示融資減幅仍有限，台股反彈走勢仍存在融資解套賣壓的疑慮，不過在近期大盤融資維持率已回落至140%的水準後，融資維持率亦進入低檔區，但只要台股反彈量能可以有效並持續擴增，加上融資維持率近期可守住140%的水準，皆有助多頭淡化融資解套賣壓的空方力量。
整體而言，台股在11月30日站上年線並重回仍然下彎的10日均線後，除顯示台股反彈力量不弱外，加權指數亦可望持續向上縮小與20日均線的負乖離程度，惟台股未來成交量還需出現單日1,500億元以上的量能，否則融資解套賣壓仍將伺機而動，20日均線亦不易輕鬆攻過，此點需特別留意。
在近期選股策略方面，可留意LED、電信、手機板、造紙、鋼鐵、水泥、權值類股及具跌深反彈的價值型類股，台股短線區間在8,380點至8,730點間。
【2007-12-02/經濟日報/B1版/面面俱到】
"
2007-12-03_119,"《企業家談心》
林俊煌 驚驚做事 以善出發
【記者魏錫鈴╱台中報導】
本報與太陽廣播電台共同策劃，太陽電台每周一「非常來賓」節目推出「企業家談心」單元，邀請中部企業家上節目暢談創業歷程、成長故事、個人趣聞，與讀者、聽眾分享另類心情。
「企業家談心」精采內容，本報每周一見刊，太陽電台同日下午5時至6時在FM89.1播出、午夜1時至2時重播，並可上網（www.sunny891.com.tw）收聽，提供讀者與聽眾新的閱聽選擇。
台中市中信大飯店董事長林俊煌說，中信鎖定金字塔中間客層，房價既有競爭力、也講求服務品質，已打造成為商務及散客優選旅店，並帶動業績成長，新館將在明年底前加入營運。
林俊煌表示，台中中信雖不在市中心，但鄰近中山高速中清交流道、中彰快速道路，離高鐵台中（烏日）站、清泉崗機場不遠，到中部科學園區、台中工業區、精密機械園區、台中（潭子）加工區都很便捷，區位與同業相較毫不遜色。
目前台中中信客群以商務、散客為主，飯店提供商務設備、視訊等，且與中信連鎖系統任何一家簽約（訂房），均可享有優惠價格，省去重複聯絡、詢比議價時間。
飯店像家 提供舒適環境
林俊煌說，飯店是人的行業，建築物會隨時間而老舊，但服務卻不會改變。中信現有100間客房，提供舒適安靜、溫馨的住宿環境，以營造最像「家」的感覺自許。
回首創業路，林俊煌在台中商專國貿科畢業後，進入台中市第二信用合作社服務，與不少企業主接觸後，萌生創業念頭，而放棄金飯碗，投入經營小型旅館行列。
林俊煌不諱言，創業之初相當辛苦，在逐步累積經驗、資金後，經中國信託法金主管引見，與中信觀光開發洽談加盟合作，成為中信旅館系統首家加盟合作飯店。
林俊煌與中信簽約後，投入旅館興建工程，從市場調查、客房規劃到工程執行，親手打造飯店。不過在成長歷程中仍然數度遭逢考驗。
台中中信在88年9月開幕，兩周後發生921地震，中部旅遊人數遽降；接著是美國911恐怖攻擊事件，來台外國商旅大減；接著又是SARS危機造成人心惶惶，餐旅業陷入蕭條。連番受到重創。
面對惡劣經營環境，中信堅持繼續走下去。SARS過後，在政府大力開發中科下，住房率終能大幅提升。至於在對面的新館，預計明年底前完工，地上15層、地下五層，規劃135間客房、大型會議室、宴會廳及游泳池等，將可進一步提升品質及競爭力。
他說，中信系統現在大中華區共有14家飯店，各有經營特色，管理、服務、行銷與業務等Know How都有一致性。
林俊煌的子女曾先至國賓、中信系統其他飯店學習，後來才回公司歷練。但林俊煌公私分明，兒女在飯店須以董事長相稱，回家才能叫爸爸，有時在公司不便或較難處理的問題，則在家裡溝通、處理。
公私分明 兒女叫他董事長
林俊煌認為，年輕人滿有潛力，理當多加鼓勵，方向對了就會成長。他強調，很多事必須「驚驚做」、不要怕，惟應小心翼翼、避免莽撞；只要出發點是善的，好人常會遇到好人，有困難就有貴人相助。
林俊煌與另一半都認為，家庭遠比事業重要。事業不成功可以重來，但家庭不美滿就沒有機會，經營事業也會失去意義。
喜歡游泳、登山及旅遊，林俊煌愛到較遠的國家，已在非洲、俄羅斯、南美、東歐等地留下足跡，到過杜拜帆船飯店。另外，他也長期認養貧童等回饋社會，希望讓自己的人生更圓滿。
【2007-12-03/經濟日報/C7版/中小企業】
"
2007-12-03_254,"

吳家錄樂觀商辦市場
看好台中住宅市場最有潛力

【記者葉慧心、蔡靜紋╱花蓮報導】

最近台股、房地產市場走勢不明朗，新光金控副董事長吳家錄，看好台灣的商用不動產市場，認為住宅市場以台中最具潛力，合理價格會漲到「台北房價的一半」，以一般中古住宅來說，還有接近一倍的上漲空間；他同時也看多台股在總統大選之前有機會上萬點。吳家錄與新光人壽總經理潘柏錚昨（2）日連袂出席由新光人壽、新光兆豐休閒農場主辦的「2007新光盃洄瀾縱谷馬拉松路跑賽」，這是新壽首次舉辦馬拉松路跑賽。針對國內外金融市場及不動產，吳家錄在賽後接受記者採訪時，提出他的看法。吳家錄表示，最近台股下跌不是因為企業賠錢，而是跟著美國跌。現在很多人不敢長期投資，都是短期波段性投資，但是外資上周五已開始買超。外資之前都是為了應付其總公司贖回壓力，要從台股拿錢回去救急，賣出容易變現的股票；一旦總公司安定了，外資就不會再賣，因為現在很多股票股息殖利率在10%以上，買股票來等分紅，都比放在銀行好。他指出，股市跌到8,500，股票大跌時，是逢低布局的最好時機。他並看好台中。因為台中的氣候條件居全台之冠，位於中台灣，又擁有高鐵的居中交通樞紐優勢，吸引台商產生「鮭魚回流效應」。現在台中豪宅一坪才30幾萬元，台北要六、七十萬元；台中一般住宅或老房子一坪只有十幾萬元，而台北市內一坪至少要四、五十萬元，合理價位應該要有台北的一半。

【2007-12-03/經濟日報/A2版/財經要聞】

"
2007-12-03_285,"

新光金控
副董吳家錄：外資會回來


【記者葉慧心、蔡靜紋】





	                       		新光人壽副董事長吳家錄。　記者葉慧心
	                      







                  	  新光人壽副董事長吳家錄。
                  
                  

近期台灣股票、房地產市場雙雙陷入不明朗局勢，新光金控副董事長吳家錄認為不動產住宅市場以台中最具潛力，合理價格是漲到「台北房價的一半」；他同時也看多台股在大選之前有機會上萬點。吳家錄在新壽昨天花蓮舉辦馬拉松路跑賽後接受記者採訪。對於台股是否還有機會上萬點？他說，大選以前應該會好，政府基金手裡還有很多籌碼沒拿出來。吳家錄認為台灣股票近期下跌不是因為企業賠錢，而是跟著美國跌。所以現在很多人不敢長期投資，都是短期波段性投資。他說，等到外資賣得差不多了，外資就不會再賣了，因為這裡分紅太好了，現在很多股票股息殖利率在10%以上。至於看好那些類股？吳家錄說，當股市跌到8500，對我們是機會，股票大跌時，是逢低布局的最好時機。吳家錄覺得金融股、好的電子股、台塑四寶，還有中鋼，這些選股對公司或個人都適用，最重要的是選經營者很正派的股票。對台灣房地產，吳家錄說，台灣的房地產漲幅小，利率也低，對外資而言，仍相當有吸引力。

【2007-12-03/Upaper/10版/理財】

"
2007-12-03_311,"吳家錄樂觀商辦市場
看好台中住宅市場最有潛力
【記者葉慧心、蔡靜紋╱花蓮報導】
最近台股、房地產市場走勢不明朗，新光金控副董事長吳家錄，看好台灣的商用不動產市場，認為住宅市場以台中最具潛力，合理價格會漲到「台北房價的一半」，以一般中古住宅來說，還有接近一倍的上漲空間；他同時也看多台股在總統大選之前有機會上萬點。
吳家錄與新光人壽總經理潘柏錚昨（2）日連袂出席由新光人壽、新光兆豐休閒農場主辦的「2007新光盃洄瀾縱谷馬拉松路跑賽」，這是新壽首次舉辦馬拉松路跑賽。針對國內外金融市場及不動產，吳家錄在賽後接受記者採訪時，提出他的看法。
吳家錄表示，最近台股下跌不是因為企業賠錢，而是跟著美國跌。現在很多人不敢長期投資，都是短期波段性投資，但是外資上周五已開始買超。外資之前都是為了應付其總公司贖回壓力，要從台股拿錢回去救急，賣出容易變現的股票；一旦總公司安定了，外資就不會再賣，因為現在很多股票股息殖利率在10%以上，買股票來等分紅，都比放在銀行好。他指出，股市跌到8,500，股票大跌時，是逢低布局的最好時機。
他並看好台中。因為台中的氣候條件居全台之冠，位於中台灣，又擁有高鐵的居中交通樞紐優勢，吸引台商產生「鮭魚回流效應」。現在台中豪宅一坪才30幾萬元，台北要六、七十萬元；台中一般住宅或老房子一坪只有十幾萬元，而台北市內一坪至少要四、五十萬元，合理價位應該要有台北的一半。
【2007-12-03/經濟日報/A2版/財經要聞】
"
2007-12-03_88,"新光金控
副董吳家錄：外資會回來
【記者葉慧心、蔡靜紋】
近期台灣股票、房地產市場雙雙陷入不明朗局勢，新光金控副董事長吳家錄認為不動產住宅市場以台中最具潛力，合理價格是漲到「台北房價的一半」；他同時也看多台股在大選之前有機會上萬點。
吳家錄在新壽昨天花蓮舉辦馬拉松路跑賽後接受記者採訪。
對於台股是否還有機會上萬點？他說，大選以前應該會好，政府基金手裡還有很多籌碼沒拿出來。
吳家錄認為台灣股票近期下跌不是因為企業賠錢，而是跟著美國跌。所以現在很多人不敢長期投資，都是短期波段性投資。
他說，等到外資賣得差不多了，外資就不會再賣了，因為這裡分紅太好了，現在很多股票股息殖利率在10%以上。
至於看好那些類股？吳家錄說，當股市跌到8500，對我們是機會，股票大跌時，是逢低布局的最好時機。
吳家錄覺得金融股、好的電子股、台塑四寶，還有中鋼，這些選股對公司或個人都適用，最重要的是選經營者很正派的股票。
對台灣房地產，吳家錄說，台灣的房地產漲幅小，利率也低，對外資而言，仍相當有吸引力。
【2007-12-03/Upaper/10版/理財】
"
2007-12-04_118,"大台北房價 上月跌6%
新移民進駐 推升萬華房價
【記者梁任瑋、黃啟菱╱台北報導】
受到台股重挫、物價揚升、房價信心指數弱化三大利空訊息影響，11月中古屋市場並未顯現「旺季效應」。根據房仲業11月交易顯示，大台北平均成交單價為27.5萬元，較10月衰退6%，成交件數也萎縮一成；全台主要都會區住宅大樓價格則較10月下修2.3%，交易量減少4.3%。
除了住宅產品外，永慶房屋統計發現，豪宅市場11月表現也不佳，價、量的跌幅分別為4%及5%。永慶房屋總經理葉凌棋表示，股市大跌雖不致影響豪宅客的購買力，卻會影響購屋意願，加上目前豪宅的單價處於高檔，也拉長豪宅客的考慮期。
根據信義房屋成交資料統計，11月全台主要都會區的房價變動，以高雄地區表現較佳，較10月上揚10.7%，應受到捷運即將通車之激勵。其他縣市除新竹區持平，台北縣市、桃園及台中市，皆較前一個月小幅下修。
信義房屋不動產企劃研究室主任蘇啟榮表示，11月房市表現受到台股二次重挫、房價信心指標欠佳，以及物價明顯上揚等影響。不過先前房貸成數限縮對買氣的影響已漸漸收斂，而房貸利率在8月出現接近0.1%的調升後，9、10月的升息幅度也有趨緩現象；加上第四季旺季效應的支撐，11月房市交易量表現尚稱穩定。
值得注意的是，台中地區上個月成交量雖然大增兩成，但11月成交量又開始衰退，價格的部分則持平，每坪成交單價約9.5萬元。
永慶不動產董事長廖本勝認為，台中地區目前成交量無法進一步成長，主因買方心態愈來愈保守，雖然賣方開價普遍接近市場價，但買方仍看壞後市，期望的價格約比市場行情再低5%至10%，導致銷售期拉長、成交量縮減。
蘇啟榮說，12月房市是旺季效應最強的一個月，若市場信心能在11月弱化後回穩，自住型買方不再縮手，交易量應會呈現近幾個月來較佳的表現。
【記者黃啟菱╱台北報導】台北市民政局日前公布新移民統計調查，全台北市新移民人口達3萬多人，其中萬華區、信義區與文山區最受歡迎，新移民人口數最多。其中萬華區房價，這三年來已漲超過三成，顯然新人口遷入對房價墊高頗有助益。
東森房屋企劃處經理陳偉文表示，人口移入對區域房價有直接的影響。台北市民政局日前公布今年10月底前的新移民統計資料，台北市新移民人數達3萬336人，而新移民類型以中國大陸配偶為主，占90.9%，東南亞和其他國家僅占不到一成。
東森房屋企研室調查，萬華區近三年房市兩大主流產品是電梯大樓與公寓，房價都有攀升的趨勢，除生活機能便利、期待都市更新行情外，新移民人口挹注也是利多。
目前萬華區公寓產品平均成交房價，已從前年每坪17.8萬元上漲到22.3萬元，三年來漲幅25.3%。電梯大樓則從每坪18.5萬元上漲到24.1萬元，漲幅30.3%。其中在中華路旁的全新電梯住宅大樓，房價甚至傳出每坪40萬元以上的成交價，顯示市場迅速增溫。
【2007-12-04/經濟日報/A10版/商業流通】
"
