,2006-12
2006-12-01_111,"

《新聞分析》
脫貧至上 物價任他飆

【編譯 陳家齊】

印度最近一季經濟成長率高達9.2%，通膨居高不下，對外貿易赤字也續創新高，旺盛的國內需求顯然造成龐大的供給壓力，經濟有過熱失控的危險。但對印度政府而言，刺激經濟成長的優先順序似乎仍擺在穩定物價之前。印度總理辛格（Manmohan Singh）希望，經濟成長年率能從過去三年的平均8.2%加速至10%。他把本財政年度的基礎建設預算調高25%至9,920億盧比（220億美元），希望能助經濟一臂之力。印度水泥協會表示，水泥價格屢創紀錄，而且因為供給不及還會繼續上漲。鋼鐵、水電需求也將飆升。印度人均所得在過去十年內成長一倍；麥肯錫公司估計，年收入一萬美元以上的印度家庭每年更是成長逾20%。這讓目前約3.5億人的印度中產階級愈來愈有錢。印度第一大車廠Maruti Udyog今年第二季純益暴增40%，顯示印度消費者花錢愈來愈闊綽。但遽增的外貿赤字露出不祥的徵兆，今年前十個月的貿易逆差高達410億美元，比去年同期激增20%，顯示國內供給趕不上需求。消費物價通膨高達7%以上，股市今年以來飆漲45%且屢創歷史新高，房價與房貸放款持續飆高，通通都是經濟過熱的徵兆。然而印度儲備銀行（央行）卻遲到最近才承認經濟有「過熱」危險，另一方面又很不情願升息，10月不升息的決定跌破分析師眼鏡。印度官員目前的立場仍然是希望加速經濟成長，減少貧窮問題。他們自認的榜樣是快速增長脫貧的中國大陸，不是對通膨戒慎恐懼的西方國家。經濟學家出身的辛格總理不是不瞭解這些數據，但他和大多數印度人一樣，堅信只要持續吸引外來投資、改善基礎建設，印度龐大的內需動能就能支持經濟長期快速增長。擁有全球第三大煉油廠的信實集團（Reliance Industries）董事長安巴尼（Mukesh Ambani）說：「除了兩位數的成長我們別無選擇。印度的內需有支持成長的潛力。」（綜合外電）

【2006-12-01/經濟日報/A5版/國際焦點】

"
2006-12-01_199,"

《購屋指南》
鎖定雅痞族 
策略成功


【梁任瑋）
】

由於台北市區土地一地難求、房價愈墊愈高，讓房價仍處低檔的淡水房市，成為這兩年建商新闢的戰場，每坪25萬元的單價也吸引不少首購族進駐，其中中正東路沿線每年都有500到1,000戶的新屋推出，但因產品差異性不大，容易流於價格戰。相較之下，「藍海」反向操作，以大坪數產品搶攻上流社會注重生活品質的雅痞族，由於這群客戶對於價格容忍度較高，對建商來說，議價空間相對有限，所以藍海建設這次的產品規劃算是非常成功的策略。

【2006-12-01/經濟日報/B5版/房產個案】

"
2006-12-01_209,"

淡水
藍海依山傍水 打造浪漫窩

【文╱梁任瑋】





	                       		以FENDI家具佈置樣品屋，吸引不少設計師青睞。　圖╱游順然
	                      


	                       		藍海基地正好位於淡水中心點，視野一流。　圖╱游順然
	                      


	                       		大面落地窗使淡水河景一覽無遺。　圖╱游順然
	                      







                  	  藍海基地正好位於淡水中心點，視野一流。
                  
                  

環境介紹「藍海」基地位於台北縣淡水中正東路捷運紅樹林站斜前方，因兩者距離只有200公尺，再加上該案樓高達38樓是北台灣的摩天樓，每坪開價40萬元，不但是目前淡水最指標的預售個案，也是該區域歷年來最具話題性的豪宅案。有別於台北都會的窮速繁碌，紅樹林依山傍水的環境，有種徐徐的浪漫風情，因此充滿藝術能量的居住環境，吸引不少對美感敏銳的藝術家進駐。產品介紹投資興建「藍海」的甲桂林廣告董事長張裕能，兩年前看好這塊2,650坪的基地，位於景觀優美的紅樹林，又濱淡水河畔，因此將建案以「藍海」為名。為了塑造產品價值，全案跳脫區域內多數的小套房產品規劃，逆勢規劃為67、87、103、154、206坪的休閒豪宅，反映了創意時代的藍海精神。因為基地面積大，公共設施也有了伸展的舞台。公共空間共分為四大區塊，包括兩個可以看到淡水河出海口的無邊界泳池、健身房、宴會廳與800坪的溫泉區。值得一提的是，溫泉區設計為八種不同風格的空間，符合社區休閒的基調。「藍海」建築高度105米，營造廠由潤泰營造施工，工程結構取法現代高層大樓的趨勢，以自然界最穩定的「三角星」結構作為建築量體的安全保障，不但能夠有效抗衡風壓與地震來臨時建築物的變動位移，外觀上也同時兼具美感。屋頂還有四個風力發電的風車，可以提供社區公共照明的電源。價位分析「藍海」房價分為面海景與面山景兩種，因此每坪開價從30萬橫跨至45萬元，因坪數從67坪起跳，最低總價2,000萬元起跳，154坪的高樓層戶別，總價甚至超過5,000萬元，主要客層皆為金字塔頂端換屋族、設計工作者。雖然「藍海」單價與總價皆不低，但針對熟齡客戶的需求設計大坪數產品，並訴求視野景觀，跳脫淡水一般建案的低價路線，反而吸引到一群較少注意淡水豪宅的台北市客戶。因為逆勢操作的行銷策略奏效，目前銷售率接近五成。

【2006-12-01/經濟日報/B5版/房產個案】

"
2006-12-01_228,"

Fed：經濟溫和成長


【編譯林聰毅╱綜合華盛頓30日電】

美國聯邦準備理事會（Fed）29日在褐皮書報告指出，儘管房市持續降溫，但消費者支出成長加上勞工市場依舊緊俏，經濟在第四季初期大致呈現溫和成長。Fed的報告說：「儘管汽車與房屋的相關銷售持續疲弱，但大多數地區聯邦準備銀行的回報說，10月和11月初的消費者支出增加，而且假日購物季節的零售銷售展望審慎樂觀。」「幾乎所有地區都回報房市回落。」在全美12個地區聯邦準備銀行中，只有達拉斯聯邦準備銀行表示，第四季初期的經濟成長明顯減速，「持續自高水準減緩」。亞特蘭大聯邦準備銀行說，經濟活動呈現多空交錯。紐約與里奇蒙兩地區的聯邦銀行表示，成長正在加速。這份報告說：「幾乎所有地區都回報房市活動持續全面走疲，尤其是在獨戶住宅市場。」但勞工市場依舊緊俏，尤其是對高技術人才需求殷切，包括工程師、醫療保健人員、油田工作人員、焊接工，以及卡車駕駛等職業在內。薪資成長「普遍緩和」，不過波士頓、紐約和舊金山等地區回報，某些專門職業的薪資成長加速。這份褐皮書敘述的內容與Fed主席柏南克日前的談話類似，他28日在一場演說中暗示，Fed不準備如若干市場人士預期調降利率。柏南克並指出，預期經濟持續溫和擴張，但核心通膨「高得令人不安」，通膨風險可能未如Fed預期趨緩。

【2006-12-01/聯合報/B2版/焦點】

"
2006-12-01_249,"

高市 亞歷山大 貴氣純靜零店面

一樓全為公共空間 沿街面退縮4米 步道搭配路樹景深開闊


【文╱林政鋒】





	                       		仕女雕像、龍魚噴泉與中庭造景融為一體。　圖╱江廈廣告非報系
	                      


	                       		每坪單價約10萬元，買屋送裝潢。　圖╱江廈廣告非報系
	                      


	                       		SPA養生池讓你活出健康。　圖╱江廈廣告非報系
	                      







                  	  每坪單價約10萬元，買屋送裝潢。
                  
                  

環境介紹「亞歷山大」個案位於高雄鼓山區裕國街，也就是凹子底「農16」新都心特區，三面臨路街廓，正面出入大廳前臨10米裕國街，向北通達明誠路，向南通達大順路，東向通達中央公園及博愛路，向西則可通達60米中華路及16米美術東一路達美術館。農16特區未來是新都心所在，短期來看雖然仍有待開發，但中長期公共設施完善，生活機能健全，加上土地不斷釋出，大環境便捷是個案的加分要素。產品規劃「亞歷山大」基地1,500坪，主體為兩幢14層集合住宅，強調零店鋪、高規格尊貴氣派純靜住宅居家環境，配合都市環境規劃，沿街面採退縮4米人行步道式開放空間設計，藉著進口天然石材砌成地磚鋪面，搭配路樹植栽，案體有135米面寬尺度，增加綠茵人行步道景深開闊性，減輕對街道的壓迫感及道路空間衝擊。本體建築物設計則呈雙ㄇ一字型排開平面配置，一樓公共空間設施及景觀設計，以開放式、穿透性空間為主要概念配置出發點，在挑高出入迎賓門廳前，將石材雕塑的龍魚噴泉水瀑、階梯狀的流水池，及中庭仕女雕像、花漾綠茵樹影、羅馬噴泉水景等視覺景觀融合為一體，呈現完整開放式休閒空間機能，提供住戶最具歐洲風情優雅浪漫氛圍品味生活。一樓全部規劃作為公共空間設施使用，從進門6米寬氣派迴車道、飯店式迎賓門廳，寬敞中流露氣派，走過門廳、天然石材棧木舖面賞花觀景步道，左右對稱近900坪繁花綠葉樹影繽紛中庭，還有休閒健康活力泉源SPA養生池、健身育樂房、多功能圖書會議休閒交誼廳等，公益性與私密性兼俱。價位分析高雄農16特區與美術館園區是推案的一級戰區，房價競爭相對也激烈，亞歷山大24坪至58坪規劃二至四房，總價229萬起、買屋送裝潢，每坪單價約10萬元，基本上是屬於行情價，購屋者還是要多比較，自能有滿意的回報。

【2006-12-01/經濟日報/B5版/房產個案】

"
2006-12-01_285,"

褐皮書報告出爐
Fed：美經濟溫和成長

【編譯林聰毅╱綜合華盛頓三十日電】

美國聯邦準備理事會（Fed ）29日公布褐皮書報告，指出美國房地產市場持續降溫，但消費支出成長加上勞動市場依舊緊俏，使經濟在第四季初期大致呈現溫和成長。Fed說：「儘管汽車與房屋的相關銷售持續疲弱，但大多數地區聯邦準備銀行回報說，10月和11月初的消費支出增加，且假日購物季節的零售銷售展望審慎樂觀。」「幾乎所有地區都回報房市回落。」在全美12個地區聯邦準備銀行中，只有達拉斯聯邦準備銀行表示，經濟成長明顯減緩，「持續自高水準下滑」。亞特蘭大聯邦準備銀行說，經濟活動呈現強弱互見。紐約與里奇蒙兩地的聯邦準備銀行則表示，經濟正加速成長。褐皮書說：「幾乎所有地區都回報房市活動持續疲軟，尤其是獨棟住宅市場。」但勞動市場依舊緊俏，尤其是對高技術人才需求殷切，包括工程師、醫療保健人員、油田工作人員、焊接工以及卡車駕駛等職業。薪資成長「普遍緩和」，不過波士頓、紐約和舊金山等地區回報，某些專門職業的薪資成長加速。褐皮書的內容與Fed主席柏南克日前的談話類似，他28日應邀演說時表示，美國經濟可望持續溫和擴張，但核心通膨「高得令人不安」，通膨風險可能未如Fed預期趨緩，這意味著Fed可能不會像市場人士預期那麼快調降利率。

【2006-12-01/經濟日報/A5版/國際焦點】

"
2006-12-01_9,"

薪水階級買屋 有撇步
走出市區、中古公寓、低利房貸、慎選低漲幅潛力區 即可入主大台北好屋

【鄭芝珊】

【台北訊】房價直直漲，薪水階級如何買屋及破解購屋負擔，專家指出，把握四大原則：走出市區、中古公寓、捨近求遠、低利房貸和慎選低漲幅潛力區，即可入主大台北地區捷運好屋。太平洋房仲副總李珠華表示，在雙卡效應之後，各家銀行紛紛棄守無擔保放款市場，轉靠擔保房貸獲利，房貸市場進入眾家削價競利戰國時代，一般消費者購買房屋，因對房貸申辦不熟悉，多半視與銀行打交道為畏途，他也特別傳授六大輕鬆搞定房貸方法，輕鬆讓購屋者成功省息。李珠華指出，平日與銀行「來往」的基本功是第一重點，銀行在處理授信業務時，通常會以平日「來往」的客戶為優先順序的考量，李珠華建議想向銀行借錢的人，不論是房屋貸款或是一般的信用貸款，找「來往」較密切的銀行借錢，是最恰當的選擇。再來，要多加善用公司信譽來加持，除本身的信用外，目前服務公司的信譽也可成為爭取優惠貸款的有利條件，若服務的公司和某家銀行來往情況不錯的話，找該銀行貸款，取得優惠條件的機率也較高。李珠華也表示，當銀行利率調降，而您所申貸的銀行卻未同步調降時，不妨洽詢別的銀行是否有更好的利率或還款條件，如果條件合適的話，可以採取借新還舊的方式，還清先前的銀行貸款。值得注意的是，必須先問清楚新貸銀行代償舊貸款是否需要代償費，如果代償費太高，加上抵押權設定和塗銷費用後，反而不及調降利率之後省下的利息支出的話，就沒有必要將房貸搬家了。

【2006-12-01/經濟日報/B11版/工商活動】

"
2006-12-02_120,"

年輕上班族 想變有殼族

年終獎金購屋 從低總價下手


【記者許韶芹╱台北報導】





	                       		年輕上班族想要拿年終獎金晉升為有殼階級，建議先從低總價、低自備款的物件下手。　非報系
	                      


	                       		明年市場交易量與房價可能不會猛爆飛漲，但整體而言仍有3%-5%成長空間。　非報系
	                      







                  	  年輕上班族想要拿年終獎金晉升為有殼階級，建議先從低總價、低自備款的物件下手。
                  
                  

房價節節高漲、租金也高居不下，不少雙薪租屋族興起「有錢沒錢，買個房子好過年」想法，希望兼具投資與保值效益。信義房屋不動產企研室協理張欣民建議，年輕上班族想要拿年終獎金晉升為有殼階級，最好選擇低總價、低自備款的物件。六年六班的小陳在人人稱羨的高科技產業工作，今年業績表現不錯，保守預估績效加年終獎金可以拿20多萬元。他和老婆小君在台北市區租屋，單月房租3萬元；看到現在銀行提供的低利房貸，夫妻倆很心動，想要拿年終獎金加積蓄作為新屋的自備款，但是看著總價動輒千萬元的大台北房價，著實是項壓力。買中古屋 用租金繳貸款張欣民指出，年輕人想拿年終獎金作為頭期款購屋，若在非市中心買間預售屋，若加上每月工程款，大約兩年後就能擁有一個全新的家；或是選擇購買中古屋，拿租金繳交房屋貸款。若以每月3萬元的租金，推算可以負擔的購屋路段，中信房屋舉例，台北市區汀州路三段、重慶北路一段、新生北路三段、和平東路三段等地區的中古物件，因與市中心距離近，生活機能、交通都相當方便，想要在農曆年前脫離無殼鍋牛的受薪階級們可以考慮。北邊一點的社子地區、新北投地區、舊莊街一段等；或是台北縣中、永和的景安、南勢角、或是頂溪、永安市場捷運站，中古公寓每坪行情約在16-22萬間；中古華廈每坪單價則在21-25萬元間，也算是「物美價廉」的標的。板橋江子翠、新埔捷運站、土城海山捷運站等地，中古公寓單坪售價則在每坪15萬到23萬元不等。選巷道內 價格相對便宜中信房屋總經理特助胡佩蘭指出，若選擇屋齡較周邊房屋略高、或是位置坐落在巷道內的物件，不僅可以享受優質的居住環境和周邊熱門商圈的便利性，若是二房、且接手性強的20至30坪住宅，總價多在700萬以下，購買價格相對「平易近人」。中信房屋研究員林怡君則建議，購屋預算介於500萬到600萬元者，可從北縣中、永和，或是土城、板橋一帶下手；預算1000萬左右者，推薦區域則是集中在商業活動頻繁、生活機能完善的地方。透天產品 找市郊舊社區林怡君認為，一般而言，千萬元上下的公寓產品可在精華路段的巷內找到，透天產品則多在市郊邊緣的舊社區內。住商不動產總經理林倩提醒，購屋前還是要回歸基本面，不要因為趕時間，而造成衝動性購屋、後悔不已。建議最好先認真檢視自身對住宅的需求，將更多預算用來提升生活品質，而非用在償還房貸上。

【2006-12-02/聯合報/B2版/聰明購屋】

"
2006-12-02_123,"

資產股 外資看旺
摩根大通調高類股目標價


【記者陳盈羽╱台北報導】

新台幣本周一路狂升，受惠於新台幣升值的資產題材個股因而被外資大力看好，除了摩根大通認為明年資產營建股將持續多頭、調升資產股目標價，外資交易室也趁機推銷具資產題材的個股。外資本周大買台股545.26億元。資金瘋狂匯入台灣，在台灣到處尋找標的，其中最熱門的題材之一，就是新台幣升值的資產題材，外資交易室主管表示，新台幣的升值幅度與亞太區其他國家相較較小，加上利率低，以及台北的土地價格持續上升、土地供給短缺，現在是買進資產股的大好時機。外資主管表示，與1990年時代的土地歷史高點價格相比，現在的價格還低了10%到15%，而外資也致力於尋找落後補漲的資產股，但是由於營建股風險較高，外資交易室推薦客戶可以用一籃子股票買進，分散風險。摩根大通證券昨（1）日指出，台北的房價明年還有10%的上漲空間，且歷史經驗顯示，每年底到隔年的3月，通常是房市的旺季，營建資產股也會有不錯表現，加上高鐵即將通車，因此資產營建股明年表現仍將優於大盤。摩根大通也調升資產股的目標價，將台肥目標價由64元調高至70元，宏普目標價從42元提高至45元，厚生則從19元提高至24元。外資近期點名多檔資產營建類股，包括摩根士丹利看好勤美、勤益、遠雄，高盛證券點名東元，麥格理證券看好華固和長虹、瑞信看好遠雄等，里昂證券則看好台肥和華固。

【2006-12-02/經濟日報/A3版/今日焦點】

"
2006-12-02_154,"

經國綠園道 中市豪宅區
「築綠而居」強強滾 百達馥麗明年推案 每坪逾30萬元


【記者趙容萱╱台中報導】





	                       		興富發建設譗百達馥麗豃豪宅建案，基地正對台中市中興路經國綠園道，樓高34層，頂樓設計為遊艇流線造型，相當新穎。　記者趙容萱╱攝影
	                      







                  	  興富發建設譗百達馥麗豃豪宅建案，基地正對台中市中興路經國綠園道，樓高34層，頂樓設計為遊艇流線造型，相當新穎。
                  
                  

「築綠而居」是國際頂級住宅共同趨勢，台中市台中港路以南的經國綠園道、以北的育德綠園道、太原園道，不但坐擁無價視野的地段優勢，因周邊公共建設完備、交通便捷，更成了搶手地段。興富發建設公司在中興路經國綠園道、全國大飯店對面推出「百達馥麗」，樓高34層，採用日本隔震系統，增加居家安全與舒適度，規劃坪數88坪到220坪，總戶數為150戶，每戶總價2000萬起。「百達馥麗」總經理謝坤成說，經國綠園道是台中市豪宅區。區段好，建地稀少，已成建商必爭之地。近期勤美集團宣布投下100億元，在全國飯店周邊打造休閒購物商圈，明年中要推出每坪逾30萬元的豪宅。謝坤成指出，「百達馥麗」聘請美國比佛利山莊飯店設計大師Mr.Ramon以「社交豪宅」為主軸，規劃黃金迎賓廳、鋼琴宴會廳，俱樂部有水瀑泳池、SPA會館與BOXING拳擊台，大樓高130公尺，頂樓設計為遊艇流線造型，將成台中市豪宅新地標。北區育德綠園道鄰近科學博物館、中正公園。最近國有財產局標售育德綠園道旁多筆建地，建商得標價攀升至每坪40萬元以上，也帶動附近房價。

【2006-12-02/聯合報/A12版/中彰投房地產】

"
