,2010-06
2010-06-01_131,"《1分鐘看世界》
南韓 資產流向海外 4月達1.8億美元
【本報訊】
南韓央行公布，受韓元走強與房價下跌影響，4月向海外流出的資產規模達1億8,350萬美元，創2008年7月以來的最高單月流出金額。所謂「向海外流出的資產」，是指國民移民時脫售的國內資產。
【2010-06-01/經濟日報/A8版/國際視野】
"
2010-06-01_160,"

《企業翦影》
賴正鎰 退選中市建築公會



【記者王瑞堂
】





	                       		台中市建築公會理事長將於7月8日改選，現任常務理事張麗莉原先被規劃接任現任理事長賴源釗，但她昨（31）日對是否接棒以「慎重考慮」回應，鄉林集團賴正鎰公開表態不參選。　非報系
	                      







                  	  台中市建築公會理事長將於7月8日改選，現任常務理事張麗莉原先被規劃接任現任理事長賴源釗，但她昨（31）日對是否接棒以「慎重考慮」回應，鄉林集團賴正鎰公開表態不參選。
                  
                  

台中市建築公會理事長將於7月8日改選，現任常務理事張麗莉原先被規劃接任現任理事長賴源釗，但她昨（31）日對是否接棒以「慎重考慮」回應，鄉林集團賴正鎰公開表態不參選。龍寶建設董事長張麗莉說，台中市建築公會7月改選理事長，她正為台中市、台中縣合併升格後的台中都建築公會理監事問題傷腦筋，年底就面臨台中都建築公會的難題，如果接台中市建築公會理事長，須面臨縣市建築公會人事安排問題，讓她陷入長考。另外，總太建設董事長吳錫坤活躍台中市建築公會次級團體，若張、賴不選，他將義不容辭。前台中市建築公會理事長、鄉林集團董事長賴正鎰昨天也傳出要參選下屆台中市建築公會理事長，不過，他主動表態不參選。賴正鎰表示，近年來台中市缺乏足以帶動經濟發展的旗艦型重大經建計畫，發展出現瓶頸。以台中市房屋市場為例，除了七期、八期重劃區一帶房價有較大漲幅，大多數地區房價並未超過20年前水平。

【2010-06-01/經濟日報/A18版/產業商業】

"
2010-06-01_190,"《企業翦影》
賴正鎰 退選中市建築公會
【記者王瑞堂 】
台中市建築公會理事長將於7月8日改選，現任常務理事張麗莉原先被規劃接任現任理事長賴源釗，但她昨（31）日對是否接棒以「慎重考慮」回應，鄉林集團賴正鎰公開表態不參選。
龍寶建設董事長張麗莉說，台中市建築公會7月改選理事長，她正為台中市、台中縣合併升格後的台中都建築公會理監事問題傷腦筋，年底就面臨台中都建築公會的難題，如果接台中市建築公會理事長，須面臨縣市建築公會人事安排問題，讓她陷入長考。
另外，總太建設董事長吳錫坤活躍台中市建築公會次級團體，若張、賴不選，他將義不容辭。
前台中市建築公會理事長、鄉林集團董事長賴正鎰昨天也傳出要參選下屆台中市建築公會理事長，不過，他主動表態不參選。
賴正鎰表示，近年來台中市缺乏足以帶動經濟發展的旗艦型重大經建計畫，發展出現瓶頸。以台中市房屋市場為例，除了七期、八期重劃區一帶房價有較大漲幅，大多數地區房價並未超過20年前水平。
【2010-06-01/經濟日報/A18版/產業商業】
"
2010-06-01_193,"贊成╱愈開放愈好 反對╱飯店和遊覽車都不足
旅遊業 有的叫好 有的憂心
【記者黃仁謙╱台北報導】
大陸觀光客大舉來台，台灣準備好了嗎？部分旅遊業者認為，市場愈開放愈好，政府不應過度干涉，交由市場機制決定；另一派則認為，台灣飯店和遊覽車都不足，短期內實在不該再開放更多大陸觀光團。
交通部觀光局主祕劉喜臨表示，交通部只關心陸客來台的服務品質，只要台灣業者能夠以最合理價格，提供陸客最好服務，觀光局樂觀其成。為了提升品質，觀光局花很多力氣說服務大陸組團旅行社，主打四至五四天的區域旅遊，也已得到善意回應；透過改變行程安排，進而讓價格合理化。
至於車輛和飯店部份，劉喜臨指出，先有客人，業者自然敢投資，目前已見到多家旅行社投資遊覽車公司，相信「缺車」的問題，短期內就能解決。至於飯店住房方面，中南部平常日住房率都不到五成，還有待加強。
中華民國旅行品質保障協會副主委連郁卿表示，今年第一季因為陸客大舉來台觀光，已使得飯店飯店的房價上漲一至二成；遊覽車的情況更誇張，因陸客突然增加，再加上觀光局要求用五年內的新車，使原本每天大約9,000元的遊覽車資水漲船高，假日時甚至出現一天1.5萬元的天價，把旅行社的合理利潤都吃光了。
她指出，因為陸客團實在太多了，已排擠日、韓及新加坡等其他國家旅行團，東南亞市場部分，只有馬來西亞來台觀光人數仍舊繼續成長，近來日、韓來台觀光團人數成長有限，現在只剩自由行仍舊成長。這些問題，我方觀光局要仔細思考如何解決。至於飯店部分，連郁卿指出，陸客最喜歡圓山飯店，愈是高階官員愈要指定圓山，但圓山實在太舊了，政府確有必要加以重新整修。
【2010-06-01/經濟日報/A2版/話題】
"
2010-06-01_229,"房市調控細則將公布
上海擬開徵房產稅
【國際新聞組╱綜合報導】
中央社報導，北京經濟參考報報導，上海可能最近會公布房市調控細則，眾所矚目的房產稅條款很可能就在其中。
中國國務院已同意發改委所提「關於2010年深化經濟體制改革重點工作的意見」，其中明確提出，要逐步推進房產稅改革，報導說，這使房產稅開徵的預期再度升溫。
報導引述上海易居房地產研究院綜合研究部部長楊紅旭說，「近期上海有可能出台地方調控細則，房產稅有可能在細則中有所體現。」上海可能成為中國第一個推出房產稅的城市。
楊紅旭認為，上海極有可能先對增量住宅徵稅，絕大部分自用性住宅 (例如人均70平方公尺以內)暫時免徵，而且稅率也會比較低，千分之6左右比較合適。
報導說，房產稅還可能會面向非本地戶口和取得上海居住證未滿一定年限的購房者徵收。
對此，上海市房管局辦公室人士表示，「如果有這方面的信息會通過一定的途徑對外發布。」
報導指出，重慶、北京、深圳、廣州等地的房市調控細則均已公布，但並不包含房產稅條款，因此大陸業內外對於上海是否推出房產稅條款尤為關注。
【2010-06-01/聯合晚報/B6版/國際財經】
"
2010-06-01_260,"近七年 房價漲162％
【記者林海╱綜合報導】
根據每年發佈的「國民經濟和社會發展統計公報」，自2003年深圳房市走出低點後，房價上升162%，比城鎮居民人均可支配收入上升的13%，速度快了十 倍之多，遠超過國際警戒線。
新華社報導，根據統計公報，深圳城鎮人均可支配收入在2003年為人民幣2.59萬元（約為新台幣12萬元），到2009年底上升為2.92萬元（約為新台幣13.7萬元），七年間上升12.76%。
但與此同時，深圳市房地產研究中心每年發佈的「房地產市場分析報告」顯示，深圳新建住宅價格從2003年的每坪新台幣8.5萬元，上漲到2009年底的每坪新台幣22萬元，上漲速度遠超過人均可支配收入。
深圳市房地產研究中心副主任王鋒表示，深圳房價收入比差距驚人，而深圳房屋租售比也擴大到1:450，兩個指標都遠超出國際警戒線。
深圳房價過高也成深圳政協委員在會議上砲轟焦點，中華工商時報報導，深圳市政協委員孔愛玲指出，國家統計局深圳調查隊對深圳市民做的「市民最關注熱點問題調查」顯示，在26個市民關注問題中，房價排首位。
同時，市民最期望政府解決的問題，房價問題也以46.6%的提及率高居第一，緩解房價過高問題，成為多數市民的共同心聲。
對於目前大陸房地產市場熱烈討論的「房產稅」，合富置業首席分析師龍斌認為，這並不是解決房價居高不下的關鍵，因為只要房價有上漲的趨勢，房產稅可以像交易稅一樣轉移給購房者。
【2010-06-01/經濟日報/A12版/兩岸財經】
"
2010-06-01_265,"觀光飯店大利多
國賓晶華房價 漲漲漲
【記者黃仁謙╱台北報導】
陸客來台大幅成長，已為國內觀光飯店業帶來房價上揚、住房率提高的實質效益。繼台北圓山飯店重新審議房價策略，台北國賓飯店日前也宣布，自8月底起，將全面調漲一成房價。
目前，北市五星級觀光飯店由於收費較高，除了圓山飯店受惠大陸高官指定，陸客住房率接近一半外，君悅、六福皇宮、遠東、台北國賓、晶華、亞都及喜來登等其他五星級觀光飯店，陸客都只占全年住房率的一成。
台北晶華酒店財務長林明月表示，拜陸客大舉來台之賜，拉抬了一般平價旅館的房價，使得日本和港澳等自由行客層轉而住宿晶華，讓晶華間接受惠，不僅來客數大增，平均房價也直線上升，預估5月的平均房價可創今年以來新高，突破5,000元。
他指出，站在五星級觀光飯店立場，還是希望大陸當局能夠回應觀光局長賴瑟珍的提議，簡化及放寬商務及大陸官員訪問團的申請流程；很多做參訪團的旅行社都反應，代辦申請手續至少需要一個月，實在太長了，一旦商務及官員訪問團人數能夠再成長一倍，國內觀光產業的商機將倍數成長。
【2010-06-01/經濟日報/A2版/話題】
"
2010-06-01_269,"高檔盤整 房市價漲量縮
北市中古公寓 每坪逼近50萬
【記者李至和╱台北報導】
國內房市進入高檔盤整期，房仲業者統計5月成交資料顯示，全台房地產市場價漲量縮，5月各主要都會區交易量減少近一成。其中，具房市指標的台北市房價較上月衰退約5% ，成交價卻較上月成長3%至8%，北市中古公寓每坪均價已逼近50萬元大關。
信義房屋、永慶房屋、住商不動產昨（31）日公布5月份成交統計，結果顯示國內房市成交情況並未延續4月買氣，交易量較上月衰退近一成，其中台北縣市房價持續走高，使得買方縮手。
大台北房市M型走勢已愈加明顯，一般住宅部份以市郊區外圍及北縣捷運沿線交易為主，市中心豪宅與投資型產品成交比重相對突出，因此自住型買方在價格過高的情況下，即呈現暫時退場態勢。
信義房屋統計，5月房市交易量較4月小幅衰退5%至10%，台北市房價每坪達49.9萬元。今年交易量相對強勁的台北縣，如新店、板橋、永和、中和等精華地段房價已經追上北市郊區，短線買方遲疑觀望。
信義房屋不動產企研室經理蘇啟榮指出，在成交偏向低價區域之下，5月北縣成屋平均成交單價下滑2.6%至每坪22.9 萬元，但實際上並非跌價，民眾購屋時也不會感受到房價回檔修正的情形。
永慶房仲集團成交資料顯示，5月全台各主要都會區交易量普遍減少近一成，台北市及新北市交易量皆減少5%。台北市中古屋每坪均價達49.5萬，較4月上漲8.8%，台北縣房價也漲9.2%，每坪達23.8萬。
永慶房仲集團研展室協理黃增福分析，5月大台北地區整體交易量雖萎縮5%，但與上月比較，信義、松山、中山、中正與大安區仍維持一定成交量，高總價產品成交比重最高的區域則屬信義區及松山區，中古屋均價分別較上月成長10.8%、8.7%。
【記者李至和、龍益雲╱台北報導】松山機場與上海虹橋即將對飛，帶動周邊房市行情，以松山機場周遭捷運大直站兩年漲幅最高，公寓漲37.5%、大樓41.9%。
松山機場積極擴展國際航線，陸續將啟動日本羽田、上海虹橋、韓國金浦機場等對飛航線，目前最受矚目的就是松山、虹橋機場對飛，帶來的人潮將會直接刺激房地產行情，目前又以大直地區最直接受惠。大直因為捷運文湖線、復北地下道通車、水岸豪宅興起，近兩年來房價漲幅最高。
【2010-06-01/經濟日報/A4版/話題】
"
2010-06-01_280,"溫家寶：救市退場 還早
全球經濟仍有危險，必須控制通膨，維持貨幣在合理水平。
【記者劉煥彥╱綜合報導】
大陸國務院總理溫家寶在日本東京表示，中國大陸必須維持貨幣在合理水平，並控制通膨，現在要談退出救市政策為時過早。
路透與彭博資訊報導，溫家寶昨（31）日在日本最具影響力工商團體經團連演講時，對於中國大陸及世界經濟的展望直言不諱，他在現場提到，當天發言內容並非來自書面講稿，而且溫家寶是不帶講稿而講完全場。
溫家寶表示，大陸對外貿易要恢復至金融危機前的水準，將是漫長且困難的過程，需要時間來達成。
他未直接提到人民幣，但從溫家寶對大陸外貿的保守展望來看，原因可能是中方看出過快讓人民幣升值將帶來的危險，包括對出口產業的衝擊在內。
溫家寶提到，儘管中共官方採行擴張財政政策，但必須注意近幾個月出現的通貨膨脹壓力，今年維持通膨率在3%以內，是非常重要的政策目標，且中方將維持房價在一定區間。
他說：「我們必須控制通膨，且維持貨幣在合理水平。」
在全球經濟議題上，溫家寶警告，全球經濟腳步依然緩慢，現在談論政府退場機制還言之過早，而且外國主權債務危機可能威脅這場經濟復甦。
溫家寶說，有些國家經歷過主權債務危機，比如希臘。這個現象已經結束了嗎？現在似乎沒有這麼簡單，而必須完全考量到困局所在。
「有人問，世界經濟可能出現雙底嗎？我認為無法完全肯定，必須密切觀察，並且預防出現雙底。」
他在演講中指出，世界經濟仍有諸多不確定性，各國共同協調經濟刺激政策，不能有一絲鬆懈。巧合的是，G20集團預定本周末在南韓釜山舉行財政部長與央行總裁會議，預期歐洲主權債務危機的後續影響，將是與會各國的討論重點，並且為預定本月底在加拿大多倫多舉行的G20領袖高峰會鋪路。
溫家寶昨天會見日本首相鳩山由紀夫。新華社報導，在會中，中日兩國商定，雙方將重建兩國總理熱線、正式啟動東海問題原則共識的政府間換文談判、加速建立兩國軍方海上聯絡機制，及建立中日食品安全合作機制等。
溫家寶在會後表示，雙方要利用中日經濟高層對話等機制，加強總體經濟政策協調，重點發展新興戰略產業。中方歡迎日本企業擴大投資中國，在大陸設立研發中心，共建更多中小企業科技園，且大陸官方支持有實力的中國企業投資日本。
【2010-06-01/經濟日報/A9版/大陸財經報】
"
2010-06-01_285,"《經濟觀察報》
房產業 漏稅問題知多少
【本報訊】
5月31日，房地產企業的稅收自查工作將結束。6月1日，全國稅務稽查人員全面進入房地產企業，房地產企業稅收稽查將升級至專項稽查階段。
為何年年都查房地產企業？一位稅務稽查官員分析，房地產企業偷漏稅手法，被業內人士冠以「偷稅手法大全」，手段五花八門。這位官員表示，房地產企業的稽查，對增加稅收有非常明顯的作用。
眼下各地對房價過高而採取的房地產業調控政策正在行進中，現在對房地產業專項稽查，一方面順應形勢，另方面又能為完成稽查任務增加保障。2010年國稅總局對稽查工作的要求是，「稽查收入不低於工商稅收總收入的1.5%」，收入目標近人民幣1,200億以上。
各地在4月開展房地產企業自查，6月1日開始由稽查局開展稽查工作。4、5月正是企業所得稅結算時期，這時進行稽查，查出問題只能補繳，不能處罰。 目前報上來的自查結果顯示，這些房地產企業繳稅都沒有問題。」一位稽查官員說，在他看來，房地產企業作為接受稽查最多最久的企業，已有相當好的心理素質。這位官員說，房地產業通常是自查「沒問題」，專項稽查卻能查出很多問題。
稽查官員表示，房地產企業年年納入專項檢查範圍，對徵納查三方都是值得思考和重視的問題。
全國各地稅務稽查部門每年都會將稽查彙總和典型案例報送國稅總局，各地上報的十大檢查案例中，從來少不了房地產企業。假發票很多流向了房地產行業，而且手法從簡單到複雜，簡單的如直接購買假發票，複雜的如國際間避稅案。房地產業偷稅手法被業內人士稱為「偷稅手法大全」。
稽查部門經常通過資金的來源，和走向查找偷漏稅的蛛絲馬跡。如帳面上顯示占用鋼材供應商資金，即應付鋼材供應商，帳齡超過一年，檢查人員首先判定該借款是否真實，因為鋼材價格波動大，一般都是現貨交易，掛賬可能是虛列成本。
稽查人員還通過權利和收入的配比關係檢查，就能發現不少問題，如房產出租收入，即房地產企業帳面有存貨，而無收入，通過調研發現房子已經出租或者投入使用，且是物業公司出租的，這時候就出現了一個很有趣的邏輯，有房子沒有收入，沒有房子的卻有收入。
房地產行業也是國稅總局推出各項稅收規範文件最多的行業，從2006年至今已頒布多達十幾件。
稅務部門反映，房地產行業的確有特殊性，即專案期長，成本物件的複雜性，以及易受外部政策變化影響等，都給偷逃稅款提供了土壤。
一位稽查官員總結，房地產企業各項稅中，問題最多的是土地增值稅和企業所得稅，按照規定，房地產公司在專案預售過程中，每年向地稅局預繳相當於預售收入1%到3%的土地增值稅，專案開發銷售完結後，要進行清算，實行四級超率累進稅率繳稅。一些開發商，房子都賣完了，卻以還有幾間社區活動中心還未建設為由不進行清算。預繳額度遠低於實際應交稅額。
稅務稽查對房地產行業進行長達5年的專項檢查，仍不能遏制偷漏稅行為，一位稅務稽查官員認為，其中有政府層面干預的影響。 儘管法律規定要保證稽查的獨立性，但是對房地產企業檢查，稽查部門一直或多或少受到政府層面的干預。
尤其在基層，稽查部門開展工作得看臉色，「要麼好幾年都不查，要麼查出來也被壓下去」某縣稽查局官員說。 稅務稽查強調證據，但法律賦予稅務稽查的僅僅是行政手段，真實的稽查往往要借助公安偵查的力量來獲取證據。
南京市曾在2005年查出一家大型房地產公司偷逃稅行為，涉案金額達人民幣5,000萬元，卻因取證、核定價格難，直到上個月才得以補繳稅款，期間耗時五年之久。
【2010-06-01/經濟日報/A9版/大陸財經報】
"
