,2012-12
2012-12-01_121,"心之芳庭 英式莊園風
【記者王昭月╱高雄報導】
上揚建設「空間概念」系列建案開發到第7期，每期建案都造成熱銷，位在高雄大寮區中庄的「心之芳庭」，是緊臨文教區的英式莊園，外觀獨樹一幟，吸引不少鳳山、大樹等地民眾入主。
「心之芳庭」位在中庄國小附近，基地所在的德昌街是10米寬計畫道路，未來將會拓寬。住家附近有學校、有未來高雄最大的中庄圖書分館，早市、午市近在呎尺，生活機能便利，日後國道七路也會在光明路、鳳屏路分設交流道，不少打算購屋的民眾洞燭先機，紛紛下訂「卡位」。
「這批建案26戶，現僅剩3戶」，客服人員吳春龍指出，中庄人口密度居高雄地區第三，地理位置距市區最近，最近各地房價飛漲，但中庄地區相較於鳳山等地，雖然多了10分鐘車程，房價卻可以省上好幾百萬。
「空間概念」系列是上揚建設招牌作品，由於外觀及施工品質都十分講究，口碑不惡，這次在大寮中庄建第7期「心之芳庭」，成績也拉出長紅。
吳春龍指出，走英式莊園風的「心之芳庭」，特別規畫花卉區，讓社區住戶擁有充分放鬆的心靈花園，社區從前庭到端景，採用鍛造鐵杆點綴，質感別具，「大家遠遠一望到別墅外觀，就能聯想到上揚的品牌」。
目前待價而估的3戶，屬面寬4米2的標準戶，地坪23坪，單車庫，1樓做客、餐廳，2樓為整層主臥，全戶共4個房間。吳春龍說，「心之芳庭」不論是外觀、建材或社區營造，都有信心成為中庄的「模範社區」，接待中心：（07）9584688。
【2012-12-01/聯合報/AA1版/南台灣房地產】
"
2012-12-01_25,"國外買回國內 牛爾4處為家
美容教主牛爾 足跡踏遍全球 他買房不為投資 在享受家的感覺
【記者仝澤蓉╱台北報導】
一年當中有大約一半的時間旅居國外出差或度假，美容教主牛爾老師足跡踏遍世界各國，買房子也同樣非常國際化，他在上海、東京、紐西蘭皇后鎮和台北市都有自己的房子，每間房子平均1年住2個月，買那麼多房子又散居世界各地，花費不少管理成本，牛爾表示，他買房子都不是以投資為出發點，而是喜歡家的感覺，希望在這些經常差旅的地方，能有自己的家可以歇腳。
許多名人流行在國外置產，一般都是國內買過房子了，才會遠征海外，牛爾則是罕見的從國外買回國內。
1.上海樓中樓
房價翻四倍…非賣品
牛爾的第一間房子買在上海，2005年因為牛媽媽看他常常到上海工作，建議他不妨買個房子投資自住兩相宜。他看好一戶樓中樓產品，屋主表示已有買家開價人民幣300萬元，牛爾因為很喜歡，只看了5分鐘就決定要買，加價到人民幣310萬元，屋主爽快成交。
牛爾表示，這間樓中樓270平方米約80坪大，現在估計市價人民幣1200萬元，上海已經很難再找到樓中樓，多半都是公寓大樓，而且地點緊鄰虹橋機場，對於經常往返上海台北，在松山機場搭機的他來說，交通非常方便，所以是非賣品，他也很感謝母親當年的好眼光，讓他買到這麼棒的房子。
2.東京小公寓
要投資別買精華區
因為擔任高絲化妝品代言人，每年前往日本開會或蒐集資訊總會住上1、2個月，所以在東京六本木麻布區買了一間50平方米約15坪的小公寓，附近有地鐵、餐廳、電影院、博物館，生活機能很好，缺點是小了點，將來退休後如果打算住在日本養老，則會考慮換大一點的房子。
牛爾表示，許多人喜歡到日本買房子，他的經驗是，在日本當房東很麻煩，外國人開戶限制規定多，通常需要找管理公司協助出租事宜，因此七扣八扣能拿到的報酬率不高，建議可以不要像他一樣買在這麼精華區的地段，因為房價較高，但是租金卻無法對等提升，他建議買稍為郊區一點但交通方便有地鐵的地方，大約20平方米方便出租的單身公寓，這樣房價可以不用那麼高，扣掉管理成本大約可拿回5%的報酬率。
3.紐西蘭浪漫居
愛上仙境甘願套牢
紐西蘭皇后鎮的房子則是牛爾眾多住家中最浪漫的，2008年因為旅行到當地，發現這兒真得宛如人間仙境，因此花大約新台幣2600萬元買下這間房子，現在應該是套牢了，但他不打算賣，只因為太愛當地的環境。這間房子用來休息的，現在牛爾每年回紐西蘭的家「閉關」2 個月，思考來年整個公司的發展方向，其餘時間交給管理公司管理，偶爾會租給別人當度假別墅，但他強調這不是為了賺取租金報酬，因為那根本不划算，而是純粹分享美景。
牛爾說，2006、2007年曾想投資房地產，也去馬來西亞吉隆坡看了一些房子，但他不喜歡熱的地方 ，後來沒有成交，如果當初買了不論是出租或轉手，應該都賺了不少，但沒賺到他也不遺憾，因為要在國外當房東必須請管理公司協助，手續麻煩利潤也會打折。
4.台北水岸宅
從租到買看緣份
多年來牛爾一直在台北市大直租房子，每個月房租6萬元，直到2008年才下定決心在台北買房子，他認為買房子有時候靠的也是一種緣分，決定買房子的時候，看了許多建案，後來看上了位於塔悠路的建案，有一天跟新合夥人聊天，才知道這建案恰好就是董事長蓋的房子，後來以市價八折每坪約80萬元買到，目前行情上看120萬元。
牛爾說，塔悠路的房子是水岸第一排，一層一戶，加上挑高六米又是頂樓，因為是自己要住，他花了很長的時間裝潢，目前預計明年初可入住。他挑住家，很重視隱私，社區住戶很單純。
【2012-12-01/聯合晚報/B7版/房市投資】
"
2012-12-01_294,"《名人找個家》
劉宗聖 買下租屋 省掉適應期
元大寶來總座強調租不如買，還可強迫儲蓄，遇上好的租屋環境，快找房東磋商…
【記者曹佳琪╱台北報導】
近期REITs（不動產投資信託基金）火熱，元大寶來投信總經理劉宗聖也關注各地區房市，甚至會自行剪報來了解各區房地產，對於自身實體購屋也是一樣，就是多聽、多看、多比較。
劉宗聖因為工作及生活的關係，對包括美國、香港、泰國及台灣的環境都算熟悉，也因為在這些地區都有在地生活的機會，目前劉宗聖在台、港、泰等地也都有置產，他購屋的原則就是自住，以自己住的舒適最重要，因為來往這些地方，他只想住自己的房子。
他認為，購置房地產不能說是投資，應該說是強迫儲蓄，會在多地置產，也是抱持分散風險的觀念，但原則是先還清房屋貸款後，再考慮下一個地區的置產。
在台灣，劉宗聖其實是租了一陣子房子，然後才考量買屋的，因為畢竟租不如買，強迫自己置產來儲蓄，畢竟房地產也能保值，因此在租屋一陣子後，就跟房東商量是否可以賣給他，他運氣不錯，房東願意賣給他，也讓他在台灣買了第一間房。
劉宗聖建議，透過租屋買房的好處是，你了解這附近的生活圈，知道自己適不適合現有的住處，不過，房東不見得會賣屋，這時就可以尋找附近的建物，因為生活圈差異不大。
劉宗聖買房會多看、多比較，他說置產畢竟是一筆不小的資金，要審慎為宜，有時找房、看房可以一看好幾年。
劉宗聖自己設定的購屋條件是，生活機能佳、交通便利、學區好，最好是鬧中取靜，一層戶數不要太多，避免人多複雜。
他認為，景觀不是最重要的，因為他懼高，最好不要超過6樓，且預售屋不考慮，因為看不到任何東西，無法考量。
劉宗聖說，購屋也是一種零存整付的方式，但不能過度槓桿，要衡量自己的能力，選屋時還可以透過專業仲介，多跟仲介溝通，甚至可以去參加說明會，有很多房仲目前會舉辦一些海外房地產的說明會，這可以讓自己對全球房市更有概念。
由於目前元大寶來投信積極推廣REITs基金，劉宗聖也與國外知名REITs機構合作分析全球房地產，他說，如果沒有過多的資金可以投資實體房地產，也可以利用小額資金投資REITs，參與房市上漲契機。
他認為，在目前經濟處於低度成長情況下，股票不容易有大漲的空間，相較之下，REITs則因為屬於收益型資產類別，目前的評價也相對於債券市場便宜，而美國REITs的評價還在合理區間內，是值得留意的市場。
劉宗聖強調，房地產市場跟經濟是息息相關的，不管投資人是要買屋，還是透過REITs投資，都要研究一下市場的景氣復甦狀況，一些房市政策對房價的影響，要冷靜理性的進行投資，不要覺得怕錯過好房子而追價，因為不管房市或REITs都有很多標的可以選擇，但以合理的價格布局才是明智的選擇。
【2012-12-01/經濟日報/A5版/房市快報】
"
2012-12-01_337,"新北預售屋 房價2字頭起跳
【記者江碩涵╱台北報導】
根據住展雜誌發布2013年預售屋行情，北台灣房價持平往上，尤其是新北市鶯歌、五股、淡水區，原本房價僅1字頭、2字頭，但因為首購買氣強，明年預售屋開價通通往上調整至2字頭、3字頭。
住展雜誌研發長倪子仁表示，大台北各區房價出現比價效應，新北市五股原本是工業區，附近中古屋開價僅10多萬元，新成屋20多萬元，但因為附近新莊、蘆洲重劃區比五股早發展，蘆洲房價已每坪38.8萬元，加上五股洲子洋重劃區重劃完畢，房市交易熱絡，五股預售屋行情明年站上3字頭。
新北市鶯歌也是房價被低估的區域。倪子仁表示，鶯歌今年第3季預售屋單價為每坪18.6萬元，是新北市唯一房價「1字頭」區域，然而樹林、三峽預售屋開價都要2字頭、3字頭，鶯歌的房價也跟著漲至2字頭行情。
淡水第3季平均房價為25.6萬元，淡水新市鎮的房屋單價則比淡水便宜2萬至5萬元，在市場上仍能看到每坪18萬元的新成屋，不過由於捷運輕軌的議題，加上淡海新市鎮推案量大、生活機能逐漸到位，明年開價也通通站上2字頭，大台北地區的預售屋，再也看不到1字頭行情。
【2012-12-01/聯合報/AA3版/大台北房地產】
"
2012-12-01_39,"《房仲達人 帶你看屋》
坐擁「一鐵、二高、三捷」交通紅利，加上大型投資案頻傳，成建商必爭之地…
桃園青埔 房市交投熱
【文╱龍益雲】
高速鐵路桃園站是台灣未來交通運輸最重要的轉運站之一，桃園站特定區也就是青埔特定區，面積490公頃。
從這裡開車到台北不到1小時，機場捷運只要30分鐘，高鐵保證20分鐘內抵達台北火車站。交通便利讓高鐵桃園站特定區房市推案大案不斷，小案連連，區域房價也迅速竄升。
台灣房屋青埔直營店副總經理彭成貴表示，青埔特定區利多頻繁，除了交通便捷，四通八達，現有一鐵（高鐵）、二高（中山高、北二高）、三捷（A17、A18、A19機場捷運站）外，尚有桃園國際棒球場，更規劃多處公園、綠地，低密度的住宅環境。
市場面也是利多不斷，繼9月中旬行政院拍板投資4,630億元投資航空城，國泰人壽再砸200億元開發高鐵桃園產專區，計畫興建購物商城、辦公大樓、國際觀光旅館、複合商場及國際企業總部等，並與華泰集團合作，引入國際精品城。
11月19日高鐵局再與冠德建設舉行「開發A19站」簽約儀式，再度引爆青埔房市交易熱度。
彭成貴說，近期來店客增多不少，顯見民眾對於這個區域的信心，可說是一舉滿足自住、投資、換屋與退休4大族群的最夯區域，特定區內也仍有不少好屋值得進場，
彭成貴表示，購屋第一要點就是區位，自住型購屋是基於需求，以自身需求選擇，可以選擇住家鄰近大型主題公園或是學校、國際棒球場、運動公園等公共建設作為考量。
例如「尊藏帝苑」大樓產品，介於63坪至69坪，總價1,800萬元到2,100萬元。
如果資金有限，也可選擇離捷運稍微遠一點的「城市遠見」，面積62坪至80坪，總價1,300萬元至1,700萬元，價格相對便宜。
「建設為買房首要」的原則，彭成貴說，沿著政府重大工程建設走的大方向，例如高鐵車站、捷運站、高速公路等，是不錯的選擇。
他說：「交通為房價之母。」
建議投資置產客，選捷運附近的產品就對了。
交通環境好、近捷運、公車，鄰里環境優良、生活機能佳的產品，相對容易轉手，可參考青埔路周邊的「國際高鐵新站特區」，規劃64戶，介於42坪至55坪，總價1,200萬元到1,600萬元。
彭成貴指出，隨著都市化程度愈高，許多民眾對於住宅品質不再僅是「住者有其屋」，更講究住宅環境品質。小方向可對生活品質加分，而且搶手抗跌。
另外，預算較為寬裕的換屋族，彭成貴建議不妨選擇捷運周邊有天有地的別墅，例如欣城建設所推「天青釉」，總價2,900萬元至3,500萬元。這個社區不僅戶數不多，且在區域內屬稀有性產品，因此具有抗跌性；新興區域相較生活空間寬敞、人口密度低，加上鄰近捷運更加保值。
至於養老退休族，也可以選擇特定區周邊，例如月眉、山東一帶的農舍作為標的，兼具緊鄰特定區的便利，享有田園的閒適生活。
青埔特定區小檔案
位置
桃園縣中壢市及大園鄉交界處
行政區分
以高速鐵路桃園車站為中心，分為5大地段，分別屬於中壢市的青平段、青昇段、青溪段及青芝段，以及屬於大園鄉青峰段、青山段
房產分布
青溪段、青山段、青芝段及青峰段多為住宅區，商業區集中在青昇段和青平段的高鐵站周邊
【2012-12-01/經濟日報/A5版/房市快報】
"
2012-12-01_402,"方大同升格老闆 為練團買房
「回到未來」發片 雨男韋禮安站台
【記者顏甫珉╱台北報導】
被封「音樂小教父」的方大同，相隔1年半帶著12月12日將發行的新專輯「回到未來」來台，此行他已升格為老闆，自組經紀公司與成立練團室、錄音室等，擁有自己的操控權，讓出道工作7年來沒休假的方大同笑說，明年將排一段時間好好休假。
方大同與香港華納約滿後，決定砸數千萬台幣在香港成立練團與錄音室，並成立個人工作室，但仍與華納保持合作關係，他出道至今撈金不少，第一次買不動產竟是為了練團室，該地位於沙田、占地約50坪，目前仍與家人在香港租房居住。
方大同笑說，當初有考慮買房或錄音室，與媽媽討論後決定先成立錄音室，還抱怨：「香港房價高」。方大同現自主性高，之前二度爆肺，讓他減少工作量，每天不能超過8小時，三餐定時定量，也不能舉重物。
昨他發片記者會上，創作才子韋禮安以粉絲身分為方大同站台，還表示希望兩人有合作，只是韋禮安果然帶著滂沱大雨現身，讓方大同見識「雨男」魅力。
方大同此行來台8天，今在台南誠品、明在台北華山文創園區各舉辦彈唱講座，另外明年1月27日將在華山Legacy舉辦音樂會，門票明中午12點在年代售票系統開賣。
【2012-12-01/聯合報/C3版/星火線】
"
2012-12-01_92,"11月房市交易量 新北下滑16.2％
實價登錄效應擴大 北市交易量也跌5％ 但成交價格沒變 北市每坪61.4萬元 新北每坪30.7萬元
【記者江碩涵╱台北報導】
實價登錄效應持續擴大，房仲統計11月房市交易量，台北市、新北市、高雄下滑分別下滑5%、16.2%、7.9%，全台主要都會區旺季不旺，房市前景蒙陰影。
根據信義房屋統計11月成交資料，全台成交量較10月略減3%，其中以新北市交易量下滑16.2%最多，高雄市、台北市則名列倒數第2名、第3名。
雖然整體交易量下滑，可是成交價格卻沒變。根據信義房屋統計，11月各區房價相較於10月持平，台北市每坪61.4萬元、新北市每坪30.7萬元，略增0.3%、1.9%，高雄則維持每坪13.1萬元。
桃園地區因為升格為直轄市，加上桃園航空城開發案啟動，利多因素多，11月交易量成長17.5%，房價從15.9萬元小漲至16.1萬元。
信義房屋不動產企研室經理蘇啟榮表示，以往年底是房市旺季，但今年下半年房市買氣觀望，11月成交量「北冷南溫」；目前購屋者仍以自住為需求，房價愈低的地區，反而成交狀況較為熱絡。
他表示，台北市以1000萬至2000萬元的中低總價房屋最為熱銷，成交量比10月增加2成；新北市則以土城、三峽、樹林等相對低價區域，買氣表現較佳。
永慶房產集團研究發展中心經理黃舒衛表示，台北市房價貴，加上實價揭露引發買方比價效應，自住買盤縮手，首購族買房意願低落。
根據永慶房屋統計11月房市交易情形，台北市中心首購族佔比僅18%，是今年以來次低紀錄，顯見北市高房價逼退首購族遠離市中心，首購族只得往市郊或新北市購屋。
黃舒衛表示，雖然首購族退出台北市，但換屋族依舊穩定在北市買屋，北市中心換屋族佔比達28%，北市郊區換屋族佔比則為31%；新北市則以首購族為最大購屋族群，11月購屋佔比達38%，換屋族群佔比則為33%。
【2012-12-01/聯合報/AA3版/大台北房地產】
"
2012-12-02_106,"金石獎 兩岸建築業榮耀指標
品質、品牌、品味3大訴求 推動優質建築與居住環境 攜手中國全聯房地產商會 搭建交流平台
【台北訊】
邁入第20年的中華建築金石獎，為目前臺灣建築甄選活動中最資深、具權威的優質品牌獎項，「品質、品牌、品味」是金石獎的3大訴求，鼓勵建築同業以生態觀、綠發展觀、環境共生觀來規劃環境，建設優質居住環境為目標。
中華建築金石獎甄選活動長期以來配合政府政策推動，2010年更將活動主題定為「綠色低碳時代」；2011年則以「建築與環境的對話」，呼應政府政策並鼓勵建築同業回應。金石獎更於2012年6月，再次與中國全聯房地產商會-北京精瑞住宅科技基金會簽約策略結盟，基於共同理念，成為兩岸建築交流的合作夥伴。
評鑑嚴謹公平 榮耀代表
面對市場上這麼多獎項的競爭，在其他獎項以優惠方式促銷推廣，是否會對金石獎造成壓力，中華建築金石獎執行長曾德賢表示，壓力一定有，但金石獎持續推動以「品質、品牌、品味」3大訴求，以生態觀、綠發展觀、環境共生觀來規劃環境，建設優質居住環境為目標，深獲業界支持。其它獎項在頒獎典禮結束後就銷聲匿跡，明年才又再出現。不同於他獎，金石獎頒獎典禮媒體曝光多，且每年舉行多場論壇、兩岸交流參訪活動，甚至獲邀與安排評委們到大陸地區做學術交流與演講；這些活動需要相當多經費與人力支援，但也金石獎最大特色。其中，金石獎對評審委員對首獎的提名與表決，更加嚴謹與公平，因為這代表的是金石獎最高獎項「榮譽」。
金石獎評審團隊以內政部前營建署署長陳光雄為總召集人，以行政院工程會國家級評審委員為班底，結合產官學學界專家學者出任評審委員，堅強的評審團隊，以公平、公開、嚴謹態度評選，能在金石獎激烈競爭中脫穎而出的企業是榮耀的代表。
服務貼心周延 贏得肯定
中華建築金石獎主委會對品牌的推廣不遺餘力，對獲獎企業發動廣告文宣，從平面媒體到電視媒體宣傳深且廣，以及舉辦大量各項不同議題論壇活動，甚至推廣至大陸地區，此外，金石獎更貼心的服務，每年獲獎企業皆會精心安排行政部門最高首長的接見與勉勵。
今年9月20日舉行的「金石獎2012海峽兩岸房地產高峰論壇」，出席論壇嘉賓有戴德梁行董事長總經理顏炳立、三立財經台房產節目主持人田大權、誠正海峽兩岸不動產估價師所長林金生及大陸房地產代表遼寧盛世園田房地產開發有限公司董事長包立軍、美國龍安集團總裁亦是前美國紐約規劃局局長饒及人、大華不動產估價師聯合事務所所長張義權、四川雅居樂房地產開發有限公司行銷總監譚偉江、福建華班企業管理有限公司董事長劉建忠，及甫獲得SEMI產業貢獻獎的LED領導企業億光電子董事長葉寅夫等房產業專家，以「兩岸房地產業的合作機會與挑戰」為主題，獲得同業人士熱情參與。
耀眼金字招牌 創造三贏
金石獎是國內第一也是唯一橫跨海峽兩岸的專業建築獎項，今年持續吸引許多大陸作品參賽，其設計水準及項目規模令人驚豔，同時對生態環境保護的創意表現極為出色。多年來也深獲政府部門的重視，提出參評作品相當踴躍，本次共有19件獲獎，其中有生態保護、災後重建工程、捷運共構宅等工程，意義非凡；民間單位有國泰建設、遠雄建設、皇翔建設、元利建設、國揚建設、中華工程、久年營造、地樺營造、鴻築建設、鄉林建設、城揚建設等知名企業45件優秀作品獲獎，大陸地區也有10件作品獲獎。
第20屆中華建築金石獎頒獎典禮貴賓雲集，副總統吳敦義更以「金石獎永遠是金字招牌、固若磐石」勉勵大家，現場政府、民間企業代表400多人出席踴躍，今年首次邀請到「20 2海峽房地產論壇」主辦方，中國國際貿易促進委員會福建省委員會副會長吳開文親自領軍30多位知名開發商，參加金石獎20周年活動盛會，成為頒獎典禮上另一矚目焦點。
房價是城市進步的指標，也是城市競爭力經濟實力的展現。金石獎非常感謝建築界對這片土地的愛心，建築物的使用和居住的安全，並不單只是靠政府政策法令，就可以把關得到的，一定要有個專業的、中立的單位，同時站在政府、民間企業、消費者三方之間，作為最客觀的溝通平台，並且透過專業人士的審核，實際的達到監督品質的功效，這就是金石獎存在20年的意義。（張瑞文）
【2012-12-02/經濟日報/B8版/企業情報】
"
2012-12-02_112,"推案熱區 新屋賀歲 港都前鎮 親水空間加分
新的年度即將到來，預售與新成屋市場之推案量顯示，業者對區域房市後續發展狀況的看好度，而新推案的銷售率也成市場景氣的風向球。本周介紹北、中、南3區明年的推案熱區。
【林政鋒】
區域介紹：高雄市前鎮區因有前鎮加工區以及漁港，早期勞工階層占多數，房價在高雄市來說相對便宜，但其實前鎮區有不錯的地理環境，像是臨海、臨港，有很多的親水空間，加上近年區內改造得宜，高速公路、近小港機場，交通頗為便宜，以及統一夢時代購物中心、多功能經貿園區等大型公共建設出籠，都有加分效果。
推薦理由：高雄未來5年的重大公共建設包括圖書總館、國際會議覽展中心等，多數都位於前鎮區，此外高雄輕軌發展，與全新的親水、親港區的市地重劃增多，都對前鎮區的發展進一步挹注。最值得注意的是，以統一集團為首的夢時代購物中心團隊，積極整合附近台肥、台塑、東南水泥等大地主，將進行主體大型開發案，對前鎮亞洲新灣區更是錦上添花。
區域現況：前鎮區中古屋房價約每坪6至10萬元，但看好其發展前景，包括江城建設、國城建設等進駐推案，江城建設在中華路、復興路口的「一品花園」，每坪售價站穩30萬元以上，未來前景看好。
【2012-12-02/經濟日報/A6版/房市快報】
"
2012-12-02_146,"縮小建蔽率 大量放寬容積率
大區塊都更 拿民之地創民之財
【許淵國╱實踐大學副教授（台北市】
行政院將都更條例修正案送立法院審議，期解決都更資訊不對稱、政府強制徵收等問題，筆者提下列觀點供政府決策做參考。
現行都更制度，到底是就地重建、還是都更呢？以目前面積最低限制規定，僅需約三百多坪土地的完整「小街廓」即可；以如此小面積的都更後，更凸顯周邊景觀的不協調，為何要給獎勵呢？所以應以都更區塊為單位，如信義路、敦化南路、安和路及仁愛路為一區塊，更新才能顯現都更的效果。
大區塊都更的困難度更高，但是若有以下的配套措施，或許可以使都更「重生」。
一、縮小建蔽率，並大量放寬容積，往上發展。連大陸二線城市的住宅小區，都能建四十至五十層樓，而台北連一○一的高度都蓋了，住宅卻鮮有廿樓以上高度，縮小建蔽率可以創造棟距的景觀，大量放寬容積率往上發展，可以增加區塊住戶的地面活動空間，提升住戶的生活品質。地震問題可由建築技術解決，不是難題，困難點在觀念的改變。
二、大量放寬容積率。每個住戶都更後，可以分得比原面積多兩至三成室內面積，還加一個停車位。參加都更住戶不需出錢，建商的費用及利潤，全來自放寬容積，社區的公設面積，則來自縮小建蔽率及放寬容積率。
這樣大區塊的「都更」後，原住戶獲得比原居住空間更大的生活空間，原住戶即有明顯的重大利益，政府則可以訂定有效強制人民參加都更的法律。這個精華區的都更區塊的房屋供給量若多了上千戶，即可收壓抑房價之效。
大規模的都更，政府只要立法完善，不需出錢，建商籌湊財源並規劃興建，用人民的土地幫人民創造財富，既可以擴大內需創造就業機會，又可使都市景觀更新。
【2012-12-02/聯合報/A15版/民意論壇】
"
