,2014-05
2014-05-01_243,"自住客買氣持穩 4月房市量盤價穩
【記者蕭韻純】
台灣房屋統計，6大都會區4月房市「量盤價穩」，部分縣市不受囤房稅及政局動盪影響，市場回溫，成交量與房價都小幅成長。
台灣房屋指出，6大都會區4月房市交易量較3月增加2.54％，房價成長5.26％，以桃園交易量增11.1％最多，其次為台中的9.46％，新竹的6.71％；台北交易量月減5.82％，新北小跌1.57％。
雙北交易量趨緩，但價格不見下修，增幅最大的是新北市，價揚11.16％，其次為新竹、桃園地區，分別為9.49％及6.83％。整體而言，4月全台房市呈現「量盤價穩」。
信義房屋不動產企研室專案經理曾敬德指出，雖然外在情勢紛擾不斷，但自住客的買氣持穩，整體房市延續329上半年熱門檔期的溫度。相較之下，非自用型的買盤就較為觀望。
【2014-05-01/Upaper/6版/理財】
"
2014-05-01_256,"蘆洲 雙捷運百貨商圈利多發燒
【台北訊】
聯合報4月22日頭版新聞：『墾丁商圈一棟透天店面，開出一坪180萬的成交天價紀錄』再次引爆店面話題，穩定的現金流，加上放寬陸客來台自由行的觀光效益，讓店面交易更加活躍，以台北來說，東區、西門町等黃金店面，房價都已在高點，投報率不高，嗅見先機的投資客，紛紛轉向其他戰場，蘆洲擁有「雙捷運百貨商圈」，而且目前房價相對友善，其增值的力道，不容小覷！
興建中的捷運環狀線，在三蘆地區唯一的交會站為徐匯中學站，有了雙捷運加持，徐匯中學站週邊，將成為地區發展的核心，從徐匯中學站出發，9個站內，短短約20分鐘的通行時間，竟擁有1.民權西路2.松江南京3.忠孝新生4.東門站，4個雙捷運大站，其中屬於松山線的松江南京，將於2014年底通車；屬於信義線的東門站，去年11月24日通車，當日立即湧進22萬人，一再證明人潮，絕對是沿著捷運走，從蘆洲到大安區、中正區、信義區的交通動線，快速接軌，共享北市繁榮零時差！
【2014-05-01/聯合晚報/A11版/房市通】
"
2014-05-01_313,"自住客買氣持穩
4月全台房市「量盤價穩」
【記者蕭韻純╱台北報導】
台灣房屋統計，六大都會區4月房市「量盤價穩」，部分縣市不受囤房稅及政局動盪影響，市場回溫，成交量與房價都小幅成長。
台灣房屋指出，六大都會區4月房市交易量較3月增加2.54％，房價成長5.26％，桃園交易量增11.1%最多，其次為台中的9.46％，新竹的6.71％；台北交易量月減5.82％，新北小跌1.57％。
雙北交易量趨緩，但價格不見下修，增幅最大的是新北市，價揚11.16％，其次為新竹、桃園地區，分別為9.49％及6.83％。整體而言，4月全台房市呈現「量盤價穩」格局。
信義房屋不動產企研室專案經理曾敬德指出，雖然外在情勢紛擾不斷，但自住客的買氣持穩，整體房市延續329上半年熱門檔期的溫度。相較之下，非自用型的買盤就較為觀望。
永慶房產集團研究發展中心經理黃舒衛表示，低利環境持續，民眾購屋負擔短時間內不會大幅增加。而財政部版青年安心成家優惠房貸將續行至年底，視情況延長，首購族群可以多加利用。
【2014-05-01/聯合報/AA1版/財經】
"
2014-05-01_387,"成交淡 廣州4月樓市跌價
【大陸新聞中心╱綜合報導】
據搜房網監控中心指出，4月廣州樓市成交平淡，在市場的僵持中，有31個樓盤報價下跌，占廣州同期在售樓盤的10%，其中每平方公尺單價降價幅度最高的達人民幣4500元。
中新社報導，搜房網數據顯示，對比往年同期，今年4月廣州房價明顯缺乏活力。今年4月，廣州在售住宅及公寓項目共292個，其中225個樓盤報價持平，占比77.05%；漲價樓盤36個，較前一個月減少4個，占比12.33%；另外，全市僅31個樓盤報價下跌，占比10.62%。
搜房網分析人士指，自2月以來，廣州樓市漲價盤在數量上的占比較去年有大幅度下滑的趨勢；主要原因與今年樓市的冷淡有較大的關係。
4月正值清明時節，清明前後向來是樓市淡季，再加上小長假民眾出遊和返鄉影響，樓市成交慘澹。
【2014-05-01/聯合報/E1版/華南台商】
"
2014-05-01_490,"人氣夜市美食、巷弄庶民小吃、捷運輕鬆來去…
小確幸經濟學 活絡在蘆洲
【台北訊】
除了繁榮的時尚生活，蘆洲也保有最傳統的市井風貌，集賢大道旁的重陽市場、湧蓮市旁的蘆洲早夜市，巷弄好料、銅板美食，人氣高居不下，「人氣夜市美食」、「巷弄庶民小吃」、「捷運輕鬆來去」，一直是台灣最活絡的消費市場，除了絡繹不絕的在地老饕，更是陸客朝聖的景點、歐美背包客的私房行程，加上如國際媒體CNN，「45大台灣必嚐美食」等等主題強力放送……房價有起有落，但是生活採買、吃喝玩樂，屬於庶民生活的「小確幸經濟學」，永遠最活絡！
【2014-05-01/聯合晚報/A11版/房市通】
"
2014-05-01_536,"不怕利空
4月房市價量未鬆動
政府打房未撼動市場 四大房仲交易量多數成長 新北、桃園等中低總價產品最夯
【記者郭及天╱台北報導】
4月經歷服貿與核四爭議，加上「雙張會」加重打房、希望二年房價下跌三成等，但各大房仲公司4月交易量仍普遍較3月持平至增加二成，顯示打炒房措施未發酵，價格也未產生明顯鬆動，其中以新北市、桃園等中低總價產品交易最為熱絡。
四大房仲公司統計4月旗下據點房屋交易量，其中信義房屋月增約一成、永慶房屋大致月增持平至一成、住商不動產月增約19%、台灣房屋則月增2.5%。
四大房仲業績均較3月明顯提升，顯見在春節過後，房市買氣已逐步回升。值得注意的是，雖然市場對房價修正有所期待，但多家房仲成交資料顯示，房價仍相對持穩，部分地區房價甚至還續漲。
信義房屋企研室專案經理曾敬德指出，雖然外在情勢紛擾不斷，但自住客的買氣狀況維持穩定，整體房市延續上半年熱門檔期329的溫度，其中雙北市房市明顯回溫，分別增加10%至15%，台北市的中正、中山、內湖、松山區交易均成長；新北市在居住的便利性等生活機能考量下，板橋、汐止、三重、淡水與新莊等區買氣都明顯回籠。
永慶房產集團研發中心經理黃舒衛表示，台北市購屋需求為自住的比重占達61%，是去年7月以來新高，近期受到「囤房稅」效應影響，民眾對購屋產生疑慮，不安感增加，購屋腳步略微放緩。但因景氣燈號連二個月綠燈，經濟穩定復甦確立，房市交易量仍有支撐。
台灣房屋智庫發言人張旭嵐表示，自用需求不受打炒房政策影響，因而爭取到賣家的讓價空間，縮短猶豫期而順利成交。而置產族近期雖有出售規畫，但也同步尋找可以「長期持有」新標的，顯示這一波汰弱換強、資產盤整的動作，將逐漸改變置產族規劃習慣。
【2014-05-01/經濟日報/A15版/房市快報．稅務法務】
"
2014-05-02_13,"打房再出招
財部籲公銀 降非自用宅貸款成數
【記者羅兩莎╱台北報導】
財政部「打房」再出招，非自用住宅成為標的。銀行業者說，非自用住宅授信風險升高，將配合財政部調高非自用住宅房屋稅率措施，除降低非自用住宅貸款成數，利率也採差別費率，並取消或縮短寬限期。
國內房價飆高，民怨跟著升高，為降低房價所得比，繼奢侈稅後，財政部再出手調高非自用住宅房屋稅稅率；財政部長張盛和日前呼籲公股行庫，希望業者配合政策，降低非自用住宅貸款成數。
包括合庫、一銀和兆豐都指出，已陸續限縮非自用住宅貸款成數，尤其是推案量大、供給量多的地區，貸款成數已壓低至六成以下，或低於五成。
業者指出，非自用住宅放款風險系數是百分之百，舉例來說，銀行放款一百萬，風險就是一百萬；但自用住宅風險系數僅百分之四十五，基於風險考量，各銀行將陸續降低非管制區非自用住宅貸款成數。
業者說，降低非自用住宅貸款成數已成趨勢，且已對投資客貸款採差別費率，調高非首購族貸款利率。各大行庫新承做非首購房貸利率普遍在百分之二點二以上，成數在六成以下，部分銀行甚至取消貸款寬限期或把期限縮短為一年。
公股業者表示，未來財政部非自用住宅房屋率稅率調高後，若進一步要求銀行配合降低成數，各銀行會配合政策，但希望能比照央行管制措施，訂出統一標準，如非自用住宅貸款成數不得超過五成等。
【2014-05-02/聯合報/A6版/話題】
"
2014-05-02_160,"資誠2014台灣企業領袖調查
中經院：經貿政策要與國際連動
全球貿易協定邁向合縱連橫 儘速打開往來大門
【記者吳佳蓉╱台北報導】
在政府不斷宣示全力拚經濟、推動企業走向國際化之際，中華經濟研究院從過去國際經濟發展趨勢與台灣經貿發展的研究角度，認為在台灣出口占國內生產毛額比重已達七成以上，且長期扮演帶動經濟成長火車頭，台灣需深思政策與國際經濟之連動關係。
中經院院長吳中書表示，針對未來國際經濟結構，台灣企業需注意的重要趨勢，首要就是中國大陸政經影響力逐年上升，中國大陸預計2025年左右可取代美國成為第一大經濟體，在國際上的政經影響力也將隨之增加。
此外，東協經濟體日益崛起，特別是東協十國於2012年提出區域全面經濟夥伴關係協定（RCEP），估計在2015年年底前可完成。外資持續挹注並重視基礎建設的東協區域發展，將在國際經濟發展的版圖上更為耀眼。
面對近日服貿等議題，吳中書認為，全球貿易協定合縱連橫時代已經開始。至今年1月底，向世貿組織通報且已生效的區域貿易數已達377個，若將所有貨品與服務貿易相關區域貿易協定納入，更高達583個，台灣應積極思考要如何打開經貿往來之門，避免被邊緣化的危機成為現實。
根據資誠2014台灣企業領袖調查，有相當高比率的企業領袖，認為台灣經濟前景將與中國大陸有密切關係，而東南亞市場亦因人口紅利等因素，成為跨國企業的兵家必爭之地。
回到政府與產業政策的面向，吳中書以歐洲主權債務問題為例，指出歐洲各國已生警惕，保守財政支出政策使各國在經濟角色逐漸式微。而資產價格膨脹，財富分配惡化，則是另一個迫切的危機，為避免妨礙復甦，應課的稅或是抑制房價政策卻緩慢推動，形成財富分配不均更形惡化，社會壓力上升，這一點值得台灣深思。
【2014-05-02/經濟日報/A23版/稅務法務】
"
2014-05-02_231,"天母、文山蓋豪宅 周圍房價喊漲
【記者江碩涵】
近期房市轉冷，但北台灣仍有不少指標建案開價創新高，帶動區域房價上揚。據住展統計，台北市天母「華固天鑄」、內湖區「?湖匯」、文山區「靜心文匯」等新建案，開價都創區域新高，帶動周圍房價漲1成。
住展雜誌主編施絢傑表示，傳統高價豪宅區天母，近年可開發腹地受限，又缺乏指標大案拉抬，聲勢不若往年，但自從「華固天鑄」年初開價每坪220萬元後，拉抬天母地區房價站穩每坪百萬元，周邊預售新案開價也拉高到120萬至130萬元。
文山區一向是台北市房價偏低的區塊，但去年靜心中小學旁的「靜心文匯」推案後，開出每坪90萬元天價，帶動文山區房價漲勢，忠順街「忠順大院」及再興中學附近的「文藝再興」跟著開出每坪逾80萬元的高價。
【2014-05-02/Upaper/8版/理財】
"
2014-05-02_233,"永慶奪五大獎 掀房仲革命
拿下遠見企業社會責任雙獎項 天下、經理人、30雜誌也按讚
【記者郭及天╱台北報導】
永慶4月拿下五大獎肯定，包括《天下雜誌》金牌服務業調查房屋仲介第一、《30雜誌》品牌大調查房仲業「最常使用品牌」第一、《經理人》品牌影響力大調查房仲第一， 最近再拿下《遠見雜誌》企業社會責任獎雙項大獎，包含「職場健康」首獎及「公益推動」楷模獎。
2014年第十屆遠見雜誌企業社會責任獎4月30日舉行頒獎典禮，永慶是唯一蟬連三年，且今年一舉獲得雙項獎項肯定的房仲業者。
永慶房產集團總經理廖本勝從行政院副院長毛治國手中接獲獎座時表示，永慶一直從核心本業出發，積極承擔社會責任，舉凡與民眾息息相關的高房價、低薪、老年化議題，都提出具體解決方案，發揮企業價值，更落實社會圓滿精神。
《遠見雜誌》也進一步肯定，永慶連續三年拿下四座遠見企業社會責任獎，關鍵在於能把「問題」轉變為「機會」，用「專業」回應「責任」。
廖本勝強調，「有幸福的員工，才有滿意的客戶。」持續打造健康職場環境，才能在三年內拿下二次「職場健康獎」，今年更獲首獎肯定。致勝關鍵在於建構完整制度，完全打破業務強調個人主義的刻板印象，讓員工能發揮團隊力，共享成長。
他舉行說，永慶新鮮人有專屬的學長姐及「師徒達人」制度，貼身輔導傳授專業，同時，永慶房屋業務新人享有保障前九個月、月薪5萬元福利，以及多元化的職涯發展、360小時的專業訓練。
永慶以房仲為核心事業發展出九大事業體，比任何人都了解「家」對於民眾的重要性，因此積極發揮企業核心力，結合房仲專業，推動社會公益，達成社會圓滿。
除了長期關注台灣高齡化及老人獨居問題，對於近年台灣高房價現況，造成民眾困擾，永慶更主動提案，響應政府「租者有其屋」、「閒置住宅再利用」等政策，推出「永慶好房快租平台」，獲得今年遠見企業社會責任獎「公益推動」楷模獎的肯定。「永慶好房快租平台」結合永慶三大專業核心力，包括「永慶房仲網」、「好房網」、「永慶門市」，融合「核心業務」、「虛實整合平台與門市」、「交易安全」三大專案，提供十大住宅免費租賃服務。
永慶並結合「好房快租app」，打造友善房東及租屋族最即時、快速、安全的互動租屋平台，有效提高房屋出租率，自2013年9月起推動，短短三個月內，已號召超過4萬名房東出租房屋，開發萬筆以上閒置物件（首次出租、六個月以上未出租），幫助近6,000位租房族找到「家」。
遠見雜誌觀察，近年高房價、低薪成為民怨焦點時，永慶選擇從爭議領域尋找CSR議題，解決消費者、客戶困擾，成為永慶一路以來的服務經營理念。
成立之初，永慶房產集團董事長孫慶餘就發動第一次以「房仲業」為核心的產業革命，主張不賺差價的「新式仲介」、推動立法的「法制仲介」、以科技創新服務的「科技仲介」，改變既有消費者行為，更積極促進資訊透明公開，為消費者創造最大利益，更為房仲業制定各項服務經營標準。
永慶目前是全台最大房仲連鎖，作為房仲業的領導者，永慶發動以「社會圓滿」為核心價值的二次革命，並帶領房仲經紀人轉型成為「在地房產顧問」，以「共享成長」理念，帶動產業變革，更積極承擔社會責任，促進社會圓滿，實踐永慶不僅最大，更要最好的承諾。
【2014-05-02/經濟日報/A22版/產業焦點２】
"
